match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_jerseyNumber,player_sofascoreId,stat_accurateOppositionHalfPasses,stat_totalCross,stat_duelLost,stat_duelWon,stat_dispossessed,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_penaltyConceded,stat_fouls,captain,stat_aerialWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_blockedScoringAttempt,stat_outfielderBlock,stat_accurateCross,stat_bigChanceCreated,stat_keyPass,stat_bigChanceMissed,stat_shotOffTarget,stat_hitWoodwork,stat_onTargetScoringAttempt,stat_wasFouled,stat_aerialLost,stat_challengeLost,stat_totalOffside,stat_goalAssist,stat_goals,stat_lastManTackle
10408522,home,Villarreal,Arnaut Danjuma,arnaut-danjuma,A. Danjuma,F,178,3536,M,827064,EUR,854668800,F,9,9,True,6.0,6.0,1.0,1.0,1.0,1.0,5.0,1.0,,,,,,10.0,10.0,6.6,,0.9078,0.0267,0.0381638,4,,,,7,,5.0,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,2.0,,1.0,,,,,,,
10408522,home,Villarreal,Manu Trigueros,manu-trigueros,M. Trigueros,M,178,191,M,153966,EUR,687657600,M,14,14,True,2.0,2.0,,,1.0,1.0,1.0,,,,,,,10.0,4.0,6.7,,0.0,0.0,0.00554861,0,,,,14,,1.0,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,
10408522,home,Villarreal,Filip Jørgensen,filip-jorgensen,F. Jørgensen,G,190,13907,M,962053,EUR,1018915200,G,35,35,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,12,filipjorgensen1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408522,home,Villarreal,Kiko Femenía,kiko-femenia,K. Femenía,D,176,444,M,53739,EUR,665452800,D,2,2,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408522,home,Villarreal,Jorge Cuenca,jorge-cuenca,J. Cuenca,D,190,660,M,868715,EUR,942796800,D,5,5,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408522,home,Villarreal,Aïssa Mandi,aissa-mandi,A. Mandi,D,186,10320,M,122810,EUR,688089600,D,23,23,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,23,aissamandi23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408522,home,Villarreal,Johan Mojica,johan-mojica,J. Mojica,D,185,3950,M,344847,EUR,714355200,D,12,12,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408522,home,Villarreal,Manu Morlanes,manu-morlanes,M. Morlanes,M,178,430,M,826004,EUR,916099200,M,20,20,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408522,away,Real Madrid,Thibaut Courtois,thibaut-courtois,T. Courtois,G,200,202673,M,70988,EUR,705542400,G,1,1,False,30.0,25.0,11.0,6.0,24.0,25.0,5.0,6.0,3.0,1.0,3.0,,,90.0,36.0,6.8,5.0,0.0,0.0,0.00029101,0,-0.2999,,,1,TheOctopus,1.0,,,2.0,,,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,1.0
10408522,away,Real Madrid,Éder Militão,eder-militao,É. Militão,D,186,138748,M,822519,EUR,885081600,D,3,3,False,40.0,29.0,3.0,2.0,15.0,20.0,23.0,3.0,,,,,,90.0,63.0,6.7,15.0,0.1087,0.0,0.104358,2,,,,3,EMilitão,14.0,3.0,4.0,7.0,1.0,1.0,,,,,1.0,,3.0,2.0,2.0,3.0,1.0,2.0,,,,1.0,1.0,,,2.0,1.0,1.0,,,,
10408522,away,Real Madrid,Antonio Rüdiger,antonio-rudiger,A. Rüdiger,D,191,192797,M,142622,EUR,731116800,D,22,22,False,42.0,36.0,3.0,2.0,27.0,32.0,10.0,3.0,,,,,,90.0,53.0,6.7,7.0,0.1774,0.0212,0.0263981,2,,,,22,ARüdiger,9.0,,1.0,3.0,,2.0,1.0,,1.0,,,,2.0,,,3.0,1.0,,,,,,,,1.0,,,1.0,,,,
10408522,away,Real Madrid,David Alaba,david-alaba,D. Alaba,D,180,93395,M,66492,EUR,709344000,D,4,4,False,49.0,43.0,3.0,2.0,27.0,27.0,22.0,6.0,,,,,,90.0,59.0,6.5,6.0,0.0,0.0,0.0402474,0,,,,4,DAlaba,16.0,,2.0,4.0,,,3.0,3.0,,1.0,1.0,,1.0,,,4.0,,1.0,,,,,,,,,1.0,1.0,,,,
10408522,away,Real Madrid,Ferland Mendy,ferland-mendy,F. Mendy,D,178,70735,M,792073,EUR,802569600,D,23,23,False,26.0,23.0,,,10.0,13.0,13.0,4.0,,,,,,64.0,34.0,6.3,4.0,0.0,0.0,0.00672891,0,,,,23,FerMendy,13.0,,,2.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,
10408522,away,Real Madrid,Toni Kroos,toni-kroos,T. Kroos,M,183,45525,M,26502,EUR,631411200,M,8,8,False,80.0,76.0,12.0,12.0,34.0,36.0,50.0,6.0,,,,,,90.0,93.0,7.6,8.0,0.0677,0.0,0.233338,1,,,,,Kroos,45.0,6.0,4.0,2.0,,1.0,2.0,,,,,,,1.0,,,,,3.0,,3.0,,1.0,,,,1.0,2.0,,,,
10408522,away,Real Madrid,Aurélien Tchouaméni,aurelien-tchouameni,A. Tchouaméni,M,188,145918,M,859025,EUR,948931200,M,18,18,False,45.0,42.0,1.0,1.0,20.0,21.0,24.0,2.0,,,,,,64.0,50.0,6.4,4.0,0.0,0.0,0.0241927,0,,,,14,ATchouaméni,22.0,,1.0,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,1.0,,,,
10408522,away,Real Madrid,Luka Modrić,luka-modric,L. Modrić,M,173,354764,M,15466,EUR,495072000,M,10,10,False,38.0,30.0,5.0,3.0,14.0,16.0,22.0,2.0,,,,,,70.0,44.0,6.6,9.0,0.0,0.0,0.0358923,0,,,,14,LModric10,16.0,,,,,,,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,1.0,,,
10408522,away,Real Madrid,Federico Valverde,federico-valverde,F. Valverde,M,181,375509,M,831808,EUR,901065600,F,15,15,False,33.0,30.0,3.0,2.0,11.0,12.0,23.0,3.0,,,,,,82.0,49.0,7.2,8.0,0.0,0.0,0.194571,0,,,,8,Fede,20.0,2.0,1.0,3.0,1.0,,2.0,2.0,2.0,,,,,1.0,1.0,4.0,,,1.0,1.0,1.0,,,,,,,,,,,
10408522,away,Real Madrid,Karim Benzema,karim-benzema,K. Benzema,F,184,194244,M,3306,EUR,566870400,F,9,9,False,33.0,26.0,1.0,1.0,8.0,9.0,25.0,5.0,,,,,,90.0,43.0,7.6,10.0,0.9555,0.9937,0.188054,3,,,,90,KBenz9,18.0,1.0,6.0,2.0,1.0,,2.0,1.0,,,,True,,1.0,,1.0,,,,2.0,2.0,,2.0,,1.0,,,4.0,1.0,,1.0,
10408522,away,Real Madrid,Vinícius Júnior,vinicius-junior,Vinícius Jr.,F,176,1170289,M,868812,EUR,963360000,F,20,20,False,20.0,14.0,1.0,1.0,3.0,4.0,19.0,4.0,,,,,,90.0,49.0,6.5,20.0,0.3637,0.4622,0.0314984,2,,,,7,ViniJr,11.0,3.0,9.0,9.0,5.0,,2.0,2.0,1.0,,2.0,,,2.0,,,,,,,3.0,1.0,1.0,,1.0,7.0,,,1.0,,,
10408522,away,Real Madrid,Lucas Vázquez,lucas-vazquez,L. Vázquez,D,173,60349,M,255239,EUR,678326400,M,17,17,True,17.0,16.0,,,8.0,9.0,9.0,4.0,,,,,,26.0,23.0,6.7,2.0,0.0,0.0,0.316772,0,,,,21,LucasVaz91,8.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
10408522,away,Real Madrid,Rodrygo,rodrygo,Rodrygo,F,174,699716,M,910536,EUR,978998400,F,21,21,True,12.0,12.0,1.0,1.0,2.0,2.0,10.0,,,,,,,26.0,17.0,6.3,1.0,0.5882,0.0,0.0223519,3,,,,11,Rodrygo,10.0,,2.0,,,,,,,,,,,1.0,,,1.0,,,,1.0,1.0,2.0,,,,,1.0,,,,
10408522,away,Real Madrid,Eduardo Camavinga,camavinga-eduardo,E. Camavinga,M,182,191301,M,973887,EUR,1036886400,M,12,12,True,13.0,12.0,,,6.0,7.0,6.0,4.0,,,,,,20.0,24.0,6.7,5.0,0.0,0.0,0.0250609,0,,,,6,Tacklevinga,6.0,,5.0,4.0,1.0,1.0,2.0,1.0,1.0,,2.0,,,1.0,,2.0,,,,,1.0,,,,,2.0,,1.0,,,,
10408522,away,Real Madrid,Marco Asensio,marco-asensio,M. Asensio,F,182,31005,M,361004,EUR,822182400,F,11,11,True,7.0,5.0,2.0,2.0,,,7.0,,,,,,,8.0,9.0,6.6,3.0,0.0,0.0,0.00324615,0,,,,21,marcoasensio10,5.0,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
10408522,away,Real Madrid,Andriy Lunin,andriy-lunin,A. Lunin,G,191,79229,M,857574,EUR,918691200,G,13,13,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,13,ALunin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408522,away,Real Madrid,Luis López,luis-lopez,L. López,G,190,394,M,1014375,EUR,989280000,G,26,26,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408522,away,Real Madrid,Nacho Fernández,nacho-fernandez,N. Fernández,D,180,15081,M,69404,EUR,632620800,D,6,6,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,6,nachofdez90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408522,away,Real Madrid,Jesús Vallejo,jesus-vallejo,J. Vallejo,D,184,19861,M,355048,EUR,852422400,D,5,5,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,24,jesusvallejo1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408522,away,Real Madrid,Dani Ceballos,dani-ceballos,D. Ceballos,M,179,67396,M,547838,EUR,839376000,M,19,19,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,19,Danifuli10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408522,away,Real Madrid,Eden Hazard,eden-hazard,E. Hazard,F,173,36243,,27583,EUR,663206400,F,7,7,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,HazardEden10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
