match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalOffside,stat_keyPass,stat_challengeLost,stat_totalContest,stat_totalClearance,stat_dispossessed,stat_shotOffTarget,stat_interceptionWon,player_sofascoreId,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_outfielderBlock,stat_wonContest,stat_goals,stat_penaltyWon,stat_bigChanceCreated,stat_goodHighClaim,stat_penaltyFaced,stat_punches,stat_goalAssist,stat_errorLeadToAGoal,stat_penaltyConceded
11067340,home,Cuiabá,Walter,walter,Walter,G,22,188,774,M,329055,EUR,564192000,G,1,1,False,True,19.0,18.0,4.0,3.0,18.0,19.0,6.0,1.0,1.0,90.0,25.0,6.2,1.0,0.0,0.0,0.00010259,0,-1.3207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067340,home,Cuiabá,Matheus Alexandre,matheus-alexandre,M. Alexandre,D,33,188,291,M,953736,EUR,923443200,D,2,2,False,,48.0,41.0,4.0,3.0,18.0,22.0,9.0,,,90.0,71.0,6.6,13.0,0.0293,0.0,0.0285443,1,,,,25.0,30.0,4.0,2.0,1.0,2.0,2.0,5.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
11067340,home,Cuiabá,Marllon,marllon,Marllon,D,3,184,365,M,221206,EUR,703382400,D,4,4,False,,62.0,56.0,3.0,3.0,35.0,36.0,8.0,,,90.0,72.0,6.8,7.0,0.0,0.0,0.0053827,0,,,,21.0,26.0,,,2.0,4.0,5.0,8.0,,4.0,2.0,,,1.0,,,1.0,1.0,4.0,,,,,,,,,,,,,,,,,,
11067340,home,Cuiabá,Alan Empereur,alan-empereur,A. Empereur,D,33,186,199,M,373740,EUR,763257600,D,33,33,False,,81.0,73.0,10.0,8.0,28.0,33.0,6.0,,,90.0,94.0,7.1,10.0,0.0,0.0,0.0410914,0,,,,46.0,50.0,2.0,1.0,2.0,4.0,3.0,7.0,,2.0,2.0,,1.0,1.0,,1.0,,,3.0,,,,,,,,,,,,,,,,,,
11067340,home,Cuiabá,Rikelme,rikelme,Rikelme,D,16,184,260,M,1102383,EUR,1058313600,D,20,20,False,,48.0,40.0,3.0,,14.0,17.0,9.0,,,90.0,70.0,6.5,18.0,0.0439,0.0,0.0129131,2,,,,26.0,35.0,4.0,,1.0,2.0,3.0,4.0,1.0,1.0,1.0,2.0,1.0,,,,1.0,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
11067340,home,Cuiabá,Raniele,raniele,Raniele,M,14,184,6186,M,866392,EUR,851990400,M,14,14,False,,39.0,27.0,1.0,1.0,15.0,18.0,2.0,,,82.0,53.0,6.2,13.0,0.1546,0.022,0.00909854,2,,,,12.0,21.0,,,2.0,7.0,5.0,9.0,,,,1.0,2.0,,,1.0,3.0,,4.0,,1.0,1.0,R14niele,1.0,1.0,1.0,1.0,,,,,,,,,,
11067340,home,Cuiabá,Filipe Augusto,filipe-augusto,Filipe Augusto,M,6,182,119,M,254561,EUR,745113600,M,5,5,False,,63.0,54.0,4.0,4.0,20.0,25.0,5.0,,,63.0,73.0,6.5,14.0,0.0189,0.058,0.026668,1,,,,34.0,40.0,2.0,,3.0,2.0,8.0,4.0,,1.0,,2.0,1.0,3.0,,1.0,2.0,,1.0,1.0,,,,,1.0,,,,,,,,,,,,
11067340,home,Cuiabá,Fernando Sobral,fernando-sobral,F. Sobral,M,88,178,655,M,931479,EUR,787708800,M,88,88,False,,28.0,21.0,2.0,1.0,6.0,6.0,,,,39.0,29.0,6.5,7.0,0.0,0.0,0.00879299,0,,,,15.0,22.0,,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,
11067340,home,Cuiabá,Wellington Silva,wellington-silva,Wellington Silva,M,37,170,241,M,121264,EUR,726278400,F,11,11,False,,24.0,22.0,2.0,2.0,7.0,7.0,6.0,,,82.0,41.0,8.1,9.0,0.148,0.5821,0.0344408,2,,,,15.0,23.0,6.0,,,,2.0,4.0,,1.0,,,2.0,1.0,,,1.0,1.0,,,1.0,,,,1.0,,,1.0,1.0,,,,,,,,
11067340,home,Cuiabá,Deyverson,deyverson,Deyverson,F,16,185,4460,M,270287,EUR,673660800,F,16,16,False,,17.0,12.0,,,5.0,5.0,1.0,,,90.0,31.0,7.6,9.0,0.8785,1.1899,0.032544,3,,,,7.0,12.0,,,1.0,2.0,4.0,5.0,,,,2.0,3.0,1.0,2.0,1.0,,2.0,,,,,,,3.0,,,,1.0,1.0,,,,,,,
