match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_totalContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_dispossessed,stat_fouls,stat_outfielderBlock,stat_accurateCross,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_keyPass,stat_blockedScoringAttempt,stat_goals,captain,stat_goalAssist,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_hitWoodwork,stat_totalOffside
10408451,home,Atlético Madrid,Jan Oblak,jan-oblak,J. Oblak,G,13,189,12131,M,oblakjan,69768,EUR,726364800,G,13,13,False,26.0,12.0,19.0,5.0,10.0,13.0,2.0,13.0,1.0,1.0,6.0,1.0,3.0,1.0,90.0,35.0,6.7,14.0,0.0,0.0,0.00016331,0,-0.4716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408451,home,Atlético Madrid,Nahuel Molina,nahuel-molina,N. Molina,D,16,175,13426,M,nahuelmolina_35,831799,EUR,891820800,D,16,16,False,41.0,32.0,6.0,3.0,21.0,24.0,11.0,21.0,5.0,2.0,6.0,,,,90.0,68.0,6.8,18.0,0.1222,0.4696,0.00904452,1,,4.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,
10408451,home,Atlético Madrid,Stefan Savić,stefan-savic,S. Savić,D,15,186,1712,M,,76265,EUR,663292800,D,15,15,False,38.0,32.0,2.0,1.0,26.0,30.0,6.0,8.0,2.0,4.0,2.0,1.0,,,90.0,48.0,6.4,7.0,0.0,0.0,0.00150968,0,,,,,3.0,1.0,,,,1.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,
10408451,home,Atlético Madrid,José María Giménez,jose-maria-gimenez,J. M. Giménez,D,2,185,5874,M,JoseMaGimenez13,325355,EUR,790560000,D,2,2,False,49.0,48.0,5.0,4.0,45.0,45.0,3.0,4.0,5.0,5.0,3.0,,,,90.0,58.0,7.1,1.0,0.0487,0.0717,0.00160217,1,,,1.0,3.0,3.0,1.0,,,1.0,,2.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,
10408451,home,Atlético Madrid,Reinildo Mandava,reinildo-mandava,R. Mandava,D,17,180,11835,M,ReinildoMandava,831424,EUR,759110400,D,23,23,False,66.0,64.0,1.0,,49.0,50.0,15.0,16.0,3.0,4.0,11.0,1.0,,,90.0,80.0,6.8,4.0,0.0,0.0,0.0113456,0,,,1.0,1.0,4.0,,1.0,,,3.0,1.0,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,,
10408451,home,Atlético Madrid,Yannick Carrasco,yannick-carrasco,Y. Carrasco,F,10,180,4728,M,yannickferreiracarrasco,182001,EUR,747100800,D,21,21,False,39.0,35.0,1.0,1.0,22.0,23.0,14.0,18.0,5.0,,2.0,,,,65.0,58.0,6.8,9.0,0.0272,0.0,0.238973,1,,2.0,1.0,,8.0,3.0,6.0,,,1.0,2.0,,1.0,,,,1.0,,1.0,3.0,1.0,1.0,2.0,,,,,,,,,,
10408451,home,Atlético Madrid,Ángel Correa,angel-correa,Á. Correa,F,7,171,16959,M,angelcorrea32,316152,EUR,794707200,M,10,10,False,26.0,22.0,1.0,1.0,11.0,12.0,11.0,14.0,4.0,1.0,6.0,2.0,,,74.0,41.0,8.7,8.0,1.144,1.6644,0.0769872,4,,,1.0,,3.0,,2.0,,3.0,2.0,1.0,1.0,3.0,,,,1.0,,,1.0,,,1.0,1.0,2.0,,,,,,,,
10408451,home,Atlético Madrid,Koke,koke,Koke,M,6,177,5822,M,Koke6,84539,EUR,694828800,M,6,6,False,63.0,55.0,4.0,3.0,27.0,28.0,28.0,36.0,5.0,1.0,5.0,3.0,,,90.0,77.0,6.7,11.0,0.0,0.0,0.022608,0,,1.0,,,3.0,1.0,,,,1.0,2.0,1.0,,,,2.0,,,,,,,,,,True,,,,,,,
10408451,home,Atlético Madrid,Axel Witsel,axel-witsel,A. Witsel,D,20,186,9808,M,axelwitsel28,35612,EUR,600566400,M,20,20,False,54.0,50.0,2.0,1.0,30.0,31.0,20.0,23.0,4.0,,,2.0,,,74.0,61.0,7.0,4.0,0.0,0.0,0.00562432,0,,,,,2.0,,,,,1.0,2.0,2.0,,,,,2.0,1.0,,,,,,,,,,,,,,,
10408451,home,Atlético Madrid,Antoine Griezmann,antoine-griezmann,A. Griezmann,F,7,176,100258,M,AGriez,85859,EUR,669513600,M,8,8,False,44.0,38.0,3.0,2.0,13.0,13.0,26.0,35.0,2.0,1.0,5.0,,,,65.0,60.0,7.5,13.0,0.1446,0.0,0.753302,1,,4.0,,,7.0,2.0,3.0,,,2.0,1.0,1.0,,,,2.0,1.0,,1.0,1.0,2.0,,3.0,1.0,,,1.0,,,,,,
10408451,home,Atlético Madrid,Matheus Cunha,matheus-cunha,M. Cunha,F,10,184,69408,M,Cunha,886363,EUR,927763200,F,9,9,False,9.0,7.0,2.0,2.0,2.0,4.0,5.0,6.0,2.0,,2.0,,,,65.0,15.0,6.6,3.0,0.2888,1.021,0.0155493,3,,1.0,1.0,1.0,3.0,,,1.0,2.0,1.0,1.0,,,,,,2.0,,,,,,1.0,1.0,,,,,,,,,
10408451,home,Atlético Madrid,Saúl Ñíguez,saul-niguez,S. Ñíguez,M,8,184,13421,M,Saul,116955,EUR,785376000,M,17,17,True,10.0,9.0,1.0,1.0,6.0,6.0,3.0,4.0,2.0,,1.0,,,,25.0,17.0,6.5,2.0,0.0641,0.0,0.00960622,1,,,,1.0,3.0,2.0,1.0,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,
10408451,home,Atlético Madrid,Thomas Lemar,thomas-lemar,T. Lemar,M,11,170,3300,M,,191182,EUR,816134400,M,11,11,True,15.0,12.0,2.0,1.0,6.0,7.0,7.0,11.0,2.0,,2.0,,,,25.0,22.0,6.8,6.0,0.0,0.0,0.0705152,0,,3.0,1.0,,2.0,,3.0,,,,,,,,,,,,1.0,2.0,,,2.0,,,,,,,,,,
