match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_totalTackle,stat_wonTackle,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_aerialWon,stat_duelLost,stat_dispossessed,stat_totalContest,stat_unsuccessfulTouch,stat_aerialLost,stat_challengeLost,stat_wonContest,stat_interceptionWon,stat_wasFouled,stat_keyPass,stat_shotOffTarget,stat_outfielderBlock,stat_expectedGoals,stat_accurateCross,stat_fouls,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_totalOffside,stat_blockedScoringAttempt,stat_goalAssist,stat_goals,stat_errorLeadToAShot
11451061,home,Pendikspor,Erencan Yardımcı,,,erencan-yardimci,E. Yardımcı,F,9,186,691,M,989168,EUR,1012780800,F,99,99,False,12.0,10.0,,,5.0,5.0,5.0,8.0,11.0,,1.0,1.0,1.0,,,,,80.0,29.0,7.8,8.0,0.00161193,3,,,1.0,5.0,6.0,,5.0,3.0,4.0,,3.0,,2.0,1.0,1.0,,0.2038,,,,1.0,0.0478,,1.0,1.0,,1.0,
11451061,home,Pendikspor,Josip Vuković,,,josip-vukovic,J. Vuković,M,44,186,113,M,137635,EUR,704764800,M,4,4,True,9.0,7.0,3.0,1.0,4.0,4.0,3.0,5.0,1.0,,,1.0,1.0,,,,,36.0,12.0,6.6,2.0,0.00073653,0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,
11451061,home,Pendikspor,Serkan Asan,,,serkan-asan,S. Asan,D,61,170,62,M,952726,EUR,925257600,D,61,61,True,4.0,3.0,,,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,,,,,,23.0,10.0,6.3,2.0,0.00086963,0,,,1.0,,2.0,,,,,1.0,,,1.0,,,,,,1.0,,,,,,,,,1.0
11451061,home,Pendikspor,Fredrik Midtsjø,,,fredrik-midtsjo,F. Midtsjø,M,,176,251,M,98198,EUR,745027200,M,18,18,True,3.0,3.0,,,,,3.0,5.0,2.0,,,,,,,,,22.0,9.0,6.5,4.0,0.00116923,0,,,2.0,,3.0,1.0,2.0,1.0,,2.0,2.0,,,,,,,,,,,,,,,,,
11451061,home,Pendikspor,Görkem Bitin,,,gorkem-bitin,G. Bitin,F,12,190,9,M,952897,EUR,898473600,F,9,9,True,1.0,1.0,,,,,1.0,1.0,2.0,1.0,,,,,,,,10.0,5.0,6.7,,0.00513204,0,,,,,1.0,,,,1.0,,,,2.0,,,,,,,,,,,,,,,
11451061,home,Pendikspor,Thuram,,,thuram,Thuram,F,34,183,66,M,329255,EUR,665366400,F,34,34,True,3.0,1.0,1.0,,,,1.0,4.0,3.0,,1.0,,,,,,,10.0,11.0,6.7,5.0,0.00090022,0,,,1.0,,2.0,1.0,2.0,1.0,1.0,,2.0,,1.0,,,,,,,,,,,,,,,
11451061,home,Pendikspor,Burak Öğür,,,burak-ogur,B. Öğür,G,35,189,7,M,847060,EUR,622080000,G,35,35,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451061,home,Pendikspor,Alpaslan Öztürk,,,alpaslan-ozturk,A. Öztürk,D,33,184,46,M,148857,EUR,742780800,D,33,33,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451061,home,Pendikspor,Murat Akça,,,murat-akca,M. Akça,D,,184,7,M,39551,EUR,647827200,D,13,13,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451061,home,Pendikspor,Gökcan Kaya,,,gokcan-kaya,G. Kaya,M,58,180,19,M,342437,EUR,807753600,M,58,58,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451061,home,Pendikspor,Leandro Kappel,,,leandro-kappel,L. Kappel,F,,183,48,M,136269,EUR,627004800,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451061,away,Samsunspor,Okan Kocuk,,,okan-kocuk,O. Koçuk,G,1,187,289,M,190179,EUR,806803200,G,1,1,False,20.0,16.0,12.0,8.0,11.0,12.0,5.0,8.0,,,10.0,,,1.0,2.0,3.0,,90.0,32.0,6.8,5.0,0.00434166,0,-0.086,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
11451061,away,Samsunspor,Mickael Tirpan,,,mickael-tirpan,M. Tirpan,D,25,177,58,M,800340,EUR,751334400,D,24,24,False,34.0,28.0,4.0,2.0,15.0,17.0,15.0,23.0,7.0,2.0,3.0,3.0,2.0,,,,,83.0,67.0,7.1,15.0,0.0993144,2,,,6.0,3.0,6.0,2.0,1.0,,1.0,1.0,1.0,,1.0,2.0,2.0,,0.0736,2.0,2.0,1.0,,,,,,,,
11451061,away,Samsunspor,Ľubomír Šatka,,,ubomir-satka,Ľ. Šatka,D,37,185,293,M,187231,EUR,817862400,D,37,37,False,56.0,43.0,13.0,4.0,26.0,32.0,17.0,24.0,3.0,7.0,5.0,1.0,,,,,,90.0,67.0,6.6,14.0,0.0196259,0,,,,2.0,5.0,,,,3.0,,,,,,,1.0,,,2.0,,,,,,,,,
11451061,away,Samsunspor,Rick Van Drongelen,,,rick-van-drongelen,R. V. Drongelen,D,4,185,366,M,803023,EUR,914112000,D,4,4,False,34.0,27.0,8.0,3.0,23.0,25.0,4.0,10.0,4.0,1.0,4.0,1.0,,,,,,90.0,44.0,6.4,10.0,0.0447394,0,,,1.0,3.0,6.0,1.0,1.0,,1.0,1.0,,1.0,,,,1.0,,,2.0,,,,,,,,,
11451061,away,Samsunspor,Soner Gönül,,,soner-gonul,S. Gönül,D,28,177,50,M,867727,EUR,865987200,D,28,28,False,32.0,22.0,13.0,6.0,9.0,10.0,14.0,25.0,7.0,5.0,8.0,5.0,1.0,,,,,90.0,67.0,7.2,20.0,0.0970614,2,,,3.0,2.0,3.0,,,2.0,,1.0,,,,1.0,1.0,,0.0243,1.0,2.0,,1.0,0.1857,,,,,,
11451061,away,Samsunspor,Youssef Aït Bennasser,,,youssef-ait-bennasser,Y. A. Bennasser,M,15,184,425,M,802850,EUR,836697600,M,6,6,False,8.0,8.0,,,5.0,5.0,3.0,3.0,1.0,,,1.0,,,,,,17.0,10.0,6.7,,0.00251629,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451061,away,Samsunspor,Flavien Tait,,,flavien-tait,F. Tait,M,,175,101,M,312388,EUR,728611200,M,13,13,False,32.0,30.0,4.0,4.0,10.0,11.0,21.0,22.0,6.0,,6.0,2.0,1.0,,,,,90.0,44.0,7.2,4.0,0.0305506,0,,,1.0,,3.0,,3.0,1.0,,2.0,2.0,1.0,2.0,2.0,,,,1.0,1.0,,,,,,,,,
11451061,away,Samsunspor,Muhammed Gümüşkaya,,,muhammed-gumuskaya,M. Gümüşkaya,M,10,177,177,M,929649,EUR,978307200,M,23,23,False,19.0,13.0,2.0,2.0,6.0,9.0,7.0,11.0,6.0,,4.0,3.0,3.0,,,,,45.0,42.0,7.0,15.0,0.0445548,2,,,1.0,1.0,7.0,2.0,4.0,3.0,,3.0,2.0,2.0,1.0,,1.0,,0.0263,,1.0,,1.0,0.2672,,,,,,
11451061,away,Samsunspor,Carlo Holse,,,carlo-holse,C. Holse,M,21,177,633,M,837012,EUR,928281600,M,21,21,False,24.0,20.0,1.0,1.0,3.0,5.0,17.0,19.0,10.0,,1.0,3.0,2.0,,,,,90.0,42.0,7.0,10.0,0.048419,1,,,,2.0,7.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,4.0,2.0,,,0.2418,,3.0,,1.0,0.4642,1.0,1.0,,,,
11451061,away,Samsunspor,Emre Kılınç,,,emre-kilinc,E. Kılınç,M,11,174,320,M,202032,EUR,777600000,M,11,11,False,10.0,9.0,1.0,,3.0,3.0,6.0,8.0,2.0,,5.0,1.0,1.0,,,,,59.0,24.0,6.5,8.0,0.00456684,0,,True,1.0,,6.0,2.0,3.0,2.0,2.0,,1.0,2.0,,1.0,,,,,,,,,,1.0,,,,
11451061,away,Samsunspor,Ercan Kara,,,ercan-kara,E. Kara,F,9,192,253,M,843039,EUR,820627200,F,99,99,False,15.0,9.0,1.0,,4.0,6.0,5.0,10.0,7.0,1.0,1.0,1.0,,,,,,59.0,29.0,6.5,10.0,0.0255468,2,,,1.0,5.0,9.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,,1.0,,,0.1185,,3.0,,1.0,0.1859,1.0,,1.0,,,
11451061,away,Samsunspor,Soner Aydoğdu,,,soner-aydogdu,S. Aydoğdu,M,8,181,117,M,69351,EUR,663033600,M,8,8,True,23.0,18.0,1.0,,9.0,10.0,10.0,16.0,4.0,1.0,2.0,2.0,1.0,,,,,73.0,34.0,6.9,10.0,0.0140854,2,,,3.0,2.0,2.0,,,1.0,,1.0,,,,,2.0,,0.1713,1.0,1.0,,,,,,,,,
11451061,away,Samsunspor,Olivier Ntcham,,,olivier-ntcham,O. Ntcham,M,10,180,801,M,352676,EUR,823824000,M,10,10,True,22.0,19.0,,,7.0,9.0,13.0,14.0,3.0,,3.0,1.0,,,,,,45.0,33.0,6.6,7.0,0.0562857,2,,,1.0,1.0,3.0,2.0,2.0,1.0,,,1.0,1.0,,,,,0.3856,1.0,,,2.0,0.4894,1.0,,,,,
11451061,away,Samsunspor,Marius Mouandilmadji,,,marius-mouandilmadji,M. Mouandilmadji,F,9,190,1399,M,943593,EUR,885427200,F,9,9,True,7.0,5.0,,,,,5.0,7.0,3.0,,,,,,,,,31.0,11.0,6.4,2.0,0.0864844,3,,,,3.0,3.0,,,,2.0,,,,,2.0,1.0,,0.3106,,1.0,1.0,1.0,0.6428,2.0,2.0,1.0,,,
11451061,away,Samsunspor,Gaëtan Laura,,,gaetan-laura,G. Laura,F,,185,106,M,1004042,EUR,807580800,F,27,27,True,7.0,3.0,,,1.0,2.0,4.0,7.0,3.0,,4.0,,,,,,,31.0,15.0,6.3,8.0,0.00582416,0,,,2.0,1.0,5.0,1.0,3.0,1.0,,2.0,1.0,,1.0,,,,,2.0,,,,,,,,,,
11451061,away,Samsunspor,Nanú,,,nanu,Nanú,D,14,177,270,M,343965,EUR,769132800,D,19,19,True,3.0,2.0,,,1.0,1.0,1.0,2.0,,,1.0,,,,,,,13.0,7.0,6.2,4.0,0.00110975,0,,,,,3.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,
11451061,away,Samsunspor,Jakub Szumski,,,jakub-szumski,J. Szumski,G,29,194,149,M,153038,EUR,699840000,G,29,29,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451061,away,Samsunspor,Alim Öztürk,,,alim-ozturk,A. Öztürk,D,5,190,29,M,151074,EUR,721958400,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451061,away,Samsunspor,Yunus Emre Çift,Yunus Cift,,yunus-emre-cift,Y. E. Çift,D,55,185,119,M,1063325,EUR,1062374400,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451061,away,Samsunspor,Osman Çelik,,,osman-celik,O. Çelik,M,88,182,13,M,758656,EUR,691200000,M,88,88,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451061,away,Samsunspor,Kingsley Schindler,,,kingsley-schindler,K. Schindler,F,19,179,869,M,169113,EUR,742435200,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
