match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,player_firstName,player_lastName,captain,stat_aerialWon,stat_fouls,stat_accurateCross,stat_challengeLost,stat_wonContest,stat_blockedScoringAttempt,stat_expectedGoals,stat_shotOffTarget,stat_hitWoodwork,stat_totalOffside,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_goals,stat_outfielderBlock,player_sofascoreId,stat_goodHighClaim,stat_goalAssist
11391324,home,Stade Brestois,Marco Bizot,marco-bizot,M. Bizot,G,40,194,898,M,100390,EUR,668563200,G,40,40,False,22.0,16.0,14.0,8.0,13.0,15.0,3.0,7.0,1.0,6.0,3.0,7.0,90.0,34.0,8.2,6.0,0.00108163,0,0.7653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391324,home,Stade Brestois,Kenny Lala,kenny-lala,K. Lala,D,77,178,604,M,141080,EUR,686448000,D,27,27,False,60.0,50.0,9.0,4.0,31.0,35.0,19.0,31.0,,6.0,,,90.0,88.0,6.8,23.0,0.0213555,0,,6.0,1.0,3.0,4.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,
11391324,home,Stade Brestois,Brendan Chardonnet,brendan-chardonnet,B. Chardonnet,D,5,181,234,M,328035,EUR,788054400,D,5,5,False,70.0,65.0,10.0,6.0,54.0,55.0,11.0,15.0,4.0,8.0,,,90.0,82.0,7.1,6.0,0.0138384,0,,,,,6.0,,,2.0,1.0,,1.0,,,,,True,5.0,,,,,,,,,,,,,,,,,,
11391324,home,Stade Brestois,Lilian Brassier,lilian-brassier,L. Brassier,D,3,184,576,M,988907,EUR,941500800,D,3,3,False,59.0,54.0,9.0,6.0,42.0,44.0,12.0,15.0,1.0,5.0,,,90.0,65.0,6.6,5.0,0.00776738,0,,,2.0,5.0,2.0,,,1.0,1.0,,,,,,,,1.0,3.0,,,,,,,,,,,,,,,,,
11391324,home,Stade Brestois,Bradley Locko,bradley-locko,B. Locko,D,2,180,637,M,1129382,EUR,1020643200,D,2,2,False,47.0,39.0,5.0,3.0,21.0,25.0,19.0,24.0,5.0,5.0,,,90.0,76.0,7.1,14.0,0.0494057,0,,2.0,1.0,5.0,7.0,,3.0,2.0,3.0,1.0,1.0,1.0,3.0,,,,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
11391324,home,Stade Brestois,Pierre Lees Melou,pierre-lees-melou,P. L. Melou,M,33,185,589,M,801306,EUR,738288000,M,20,20,False,55.0,47.0,14.0,9.0,25.0,30.0,22.0,27.0,2.0,8.0,,,90.0,75.0,6.9,12.0,0.0277835,1,,2.0,,8.0,8.0,,1.0,1.0,3.0,2.0,2.0,3.0,1.0,,,,1.0,3.0,,5.0,1.0,1.0,0.0541,,,,,,,,,,,,
11391324,home,Stade Brestois,Hugo Magnetti,hugo-magnetti,H. Magnetti,M,8,173,194,M,861324,EUR,896486400,M,8,8,False,30.0,25.0,2.0,2.0,11.0,12.0,14.0,18.0,2.0,1.0,,,68.0,42.0,7.2,5.0,0.00972182,3,,,2.0,4.0,6.0,,1.0,,3.0,3.0,,1.0,1.0,,,,1.0,1.0,,1.0,1.0,2.0,0.1918,1.0,,,,,,,,,,,
11391324,home,Stade Brestois,Romain Del Castillo,romain-del-castillo,R. Del Castillo,M,10,172,689,M,825681,EUR,828057600,M,10,10,False,35.0,30.0,2.0,1.0,13.0,13.0,17.0,30.0,,3.0,,,84.0,53.0,7.0,18.0,0.198829,1,,8.0,1.0,4.0,2.0,2.0,1.0,,2.0,1.0,1.0,,2.0,,,,,,,,,,0.125,1.0,1.0,,,,,,,,,,
11391324,home,Stade Brestois,Mahdi Camara,camara-mahdi,M. Camara,M,45,178,964,M,916041,EUR,899164800,M,45,45,False,24.0,22.0,1.0,1.0,10.0,10.0,12.0,14.0,,1.0,,,68.0,34.0,6.8,6.0,0.133699,0,,,1.0,4.0,4.0,1.0,,1.0,2.0,2.0,3.0,2.0,2.0,,,,,,,2.0,,,,,,1.0,,,,,,,,,
11391324,home,Stade Brestois,Mathias Pereira Lage,mathias-pereira-lage,M. P. Lage,M,28,180,349,M,831400,EUR,849312000,M,26,26,False,24.0,19.0,1.0,1.0,6.0,7.0,13.0,17.0,2.0,2.0,,,75.0,37.0,7.1,9.0,0.129883,2,,,1.0,4.0,6.0,1.0,1.0,,,,2.0,2.0,1.0,,,,4.0,1.0,,,,,0.0844,,,1.0,1.0,2.0,0.2248,,,,,,
