match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_goalAssist,stat_accurateCross,stat_interceptionWon,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_outfielderBlock,stat_challengeLost,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_dispossessed,stat_bigChanceCreated,player_firstName,stat_bigChanceMissed,stat_shotOffTarget,stat_goals,stat_totalOffside,stat_penaltyWon,player_lastName,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyConceded,stat_hitWoodwork,stat_blockedScoringAttempt
11369396,home,Barcelona,Marc-André Ter Stegen,marc-andre-ter-stegen,M. ter Stegen,G,22,187.0,119658,M,terStegen,88625,EUR,704592000,G,1,1,False,True,25.0,23.0,6.0,4.0,21.0,22.0,2.0,3.0,2.0,90.0,25.0,6.5,2.0,0.00066967,0,-0.1472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369396,home,Barcelona,Ronald Araújo,ronald-araujo,R. Araújo,D,4,191.0,137257,M,RAraújo,925097,EUR,920764800,D,4,4,False,,86.0,79.0,4.0,3.0,33.0,37.0,46.0,50.0,5.0,90.0,97.0,7.1,8.0,0.028096,0,,1.0,1.0,5.0,1.0,7.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369396,home,Barcelona,Jules Koundé,jules-kounde,J. Koundé,D,23,180.0,147044,M,JKoundé,827212,EUR,910828800,D,23,23,False,,72.0,68.0,2.0,1.0,15.0,16.0,54.0,57.0,3.0,70.0,89.0,6.8,7.0,0.091235,0,,1.0,1.0,,2.0,2.0,3.0,2.0,,1.0,1.0,1.0,2.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11369396,home,Barcelona,Iñigo Martínez,inigo-martinez,I. Martínez,D,26,181.0,62317,M,IñigoMartínez,173883,EUR,674438400,D,5,5,False,,86.0,72.0,6.0,3.0,33.0,36.0,39.0,50.0,10.0,90.0,93.0,7.0,14.0,0.0269299,0,,,6.0,4.0,7.0,5.0,1.0,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
11369396,home,Barcelona,João Cancelo,joao-cancelo,J. Cancelo,D,2,182.0,90478,M,JCancelo,138892,EUR,769996800,D,2,2,False,,82.0,72.0,6.0,4.0,23.0,25.0,50.0,63.0,9.0,90.0,107.0,7.8,18.0,0.180519,1,,6.0,1.0,1.0,5.0,8.0,2.0,1.0,,,1.0,,,,,1.0,,2.0,7.0,5.0,1.0,1.0,0.0238,0.0253,,,,,,,,,,,,,,,,,,
11369396,home,Barcelona,İlkay Gündoğan,ilkay-gundogan,İ. Gündoğan,M,20,180.0,51151,M,IGunny,45853,EUR,656726400,M,22,22,False,,122.0,116.0,4.0,2.0,38.0,38.0,78.0,88.0,14.0,90.0,141.0,8.1,15.0,0.504645,0,,4.0,,,3.0,5.0,,3.0,2.0,,,2.0,,3.0,,3.0,,1.0,1.0,,,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,
11369396,home,Barcelona,Pedri,pedri,Pedri,M,8,174.0,636700,M,Pedri,992587,EUR,1038182400,M,8,8,False,,109.0,98.0,,,21.0,22.0,78.0,88.0,7.0,81.0,123.0,7.7,16.0,0.297183,0,,1.0,1.0,,3.0,2.0,,1.0,,,1.0,2.0,,5.0,,2.0,,2.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,
11369396,home,Barcelona,Lamine Yamal,lamine-yamal,L. Yamal,M,10,180.0,1693852,M,Lamiyamal,1402912,EUR,1184284800,M,27,27,False,,45.0,39.0,1.0,1.0,6.0,6.0,33.0,44.0,4.0,90.0,61.0,7.1,14.0,0.0328752,1,,5.0,,1.0,5.0,5.0,,2.0,2.0,,,1.0,,1.0,2.0,,,1.0,2.0,,1.0,2.0,0.0287,0.1376,,,,,,,,,,,,,,,,,,
11369396,home,Barcelona,Fermín López,fermin-lopez,F. López,M,16,176.0,179218,M,FermínLópez,1153270,EUR,1052611200,M,32,32,False,,30.0,28.0,1.0,1.0,4.0,5.0,24.0,25.0,1.0,63.0,39.0,6.5,6.0,0.0268529,1,,,1.0,,4.0,3.0,,2.0,,,,,,3.0,1.0,1.0,,1.0,1.0,1.0,,,0.1428,,1.0,,Fermín López,1.0,1.0,,,,,,,,,,,,,
11369396,home,Barcelona,João Félix,joao-felix,J. Félix,F,79,181.0,127180,M,JFélix,851671,EUR,942192000,M,14,14,False,,38.0,32.0,,,4.0,4.0,28.0,38.0,6.0,70.0,68.0,7.5,19.0,0.0624751,4,,4.0,1.0,1.0,8.0,11.0,,1.0,1.0,,,,,5.0,3.0,,,2.0,9.0,7.0,1.0,2.0,0.1103,0.1634,1.0,,,,3.0,,,,,,,,,,,,,
