match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_expectedGoals,stat_shotValueNormalized,stat_aerialLost,stat_fouls,stat_wonContest,stat_challengeLost,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_blockedScoringAttempt,player_sofascoreId,stat_totalOffside,stat_penaltyConceded,stat_goodHighClaim,stat_penaltyWon,stat_bigChanceMissed,stat_penaltyMiss,stat_hitWoodwork
13981546,home,Lecce,Wladimiro Falcone,,,wladimiro-falcone,W. Falcone,G,30,195,839,M,256667,EUR,797644800,G,30,30,False,True,36.0,15.0,33.0,12.0,0.0,4.0,4.0,11.0,32.0,3.0,9.0,5.0,1.0,1.0,5.0,1.0,1.0,1.0,90.0,47.0,7.8,21.0,0.00922367,30.996954886452,7.0,6.195,3.99,0.7876,0,0.8829,0.22,0.0,0.36,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981546,home,Lecce,Danilo Veiga,,,danilo-veiga,D. Veiga,D,17,183,380,M,1002045,EUR,1032912000,D,17,17,False,,33.0,22.0,4.0,1.0,0.0,10.0,12.0,12.0,21.0,5.0,2.0,,,,,,,,90.0,60.0,6.9,16.0,0.088199,62.198456486847,7.0,47.25,22.365,,0,,0.25,0.26,-0.13,,2.0,1.0,2.0,3.0,9.0,1.0,2.0,5.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
13981546,home,Lecce,Kialonda Gaspar,Kialonda Gaspar,,kialonda-gaspar,K. Gaspar,D,4,193,1228,M,1090374,EUR,875318400,D,4,4,False,,24.0,19.0,1.0,1.0,0.0,17.0,19.0,2.0,5.0,10.0,,,,,,,,,90.0,41.0,6.6,6.0,0.00067824,6.2068267377432,2.0,-2.415,-0.20999999999999,,2,,-0.02,0.01,-0.2,,,,5.0,,6.0,,,1.0,1.0,2.0,1.0,,,2.0,1.0,1.0,0.1316,-0.51,,,,,,,,,,,,,,,,,
13981546,home,Lecce,Tiago Gabriel,Tiago Gabriel,,tiago-gabriel,T. Gabriel,D,44,194,1285,M,1651825,EUR,1104019200,D,44,44,False,,33.0,28.0,5.0,3.0,0.0,23.0,24.0,5.0,9.0,8.0,3.0,,,,,,,,90.0,44.0,7.2,5.0,0.00324151,21.565764226055,3.0,-19.005,-4.2,,0,,0.05,-0.05,0.22,,,,8.0,2.0,9.0,,,,,,,1.0,,,2.0,,,,2.0,1.0,,,,,,,,,,,,,,,
13981546,home,Lecce,Antonino Gallo,,,antonino-gallo,A. Gallo,D,25,183,673,M,945616,EUR,947030400,D,25,25,False,,38.0,27.0,10.0,2.0,0.0,13.0,13.0,14.0,25.0,4.0,3.0,,,,,,,,90.0,59.0,6.9,14.0,0.00485634,182.7350707625,13.0,91.455,41.895,,0,,0.11,0.19,0.0,,2.0,,,,4.0,,1.0,2.0,2.0,,,1.0,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,
13981546,home,Lecce,Ylber Ramadani,,,ylber-ramadani,Y. Ramadani,M,20,185,1041,M,841977,EUR,829267200,M,20,20,False,,51.0,38.0,11.0,4.0,0.0,17.0,20.0,21.0,31.0,4.0,3.0,,,,,,,,90.0,65.0,6.8,14.0,0.0288843,32.166292681059,4.0,16.275,14.07,,0,,0.12,-0.05,0.19,,,,,4.0,4.0,1.0,,1.0,1.0,,,3.0,,,,,,,,1.0,,2.0,,,,,,,,,,,,,
13981546,home,Lecce,Lassana Coulibaly,,,coulibaly-lassana,L. Coulibaly,M,29,183,2761,M,804621,EUR,829094400,M,29,29,False,,27.0,21.0,,,0.0,10.0,11.0,11.0,16.0,2.0,2.0,,,,,,,,90.0,44.0,8.3,7.0,0.0156868,26.394293628984,4.0,-20.265,0.315,,1,,0.28,0.07,0.15,,,,2.0,5.0,8.0,1.0,3.0,1.0,,,,2.0,,,,,0.0413,0.54,2.0,2.0,3.0,,1.0,1.0,0.3224,,,,,,,,,,
13981546,home,Lecce,Santiago Pierotti,,,santiago-pierotti,S. Pierotti,F,50,189,760,M,984998,EUR,986256000,M,50,50,False,,19.0,14.0,1.0,1.0,0.0,5.0,5.0,9.0,14.0,,5.0,,,,,,,,65.0,30.0,6.6,11.0,0.00434797,95.656356064529,9.0,53.235,33.075,,0,,-0.15,0.28,-0.01,,1.0,,2.0,5.0,5.0,3.0,2.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,2.0,1.0,,,,,,,,,,,,,,
13981546,home,Lecce,Medon Berisha,Medon,Berisha,medon-berisha,M. Berisha,M,10,186,1316,M,1142149,EUR,1066694400,M,10,10,False,,31.0,28.0,3.0,2.0,2.0,7.0,7.0,21.0,24.0,,5.0,,,,,,,,82.0,49.0,8.8,7.0,0.474284,130.68747933279,14.0,91.77,22.995,,2,,0.81,0.33,-0.02,,5.0,2.0,,5.0,9.0,,1.0,4.0,1.0,,1.0,4.0,3.0,1.0,,,0.048,-0.05,2.0,3.0,1.0,,,,,1.0,1.0,,,,,,,,
13981546,home,Lecce,Lameck Banda,,,lameck-banda,L. Banda,M,19,165,4769,M,911350,EUR,980726400,M,19,19,False,,14.0,14.0,2.0,2.0,0.0,6.0,6.0,8.0,8.0,2.0,4.0,,,,,,,,65.0,29.0,7.7,8.0,0.0598938,98.470324058817,11.0,35.07,19.005,,1,,0.31,0.15,-0.04,,1.0,,1.0,6.0,4.0,2.0,2.0,,,,4.0,1.0,1.0,,,,0.5404,0.46,3.0,2.0,2.0,,1.0,1.0,0.9882,,,lameckbanda.10,,,,,,,
