match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_aerialLost,stat_dispossessed,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_keyPass,captain,stat_totalCross,stat_challengeLost,stat_accurateCross,stat_wonContest,stat_wasFouled,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_bigChanceCreated,stat_bigChanceMissed,stat_outfielderBlock,stat_goals,stat_goalAssist,stat_totalOffside,player_sofascoreId
11369807,home,Sint-Truidense VV,Daniel Schmidt,daniel-schmidt,D. Schmidt,G,1,196,258,M,997499,EUR,697075200,G,21,21,False,35.0,26.0,22.0,13.0,22.0,25.0,4.0,10.0,6.0,1.0,2.0,90.0,40.0,6.8,9.0,0.0,0.0,0.00115507,0,-0.1081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369807,home,Sint-Truidense VV,Rein Van Helden,rein-van-helden,R. V. Helden,D,20,187,193,M,1047163,EUR,1027468800,D,20,20,False,50.0,48.0,5.0,4.0,37.0,38.0,11.0,12.0,3.0,,,69.0,64.0,6.9,3.0,0.0,0.0,0.00497194,0,,,,1.0,2.0,6.0,1.0,2.0,1.0,5.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,
11369807,home,Sint-Truidense VV,Matte Smets,smets-matte,M. Smets,D,6,184,963,M,1392905,EUR,1073174400,D,16,16,False,92.0,86.0,12.0,9.0,62.0,65.0,24.0,27.0,6.0,,,90.0,101.0,6.9,9.0,0.0815,0.0,0.0154223,1,,,,1.0,2.0,1.0,,1.0,2.0,,,,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,
11369807,home,Sint-Truidense VV,Bruno Godeau,bruno-godeau,B. Godeau,D,31,190,68,M,247321,EUR,705456000,D,31,31,False,68.0,59.0,8.0,4.0,38.0,40.0,21.0,30.0,3.0,,,90.0,75.0,6.6,12.0,0.0,0.0,0.0156199,0,,,,2.0,2.0,2.0,,,2.0,,,,1.0,,,1.0,,True,2.0,1.0,,,,,,,,,,,,
11369807,home,Sint-Truidense VV,Daiki Hashioka,daiki-hashioka,D. Hashioka,D,4,185,1039,M,897334,EUR,926899200,M,4,4,False,47.0,40.0,1.0,1.0,19.0,23.0,22.0,26.0,4.0,,,90.0,63.0,7.0,9.0,0.0,0.0,0.083881,0,,,,4.0,3.0,7.0,1.0,1.0,1.0,,,2.0,1.0,,,1.0,1.0,,2.0,,1.0,1.0,2.0,,,,,,,,,
11369807,home,Sint-Truidense VV,Mathias Delorge,mathias-delorge-knieper,M. Delorge,M,17,189,582,M,1124749,EUR,1091232000,M,17,17,False,52.0,43.0,4.0,1.0,15.0,15.0,29.0,38.0,,,,90.0,61.0,6.8,11.0,0.0,0.0,0.263262,0,,Mathias Delorge-Knieper,,1.0,2.0,3.0,,,3.0,2.0,,2.0,,1.0,,1.0,,,1.0,,1.0,,,,,,,,,,,
11369807,home,Sint-Truidense VV,Ryotaro Ito,ryotaro-ito,R. Ito,M,13,174,672,M,831697,EUR,886723200,M,13,13,False,34.0,32.0,1.0,1.0,15.0,15.0,18.0,20.0,3.0,,,89.0,46.0,6.8,7.0,0.2854,0.1304,0.0732733,2,,Ryotaro,Ito,,6.0,1.0,2.0,,,,,1.0,,3.0,,1.0,2.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,,
11369807,home,Sint-Truidense VV,Eric Bocat,eric-bocat,E. Bocat,D,17,182,70,M,1017684,EUR,932083200,M,77,77,False,26.0,22.0,1.0,1.0,12.0,13.0,10.0,13.0,3.0,,,60.0,45.0,6.5,10.0,0.0,0.0,0.00725434,0,,,,,3.0,2.0,1.0,,1.0,,,1.0,,1.0,,3.0,,,,,,,2.0,,,,,,,,,
11369807,home,Sint-Truidense VV,Jarne Steuckers,steuckers-jarne,J. Steuckers,M,7,179,987,M,1099462,EUR,1012780800,F,18,18,False,68.0,59.0,6.0,4.0,17.0,17.0,42.0,56.0,4.0,,,90.0,83.0,7.7,19.0,0.0398,0.0,0.64176,2,,,,1.0,5.0,2.0,1.0,,,,,2.0,2.0,1.0,,4.0,3.0,,5.0,,,1.0,,2.0,,1.0,,,,,,
11369807,home,Sint-Truidense VV,Aboubakary Koita,aboubakary-koita,A. Koita,M,11,175,1938,M,890110,EUR,906249600,F,7,7,False,32.0,27.0,4.0,2.0,4.0,5.0,23.0,29.0,5.0,,,90.0,73.0,7.6,18.0,0.3255,0.5698,0.173565,7,,,,,14.0,14.0,13.0,,1.0,2.0,1.0,1.0,,4.0,1.0,,1.0,,2.0,2.0,,6.0,6.0,3.0,3.0,,,,,,,
11369807,home,Sint-Truidense VV,Fatih Kaya,fatih-kaya,F. Kaya,F,29,183,257,M,930697,EUR,942364800,F,11,11,False,12.0,11.0,1.0,1.0,1.0,1.0,10.0,11.0,1.0,,,69.0,18.0,6.7,2.0,0.3321,0.4656,0.0315848,1,,,,,5.0,3.0,1.0,,,2.0,1.0,1.0,4.0,,,,2.0,,,,,,1.0,,1.0,,1.0,,,,,
11369807,home,Sint-Truidense VV,Stan Van Dessel,van-dessel-stan,S. V. Dessel,M,8,162,53,M,990146,EUR,995932800,M,19,19,True,26.0,23.0,1.0,,4.0,4.0,21.0,26.0,2.0,,,30.0,35.0,7.2,5.0,0.0,0.0,0.133459,0,,,,,,3.0,1.0,,,1.0,,,,,,,2.0,,4.0,,2.0,1.0,1.0,,,,,,,,,
11369807,home,Sint-Truidense VV,Rihito Yamamoto,rihito-yamamoto,R. Yamamoto,M,6,179,455,M,1030211,EUR,1008115200,M,6,6,True,14.0,13.0,,,1.0,1.0,12.0,13.0,2.0,,,21.0,16.0,6.8,1.0,0.0,0.0,0.0141215,0,,,,1.0,,3.0,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,
11369807,home,Sint-Truidense VV,Shinji Okazaki,shinji-okazaki,S. Okazaki,F,,174,435,M,19303,EUR,513993600,F,30,30,True,,,,,,,,,,,,21.0,,6.5,,0.0,0.0,0.0,0,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
11369807,home,Sint-Truidense VV,Joselpho Barnes,joselpho-barnes,J. Barnes,F,,185,65,M,1100555,EUR,1008115200,F,23,23,True,1.0,1.0,,,,,1.0,1.0,1.0,,,1.0,2.0,,,0.282,0.0,0.00100372,1,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,
11369807,home,Sint-Truidense VV,Jo Coppens,jo-coppens,J. Coppens,G,12,190,48,M,45854,EUR,661737600,G,12,12,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369807,home,Sint-Truidense VV,Wolke Janssens,janssens-wolke,W. Janssens,D,22,185,37,M,794418,EUR,789782400,D,22,22,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369807,home,Sint-Truidense VV,Olivier Dumont,olivier-dumont,O. Dumont,M,14,182,41,M,1127338,EUR,1015372800,M,14,14,True,,,,,,,,,,,,,,,,,0.0,,0,,Olivier Dumont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369807,away,RSC Anderlecht,Maxime Dupé,maxime-dupe,M. Dupé,G,31,186,174,M,96542,EUR,731203200,G,1,1,False,42.0,30.0,19.0,8.0,28.0,32.0,2.0,10.0,5.0,2.0,5.0,90.0,50.0,8.0,12.0,0.0,0.0,0.00067515,0,1.1658,,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
11369807,away,RSC Anderlecht,Louis Patris,louis-patris,L. Patris,M,27,187,275,M,923972,EUR,991872000,D,22,22,False,30.0,22.0,3.0,2.0,9.0,13.0,14.0,18.0,2.0,,,90.0,58.0,7.5,12.0,0.1116,0.0,0.0330452,2,,,,1.0,9.0,9.0,1.0,3.0,3.0,5.0,3.0,5.0,1.0,,,,,,1.0,3.0,1.0,1.0,3.0,2.0,,,,,,,,
11369807,away,RSC Anderlecht,Killian Sardella,killian-sardella,K. Sardella,D,54,177,482,M,909964,EUR,1020297600,D,54,54,False,43.0,31.0,10.0,2.0,26.0,33.0,5.0,10.0,4.0,,,90.0,54.0,6.7,15.0,0.0,0.0,0.00141553,0,,,,,3.0,1.0,1.0,5.0,,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,1.0,,,,
