match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_shotOffTarget,stat_outfielderBlock,stat_expectedGoals,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_interceptionWon,stat_expectedGoalsOnTarget,stat_keyPass,stat_totalCross,stat_challengeLost,stat_wasFouled,stat_goals,stat_accurateCross,stat_totalOffside,stat_errorLeadToAGoal,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_hitWoodwork,player_sofascoreId
12421209,home,KAA Gent,Davy Roef,,,davy-roef,D. Roef,G,33,187,232,M,156663,EUR,760492800,G,33,33,False,21.0,17.0,13.0,9.0,0.0,15.0,17.0,2.0,4.0,1.0,1.0,10.0,1.0,3.0,4.0,90.0,34.0,8.2,4.0,0.00027549,0,1.3137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421209,home,KAA Gent,Stefan Mitrović,,,stefan-mitrovic,S. Mitrović,D,23,189,432,M,108736,EUR,643334400,D,13,13,False,55.0,51.0,12.0,11.0,0.0,34.0,35.0,17.0,20.0,,3.0,4.0,,,,90.0,67.0,7.2,7.0,0.00654084,0,,True,3.0,5.0,1.0,1.0,1.0,5.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,
12421209,home,KAA Gent,Tsuyoshi Watanabe,,,tsuyoshi-watanabe,T. Watanabe,D,4,187,1372,M,942213,EUR,855100800,D,4,4,False,46.0,43.0,10.0,8.0,0.0,34.0,36.0,9.0,10.0,1.0,1.0,2.0,,,,90.0,57.0,7.5,4.0,0.00410444,2,,,1.0,1.0,,,,6.0,,,1.0,,2.0,1.0,0.0589,,,,,,,,,,,,,,,,
12421209,home,KAA Gent,Jordan Torunarigha,,,jordan-torunarigha,J. Torunarigha,D,25,189,608,M,801003,EUR,870912000,D,23,23,False,54.0,47.0,8.0,3.0,0.0,25.0,25.0,22.0,29.0,4.0,5.0,6.0,,,,90.0,70.0,7.9,9.0,0.034187,2,,,,2.0,1.0,,,7.0,1.0,,1.0,1.0,,,0.1076,1.0,1.0,1.0,0.5035,2.0,,,,,,,,,,,
12421209,home,KAA Gent,Matisse Samoise,,,matisse-samoise,M. Samoise,M,18,180,256,M,1046245,EUR,1006300800,M,18,18,False,32.0,29.0,2.0,1.0,0.0,14.0,14.0,15.0,20.0,,6.0,6.0,,,,89.0,57.0,7.1,8.0,0.0108162,2,,,,10.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,6.0,1.0,,0.1053,1.0,,1.0,0.0708,,2.0,2.0,2.0,,,,,,,,
12421209,home,KAA Gent,Leonardo Lopes,,,leonardo-lopes,L. Lopes,M,22,168,202,M,783478,EUR,912384000,M,5,5,False,47.0,38.0,5.0,3.0,0.0,19.0,19.0,19.0,28.0,4.0,8.0,4.0,,,,77.0,66.0,6.5,13.0,0.0130837,1,,,2.0,9.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,,,0.0858,,1.0,,,,,2.0,,,,,,,,,
12421209,home,KAA Gent,Atsuki Ito,Atsuki Ito,,atsuki-ito,A. Ito,M,15,185,595,M,1034816,EUR,902793600,M,15,15,False,27.0,21.0,3.0,2.0,0.0,8.0,8.0,13.0,20.0,,5.0,3.0,,,,90.0,50.0,8.0,9.0,0.110787,3,,,,3.0,,1.0,1.0,2.0,4.0,1.0,2.0,1.0,2.0,3.0,0.4094,1.0,,1.0,0.845,,1.0,2.0,,1.0,,,,,,,
12421209,home,KAA Gent,Mathias Delorge,Mathias Delorge-Knieper,,mathias-delorge-knieper,M. Delorge,M,17,189,582,M,1124749,EUR,1091232000,M,16,16,False,36.0,30.0,3.0,1.0,0.0,9.0,9.0,23.0,32.0,,1.0,5.0,,,,66.0,45.0,6.7,11.0,0.0582917,0,,,,2.0,,,,,1.0,,2.0,1.0,,,,,,,,2.0,5.0,1.0,,,2.0,,,,,,
12421209,home,KAA Gent,Archie Brown,,,brown-archie,A. Brown,D,3,190,3096,M,1009738,EUR,1022544000,M,3,3,False,31.0,25.0,1.0,,0.0,8.0,10.0,17.0,25.0,2.0,3.0,5.0,,,,90.0,63.0,6.3,22.0,0.0233061,1,,,1.0,8.0,1.0,6.0,1.0,1.0,,,1.0,,1.0,,0.0529,,,,,,4.0,1.0,,,,1.0,,,,,
12421209,home,KAA Gent,Dante Vanzeir,,,dante-vanzeir,D. Vanzeir,F,13,175,635,M,822673,EUR,892684800,F,14,14,False,14.0,8.0,1.0,,0.0,2.0,4.0,6.0,11.0,1.0,3.0,1.0,,,,66.0,23.0,6.5,13.0,0.00620911,0,,,2.0,5.0,2.0,2.0,1.0,,,,2.0,,,,,,,,,,1.0,,1.0,,,,,,,,
