match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_totalContest,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_aerialLost,stat_fouls,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_expectedGoals,stat_shotValueNormalized,stat_dispossessed,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_expectedGoalsOnTarget,stat_errorLeadToAShot,stat_keyPass,stat_accurateCross,stat_bigChanceCreated,stat_blockedScoringAttempt,captain,stat_bigChanceMissed,stat_hitWoodwork,stat_totalOffside,stat_goals,stat_goodHighClaim,player_sofascoreId
14053627,home,FC Volendam,Henk Veerman,Henk,Veerman,henk-veerman,H. Veerman,F,9,201.0,406,M,313264,EUR,667526400,F,9,9,False,12.0,6.0,1.0,,0.0,3.0,3.0,3.0,9.0,2.0,,,,,,,,,90.0,17.0,6.3,7.0,0.010701,38.030055500601,3.0,0.52499999999999,8.925,,2,,-0.39,0.33,0.0,,,1.0,1.0,,1.0,,,,,,1.0,1.0,,0.6277,-0.57,1.0,1.0,,0.0466,,,,,,True,2.0,1.0,1.0,,,
14053627,home,FC Volendam,Anthony Descotte,,,descotte-anthony,A. Descotte,F,99,179.0,246,M,1008697,EUR,1059868800,F,99,99,True,6.0,6.0,1.0,1.0,0.0,1.0,1.0,5.0,5.0,2.0,,1.0,1.0,,,,,,28.0,12.0,6.7,2.0,0.00980272,14.445415094095,2.0,0.73499999999999,0.41999999999999,,0,,0.05,0.03,0.13,,,,1.0,,1.0,,,,1.0,,1.0,,,,,,,2.0,,,,,,,,,,,,,
14053627,home,FC Volendam,Joel Ideho,Joel,Ideho,joel-ideho,J. Ideho,M,17,176.0,191,M,1049063,EUR,1058400000,F,17,17,True,9.0,5.0,,,0.0,1.0,2.0,4.0,7.0,,,,,,,,,,17.0,15.0,6.3,8.0,0.0170164,39.407896868547,5.0,17.115,16.905,,0,,0.02,0.05,-0.12,,2.0,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
14053627,home,FC Volendam,Ozan Kökçü,Ozan,Kökçü,ozan-kokcu,O. Kökçü,M,7,176.0,832,M,1100399,EUR,903398400,F,7,7,True,10.0,10.0,2.0,2.0,1.0,4.0,4.0,6.0,6.0,,,2.0,,,,,,,17.0,15.0,7.4,3.0,0.613046,29.166203376389,4.0,-4.41,4.83,,2,,0.55,-0.53,0.0,,3.0,,,,,,,,,,,,,0.1086,0.01,,,,,,1.0,,1.0,2.0,,,,,,,
14053627,home,FC Volendam,Xavier Mbuyamba,,,xavier-mbuyamba,X. Mbuyamba,D,3,195.0,632,M,974020,EUR,1009756800,D,4,4,True,4.0,3.0,1.0,,0.0,,,3.0,4.0,,,,,,,,,,11.0,7.0,6.6,2.0,0.00758363,,,,,,0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
14053627,home,FC Volendam,Robert Mühren,,,robert-muhren,R. Mühren,M,21,187.0,188,M,156676,EUR,611452800,F,21,21,True,2.0,1.0,1.0,,0.0,,1.0,1.0,1.0,1.0,,,,,,,,,11.0,5.0,7.5,1.0,0.00976966,,,,,,1,,0.05,,0.0,,,,,,,,1.0,1.0,,,,,,0.3044,0.45,,1.0,,0.3555,,,,,,,,,,1.0,,
14053627,home,FC Volendam,Roy Steur,Roy Steur,,roy-steur,R. Steur,G,16,192.0,39,M,1403023,EUR,1107216000,G,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053627,home,FC Volendam,Dion Vlak,Dion Vlak,,dion-vlak,D. Vlak,G,22,,6,M,1065542,EUR,993686400,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053627,home,FC Volendam,Aaron Meijers,Aaron,Meijers,aaron-meijers,A. Meijers,D,14,176.0,30,M,32386,EUR,562377600,D,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053627,home,FC Volendam,Deron Payne,Deron Payne,,payne-deron,D. Payne,D,2,182.0,39,M,1423743,EUR,1032912000,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053627,home,FC Volendam,Silvinho Esajas,Silvinho,Esajas,silvinho-esajas,S. Esajas,D,28,193.0,88,M,1011489,EUR,1009843200,D,28,28,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053627,home,FC Volendam,Alex Plat,Alex,Plat,alex-plat,A. Plat,M,6,178.0,13,M,860161,EUR,886550400,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053627,home,FC Volendam,Kiano Dyer,Kiano Dyer,,dyer-kiano,K. Dyer,M,33,178.0,1511,M,1402736,EUR,1164067200,M,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053627,away,FC Twente,Lars Unnerstall,,,lars-unnerstall,L. Unnerstall,G,1,198.0,265,M,94835,EUR,648432000,G,1,1,False,23.0,15.0,13.0,5.0,0.0,11.0,12.0,4.0,11.0,,1.0,6.0,,1.0,3.0,,1.0,1.0,90.0,31.0,6.5,8.0,0.00141745,9.8588465883339,2.0,-4.62,-1.365,0.1194,0,-0.4539,0.07,0.0,-0.04,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
14053627,away,FC Twente,Bart van Rooij,,,bart-van-rooij,B. v. Rooij,D,28,174.0,343,M,946506,EUR,990835200,D,28,28,False,41.0,37.0,6.0,4.0,0.0,19.0,21.0,18.0,20.0,6.0,2.0,7.0,,,,,,,90.0,63.0,7.4,6.0,0.343843,140.84346975683,14.0,-49.665,8.505,,0,,0.17,0.09,0.33,,,,3.0,2.0,1.0,1.0,5.0,3.0,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,
14053627,away,FC Twente,Stav Lemkin,,,stav-lemkin,S. Lemkin,D,23,190.0,318,M,1091923,EUR,1049241600,D,23,23,False,32.0,26.0,3.0,,0.0,17.0,17.0,9.0,15.0,1.0,1.0,1.0,,,,,,,90.0,36.0,6.2,7.0,0.00510831,133.38858077694,11.0,-0.73499999999997,12.81,,0,,0.1,0.03,-0.17,,,,4.0,1.0,,,1.0,1.0,2.0,,,,,,,1.0,,,,,,,,,,,,,,,
14053627,away,FC Twente,Ruud Nijstad,Ruud,Nijstad,ruud-nijstad,R. Nijstad,D,43,192.0,397,M,1890313,EUR,1200528000,D,43,43,False,41.0,33.0,11.0,4.0,0.0,18.0,21.0,15.0,20.0,1.0,3.0,1.0,,,,,,,90.0,47.0,6.5,8.0,0.0114319,198.51502666181,19.0,-87.15,11.34,,0,,0.1,0.12,-0.11,,,1.0,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,
14053627,away,FC Twente,Mats Rots,,,mats-rots,M. Rots,D,39,185.0,370,M,1387012,EUR,1142035200,D,39,39,False,45.0,41.0,4.0,2.0,0.0,18.0,20.0,23.0,25.0,1.0,2.0,9.0,,,,,,,90.0,59.0,6.5,8.0,0.117605,305.50449376775,30.0,-96.075,13.86,,1,,0.04,0.41,-0.18,,1.0,,4.0,1.0,2.0,,,,,1.0,1.0,,1.0,0.0369,-0.05,1.0,,1.0,,,2.0,,,1.0,,,,,,,
14053627,away,FC Twente,Ramiz Zerrouki,,,ramiz-zerrouki,R. Zerrouki,M,6,183.0,8083,M,989882,EUR,896140800,M,6,6,False,56.0,42.0,10.0,7.0,0.0,15.0,16.0,27.0,40.0,2.0,3.0,5.0,,,,,,,90.0,72.0,6.9,20.0,0.0829637,205.80664153873,24.0,-64.68,15.225,,1,,0.25,0.22,-0.08,,1.0,,6.0,2.0,,1.0,2.0,1.0,1.0,2.0,,,1.0,0.0233,0.1,1.0,1.0,4.0,0.0936,,1.0,,,,,,,,,,rramizz_
14053627,away,FC Twente,Thomas Van den Belt,,,thomas-van-den-belt,T. V. d. Belt,M,20,181.0,290,M,945233,EUR,992822400,M,20,20,False,39.0,35.0,3.0,1.0,0.0,13.0,14.0,22.0,25.0,3.0,2.0,7.0,1.0,,,,,,75.0,52.0,6.7,8.0,0.0504725,87.118231976527,12.0,14.07,14.49,,3,,0.15,0.23,0.24,,2.0,1.0,2.0,,,,1.0,1.0,,1.0,,2.0,,0.4212,-0.65,1.0,1.0,1.0,0.0967,,3.0,,,,,,,,,,
14053627,away,FC Twente,Marko Pjaca,,,marko-pjaca,M. Pjaca,M,7,186.0,3796,M,190435,EUR,799718400,M,7,7,False,35.0,29.0,,,0.0,9.0,9.0,20.0,26.0,6.0,1.0,2.0,1.0,,,,,,75.0,54.0,6.9,11.0,0.422983,173.83495534294,20.0,-65.73,7.77,,2,,0.28,0.4,0.13,,3.0,,4.0,,6.0,,1.0,1.0,,1.0,4.0,1.0,2.0,0.4446,-0.25,1.0,1.0,2.0,0.2613,,2.0,3.0,1.0,,,1.0,,,,,MarkoPjaca
14053627,away,FC Twente,Daan Rots,,,daan-rots,D. Rots,M,11,179.0,509,M,1048430,EUR,996019200,M,11,11,False,42.0,35.0,1.0,1.0,0.0,7.0,11.0,28.0,31.0,4.0,1.0,8.0,2.0,,,,,,90.0,65.0,7.1,14.0,0.133408,260.76334316119,23.0,-72.45,23.94,,3,,-0.27,-0.49,-0.1,,4.0,,11.0,1.0,2.0,,2.0,1.0,2.0,3.0,,1.0,1.0,0.688,0.48,3.0,2.0,1.0,0.3583,,1.0,3.0,1.0,,,1.0,,,1.0,,
14053627,away,FC Twente,Sondre Ørjasæter,,,sondre-orjasaeter,S. Ørjasæter,M,27,180.0,617,M,1200962,EUR,1069977600,M,27,27,False,29.0,27.0,2.0,2.0,1.0,4.0,4.0,23.0,25.0,5.0,1.0,4.0,,,,,,,83.0,56.0,7.3,12.0,0.29995,205.7249879304,20.0,-105.945,14.7,,6,,0.25,0.66,0.15,,3.0,1.0,5.0,,5.0,,1.0,,1.0,1.0,3.0,4.0,2.0,0.6602,-0.63,1.0,,4.0,,,3.0,,1.0,2.0,,2.0,1.0,,,,
14053627,away,FC Twente,Ricky van Wolfswinkel,,,ricky-van-wolfswinkel,R. van Wolfswinkel,F,9,186.0,794,M,35193,EUR,601862400,F,9,9,False,29.0,26.0,2.0,2.0,0.0,7.0,7.0,19.0,22.0,3.0,2.0,2.0,1.0,,,,,,90.0,39.0,6.9,3.0,0.263958,123.14160339568,12.0,-69.405,10.605,,0,,-0.24,0.33,0.23,,,,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,,,,,3.0,,1.0,,True,,,,,,
14053627,away,FC Twente,Arno Verschueren,,,arno-verschueren,A. Verschueren,M,32,182.0,168,M,578344,EUR,870652800,M,32,32,True,3.0,3.0,,,0.0,,,3.0,3.0,,,,,,,,,,15.0,8.0,6.3,3.0,0.0146075,20.234553754905,4.0,-5.67,5.25,,0,,-0.05,0.02,-0.07,,,,3.0,,1.0,,,,,1.0,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,
14053627,away,FC Twente,Mathias Kjølø,,,mathias-kjolo,M. Kjølø,M,4,174.0,167,M,966546,EUR,993600000,M,4,4,True,7.0,5.0,1.0,,0.0,,,5.0,7.0,,2.0,,,,,,,,15.0,12.0,6.7,2.0,0.00773235,24.460838756443,3.0,-21.945,-3.78,,1,,0.04,0.05,-0.03,,,,,,,,,,,,,,1.0,0.0364,0.15,,1.0,,0.0311,,,,,,,,,,,,
14053627,away,FC Twente,Sam Lammers,,,sam-lammers,S. Lammers,F,10,191.0,842,M,804901,EUR,862358400,F,10,10,True,2.0,,,,0.0,,1.0,,1.0,,,,,,,,,,12.0,3.0,6.2,2.0,,16.028211712423,2.0,-8.295,3.57,,1,,-0.03,0.05,-0.01,,,,1.0,,,,,,,1.0,,1.0,,0.3029,-0.56,,,,,,,,,,,1.0,,,,,
14053627,away,FC Twente,Przemysław Tytoń,,,przemyslaw-tyton,P. Tytoń,G,22,195.0,453,M,27691,EUR,536716800,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053627,away,FC Twente,Sam Karssies,Sam Karssies,,sam-karssies,S. Karssies,G,21,186.0,89,M,1201942,EUR,1046217600,G,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053627,away,FC Twente,Bas Kuipers,,,bas-kuipers,B. Kuipers,D,25,180.0,146,M,339879,EUR,777081600,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053627,away,FC Twente,Bjorn Titulaer,Bjorn,Titulaer,bjorn-titulaer,B. Titulaer,D,33,,1,,2361960,EUR,1184284800,D,34,34,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053627,away,FC Twente,Guilherme Peixoto,Guilherme Peixoto,,guilherme-peixoto,G. Peixoto,D,12,181.0,137,M,1470065,EUR,1148515200,D,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053627,away,FC Twente,Lucas Vennegoor of Hesselink,,,lucas-vennegoor-of-hesselink,L. V. o. Hesselink,F,25,188.0,148,M,1634542,EUR,1142294400,F,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
