match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_bigChanceCreated,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,player_sofascoreId,stat_aerialWon,stat_blockedScoringAttempt,stat_wasFouled,stat_totalOffside,player_firstName,player_lastName,stat_aerialLost,stat_interceptionWon,stat_challengeLost,stat_errorLeadToAGoal,stat_dispossessed,stat_outfielderBlock,captain,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_errorLeadToAShot,stat_goodHighClaim,stat_goals
12436556,home,Nottingham Forest,Chris Wood,chris-wood,C. Wood,F,11,191,7494,M,50480,EUR,692064000,F,11,11,False,11.0,9.0,1.0,1.0,0.0,4.0,4.0,5.0,7.0,,1.0,2.0,,,,,90.0,17.0,6.1,2.0,0.00619858,,3,,,,5.0,1.0,,,3.0,,,,,0.8225,wodsy39,,,1.0,1.0,,,5.0,,,,,,,,,2.0,,,
12436556,home,Nottingham Forest,Callum Hudson-Odoi,callum-hudson-odoi,C. Hudson-Odoi,M,7,177,9224,M,867442,EUR,973555200,F,14,14,True,13.0,11.0,,,0.0,4.0,5.0,8.0,11.0,,,1.0,,,,,33.0,19.0,6.6,4.0,0.0131368,,0,,3.0,1.0,,,,,,,,,,,Calteck10,,,,,,,,,,,,,,,,,,,
12436556,home,Nottingham Forest,Ryan Yates,ryan-yates,R. Yates,M,22,190,881,M,846252,EUR,880070400,M,22,22,True,17.0,17.0,1.0,1.0,0.0,7.0,7.0,10.0,13.0,,,5.0,,,,,22.0,24.0,6.7,4.0,0.0032944,,0,,3.0,,1.0,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,1.0,,,,,,,
12436556,home,Nottingham Forest,Jota Silva,jota-silva,J. Silva,F,26,179,2828,M,1011895,EUR,933465600,F,20,20,True,3.0,2.0,1.0,,0.0,2.0,2.0,,1.0,,,1.0,,,,,16.0,6.0,6.3,3.0,5.047e-05,,0,,,,3.0,,1.0,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,
12436556,home,Nottingham Forest,Carlos Miguel,carlos-miguel,C. Miguel,G,1,204,5426,M,973738,EUR,907891200,G,33,33,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436556,home,Nottingham Forest,Morato,morato,F. Morato,D,4,190,2248,M,985086,EUR,993859200,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436556,home,Nottingham Forest,Harry Toffolo,harry-toffolo,H. Toffolo,D,15,183,338,M,358218,EUR,808790400,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436556,home,Nottingham Forest,Willy Boly,willy-boly,W. Boly,D,30,195,1884,M,139310,EUR,665539200,D,30,30,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436556,home,Nottingham Forest,Danilo,danilo,Danilo,M,8,177,5250,M,1064039,EUR,988502400,M,28,28,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Danilo,,,,,,,,,,,,,,,,,,,
12436556,home,Nottingham Forest,Ramón Sosa,ramon-sosa,R. Sosa,F,19,178,8258,M,1015733,EUR,936057600,F,24,24,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436556,away,Chelsea,Robert Sánchez,robert-sanchez,R. Sánchez,G,1,197,18379,M,920546,EUR,879811200,G,1,1,False,30.0,9.0,24.0,3.0,0.0,9.0,12.0,,18.0,,1.0,10.0,1.0,2.0,,,90.0,44.0,7.2,21.0,2.921e-05,,0,0.1179,,,,2.0,,,,,,,,,RS1,2.0,,,,,,,,,,,,,,,,1.0,5.0,
12436556,away,Chelsea,Reece James,reece-james,R. James,D,24,180,49594,M,885908,EUR,944611200,D,24,24,False,53.0,46.0,3.0,1.0,0.0,25.0,28.0,21.0,26.0,,2.0,5.0,,,,,90.0,69.0,7.0,12.0,0.0106521,,0,,1.0,,3.0,1.0,,,,1.0,,1.0,2.0,,ReeceJ,,,,,,,,,,,1.0,2.0,True,,,,,,
12436556,away,Chelsea,Tosin Adarabioyo,tosin-adarabioyo,T. Adarabioyo,D,4,196,10523,M,352668,EUR,875059200,D,4,4,False,58.0,51.0,10.0,5.0,0.0,32.0,33.0,19.0,25.0,,12.0,3.0,,,,,90.0,76.0,7.3,10.0,0.013316,,0,,,,2.0,5.0,1.0,,,,,1.0,,,tosinadarabioyo,4.0,,1.0,,,,1.0,1.0,,,,,,,,,,,
12436556,away,Chelsea,Levi Colwill,levi-colwill,L. Colwill,D,6,187,17899,M,996911,EUR,1046217600,D,6,6,False,56.0,50.0,5.0,2.0,0.0,34.0,35.0,16.0,21.0,,6.0,2.0,,,,,90.0,64.0,7.7,6.0,0.00804237,,1,,,,2.0,3.0,,,,,,,2.0,0.5776,LColwill,3.0,,,,,,,1.0,,,,,,1.0,0.9907,,,,1.0
12436556,away,Chelsea,Marc Cucurella,marc-cucurella,M. Cucurella,D,3,175,37239,M,794939,EUR,901065600,D,3,3,False,33.0,30.0,1.0,,0.0,12.0,13.0,18.0,20.0,,7.0,3.0,,,,,90.0,61.0,7.3,7.0,0.0157078,,0,,,,6.0,5.0,1.0,,,3.0,3.0,1.0,2.0,,cucurella3,,,2.0,,,,1.0,,1.0,,1.0,1.0,,,,,,,
12436556,away,Chelsea,Enzo Fernández,enzo-fernandez,E. Fernández,M,8,177,121227,M,974505,EUR,979689600,M,8,8,False,27.0,19.0,4.0,1.0,0.0,8.0,12.0,11.0,16.0,,,3.0,,,,,90.0,37.0,6.7,12.0,0.0138578,1.0,0,,1.0,,3.0,3.0,,,,,,2.0,1.0,,Enzo8,,,3.0,,,,1.0,,,,1.0,,,,,,,,
12436556,away,Chelsea,Moisés Caicedo,moises-caicedo,M. Caicedo,M,25,178,79319,M,987650,EUR,1004659200,M,25,25,False,33.0,28.0,1.0,,0.0,7.0,8.0,21.0,25.0,,3.0,6.0,,,,,90.0,43.0,7.1,5.0,0.0266095,,0,,,,2.0,5.0,,,,4.0,3.0,,2.0,,MoisesCaicedo55,,,1.0,,,,,,,,,,,,,,,,
12436556,away,Chelsea,Noni Madueke,noni-madueke,N. Madueke,M,20,182,40178,M,966547,EUR,1015718400,M,11,11,False,36.0,27.0,1.0,,0.0,13.0,14.0,14.0,22.0,,,7.0,,,,,86.0,52.0,6.9,15.0,0.0844207,,1,,,,4.0,6.0,5.0,3.0,,2.0,2.0,3.0,1.0,0.0757,nonzinoo10,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,
12436556,away,Chelsea,Cole Palmer,cole-palmer,C. Palmer,M,10,185,363781,M,982780,EUR,1020643200,M,20,20,False,32.0,25.0,2.0,1.0,0.0,11.0,11.0,15.0,26.0,1.0,2.0,1.0,,,,,90.0,51.0,7.2,17.0,0.337611,2.0,1,,5.0,1.0,4.0,3.0,1.0,,,3.0,2.0,3.0,1.0,0.0136,ColdPalmer,,,,1.0,,,,,1.0,,1.0,,,1.0,0.1188,,,,
12436556,away,Chelsea,Jadon Sancho,sancho-jadon,J. Sancho,M,19,180,68579,M,851100,EUR,953942400,M,19,19,False,23.0,20.0,,,0.0,4.0,4.0,16.0,20.0,,2.0,2.0,,,,,62.0,32.0,6.8,6.0,0.0116092,1.0,0,,1.0,,2.0,2.0,1.0,,,2.0,,1.0,,,JSancho,,,,,,,1.0,,,,,,,,,,,,
12436556,away,Chelsea,Pedro Neto,pedro-neto,P. Neto,M,7,172,39913,M,879349,EUR,952560000,F,7,7,False,16.0,12.0,,,1.0,2.0,2.0,10.0,16.0,1.0,,3.0,,,,,78.0,26.0,6.2,9.0,0.00686874,1.0,2,,2.0,,5.0,1.0,2.0,,2.0,,,,,0.3451,pedroneto_30,,,1.0,,,,2.0,,,,1.0,,,,,2.0,,,
12436556,away,Chelsea,Roméo Lavia,romeo-lavia,R. Lavia,M,45,181,16643,M,1069488,EUR,1073347200,M,45,45,True,8.0,7.0,,,0.0,6.0,6.0,1.0,2.0,,,1.0,,,,,28.0,13.0,6.4,2.0,0.00020313,,1,,,,4.0,2.0,2.0,1.0,,,,,,0.0737,romeolavia,,1.0,1.0,,Romeo Lavia,,3.0,,,,,,,,,,,,
12436556,away,Chelsea,Malo Gusto,gusto-malo,M. Gusto,D,27,179,19313,M,996958,EUR,1053302400,D,27,27,True,4.0,3.0,,,0.0,2.0,2.0,1.0,3.0,,,2.0,,,,,12.0,6.0,6.5,2.0,0.0010593,,0,,1.0,,,,,,,,,,,,malogst,,,,,,,,,,,,,,,,,,,
12436556,away,Chelsea,Kiernan Dewsbury-Hall,dewsbury-hall-kiernan,K. Dewsbury-Hall,M,22,178,10632,M,861970,EUR,905040000,M,22,22,True,,,,,0.0,,,,,,1.0,,,,,,13.0,3.0,6.6,,,,0,,,,,,,,,,,,,,kdh_8,,,,,,,,1.0,,,,,,,,,,,
12436556,away,Chelsea,Filip Jørgensen,filip-jorgensen,F. Jørgensen,G,12,190,13907,M,962053,EUR,1018915200,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,filipjorgensen1,,,,,,,,,,,,,,,,,,,
12436556,away,Chelsea,Josh Acheampong,josh-acheampong,J. Acheampong,D,34,190,13787,M,1403050,EUR,1146787200,D,34,34,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,joshkofi2,,,,,Josh Acheampong,,,,,,,,,,,,,,
12436556,away,Chelsea,Benoît Badiashile,benoit-badiashile,B. Badiashile,D,5,194,10555,M,904827,EUR,985564800,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,badiashile,,,,,,,,,,,,,,,,,,,
12436556,away,Chelsea,Trevoh Chalobah,trevoh-chalobah,T. Chalobah,D,23,190,14453,M,826134,EUR,931132800,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,yungchalobah,,,,,,,,,,,,,,,,,,,
12436556,away,Chelsea,Tyrique George,tyrique-george,T. George,F,19,181,11876,M,1403061,EUR,1139011200,F,32,32,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Tyrique George,,,,,,,,,,,,,,
12436556,away,Chelsea,Marc Guiu,guiu-marc,M. Guiu,F,38,187,28475,M,1414933,EUR,1136332800,F,38,38,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,marcguiu9,,,,,,,,,,,,,,,,,,,
