match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_duelLost,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_aerialLost,stat_fouls,stat_challengeLost,captain,stat_goalAssist,stat_dispossessed,stat_bigChanceCreated,stat_wasFouled,stat_keyPass,stat_shotOffTarget,stat_blockedScoringAttempt,player_sofascoreId,stat_penaltyConceded,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyWon,stat_totalOffside
10411515,home,Udinese,Daniele Padelli,daniele-padelli,D. Padelli,G,93,191,196,M,2899,EUR,499046400,G,20,20,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411515,home,Udinese,Edoardo Piana,edoardo-piana,E. Piana,G,22,197,81,M,1001017,EUR,1064793600,G,99,99,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411515,home,Udinese,Festy Ebosele,festy-ebosele,F. Ebosele,D,36,180,593,M,983059,EUR,1028246400,D,2,2,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411515,home,Udinese,James Abankwah,james-abankwah,J. Abankwah,D,25,188,423,M,1127232,EUR,1074211200,D,14,14,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411515,home,Udinese,Bram Nuytinck,bram-nuytinck,B. Nuytinck,D,17,190,135,M,70930,EUR,641779200,D,17,17,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411515,home,Udinese,Axel Guessand,axel-guessand,A. Guessand,D,19,192,119,M,1136819,EUR,1099699200,D,67,67,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,Axel Guessand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411515,home,Udinese,Mato Jajalo,mato-jajalo,M. Jajalo,M,,180,69,M,42147,EUR,580521600,M,8,8,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411515,home,Udinese,Ilija Nestorovski,ilija-nestorovski,I. Nestorovski,F,90,182,255,M,55314,EUR,637200000,F,30,30,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,Ilija,Nestorovski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411515,home,Udinese,Vivaldo,vivaldo,V. Semedo,F,18,192,416,M,1414275,EUR,1106870400,F,39,39,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411515,away,Atalanta,Marco Sportiello,marco-sportiello,M. Sportiello,G,57,192,1322,M,176301,EUR,705456000,G,57,57,False,19.0,14.0,10.0,6.0,10.0,11.0,4.0,8.0,,,6.0,,,,,90.0,23.0,6.0,5.0,0.0,0.0,0.00120241,0,-1.2478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,
10411515,away,Atalanta,Caleb Okoli,caleb-okoli,C. Okoli,D,5,191,938,M,967722,EUR,994982400,D,5,5,False,42.0,37.0,6.0,4.0,27.0,29.0,10.0,13.0,1.0,5.0,10.0,,,,,90.0,56.0,6.9,6.0,0.0,0.0,0.00692227,0,,,,,,2.0,,,,,,,3.0,3.0,2.0,1.0,,2.0,,,,,,1.0,,,,,,,,,
10411515,away,Atalanta,Merih Demiral,merih-demiral,M. Demiral,D,28,190,4108,M,806968,EUR,889056000,D,28,28,False,31.0,26.0,9.0,5.0,20.0,23.0,6.0,8.0,,4.0,7.0,,,,,90.0,41.0,6.7,6.0,0.0,0.0,0.00152848,0,,,,,,5.0,,,,,4.0,,1.0,4.0,2.0,1.0,3.0,2.0,,,,,,,1.0,,,merihdemiral,,,,,
10411515,away,Atalanta,Giorgio Scalvini,giorgio-scalvini,G. Scalvini,D,42,194,3375,M,1012176,EUR,1071100800,D,42,42,False,29.0,18.0,6.0,1.0,7.0,11.0,11.0,18.0,,3.0,6.0,,,,,87.0,41.0,6.2,14.0,0.1812,0.7427,0.0109871,1,,,,,,5.0,2.0,1.0,1.0,,2.0,,1.0,2.0,1.0,,,2.0,1.0,,,1.0,,,,,,,,,,,
10411515,away,Atalanta,Hans Hateboer,hans-hateboer,H. Hateboer,D,33,185,622,M,356352,EUR,758073600,M,33,33,False,26.0,22.0,2.0,,12.0,12.0,10.0,15.0,1.0,3.0,4.0,,,,,90.0,48.0,6.6,8.0,0.0428,0.0,0.0114262,1,,,,1.0,,6.0,2.0,1.0,,,4.0,1.0,1.0,,,,2.0,2.0,1.0,,,,,1.0,,1.0,,,,,,,
10411515,away,Atalanta,Marten de Roon,marten-de-roon,M. de Roon,M,15,185,1856,M,100389,EUR,670204800,M,15,15,False,35.0,30.0,1.0,,14.0,14.0,16.0,22.0,,5.0,10.0,,,,,90.0,48.0,7.3,6.0,0.0,0.0,0.035672,0,,,,1.0,,2.0,,,,,4.0,1.0,,5.0,3.0,,1.0,1.0,,True,,,,,1.0,,,,,,,,
10411515,away,Atalanta,Teun Koopmeiners,teun-koopmeiners,T. Koopmeiners,M,8,183,6981,M,803033,EUR,888624000,M,7,7,False,36.0,29.0,9.0,4.0,11.0,13.0,19.0,29.0,,3.0,4.0,,,,,90.0,56.0,6.8,15.0,0.0296,0.023,0.0214812,1,,,,6.0,1.0,2.0,2.0,1.0,1.0,,2.0,,1.0,1.0,1.0,1.0,,,1.0,,,,,1.0,,,,teunkoopmeiners,,,,,
10411515,away,Atalanta,Joakim Mæhle,joakim-maehle,J. Mæhle,D,21,185,1471,M,842364,EUR,864086400,M,3,3,False,31.0,25.0,,,7.0,8.0,18.0,23.0,,2.0,5.0,,,,,79.0,51.0,6.1,13.0,0.3129,0.0,0.0182679,1,,,,,,6.0,,,,,,,,2.0,1.0,2.0,,1.0,2.0,,,3.0,,,,,1.0,,,,,,
10411515,away,Atalanta,Mario Pašalić,mario-pasalic,M. Pašalić,M,20,189,7385,M,190437,EUR,792288000,F,88,88,False,31.0,19.0,,,5.0,7.0,14.0,24.0,3.0,8.0,4.0,,,,,79.0,42.0,6.8,15.0,0.0,0.0,0.0324458,0,,,,,,4.0,2.0,,,,,,1.0,5.0,,1.0,,1.0,1.0,,,,,,,,,pasalicmario,,,,,
10411515,away,Atalanta,Ademola Lookman,ademola-lookman,A. Lookman,F,22,174,80703,M,824200,EUR,877305600,F,11,11,False,17.0,15.0,,,4.0,4.0,12.0,14.0,1.0,5.0,5.0,,,,,65.0,31.0,7.4,7.0,0.5252,0.943,0.330326,1,,,,1.0,1.0,3.0,1.0,1.0,1.0,1.0,,,1.0,,,2.0,,1.0,,,,2.0,,3.0,2.0,,,molalookman,,,,,
10411515,away,Atalanta,Luis Muriel,luis-muriel,L. Muriel,F,10,178,3941,M,119242,EUR,671760000,F,9,9,False,23.0,14.0,5.0,3.0,2.0,2.0,12.0,21.0,1.0,2.0,3.0,,,,,65.0,41.0,8.3,19.0,0.9696,1.0196,0.185923,3,,,,,,5.0,2.0,,2.0,1.0,1.0,,,,,5.0,2.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,,luisfmuriel9,,,,1.0,
10411515,away,Atalanta,Ruslan Malinovskyi,ruslan-malinovskyi,R. Malinovskyi,M,17,181,4666,M,195850,EUR,736473600,M,18,18,True,12.0,10.0,1.0,,5.0,6.0,6.0,8.0,,4.0,,,,,,25.0,24.0,6.8,6.0,0.0438,0.0,0.151071,1,,,,2.0,1.0,2.0,1.0,1.0,,,,,,2.0,1.0,2.0,1.0,,,,,1.0,,1.0,1.0,1.0,,malinovskyi18,,,,,
10411515,away,Atalanta,Rasmus Højlund,rasmus-hojlund,R. Højlund,F,19,191,70296,M,1086417,EUR,1044316800,F,17,17,True,8.0,5.0,,,2.0,5.0,3.0,3.0,,2.0,2.0,,,,,25.0,12.0,6.6,4.0,0.0,0.0,0.00117126,0,,,,,,1.0,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,1.0,,,,RHøjlund,,,,,
10411515,away,Atalanta,Brandon Soppy,brandon-soppy,B. Soppy,M,2,181,434,M,963211,EUR,1014249600,D,93,93,True,3.0,1.0,,,1.0,1.0,,2.0,,1.0,1.0,,,,,11.0,6.0,6.3,4.0,0.0,0.0,2.08e-06,0,,,,,,2.0,1.0,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,1.0
10411515,away,Atalanta,Éderson,ederson,Éderson,M,13,183,7659,M,946888,EUR,931305600,M,13,13,True,5.0,4.0,,,2.0,2.0,2.0,3.0,,4.0,,,,,,11.0,11.0,6.8,2.0,0.0,0.0,0.00062588,0,,,,,,1.0,,,,,,,,2.0,2.0,,,,,,,1.0,,2.0,,,,ederson99,,,,,
10411515,away,Atalanta,Matteo Ruggeri,matteo-ruggeri,M. Ruggeri,M,3,187,2490,M,965011,EUR,1026345600,D,22,22,True,1.0,1.0,,,,,1.0,1.0,,,,,,,,3.0,1.0,,,0.0,0.0,0.00036004,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411515,away,Atalanta,Francesco Rossi,francesco-rossi,F. Rossi,G,31,193,299,M,80074,EUR,672710400,G,31,31,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411515,away,Atalanta,Tommaso Bertini,tommaso-bertini,T. Bertini,G,1,190,28,M,1068976,EUR,1073952000,G,47,47,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411515,away,Atalanta,Nadir Zortea,zortea-nadir,N. Zortea,M,20,187,1108,M,928104,EUR,929750400,D,21,21,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411515,away,Atalanta,Jérémie Boga,jeremie-boga,J. Boga,F,13,172,4912,M,367056,EUR,852249600,F,10,10,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,jeremieboga,,,,,
