match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,captain,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_bigChanceCreated,stat_outfielderBlock,stat_totalTackle,stat_wasFouled,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_wonTackle,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_interceptionWon,stat_fouls,stat_dispossessed,stat_totalContest,stat_unsuccessfulTouch,stat_errorLeadToAShot,stat_blockedScoringAttempt,stat_bigChanceMissed,player_firstName,stat_wonContest,stat_penaltyWon,stat_hitWoodwork,player_lastName,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_keeperSaveValue,stat_goalsPrevented,stat_goalkeeperValueNormalized,stat_penaltyConceded,stat_totalOffside
14083238,home,Real Madrid,Thibaut Courtois,thibaut-courtois,T. Courtois,G,1,200,202673,M,TheOctopus,70988,EUR,705542400,G,1,1,False,24.0,22.0,6.0,4.0,0.0,21.0,21.0,1.0,3.0,1.0,9.0,1.0,1.0,1.0,90.0,32.0,6.8,2.0,0.00044685,30.300068217078,4.0,-2.1,1.155,0,0.03,0.0,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083238,home,Real Madrid,Federico Valverde,federico-valverde,F. Valverde,M,8,181,375509,M,Fede,831808,EUR,901065600,D,8,8,False,65.0,61.0,,,0.0,18.0,18.0,43.0,47.0,2.0,2.0,,,,90.0,82.0,7.8,7.0,0.381628,211.94718013729,29.0,73.185,19.95,0,0.55,0.05,0.2,True,4.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,44.367520546243,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083238,home,Real Madrid,Raúl Asencio,raul-asencio,R. Asencio,D,17,184,117937,M,asencio,1156645,EUR,1045094400,D,17,17,False,73.0,70.0,4.0,2.0,0.0,35.0,35.0,35.0,38.0,3.0,2.0,,,,89.0,82.0,8.7,3.0,0.203557,177.98214396261,25.0,116.76,11.235,3,0.37,0.08,0.19,,,,1.0,6.0,,,,1.0,2.0,,,1.0,1.0,3.0,2.0,1.0,1.0,1.0,0.1688,0.5885,0.5,,,,,,,,,,,,,,,,,,,,,
14083238,home,Real Madrid,Dean Huijsen,dean-huijsen,D. Huijsen,D,24,195,160912,M,deanhuijsen,1176744,EUR,1113436800,D,24,24,False,58.0,53.0,1.0,,0.0,18.0,20.0,35.0,38.0,4.0,3.0,,,,61.0,65.0,6.8,5.0,0.0198058,288.70006881167,30.0,220.92,20.16,0,0.19,0.24,0.13,,,,5.0,1.0,,,,,,36.4488718148,2.0,,4.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
14083238,home,Real Madrid,Álvaro Carreras,alvaro-carreras,Á. Carreras,D,18,186,79899,M,,1085081,EUR,1048377600,D,18,18,False,64.0,57.0,5.0,2.0,0.0,19.0,21.0,38.0,43.0,3.0,9.0,,,,90.0,89.0,7.1,12.0,0.0379983,115.25515384171,16.0,15.435,10.5,0,0.26,0.07,0.21,,1.0,,4.0,4.0,,,,2.0,1.0,,,,1.0,1.0,,,,1.0,,,,3.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,
14083238,home,Real Madrid,Eduardo Camavinga,camavinga-eduardo,E. Camavinga,M,6,182,191301,M,Tacklevinga,973887,EUR,1036886400,M,6,6,False,49.0,42.0,2.0,1.0,0.0,14.0,16.0,28.0,33.0,1.0,3.0,,,,45.0,56.0,6.3,8.0,0.0196134,191.57659756983,24.0,81.27,23.73,1,-0.06,0.2,-0.21,,,,4.0,2.0,2.0,,,1.0,1.0,52.988366494294,2.0,,,,1.0,,,1.0,0.0193,,-0.1,,2.0,,,1.0,1.0,,,,,,,,,,,,,,,
14083238,home,Real Madrid,Aurélien Tchouaméni,aurelien-tchouameni,A. Tchouaméni,M,14,188,145918,M,ATchouaméni,859025,EUR,948931200,M,14,14,False,89.0,84.0,4.0,2.0,0.0,40.0,41.0,44.0,48.0,,5.0,,,,90.0,99.0,7.1,5.0,0.0300978,289.3492060155,35.0,89.565,15.435,2,0.22,0.19,0.14,,,,2.0,4.0,1.0,,,3.0,1.0,,,2.0,,,1.0,,,2.0,0.1149,,-0.21,,1.0,,,,,1.0,,,,,,,,,,,,,,
14083238,home,Real Madrid,Jude Bellingham,jude-bellingham,J. Bellingham,M,5,188,1013050,M,JudeBell,991011,EUR,1056844800,M,5,5,False,93.0,85.0,3.0,2.0,0.0,27.0,27.0,58.0,66.0,,6.0,,,,90.0,112.0,6.1,12.0,0.0687007,300.06729322076,45.0,33.81,10.29,5,-0.86,0.48,-0.18,,,,7.0,6.0,,,,1.0,3.0,27.185119301792,3.0,1.0,1.0,2.0,1.0,2.0,,1.0,0.7847,0.6961,-0.65,,4.0,,2.0,1.0,,2.0,1.0,,,,,,,,,,,,,
14083238,home,Real Madrid,Gonzalo García,gonzalo-garcia,G. García,F,16,182,100643,M,,1402716,EUR,1080086400,F,16,16,False,15.0,13.0,,,0.0,2.0,2.0,11.0,13.0,,1.0,,,,45.0,20.0,6.2,6.0,0.0254959,54.529066354461,7.0,-8.715,2.31,1,-0.03,0.02,-0.06,,,,4.0,1.0,1.0,,,,,13.18434586925,1.0,,,1.0,,1.0,,,0.0404,0.0604,-0.06,,1.0,,2.0,2.0,,,,Gonzalo García,,,,,,,,,,,,
14083238,home,Real Madrid,Kylian Mbappé,kylian-mbappe,K. Mbappé,F,10,178,1731608,M,KMbappé,826643,EUR,914112000,F,10,10,False,44.0,39.0,,,0.0,3.0,3.0,36.0,41.0,,,,,,90.0,69.0,7.6,14.0,0.106718,157.4523583315,22.0,26.46,15.225,6,-0.12,0.19,-0.01,,1.0,,4.0,5.0,,,,,2.0,53.849648431441,3.0,2.0,,,1.0,3.0,1.0,,1.3902,1.2202,0.27,,,3.0,4.0,3.0,,2.0,1.0,,3.0,1.0,,,,,,,,,,
