match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_aerialLost,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,player_sofascoreId,stat_challengeLost,stat_unsuccessfulTouch,stat_accurateCross,stat_shotOffTarget,stat_goals,stat_wasFouled,stat_keyPass,stat_dispossessed,stat_fouls,stat_totalOffside,stat_bigChanceMissed,player_firstName,stat_goalAssist,stat_bigChanceCreated,player_lastName,stat_outfielderBlock,stat_hitWoodwork
11396277,away,VfL Wolfsburg,Lovro Majer,lovro-majer,L. Majer,M,10,179,4795,M,841947,EUR,884995200,M,19,19,False,,25.0,21.0,1.0,1.0,5.0,6.0,17.0,22.0,1.0,4.0,2.0,,,,,,73.0,38.0,6.1,10.0,0.0912236,2,,3.0,6.0,2.0,,,,3.0,1.0,2.0,2.0,,0.304,0.6984,lovromajer,2.0,2.0,1.0,,,,1.0,,,,2.0,,,,,,
11396277,away,VfL Wolfsburg,Jonas Wind,jonas-wind,J. Wind,F,23,190,2374,M,826069,EUR,918345600,M,23,23,False,,22.0,14.0,1.0,,2.0,2.0,12.0,20.0,1.0,1.0,3.0,,,,,,89.0,30.0,6.4,12.0,0.168098,0,,,9.0,2.0,,,,,,3.0,,,,,,3.0,2.0,,,,,1.0,,1.0,1.0,,,1.0,,,,
11396277,away,VfL Wolfsburg,Kevin Paredes,kevin-paredes,K. Paredes,M,40,175,775,M,1016810,EUR,1052265600,M,40,40,False,,20.0,14.0,2.0,,2.0,3.0,13.0,20.0,1.0,9.0,1.0,,,,,,90.0,45.0,7.5,11.0,0.0927972,2,,3.0,3.0,1.0,1.0,,3.0,3.0,3.0,,1.0,,0.1974,0.0358,,2.0,2.0,1.0,1.0,,4.0,2.0,1.0,,,,,,,,,
11396277,away,VfL Wolfsburg,Kevin Behrens,kevin-behrens,K. Behrens,F,91,184,493,M,164171,EUR,665539200,F,17,17,False,,20.0,16.0,,,4.0,4.0,12.0,16.0,6.0,6.0,1.0,,,,,,73.0,36.0,7.6,11.0,0.050648,2,,,8.0,1.0,,1.0,1.0,,,6.0,2.0,,0.2935,0.8043,,,5.0,,,1.0,,1.0,1.0,,1.0,,,,,,,
11396277,away,VfL Wolfsburg,Patrick Wimmer,patrick-wimmer,P. Wimmer,M,39,182,1034,M,987504,EUR,991180800,M,39,39,True,,9.0,4.0,,,,1.0,4.0,9.0,1.0,3.0,2.0,,,,,,17.0,15.0,6.6,7.0,0.0259542,0,,1.0,6.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,4.0,,,,,,,1.0,,,,,,,,,
11396277,away,VfL Wolfsburg,Lukas Nmecha,lukas-nmecha,L. Nmecha,F,14,185,2645,M,803185,EUR,913593600,F,10,10,True,,6.0,3.0,,,1.0,1.0,2.0,5.0,2.0,3.0,,,,,,,17.0,9.0,6.8,5.0,0.00414475,0,,,2.0,,,,,1.0,1.0,2.0,,,,,,,2.0,,,,,1.0,,,,,,,,,,
11396277,away,VfL Wolfsburg,Aster Vranckx,vranckx-aster,A. Vranckx,M,40,183,1109,M,989371,EUR,1033689600,M,6,6,True,,5.0,4.0,1.0,1.0,3.0,4.0,1.0,1.0,,,,,,,,,13.0,7.0,6.5,1.0,0.00113208,1,,,1.0,,,,,,,,1.0,,0.0185,0.1009,,,,,,,,,,1.0,,,,,,,,
11396277,away,VfL Wolfsburg,Pavao Pervan,pavao-pervan,P. Pervan,G,12,193,111,M,35976,EUR,563760000,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396277,away,VfL Wolfsburg,Cedric Zesiger,cedric-zesiger,C. Zesiger,D,16,191,349,M,798926,EUR,898646400,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396277,away,VfL Wolfsburg,Kilian Fischer,kilian-fischer,K. Fischer,D,2,179,189,M,995316,EUR,971308800,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396277,away,VfL Wolfsburg,Václav Černý,vaclav-cerny,V. Černý,M,18,182,3495,M,280631,EUR,877046400,M,7,7,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396277,away,VfL Wolfsburg,Mattias Svanberg,svanberg-mattias,M. Svanberg,M,32,185,641,M,796987,EUR,915494400,M,32,32,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396277,away,VfL Wolfsburg,Amin Sarr,sarr-amin,A. Sarr,F,9,190,935,M,1022204,EUR,984268800,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
