match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_challengeLost,player_firstName,stat_errorLeadToAGoal,captain,stat_totalCross,stat_dispossessed,stat_shotOffTarget,stat_expectedGoals,player_lastName,stat_blockedScoringAttempt,stat_keyPass,stat_accurateCross,stat_totalOffside,stat_bigChanceCreated,stat_bigChanceMissed,player_sofascoreId,stat_punches,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_hitWoodwork
12764462,home,Shakhtar Donetsk,Dmytro Riznyk,dmytro-riznyk,D. Riznyk,G,31,191,514,M,941669,EUR,917654400,G,31,31,False,55.0,36.0,26.0,9.0,0.0,32.0,38.0,4.0,17.0,1.0,2.0,9.0,1.0,2.0,1.0,2.0,90.0,66.0,6.5,19.0,0.00350142,0,-0.0774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764462,home,Shakhtar Donetsk,Alaa Ghram,alaa-ghram,A. Ghram,D,18,190,1435,M,1011994,EUR,995932800,D,18,18,False,22.0,16.0,5.0,2.0,0.0,14.0,18.0,2.0,4.0,,4.0,2.0,,,,,45.0,40.0,6.4,9.0,0.00178226,0,,2.0,4.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,
12764462,home,Shakhtar Donetsk,Valeriy Bondar,bondar-valeriy,V. Bondar,D,5,184,326,M,904850,EUR,920073600,D,5,5,False,39.0,35.0,4.0,2.0,0.0,28.0,31.0,7.0,8.0,2.0,2.0,3.0,,,,,90.0,46.0,6.6,4.0,0.00721166,0,,1.0,1.0,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
12764462,home,Shakhtar Donetsk,Mykola Matviyenko,mykola-matviyenko,M. Matviyenko,D,22,182,622,M,353272,EUR,830995200,D,22,22,False,45.0,40.0,7.0,3.0,0.0,36.0,36.0,4.0,9.0,,,2.0,,,,,90.0,50.0,6.1,6.0,0.00246874,0,,2.0,3.0,,,3.0,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
12764462,home,Shakhtar Donetsk,Pedro Henrique,pedrinho,P. Henrique,D,13,177,481,M,1100817,EUR,1026345600,D,13,13,False,41.0,36.0,3.0,2.0,0.0,26.0,29.0,10.0,12.0,,,3.0,,,,,90.0,50.0,5.7,6.0,0.0736801,0,,2.0,3.0,1.0,,2.0,,2.0,,,,,,Pedrinho,1.0,,,,,,,,,,,,,,,,,,
12764462,home,Shakhtar Donetsk,Taras Stepanenko,taras-stepanenko,T. Stepanenko,M,33,181,401,M,45604,EUR,618537600,M,6,6,False,14.0,12.0,2.0,1.0,0.0,8.0,9.0,4.0,5.0,1.0,4.0,1.0,2.0,,,,63.0,21.0,6.1,4.0,0.00194831,0,,1.0,9.0,,,,1.0,1.0,1.0,,1.0,2.0,6.0,,,True,,,,,,,,,,,,,,,,,
12764462,home,Shakhtar Donetsk,Oleksandr Zubkov,oleksandr-zubkov,O. Zubkov,M,22,182,1318,M,353282,EUR,839030400,M,11,11,False,31.0,23.0,4.0,,0.0,15.0,18.0,8.0,15.0,,6.0,6.0,1.0,,,,75.0,43.0,6.7,13.0,0.0333963,1,,1.0,3.0,3.0,2.0,,,,3.0,3.0,1.0,,,,,,2.0,1.0,1.0,0.0289,,,,,,,,,,,,,
12764462,home,Shakhtar Donetsk,Dmytro Kryskiv,kryskiv-dmytro,D. Kryskiv,M,8,175,197,M,904859,EUR,970790400,M,8,8,False,40.0,34.0,3.0,3.0,0.0,22.0,25.0,12.0,16.0,,4.0,5.0,1.0,,,,90.0,55.0,6.6,8.0,0.0204487,1,,,2.0,,,3.0,,,3.0,,1.0,,2.0,,,,1.0,,,0.0177,,1.0,1.0,,,,,,,,,,
12764462,home,Shakhtar Donetsk,Georgiy Sudakov,georgiy-sudakov,G. Sudakov,M,10,177,6537,M,1123925,EUR,1030838400,M,10,10,False,43.0,37.0,1.0,,0.0,16.0,16.0,22.0,31.0,,2.0,7.0,,,,,90.0,58.0,6.6,13.0,0.0888352,1,,,2.0,2.0,1.0,,,,1.0,1.0,2.0,,,,,,4.0,1.0,1.0,0.0353,,,1.0,1.0,,,,,,,,,
12764462,home,Shakhtar Donetsk,Marlon Gomes,marlon-gomes,M. Gomes,M,6,184,1923,M,1105833,EUR,1071360000,M,30,30,False,30.0,27.0,2.0,1.0,0.0,12.0,13.0,15.0,17.0,,3.0,4.0,1.0,,,,63.0,45.0,6.4,8.0,0.0188139,0,,1.0,4.0,5.0,2.0,,,,,,2.0,,,Marlon Gomes,,,,,,,,,1.0,,1.0,,,,,,,,
12764462,home,Shakhtar Donetsk,Eguinaldo,eguinaldo,Eguinaldo,F,7,175,1189,M,1390545,EUR,1092009600,F,7,7,False,14.0,12.0,,,0.0,6.0,7.0,6.0,7.0,1.0,4.0,1.0,1.0,,,,63.0,24.0,6.5,7.0,0.0375845,0,,4.0,8.0,3.0,2.0,,,,,,1.0,,1.0,Eguinaldo,,,,2.0,,,,,1.0,,1.0,1.0,,,,,,,
