match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_totalTackle,stat_wonTackle,stat_fouls,stat_interceptionWon,stat_wasFouled,stat_keyPass,stat_totalCross,stat_totalContest,stat_wonContest,stat_accurateCross,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_outfielderBlock,captain,stat_challengeLost,stat_bigChanceMissed,stat_shotOffTarget,stat_bigChanceCreated,stat_savedShotsFromInsideTheBox,stat_goalsPrevented,stat_totalOffside
14032420,home,KV Mechelen,Nacho Miras,nacho-miras,N. Miras,G,13,187,111,M,1010556,EUR,869270400,G,13,13,False,40.0,31.0,16.0,7.0,0.0,26.0,26.0,5.0,14.0,1.0,1.0,2.0,8.0,1.0,1.0,2.0,2.0,90.0,47.0,7.0,9.0,0.0024431,15.805712096657,4.0,1.995,2.1,-0.0003,0,0.12,0.01,0.19,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14032420,home,KV Mechelen,Tommy St. Jago,tommy-st-jago,T. S. Jago,D,33,186,182,M,876232,EUR,946857600,D,33,33,False,61.0,50.0,7.0,2.0,0.0,35.0,41.0,15.0,20.0,2.0,5.0,10.0,6.0,,,,,90.0,85.0,7.0,15.0,0.00558273,107.35917735063,15.0,53.34,15.855,,0,0.09,0.1,0.29,,,,6.0,8.0,1.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
14032420,home,KV Mechelen,Mory Konate,mory-konate,M. Konate,M,8,191,1273,M,889927,EUR,753321600,D,8,8,False,43.0,42.0,5.0,5.0,0.0,38.0,38.0,4.0,5.0,2.0,4.0,6.0,2.0,,,,,90.0,53.0,7.5,1.0,0.0267458,37.023784266221,6.0,20.16,12.285,,0,0.27,0.03,0.33,,,,1.0,2.0,,1.0,1.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,
14032420,home,KV Mechelen,Ian Struyf,ian-struyf,I. Struyf,D,18,191,75,M,2192147,EUR,1187740800,D,18,18,False,47.0,37.0,12.0,6.0,0.0,19.0,23.0,18.0,24.0,,1.0,4.0,3.0,,,,,69.0,60.0,7.0,13.0,0.0222652,188.43200781839,18.0,118.44,31.605,,0,0.37,0.14,0.16,,,,3.0,4.0,,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
14032420,home,KV Mechelen,Thérence Koudou,koudou-therence,T. Koudou,D,7,178,221,M,1392080,EUR,1102896000,M,7,7,False,46.0,39.0,4.0,1.0,0.0,14.0,14.0,25.0,32.0,,1.0,1.0,7.0,,,,,90.0,64.0,8.0,13.0,0.154575,136.93468139681,16.0,68.355,18.165,,2,0.42,0.14,0.15,,,,2.0,3.0,,,,1.0,1.0,1.0,2.0,3.0,,,1.0,1.0,1.0,1.0,4.0,0.206,0.3696,0.51,,,,,,,,,
14032420,home,KV Mechelen,Dikeni Salifou,salifou-dikeni,D. Salifou,M,29,191,187,M,1166767,EUR,1055030400,M,29,29,False,29.0,24.0,4.0,1.0,0.0,14.0,14.0,10.0,15.0,2.0,6.0,1.0,3.0,,,,,69.0,40.0,7.6,6.0,0.00530522,118.61263632851,11.0,66.36,20.79,,1,0.02,0.36,0.6,,,,,,,1.0,,,2.0,,,,3.0,3.0,,1.0,,,1.0,0.0256,0.103,-0.01,1.0,,,,,,,,
14032420,home,KV Mechelen,Fredrik Hammar,fredrik-hammar,F. Hammar,M,6,181,204,M,946959,EUR,983145600,M,6,6,False,34.0,28.0,4.0,2.0,0.0,14.0,15.0,14.0,19.0,2.0,5.0,,5.0,,,,,90.0,41.0,6.5,8.0,0.00923901,34.236406611964,4.0,-13.02,1.155,,1,-0.03,-0.02,-0.03,,,,1.0,6.0,2.0,2.0,2.0,2.0,1.0,1.0,,,,,,,,,,0.1995,,-0.53,,True,1.0,1.0,1.0,,,,
14032420,home,KV Mechelen,Mathis Servais,mathis-servais,M. Servais,M,17,182,258,M,1093876,EUR,1101168000,M,17,17,False,38.0,29.0,1.0,,0.0,16.0,18.0,13.0,20.0,2.0,7.0,3.0,5.0,,,,,90.0,61.0,7.3,15.0,0.0556236,226.38842133614,19.0,99.75,29.085,,3,0.32,0.28,0.18,,Mathis,Servais,,3.0,2.0,2.0,,,1.0,3.0,,5.0,1.0,,2.0,1.0,2.0,,,0.1294,0.5869,-0.52,,,,,,,,,
14032420,home,KV Mechelen,Kerim Mrabti,kerim-mrabti,K. Mrabti,F,19,175,187,M,338869,EUR,769392000,F,19,19,False,25.0,24.0,3.0,3.0,1.0,11.0,11.0,13.0,14.0,1.0,4.0,1.0,3.0,,,,,66.0,42.0,6.6,8.0,0.0172877,43.491811423094,8.0,14.49,5.67,,2,-0.08,-0.02,0.16,,,,,4.0,1.0,3.0,2.0,2.0,2.0,,3.0,,2.0,,,,2.0,,4.0,0.2347,,-0.33,,,,,,1.0,,,
14032420,home,KV Mechelen,Lion Lauberbach,lion-lauberbach,L. Lauberbach,F,29,197,268,M,886171,EUR,887500800,F,20,20,False,33.0,22.0,1.0,1.0,0.0,7.0,9.0,15.0,24.0,4.0,8.0,,3.0,,,,,90.0,49.0,6.5,17.0,0.0591248,85.53670143169,9.0,54.81,24.78,,1,-0.09,0.3,0.13,,,,6.0,9.0,1.0,1.0,1.0,,,2.0,1.0,,4.0,2.0,,1.0,,,3.0,0.0285,0.0627,-0.15,,,,,,,,,
14032420,home,KV Mechelen,Myron Van Brederode,myron-van-brederode,M. V. Brederode,M,9,172,395,M,1012925,EUR,1057449600,F,9,9,False,41.0,33.0,1.0,,0.0,6.0,6.0,27.0,35.0,,1.0,,2.0,,,,,85.0,57.0,6.7,18.0,0.271303,169.66408171471,15.0,122.43,34.755,,0,0.34,0.37,0.13,,,,,4.0,,1.0,,2.0,,,2.0,6.0,2.0,,1.0,,,,2.0,,,,,,,,,1.0,,,
14032420,home,KV Mechelen,Bilal Bafdili,bafdili-bilal,B. Bafdili,M,11,180,191,M,1445119,EUR,1091491200,M,11,11,True,3.0,2.0,1.0,,0.0,,,2.0,3.0,,1.0,,2.0,,,,,24.0,7.0,6.6,2.0,0.00998827,36.586948116675,4.0,24.255,9.87,,0,0.05,0.16,0.19,,,,,2.0,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,
14032420,home,KV Mechelen,Gora Diouf,diouf-gora,G. Diouf,D,4,185,134,M,1407164,EUR,1064016000,D,4,4,True,3.0,2.0,,,0.0,,,2.0,3.0,,,1.0,,,,,,21.0,4.0,6.6,1.0,0.0002099,,,,,,0,-0.13,,0.13,,Gora Diouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14032420,home,KV Mechelen,Moncef Zekri,moncef-zekri,M. Zekri,D,23,171,1104,M,1931586,EUR,1221868800,D,23,23,True,6.0,4.0,1.0,,0.0,,,4.0,6.0,,,1.0,2.0,,,,,21.0,15.0,6.5,6.0,0.00109932,35.384365019902,3.0,32.13,25.725,,0,-0.02,0.1,0.14,,Moncef Zekri,,,3.0,2.0,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,
14032420,home,KV Mechelen,Benito Raman,benito-raman,B. Raman,F,14,172,396,M,94300,EUR,784166400,F,14,14,True,2.0,2.0,,,0.0,,,2.0,2.0,,,,1.0,,,,,15.0,4.0,6.4,1.0,0.00119226,8.0931719852111,2.0,6.72,4.515,,1,0.01,0.23,0.0,,,,1.0,2.0,,,,,,,,,1.0,,,,,,,0.0866,,-0.51,,,,,1.0,,,,
