match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialLost,stat_shotOffTarget,stat_wonTackle,stat_expectedGoals,stat_shotValueNormalized,player_firstName,player_lastName,stat_totalOffside,stat_dispossessed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,captain,stat_blockedScoringAttempt,stat_bigChanceCreated,player_sofascoreId,stat_bigChanceMissed,stat_hitWoodwork,stat_goodHighClaim,stat_outfielderBlock
14083655,home,Deportivo Alavés,Antonio Sivera,antonio-sivera,A. Sivera,G,1,184,563,M,369004,EUR,839721600,G,1,1,False,20.0,11.0,18.0,9.0,0.0,3.0,4.0,8.0,16.0,6.0,1.0,2.0,90.0,25.0,7.2,9.0,0.00269859,0.0799,0,0.4524,0.07,0.0,0.22,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083655,home,Deportivo Alavés,Jonny Otto,jonny-otto,J. Otto,D,17,175,572,M,235648,EUR,762652800,D,17,17,False,78.0,73.0,3.0,2.0,0.0,34.0,34.0,39.0,44.0,5.0,,,90.0,99.0,7.5,8.0,0.109937,,0,,0.38,0.19,-0.03,,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
14083655,home,Deportivo Alavés,Nahuel Tenaglia,nahuel-tenaglia,N. Tenaglia,D,14,182,1025,M,896073,EUR,824860800,D,14,14,False,49.0,44.0,4.0,2.0,0.0,28.0,29.0,16.0,20.0,5.0,,,90.0,55.0,7.1,6.0,0.004739,,1,,0.11,0.12,0.21,,,,3.0,2.0,4.0,,,,1.0,2.0,1.0,,,1.0,,1.0,1.0,1.0,0.0653,-0.17,,,,,,,,,,,,,,
14083655,home,Deportivo Alavés,Jon Pacheco,jon-pacheco,J. Pacheco,D,5,184,537,M,934383,EUR,978912000,D,5,5,False,65.0,57.0,9.0,4.0,0.0,36.0,38.0,21.0,27.0,2.0,,,90.0,78.0,7.5,9.0,0.00735107,,0,,0.12,0.07,0.29,,,,4.0,1.0,7.0,,,,5.0,2.0,2.0,1.0,1.0,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,
14083655,home,Deportivo Alavés,Calebe Gonçalves,calebe,Calebe,M,20,173,643,M,1046796,EUR,957052800,M,20,20,False,27.0,22.0,1.0,,0.0,6.0,7.0,16.0,20.0,3.0,,,61.0,35.0,6.9,9.0,0.0662707,,0,,0.21,0.14,-0.01,,1.0,,1.0,2.0,2.0,,2.0,,,,,1.0,1.0,,2.0,,,,,,Calebe,,,,,,,,,,,,,
14083655,home,Deportivo Alavés,Pablo Ibáñez,pablo-ibanez-lumbreras,P. Ibáñez,M,19,179,350,M,1084381,EUR,883612800,M,19,19,False,38.0,33.0,2.0,1.0,0.0,8.0,9.0,25.0,29.0,1.0,,,60.0,58.0,7.3,10.0,0.0569501,,2,,0.19,0.19,0.16,,,,1.0,5.0,11.0,,3.0,3.0,,1.0,2.0,2.0,5.0,,1.0,2.0,1.0,2.0,0.1,-0.22,,,,3.0,1.0,0.1159,,,,,,,,
14083655,home,Deportivo Alavés,Antonio Blanco,antonio-blanco,A. Blanco,M,8,176,1655,M,855832,EUR,964310400,M,8,8,False,60.0,52.0,3.0,2.0,0.0,24.0,25.0,28.0,35.0,5.0,,,90.0,74.0,6.7,13.0,0.0109325,,1,,0.13,0.08,-0.14,,,,1.0,7.0,6.0,2.0,,,,,2.0,3.0,3.0,3.0,,2.0,,1.0,0.0275,-0.05,,,,1.0,,,True,1.0,,,,,,
14083655,home,Deportivo Alavés,Abderrahman Rebbach,abderrahman-rebbach,A. Rebbach,M,21,176,1315,M,1082968,EUR,902793600,M,21,21,False,29.0,24.0,1.0,1.0,0.0,10.0,11.0,14.0,18.0,3.0,,,60.0,46.0,6.9,14.0,0.192952,,0,,0.11,0.1,0.13,,3.0,1.0,1.0,4.0,4.0,,2.0,1.0,,1.0,2.0,2.0,,,2.0,1.0,,1.0,,,,,,2.0,,,,,1.0,,,,,
14083655,home,Deportivo Alavés,Youssef Enriquez Lekhedim,youssef-lekhedim,Y. Lekhedim,M,3,170,10112,M,1403364,EUR,1128643200,M,3,3,False,40.0,30.0,3.0,2.0,0.0,16.0,19.0,14.0,21.0,4.0,,,90.0,66.0,6.4,18.0,0.135246,,0,,0.03,0.07,-0.02,,2.0,,,5.0,2.0,,1.0,,,1.0,,2.0,2.0,3.0,1.0,1.0,,,,,,,,,,,,,,yuusiii3,,,,
14083655,home,Deportivo Alavés,Toni Martínez,toni-martinez,T. Martínez,F,11,180,1253,M,831253,EUR,867628800,F,11,11,False,18.0,10.0,1.0,1.0,0.0,,1.0,10.0,17.0,2.0,,,71.0,33.0,6.9,11.0,0.0179427,,3,,-0.12,0.01,0.18,,1.0,,7.0,7.0,11.0,,1.0,1.0,1.0,1.0,,2.0,3.0,1.0,,6.0,1.0,,0.1366,-0.51,,,,,1.0,0.1027,,1.0,,,1.0,,,
