match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_errorLeadToAGoal,stat_expectedGoals,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_outfielderBlock,stat_keyPass,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_errorLeadToAShot,captain,stat_blockedScoringAttempt,stat_clearanceOffLine,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_penaltyWon,stat_penaltyConceded,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_hitWoodwork,stat_totalOffside,stat_goalAssist
10913239,home,Arsenal,Aaron Ramsdale,,,aaron-ramsdale,A. Ramsdale,G,32,191,8533,M,ARamsdale,839410,EUR,895104000,G,1,1,False,33.0,24.0,14.0,5.0,21.0,23.0,3.0,10.0,2.0,8.0,2.0,2.0,2.0,90.0,44.0,6.1,9.0,0.000894446,0,-1.7251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913239,home,Arsenal,Takehiro Tomiyasu,,,tomiyasu-takehiro,T. Tomiyasu,D,32,188,10753,M,tomiyasu_t,804434,EUR,910224000,D,18,18,False,53.0,37.0,9.0,2.0,26.0,32.0,12.0,22.0,1.0,4.0,,,,83.0,61.0,5.6,17.0,0.005024,1,,1.0,1.0,2.0,6.0,5.0,9.0,2.0,1.0,1.0,3.0,1.0,1.0,0.1014,,,,,,,,,,,,,,,,,,,,,,,,,
10913239,home,Arsenal,William Saliba,,,william-saliba,W. Saliba,D,2,193,43258,M,WSaliba4,941168,EUR,985392000,D,12,12,False,83.0,75.0,4.0,2.0,59.0,61.0,16.0,22.0,1.0,7.0,,,,90.0,91.0,6.5,9.0,0.00598654,0,,,,2.0,3.0,3.0,6.0,,,,1.0,,,,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
10913239,home,Arsenal,Gabriel Magalhães,,,gabriel-magalhaes,Gabriel,D,6,190,49131,M,GabrielMagalhães,869792,EUR,882489600,D,6,6,False,69.0,65.0,4.0,2.0,50.0,54.0,15.0,15.0,2.0,4.0,,,,90.0,75.0,6.5,4.0,0.00680534,0,,,,1.0,,2.0,2.0,,,,,,1.0,,,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
10913239,home,Arsenal,Oleksandr Zinchenko,,,oleksandr-zinchenko,O. Zinchenko,D,47,175,18055,M,OZinchenko,287643,EUR,850608000,D,35,35,False,60.0,48.0,6.0,3.0,19.0,26.0,30.0,36.0,,8.0,,,,90.0,86.0,6.6,17.0,0.193681,0,,2.0,1.0,1.0,2.0,2.0,5.0,,,,2.0,1.0,,,2.0,3.0,,,,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
10913239,home,Arsenal,Martin Ødegaard,,,martin-odegaard,M. Ødegaard,M,8,178,78911,M,Ødegaard,547410,EUR,913852800,M,8,8,False,43.0,38.0,3.0,3.0,13.0,13.0,25.0,34.0,,4.0,,,,90.0,55.0,5.9,14.0,0.085529,2,,4.0,,,,6.0,,2.0,2.0,,,,,0.1108,,2.0,,1.0,,1.0,1.0,,,,True,2.0,,,,,,,,,,,,,
10913239,home,Arsenal,Jorginho,,,jorginho,Jorginho,M,21,180,32466,M,jorginhofrello,132874,EUR,693187200,M,20,20,False,66.0,58.0,5.0,3.0,32.0,33.0,26.0,33.0,1.0,8.0,,,,90.0,73.0,7.3,8.0,0.0526074,0,,,,,,3.0,1.0,2.0,,,1.0,,,,3.0,,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,
10913239,home,Arsenal,Granit Xhaka,,,granit-xhaka,G. Xhaka,M,34,185,15717,M,Granit_Xhaka,117777,EUR,717552000,M,34,34,False,37.0,30.0,5.0,5.0,18.0,21.0,12.0,19.0,,4.0,,,,83.0,47.0,6.8,12.0,0.0682886,1,,3.0,,2.0,,4.0,2.0,1.0,,1.0,2.0,1.0,,0.0537,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,
10913239,home,Arsenal,Bukayo Saka,,,bukayo-saka,B. Saka,F,7,178,182271,M,BSaka7,934235,EUR,999648000,F,7,7,False,21.0,14.0,2.0,,4.0,5.0,11.0,17.0,,2.0,,,,90.0,46.0,7.2,16.0,0.12082,1,,1.0,1.0,1.0,,6.0,7.0,1.0,2.0,,2.0,2.0,,0.7884,1.0,3.0,4.0,1.0,,1.0,2.0,1.0,1.0,,,,,1.0,1.0,0.9934,,,,,,,,,
10913239,home,Arsenal,Edward Nketiah,,,edward-nketiah,E. Nketiah,F,9,175,6443,M,EN9,858194,EUR,928022400,F,14,14,False,13.0,11.0,,,7.0,8.0,4.0,5.0,,2.0,,,,90.0,30.0,5.8,8.0,0.00339365,4,,,,3.0,,10.0,4.0,1.0,3.0,2.0,1.0,,,0.5623,,2.0,3.0,3.0,,,1.0,,,,,2.0,,,,,2.0,1.0,,,,,,,
10913239,home,Arsenal,Gabriel Martinelli,,,gabriel-martinelli,G. Martinelli,F,11,180,68888,M,GabiMartinelli,922573,EUR,992822400,F,11,11,False,20.0,17.0,,,9.0,11.0,9.0,12.0,,4.0,,,,76.0,35.0,6.8,9.0,0.0992955,0,,3.0,1.0,2.0,,6.0,5.0,,1.0,,1.0,,,,,2.0,1.0,2.0,,1.0,4.0,3.0,,,,,,,,,,,,,,,,,
10913239,home,Arsenal,Leandro Trossard,,,leandro-trossard,L. Trossard,F,19,172,31477,M,leandrotrossard,135666,EUR,786499200,F,19,19,True,13.0,10.0,1.0,,,,10.0,14.0,,,,,,14.0,18.0,6.4,6.0,0.0272941,0,,1.0,,,,2.0,,,1.0,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,
10913239,home,Arsenal,Ben White,,,benjamin-white,B. White,D,4,186,13830,M,benwhite,846036,EUR,876268800,D,4,4,True,8.0,4.0,,,1.0,1.0,3.0,7.0,,,,,,13.0,14.0,6.7,4.0,0.00317866,1,,,,,,,2.0,,,,,,,0.0252,,,1.0,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,
10913239,home,Arsenal,Fábio Vieira,,,fabio-vieira,F. Vieira,M,20,170,6618,M,fabiodfvieira,904835,EUR,959644800,M,21,21,True,5.0,4.0,,,1.0,2.0,3.0,5.0,,,,,,13.0,9.0,6.3,4.0,0.00202697,0,,2.0,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
10913239,home,Arsenal,Matt Turner,,,matt-turner,M. Turner,G,30,190,1518,M,,833943,EUR,772416000,G,30,30,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913239,home,Arsenal,Kieran Tierney,,,kieran-tierney,K. Tierney,D,63,178,4739,M,kierantierney1,366592,EUR,865468800,D,3,3,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913239,home,Arsenal,Jakub Kiwior,,,kiwior-jakub,J. Kiwior,D,4,189,15163,M,j_kiwior,976037,EUR,950572800,D,15,15,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913239,home,Arsenal,Rob Holding,,,rob-holding,R. Holding,D,6,189,1055,M,,793228,EUR,811555200,D,16,16,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913239,home,Arsenal,Reiss Nelson,,,reiss-nelson,R. Nelson,M,11,175,4847,M,reissnelson,826139,EUR,944784000,F,24,24,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
