match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,isHome,incidentClass,player_id,player_name,confirmed,length,injury,playerName,reason,rescinded
11969449,FT,4.0,1.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,
11969449,,4.0,1.0,,90,8.0,,1,,,goal,181494580.0,True,regular,190437.0,Mario Pašalić,,,,,,
11969449,,,,,90,6.0,,1,,,varDecision,25194.0,True,goalNotAwarded,824200.0,Ademola Lookman,False,,,,,
11969449,,3.0,1.0,,90,4.0,,1,,,goal,181494575.0,True,regular,824200.0,Ademola Lookman,,,,,,
11969449,,,,,90,0.0,,1,,,injuryTime,,,,,,,5.0,,,,
11969449,,,,,83,,,8,,,substitution,122627081.0,False,regular,,,,,False,,,
11969449,,,,,83,,,8,,,substitution,122627080.0,False,regular,,,,,False,,,
11969449,,,,,83,,,8,,,substitution,122627079.0,False,regular,,,,,False,,,
11969449,,,,,80,,,11,,,card,121288954.0,True,yellow,807301.0,Gianluca Scamacca,,,,Gianluca Scamacca,Foul,False
11969449,,2.0,1.0,,75,,,16,,,goal,181493915.0,True,regular,807301.0,Gianluca Scamacca,,,,,,
11969449,,,,,74,,,17,,,substitution,122627059.0,True,regular,,,,,False,,,
11969449,,,,,70,,,21,,,substitution,122627049.0,True,regular,,,,,False,,,
11969449,,,,,70,,,21,,,substitution,122627048.0,True,regular,,,,,False,,,
11969449,,,,,69,,,22,,,card,121288934.0,False,yellow,822518.0,Dodô,,,,Dodô,,False
11969449,,1.0,1.0,,68,,,23,,,goal,181493758.0,False,regular,795297.0,Lucas Martínez Quarta,,,,,,
11969449,,,,,60,,,31,,,substitution,122626997.0,False,regular,,,,,False,,,
11969449,,,,,56,,,35,,,card,121288904.0,True,yellow,142148.0,Sead Kolašinac,,,,Sead Kolašinac,Foul,False
11969449,,,,,55,,,36,,,substitution,122626968.0,False,regular,,,,,False,,,
11969449,,,,,53,,,38,,,card,121288898.0,False,red,836168.0,Nikola Milenković,,,,Nikola Milenković,Professional foul last man,False
11969449,HT,1.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,
11969449,,,,,45,0.0,,1,,,injuryTime,,,,,,,4.0,,,,
11969449,,,,,43,,,3,,,card,121288870.0,False,yellow,548178.0,Rolando Mandragora,,,,Rolando Mandragora,Foul,False
11969449,,,,,15,,,31,,,varDecision,25188.0,True,goalAwarded,807301.0,Gianluca Scamacca,False,,,,,
11969449,,1.0,0.0,,8,,,38,,,goal,181490397.0,True,regular,803033.0,Teun Koopmeiners,,,,,,
