match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_totalOffside,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_fouls,stat_expectedGoalsOnTarget,stat_totalCross,stat_accurateCross,stat_outfielderBlock,player_firstName,player_lastName,stat_challengeLost,stat_errorLeadToAGoal,captain,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_goals,player_sofascoreId
14065111,home,SC Freiburg,Junior Adamu,chukwubuike-adamu,J. Adamu,F,9,183,1129,M,902381,EUR,991785600,F,20,20,False,10.0,9.0,,,0.0,4.0,4.0,5.0,6.0,2.0,,,,,64.0,26.0,6.7,6.0,0.0193636,,0,,0.01,0.03,0.14,,2.0,1.0,3.0,6.0,,3.0,2.0,,,,1.0,,,3.0,3.0,,,1.0,,,,,,,,,,,,,,,,,
14065111,home,SC Freiburg,Yuito Suzuki,yuito-suzuki,Y. Suzuki,F,14,175,2199,M,1020422,EUR,1003968000,M,14,14,True,6.0,5.0,,,0.0,2.0,3.0,3.0,3.0,3.0,,,,,26.0,12.0,6.7,3.0,0.0111321,,0,,0.06,0.02,0.18,,,,3.0,2.0,1.0,1.0,,,,1.0,,2.0,2.0,,,,,,,,,1.0,,,,,,,,,,,,,
14065111,home,SC Freiburg,Igor Matanović,igor-matanovic,I. Matanović,F,31,197,3237,M,1019321,EUR,1049068800,F,31,31,True,7.0,3.0,1.0,,0.0,,1.0,3.0,6.0,,,,,,26.0,15.0,6.2,9.0,0.0154766,,0,,-0.06,0.05,0.15,,3.0,,5.0,1.0,,3.0,1.0,,,1.0,1.0,,,3.0,,,,1.0,,,,,,,,,,,,,,,,,
14065111,home,SC Freiburg,Christian Günter,christian-gunter,C. Günter,D,30,184,352,M,142231,EUR,730857600,D,30,30,True,5.0,5.0,1.0,1.0,0.0,3.0,3.0,2.0,2.0,,,,,,15.0,7.0,6.8,,0.00386463,,0,,0.06,,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065111,home,SC Freiburg,Vincenzo Grifo,vincenzo-grifo,V. Grifo,M,32,181,2068,M,171961,EUR,734140800,M,32,32,True,11.0,9.0,,,0.0,5.0,5.0,4.0,6.0,2.0,,,,,15.0,14.0,7.8,3.0,0.0135857,,2,,0.04,0.25,0.13,,,,,,,,,,,,,,,,,,0.0643,,0.54,1.0,,,0.1504,1.0,,,,,,,,,1.0,1.0,
14065111,home,SC Freiburg,Eren Dinkçi,eren-dinkci,E. Dinkçi,M,8,188,848,M,1067120,EUR,1008201600,F,18,18,True,5.0,3.0,,,0.0,1.0,2.0,2.0,3.0,,,,,,9.0,8.0,6.5,2.0,0.00649635,,0,,0.0,,0.13,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
14065111,home,SC Freiburg,Jannik Huth,jannik-huth,J. Huth,G,24,185,62,M,174341,EUR,766368000,G,24,24,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065111,home,SC Freiburg,Max Rosenfelder,rosenfelder-maximilian,M. Rosenfelder,D,37,186,240,M,1131337,EUR,1044835200,D,37,37,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065111,home,SC Freiburg,Nicolas Höfler,nicolas-hofler,N. Höfler,M,27,181,162,M,49639,EUR,636940800,M,27,27,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065111,home,SC Freiburg,Philipp Treu,treu-philipp,P. Treu,M,29,172,176,M,979820,EUR,975801600,D,29,29,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065111,away,Eintracht Frankfurt,Kauã Santos,kaua-dos-santos,Kauã,G,40,196,2816,M,1134203,EUR,1050019200,G,40,40,False,36.0,27.0,11.0,2.0,0.0,26.0,28.0,1.0,8.0,8.0,3.0,3.0,,,90.0,45.0,6.1,9.0,0.00058504,0.0387,0,-1.2224,0.13,-0.02,-0.49,-0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
14065111,away,Eintracht Frankfurt,Rasmus Kristensen,rasmus-kristensen,R. Kristensen,D,13,186,1615,M,921789,EUR,868579200,D,13,13,False,48.0,39.0,5.0,2.0,0.0,22.0,25.0,17.0,23.0,3.0,,,,,90.0,83.0,7.2,15.0,0.0170492,,0,,0.24,0.14,-0.1,,1.0,2.0,4.0,7.0,,,,,,7.0,1.0,5.0,2.0,,,,,,,,,3.0,,1.0,,1.0,,,,,,,,,
14065111,away,Eintracht Frankfurt,Aurèle Amenda,aurele-amenda,A. Amenda,D,5,194,696,M,999276,EUR,1059609600,D,5,5,False,63.0,49.0,15.0,6.0,0.0,36.0,40.0,13.0,23.0,3.0,,,,,90.0,80.0,7.0,14.0,0.00719662,,1,,0.07,0.12,-0.12,,1.0,7.0,3.0,8.0,,,,,1.0,13.0,,,,,1.0,,0.0454,,-0.15,,,2.0,,,,1.0,,,,,,,,,
14065111,away,Eintracht Frankfurt,Robin Koch,robin-koch,R. Koch,D,4,190,1832,M,581302,EUR,837561600,D,4,4,False,57.0,49.0,6.0,3.0,0.0,37.0,38.0,12.0,19.0,2.0,,,,,90.0,66.0,5.9,8.0,0.0738477,,0,,0.2,0.09,-0.64,,1.0,3.0,5.0,4.0,,,,,,7.0,,1.0,1.0,,,,,1.0,,,,4.0,,,,,,,,1.0,True,,,,
14065111,away,Eintracht Frankfurt,Arthur Theate,arthur-theate,A. Theate,D,3,186,2196,M,965778,EUR,959212800,D,3,3,False,47.0,38.0,4.0,1.0,0.0,22.0,23.0,16.0,24.0,1.0,,,,,90.0,68.0,6.6,15.0,0.0492638,,0,,0.08,0.0,-0.31,,,1.0,1.0,5.0,,1.0,,,,2.0,1.0,4.0,2.0,,,,,1.0,,,,,,,,,,,,,,,,,
14065111,away,Eintracht Frankfurt,Hugo Larsson,hugo-larsson,H. Larsson,M,16,187,2774,M,1142211,EUR,1088294400,M,16,16,False,28.0,24.0,4.0,3.0,0.0,15.0,16.0,9.0,12.0,4.0,,,,,80.0,35.0,6.5,7.0,0.0103853,,0,,0.04,0.04,-0.09,,,,2.0,1.0,,1.0,,,,,1.0,1.0,,2.0,,,,,,,,,,,,,Hugo Larsson,,1.0,,,,,,
14065111,away,Eintracht Frankfurt,Ritsu Doan,ritsu-doan,R. Doan,M,20,172,5674,M,790965,EUR,897955200,M,20,20,False,19.0,13.0,3.0,1.0,0.0,4.0,8.0,9.0,11.0,5.0,,,,,74.0,31.0,6.3,10.0,0.0864958,,1,,-0.06,0.1,-0.04,,2.0,,5.0,3.0,2.0,1.0,,,,1.0,1.0,2.0,1.0,1.0,1.0,,0.0238,,-0.11,,,,,,,,,,,,,,1.0,,doanritsu
14065111,away,Eintracht Frankfurt,Farès Chaïbi,fares-chaibi,F. Chaïbi,M,8,183,17688,M,1192318,EUR,1038441600,M,8,8,False,20.0,10.0,2.0,,1.0,5.0,8.0,5.0,12.0,3.0,,,,,65.0,34.0,6.4,13.0,0.211838,,1,,-0.12,0.05,-0.1,,1.0,,4.0,2.0,,1.0,,1.0,,4.0,2.0,2.0,1.0,2.0,,,0.0598,1.0,-0.15,,,,,,,,,,2.0,,,,1.0,,fareschaibi28
14065111,away,Eintracht Frankfurt,Can Uzun,can-uzun,C. Uzun,M,42,186,10657,M,1440948,EUR,1131667200,M,42,42,False,19.0,14.0,2.0,1.0,0.0,7.0,8.0,7.0,11.0,6.0,,,,,65.0,27.0,6.1,9.0,0.0230951,,0,,0.07,0.02,-0.21,,1.0,,7.0,3.0,1.0,4.0,1.0,,,,,1.0,,,1.0,,,1.0,,,,1.0,,,,,Can Uzun,,1.0,,,,,,can.uzun10
14065111,away,Eintracht Frankfurt,Nathaniel Brown,nathaniel-brown,N. Brown,D,21,179,1784,M,1159759,EUR,1055721600,M,21,21,False,18.0,10.0,1.0,,0.0,4.0,6.0,6.0,12.0,3.0,,,,,90.0,36.0,6.5,11.0,0.00659931,,2,,-0.17,0.23,-0.13,,1.0,2.0,6.0,8.0,,1.0,,,1.0,3.0,1.0,6.0,5.0,2.0,,,0.1337,,-0.54,,,2.0,,,,,,,2.0,,,,1.0,,
14065111,away,Eintracht Frankfurt,Jonathan Burkardt,jonathan-burkardt,J. Burkardt,F,9,181,3956,M,939830,EUR,963273600,F,9,9,False,12.0,9.0,2.0,2.0,0.0,4.0,4.0,5.0,8.0,1.0,,,,,80.0,24.0,8.9,7.0,0.0169736,,3,,-0.43,0.05,0.14,,2.0,1.0,6.0,3.0,3.0,,,,,1.0,,1.0,,1.0,1.0,,0.6253,1.0,1.0,3.0,,1.0,1.429,,,,,,,,,,,2.0,
14065111,away,Eintracht Frankfurt,Ellyes Skhiri,ellyes-skhiri,E. Skhiri,M,15,185,4745,M,591706,EUR,800064000,M,15,15,True,18.0,14.0,,,0.0,8.0,8.0,6.0,10.0,,,,,,25.0,21.0,6.6,5.0,0.00839343,,0,,-0.01,0.01,-0.05,,,1.0,,2.0,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,ellyes_skhiri
14065111,away,Eintracht Frankfurt,Mario Götze,mario-gotze,M. Götze,M,27,176,5881,M,66518,EUR,707529600,M,27,27,True,23.0,16.0,2.0,1.0,0.0,11.0,13.0,5.0,10.0,3.0,,,,,25.0,30.0,6.2,10.0,0.00676441,,0,,-0.12,-0.19,-0.14,,,,3.0,1.0,,1.0,,,,,,1.0,,1.0,,,,,,,,,,1.0,,,,,2.0,,,,,,MarioGotze
14065111,away,Eintracht Frankfurt,Ansgar Knauff,ansgar-knauff,A. Knauff,M,7,180,2079,M,997012,EUR,1010620800,F,7,7,True,7.0,4.0,,,0.0,,,4.0,7.0,1.0,,,,,16.0,9.0,6.1,3.0,0.00842809,,0,,-0.39,0.07,-0.01,,1.0,,3.0,,,,,,,,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,
14065111,away,Eintracht Frankfurt,Oscar Højlund,oscar-hojlund,O. Højlund,M,6,184,1040,M,1149113,EUR,1104796800,M,6,6,True,4.0,2.0,2.0,,0.0,1.0,2.0,1.0,2.0,,,,,,10.0,7.0,6.3,3.0,0.00036619,,0,,0.0,0.02,-0.04,,1.0,,2.0,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,Oscar Höjlund,,,,,,,,
14065111,away,Eintracht Frankfurt,Jean-Mattéo Bahoya,jean-matteo-bahoya,J. Bahoya,M,19,180,2331,M,1146148,EUR,1115424000,F,19,19,True,5.0,5.0,,,0.0,3.0,3.0,2.0,2.0,2.0,,,,,10.0,10.0,6.6,3.0,0.0480209,,0,,0.1,0.09,-0.04,,,,1.0,,,,,,,,,,,2.0,,,,1.0,,,,,,2.0,1.0,,Jean Bahoya,,1.0,,,,,,
14065111,away,Eintracht Frankfurt,Michael Zetterer,michael-zetterer,M. Zetterer,G,23,187,476,M,190161,EUR,805507200,G,23,23,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065111,away,Eintracht Frankfurt,Nnamdi Collins,nnamdi-collins,N. Collins,D,34,191,1316,M,1048569,EUR,1073692800,D,34,34,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nnamdi Collins,,,,,,,,
14065111,away,Eintracht Frankfurt,Mahmoud Dahoud,mahmoud-dahoud,M. Dahoud,M,18,177,1901,M,341589,EUR,820454400,M,18,18,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065111,away,Eintracht Frankfurt,Elye Wahi,elye-wahi,E. Wahi,F,11,180,3170,M,979315,EUR,1041465600,F,17,17,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e.wahi7
