match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_dispossessed,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_challengeLost,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_totalCross,stat_totalContest,stat_wonContest,captain,stat_bigChanceCreated,stat_shotOffTarget,stat_keyPass,player_firstName,player_lastName,player_sofascoreId,stat_accurateCross,stat_goals,stat_savedShotsFromInsideTheBox,stat_outfielderBlock,stat_clearanceOffLine,stat_totalOffside,stat_errorLeadToAShot
12499347,home,Atalanta,Marco Carnesecchi,marco-carnesecchi,M. Carnesecchi,G,29,192,3101,M,865646,EUR,962409600,G,29,29,False,26.0,19.0,15.0,8.0,0.0,14.0,17.0,5.0,9.0,1.0,7.0,3.0,1.0,1.0,1.0,90.0,32.0,7.5,7.0,0.0010981,0,0.1325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499347,home,Atalanta,Berat Djimsiti,berat-djimsiti,B. Djimsiti,D,19,190,2156,M,151003,EUR,730080000,D,19,19,False,57.0,48.0,7.0,5.0,0.0,16.0,20.0,32.0,37.0,3.0,4.0,,,,,90.0,66.0,7.4,9.0,0.0244471,1,,1.0,2.0,3.0,5.0,1.0,3.0,2.0,2.0,0.0184,,,,,,,,,,,,,,,,,,,,,,,,,
12499347,home,Atalanta,Isak Hien,hien-isak,I. Hien,D,4,191,2306,M,1157713,EUR,916185600,D,4,4,False,47.0,43.0,2.0,1.0,0.0,27.0,30.0,16.0,17.0,3.0,7.0,,,,,90.0,62.0,7.3,6.0,0.00766274,0,,3.0,3.0,6.0,7.0,,3.0,1.0,2.0,,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
12499347,home,Atalanta,Sead Kolašinac,sead-kolasinac,S. Kolašinac,D,23,183,3276,M,142148,EUR,740534400,D,23,23,False,49.0,45.0,2.0,1.0,0.0,16.0,18.0,29.0,31.0,1.0,5.0,,,,,90.0,60.0,7.2,6.0,0.0219689,1,,2.0,1.0,6.0,3.0,,1.0,1.0,2.0,0.3255,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3684,,,,,,,,,,,,,,,,,
12499347,home,Atalanta,Raoul Bellanova,raoul-bellanova,R. Bellanova,M,16,188,2480,M,826185,EUR,958521600,M,16,16,False,24.0,22.0,4.0,2.0,0.0,4.0,6.0,18.0,20.0,1.0,2.0,,,,,57.0,44.0,6.8,12.0,0.0117291,1,,,,1.0,1.0,1.0,,,,0.0295,,1.0,3.0,,,,,,2.0,2.0,1.0,,,,,,,,,,,,,,
12499347,home,Atalanta,Marten de Roon,marten-de-roon,M. de Roon,M,15,185,1856,M,100389,EUR,670204800,M,15,15,False,69.0,58.0,10.0,5.0,0.0,19.0,21.0,39.0,49.0,1.0,2.0,,,,,90.0,87.0,7.8,13.0,0.0511931,1,,2.0,1.0,5.0,7.0,,6.0,3.0,3.0,0.0159,,1.0,1.0,,,,,,1.0,,,True,1.0,1.0,3.0,,,,,,,,,,
12499347,home,Atalanta,Éderson,ederson,Éderson,M,13,183,7659,M,946888,EUR,931305600,M,13,13,False,65.0,61.0,4.0,3.0,0.0,16.0,17.0,45.0,48.0,,8.0,,,,,90.0,78.0,7.1,8.0,0.0531303,0,,,2.0,4.0,8.0,,2.0,2.0,,,,,1.0,3.0,1.0,,,,,4.0,1.0,,,,,,,ederson99,,,,,,,
12499347,home,Atalanta,Matteo Ruggeri,matteo-ruggeri,M. Ruggeri,M,3,187,2490,M,965011,EUR,1026345600,M,22,22,False,38.0,31.0,2.0,,0.0,8.0,9.0,23.0,34.0,2.0,6.0,,,,,57.0,53.0,6.9,14.0,0.0338556,0,,,1.0,,2.0,,1.0,1.0,,,,,2.0,,,,,,5.0,,,,,,,,,,,,,,,,
12499347,home,Atalanta,Charles De Ketelaere,charles-de-ketelaere,C. De Ketelaere,F,17,192,14835,M,960441,EUR,984182400,F,17,17,False,41.0,34.0,,,0.0,2.0,2.0,32.0,42.0,1.0,2.0,,,,,66.0,55.0,7.0,15.0,0.0719076,1,,,1.0,7.0,4.0,1.0,,,1.0,0.0156,3.0,,1.0,2.0,2.0,,,,3.0,2.0,1.0,,,,1.0,,,cdk,,,,,,,
12499347,home,Atalanta,Ademola Lookman,ademola-lookman,A. Lookman,F,22,174,80703,M,824200,EUR,877305600,F,11,11,False,29.0,22.0,,,0.0,3.0,3.0,20.0,28.0,,2.0,,,,,45.0,42.0,6.7,15.0,0.0788447,1,,,,6.0,1.0,,,,,0.0311,4.0,,1.0,,,,,,2.0,3.0,1.0,,,1.0,3.0,,,molalookman,1.0,,,,,,
12499347,home,Atalanta,Mateo Retegui,mateo-retegui,M. Retegui,F,32,186,15837,M,914501,EUR,925344000,F,32,32,False,22.0,17.0,1.0,,1.0,1.0,2.0,16.0,21.0,,3.0,,,,,89.0,34.0,7.6,10.0,0.0986257,3,,1.0,3.0,3.0,7.0,1.0,1.0,1.0,,0.184,1.0,,3.0,3.0,1.0,,1.0,0.0647,1.0,,,,,1.0,2.0,,,mateoretegui,,,,,,,
12499347,home,Atalanta,Lazar Samardžić,lazar-samardzic,L. Samardžić,M,10,183,4807,M,980624,EUR,1014508800,M,24,24,True,21.0,19.0,2.0,2.0,1.0,4.0,5.0,17.0,20.0,,5.0,,,,,45.0,38.0,8.4,6.0,0.222445,4,,2.0,,5.0,4.0,2.0,,,2.0,0.4735,,,1.0,,,,2.0,0.1234,4.0,5.0,4.0,,,,2.0,,,lakisamar10,2.0,1.0,,,,,
12499347,home,Atalanta,Davide Zappacosta,davide-zappacosta,D. Zappacosta,M,77,182,2125,M,132318,EUR,708220800,M,77,77,True,11.0,10.0,1.0,1.0,0.0,3.0,3.0,7.0,8.0,,1.0,,,,,33.0,16.0,7.2,1.0,0.0632924,1,,,,1.0,,,,,,0.0214,,,,,1.0,,1.0,0.6143,,,,,,,,,,,,1.0,,,,,
12499347,home,Atalanta,Juan Cuadrado,juan-cuadrado,J. Cuadrado,M,11,179,11319,M,47743,EUR,580608000,M,7,7,True,13.0,11.0,1.0,1.0,0.0,4.0,5.0,7.0,8.0,1.0,,,,,,33.0,18.0,6.4,3.0,0.00947807,1,,,1.0,,1.0,1.0,,,,0.0514,,,1.0,,,1.0,,,,,,,,,1.0,,,cuadrado,,,,,,,
12499347,home,Atalanta,Nicolò Zaniolo,nicolo-zaniolo,N. Zaniolo,F,10,189,9127,M,864898,EUR,930873600,F,10,10,True,8.0,7.0,,,0.0,,1.0,7.0,8.0,,,,,,,24.0,17.0,7.0,6.0,0.120736,0,,1.0,,4.0,3.0,,,,1.0,,1.0,,2.0,1.0,,,,,1.0,3.0,2.0,,1.0,,1.0,,,nicolozaniolo,,,,,,,
12499347,home,Atalanta,Odilon Kossounou,odilon-kossounou,O. Kossounou,D,3,191,9985,M,973437,EUR,978566400,D,3,3,True,4.0,3.0,,,0.0,,1.0,3.0,3.0,,,,,,,1.0,6.0,,1.0,0.00064619,1,,1.0,,1.0,,,,,1.0,0.0638,,,,,,1.0,1.0,0.1597,,,,,,,,,,odilonkossounou,,,,,,,
12499347,home,Atalanta,Francesco Rossi,francesco-rossi,F. Rossi,G,31,193,299,M,80074,EUR,672710400,G,31,31,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499347,home,Atalanta,Rui Patrício,rui-patricio,R. Patrício,G,,190,3199,M,17737,EUR,571881600,G,28,28,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,rpatricio1,,,,,,,
12499347,home,Atalanta,Ben Godfrey,ben-godfrey,B. Godfrey,D,14,183,614,M,754698,EUR,884822400,D,5,5,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499347,home,Atalanta,Rafael Tolói,rafael-toloi,R. Tolói,D,2,185,2015,M,82943,EUR,655516800,D,2,2,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499347,home,Atalanta,Marco Palestra,palestra-marco,M. Palestra,M,2,186,2182,M,1397736,EUR,1109808000,M,27,27,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499347,home,Atalanta,Mario Pašalić,mario-pasalic,M. Pašalić,M,20,189,7385,M,190437,EUR,792288000,M,8,8,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,pasalicmario,,,,,,,
12499347,home,Atalanta,Ibrahim Sulemana,ibrahim-sulemana,I. Sulemana,M,25,180,1979,M,105905,EUR,1053561600,M,6,6,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499347,away,Monza,Stefano Turati,stefano-turati,S. Turati,G,13,188,559,M,893752,EUR,999648000,G,30,30,False,44.0,29.0,25.0,10.0,0.0,22.0,26.0,7.0,18.0,1.0,5.0,3.0,,,,90.0,50.0,6.6,15.0,0.00311211,0,-0.6694,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,2.0,,,,
12499347,away,Monza,Danilo D'Ambrosio,danilo-dambrosio,D. D'Ambrosio,D,,180,548,M,107936,EUR,589766400,D,33,33,False,54.0,50.0,3.0,2.0,0.0,46.0,50.0,4.0,4.0,3.0,8.0,,,,,86.0,78.0,7.0,8.0,0.00226741,0,,1.0,1.0,8.0,8.0,,7.0,3.0,3.0,,,2.0,1.0,,3.0,,,,,1.0,,,,,,,,,,,,1.0,,,
12499347,away,Monza,Pablo Marí,pablo-mari,P. Marí,D,30,191,1707,M,208988,EUR,746755200,D,22,22,False,53.0,46.0,9.0,4.0,0.0,44.0,46.0,2.0,7.0,6.0,1.0,,,,,90.0,69.0,7.5,9.0,0.00180256,0,,1.0,1.0,3.0,5.0,,3.0,2.0,1.0,,1.0,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,3.0,1.0,,
12499347,away,Monza,Luca Caldirola,luca-caldirola,L. Caldirola,D,33,189,134,M,100565,EUR,665366400,D,5,5,False,47.0,39.0,5.0,2.0,0.0,28.0,31.0,11.0,17.0,6.0,3.0,,,,,90.0,65.0,7.2,10.0,0.00916316,0,,1.0,2.0,3.0,6.0,,3.0,2.0,2.0,,,2.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,3.0,,1.0,
