match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,player_sofascoreId,captain,stat_aerialLost,stat_aerialWon,stat_dispossessed,stat_totalContest,stat_blockedScoringAttempt,stat_interceptionWon,stat_outfielderBlock,stat_unsuccessfulTouch,stat_keyPass,stat_accurateCross,stat_wonContest,stat_shotOffTarget,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_totalOffside,stat_bigChanceMissed,stat_goodHighClaim,stat_goalAssist,stat_goals
10389742,home,AS Monaco,Alexander Nübel,,,alexander-nubel,A. Nübel,G,33,193,2042,M,584722,EUR,844041600,G,16,16,False,20.0,19.0,6.0,5.0,18.0,19.0,1.0,1.0,8.0,2.0,4.0,90.0,30.0,6.8,1.0,0.0,0.0,0.268961,0,-0.2926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389742,home,AS Monaco,Chrislain Matsima,,,chrislain-matsima,C. Matsima,D,5,192,660,M,963198,EUR,1021420800,D,34,34,False,56.0,54.0,,,18.0,18.0,36.0,39.0,5.0,,,45.0,63.0,6.2,3.0,0.0,0.0,0.0306858,0,,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
10389742,home,AS Monaco,Axel Disasi,,,axel-disasi,A. Disasi,D,4,190,9725,M,827243,EUR,889574400,D,6,6,False,83.0,78.0,4.0,1.0,36.0,36.0,42.0,48.0,14.0,,,90.0,97.0,6.3,9.0,0.1093,0.0,0.0326014,1,,1.0,7.0,6.0,,2.0,1.0,1.0,2.0,2.0,axel_disasi,True,2.0,3.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,
10389742,home,AS Monaco,Malang Sarr,,,malang-sarr,M. Sarr,D,20,182,2159,M,826203,EUR,917049600,D,23,23,False,79.0,71.0,13.0,7.0,27.0,29.0,44.0,50.0,3.0,,,90.0,86.0,6.4,9.0,0.0,0.0,0.0216152,0,,,2.0,1.0,2.0,1.0,,,,,,,,1.0,,,,2.0,1.0,1.0,1.0,,,,,,,,,,
10389742,home,AS Monaco,Mohamed Camara,,,camara-mohamed,M. Camara,M,4,175,3786,M,1008849,EUR,947116800,M,4,4,False,58.0,54.0,5.0,5.0,23.0,23.0,32.0,36.0,12.0,,,90.0,78.0,6.8,12.0,0.0855,0.0,0.065735,3,,1.0,5.0,6.0,,,2.0,2.0,2.0,,camara_mohamed6,,1.0,,2.0,4.0,2.0,,,2.0,1.0,1.0,2.0,1.0,,,,,,,
10389742,home,AS Monaco,Krépin Diatta,,,krepin-diatta,K. Diatta,M,27,173,13115,M,873534,EUR,919900800,M,27,27,False,45.0,39.0,1.0,1.0,9.0,9.0,33.0,43.0,8.0,,,90.0,69.0,7.6,13.0,0.105,0.1668,0.211111,1,,7.0,2.0,6.0,,1.0,1.0,,2.0,,krepindiatta,,,,1.0,4.0,,,,1.0,3.0,3.0,3.0,,1.0,1.0,,,,,
10389742,home,AS Monaco,Youssouf Fofana,,,youssouf-fofana,Y. Fofana,M,19,185,6182,M,945062,EUR,915926400,M,19,19,False,72.0,61.0,5.0,1.0,17.0,17.0,44.0,56.0,4.0,,,90.0,91.0,7.0,14.0,0.1567,0.1276,0.110711,4,,1.0,7.0,9.0,2.0,,4.0,3.0,3.0,2.0,YFofana19_,,1.0,1.0,1.0,2.0,2.0,2.0,,,1.0,,1.0,1.0,,1.0,,,,,
10389742,home,AS Monaco,Eliesse Ben Seghir,,,eliesse-ben-seghir,E. Ben Seghir,M,17,178,21668,M,1394353,EUR,1108512000,M,44,44,False,41.0,35.0,1.0,,12.0,12.0,23.0,32.0,3.0,,,81.0,63.0,6.6,18.0,0.0902,0.0,0.0528664,2,,3.0,6.0,5.0,,,3.0,2.0,,1.0,benseghir44,,2.0,,2.0,3.0,1.0,,,4.0,1.0,,2.0,1.0,,,,,,,
10389742,home,AS Monaco,Ismail Jakobs,,,ismail-jakobs,I. Jakobs,D,4,184,7001,M,897291,EUR,934848000,M,14,14,False,14.0,10.0,1.0,1.0,3.0,3.0,9.0,15.0,1.0,,,45.0,29.0,6.6,9.0,0.1249,0.0,0.090473,1,,4.0,1.0,1.0,,,,,,1.0,ismaijakobs,,,1.0,,,,1.0,,2.0,,2.0,,1.0,,,,,,,
10389742,home,AS Monaco,Myron Boadu,,,myron-boadu,M. Boadu,F,21,183,1735,M,856744,EUR,979430400,F,9,9,False,10.0,7.0,,,,,8.0,11.0,,,,45.0,18.0,6.5,8.0,0.0,0.0,0.0914642,0,,1.0,2.0,1.0,,,1.0,1.0,,1.0,,,,,1.0,,,,,4.0,1.0,1.0,,,,,1.0,,,,
