match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_hitWoodwork,stat_goals,stat_outfielderBlock,stat_wasFouled,stat_fouls,stat_challengeLost,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_interceptionWon,stat_dispossessed,stat_keyPass,stat_goalAssist,stat_accurateCross,stat_errorLeadToAGoal,captain,player_sofascoreId,stat_bigChanceMissed,stat_totalOffside,stat_bigChanceCreated
11002141,away,Birmingham City,Tahith Chong,tahith-chong,T. Chong,M,24,185,1636,M,825845,EUR,944265600,M,18,18,False,20.0,15.0,1.0,,8.0,8.0,7.0,17.0,,4.0,2.0,8.0,,,,89.0,39.0,6.2,16.0,1,,,5.0,1.0,6.0,3.0,,,1.0,,,,,3.0,1.0,1.0,1.0,,2.0,1.0,,,,,,,,,,
11002141,away,Birmingham City,Reda Khadra,reda-khadra,R. Khadra,M,30,175,253,M,995671,EUR,994204800,F,17,17,False,8.0,7.0,,,5.0,5.0,2.0,6.0,,1.0,,2.0,,,,64.0,19.0,6.9,7.0,3,,,3.0,,4.0,3.0,1.0,,3.0,,,1.0,,,1.0,,,,,,1.0,,,,,,,1.0,,
11002141,away,Birmingham City,Lukas Jutkiewicz,lukas-jutkiewicz,L. Jutkiewicz,F,,181,89,M,20220,EUR,607046400,F,10,10,False,26.0,12.0,,,3.0,6.0,9.0,21.0,7.0,10.0,,2.0,,,,90.0,43.0,6.6,18.0,4,,,1.0,3.0,8.0,1.0,1.0,2.0,2.0,,,,1.0,,1.0,3.0,2.0,2.0,1.0,,1.0,2.0,,,,True,,1.0,1.0,
11002141,away,Birmingham City,Hannibal Mejbri,hannibal-mejbri,H. Mejbri,M,28,182,23824,M,1009386,EUR,1043107200,M,6,6,True,10.0,8.0,,,2.0,2.0,7.0,11.0,,2.0,,2.0,,,,26.0,17.0,7.5,4.0,1,,,3.0,1.0,1.0,2.0,2.0,,1.0,,,,,,,,,,,1.0,,2.0,1.0,1.0,,,hannibal_mj,,,
11002141,away,Birmingham City,Scott Hogan,scott-hogan,S. Hogan,F,9,180,97,M,102280,EUR,703123200,F,9,9,True,3.0,3.0,,,,,3.0,3.0,,,1.0,,,,,26.0,6.0,6.5,1.0,0,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,
11002141,away,Birmingham City,Alfie Chang,alfie-chang,A. Chang,M,20,185,43,M,1134084,EUR,1031097600,M,42,42,True,9.0,7.0,1.0,1.0,2.0,3.0,5.0,6.0,,,,1.0,,,,25.0,10.0,6.8,2.0,0,Alfie Chang,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0
11002141,away,Birmingham City,Juninho Bacuna,juninho-bacuna,J. Bacuna,M,4,178,542,M,788971,EUR,870912000,M,7,7,True,2.0,1.0,,,,,2.0,5.0,,,1.0,,,,,15.0,9.0,6.6,3.0,1,,,3.0,1.0,2.0,,,1.0,,,,,,,1.0,,,,,,,,,1.0,,,,,,
11002141,away,Birmingham City,Jordan James,jordan-james,J. James,M,6,190,932,M,1136409,EUR,1083024000,M,19,19,True,1.0,1.0,,,,,1.0,2.0,,,,,,,,11.0,4.0,7.3,1.0,1,,,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,
11002141,away,Birmingham City,John Ruddy,john-ruddy,J. Ruddy,G,26,193,407,M,1131,EUR,530496000,G,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11002141,away,Birmingham City,Nico Gordon,nico-gordon,N. Gordon,D,2,183,55,M,1020651,EUR,1019952000,D,25,25,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11002141,away,Birmingham City,Jordan Graham,jordan-graham,J. Graham,M,,182,28,M,190855,EUR,794361600,M,11,11,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11002141,away,Birmingham City,Romelle Donovan,donovan-romelle,R. Donovan,F,45,171,286,M,1586020,EUR,1164844800,M,49,49,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
