match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_ballRecovery,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,captain,stat_aerialWon,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_onTargetScoringAttempt,player_sofascoreId,stat_challengeLost,stat_shotOffTarget,stat_totalTackle,stat_ownGoals,stat_goalAssist,stat_wonTackle,stat_bigChanceCreated,stat_goals,player_firstName,player_lastName,stat_bigChanceMissed,stat_hitWoodwork,stat_errorLeadToAGoal,stat_punches,stat_totalOffside
11407382,home,Sassuolo,Alessio Cragno,alessio-cragno,A. Cragno,G,22,184.0,263,M,148740,EUR,772761600,G,28,28,False,33.0,20.0,19.0,6.0,17.0,20.0,3.0,13.0,1.0,1.0,90.0,34.0,6.1,13.0,0.0,0.0,0.00130452,0,-1.4199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407382,home,Sassuolo,Jeremy Toljan,jeremy-toljan,J. Toljan,D,22,182.0,343,M,149606,EUR,776304000,D,22,22,False,38.0,24.0,7.0,2.0,10.0,15.0,15.0,26.0,,,90.0,64.0,6.3,22.0,0.0,0.0,0.0500223,0,,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
11407382,home,Sassuolo,Martin Erlić,martin-erlic,M. Erlić,D,6,192.0,1953,M,789234,EUR,885600000,D,5,5,False,45.0,41.0,5.0,3.0,24.0,26.0,17.0,19.0,,,90.0,52.0,6.5,5.0,0.0654,0.0,0.00440655,1,,,,4.0,6.0,2.0,,,,1.0,5.0,1.0,2.0,,True,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
11407382,home,Sassuolo,Ruan,ruan,Ruan,D,4,187.0,1238,M,914487,EUR,928713600,D,44,44,False,18.0,16.0,2.0,1.0,12.0,13.0,4.0,5.0,,,45.0,24.0,6.7,3.0,0.0815,0.2614,0.00092436,1,,,,,2.0,,,,,2.0,2.0,,2.0,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,
11407382,home,Sassuolo,Matías Viña,matias-vina,M. Viña,D,18,180.0,7106,M,875295,EUR,879033600,D,17,17,False,30.0,18.0,4.0,,5.0,9.0,13.0,24.0,,,89.0,54.0,6.1,20.0,0.0345,0.0,0.00538289,1,,3.0,,1.0,3.0,3.0,1.0,,,4.0,2.0,1.0,,,,,,,,,,matiasv17,1.0,1.0,3.0,1.0,,,,,,,,,,,
11407382,home,Sassuolo,Daniel Boloca,boloca-daniel,D. Boloca,M,11,185.0,442,M,882592,EUR,914284800,M,24,24,False,36.0,35.0,3.0,3.0,13.0,14.0,23.0,23.0,,,90.0,49.0,7.4,3.0,0.0,0.0,0.062908,0,,1.0,1.0,,2.0,5.0,,4.0,3.0,1.0,7.0,1.0,1.0,4.0,,1.0,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,
11407382,home,Sassuolo,Matheus Henrique,matheus-henrique,M. Henrique,M,8,175.0,2961,M,912786,EUR,882489600,M,7,7,False,34.0,28.0,6.0,5.0,10.0,11.0,18.0,23.0,,,90.0,47.0,7.9,7.0,0.0,0.0,0.055452,0,,,,,2.0,8.0,,1.0,1.0,,8.0,1.0,1.0,2.0,,,,1.0,2.0,2.0,,,1.0,,5.0,,1.0,4.0,,,,,,,,,
11407382,home,Sassuolo,Domenico Berardi,domenico-berardi,D. Berardi,M,10,185.0,5071,M,253367,EUR,775699200,M,10,10,False,42.0,33.0,4.0,1.0,8.0,8.0,26.0,38.0,,,90.0,73.0,7.6,21.0,0.1366,0.3201,0.223798,2,,4.0,1.0,2.0,15.0,7.0,3.0,4.0,1.0,,8.0,3.0,4.0,2.0,,,,,3.0,3.0,2.0,berardi25,3.0,,3.0,,,2.0,1.0,1.0,,,,,,,
11407382,home,Sassuolo,Nedim Bajrami,nedim-bajrami,N. Bajrami,M,14,179.0,1671,M,825861,EUR,920160000,M,11,11,False,22.0,19.0,1.0,1.0,7.0,8.0,12.0,17.0,,,85.0,36.0,6.9,7.0,0.2782,0.0,0.0062542,4,,3.0,,,1.0,4.0,,3.0,2.0,,6.0,,,,,,1.0,,,,,,,3.0,2.0,,,,,,,,,,,,
11407382,home,Sassuolo,Armand Laurienté,armand-lauriente,A. Laurienté,M,45,177.0,2531,M,932643,EUR,912729600,M,45,45,False,21.0,17.0,1.0,,2.0,2.0,16.0,23.0,,,85.0,40.0,7.6,13.0,0.5741,0.1429,0.0844413,5,,4.0,1.0,,3.0,2.0,2.0,3.0,2.0,,4.0,2.0,,4.0,,,,,,,2.0,,,3.0,,,,,,1.0,,,1.0,,,,
11407382,home,Sassuolo,Andrea Pinamonti,andrea-pinamonti,A. Pinamonti,F,99,185.0,2688,M,826198,EUR,927072000,F,9,9,False,13.0,8.0,1.0,,1.0,2.0,7.0,11.0,,,85.0,23.0,7.0,8.0,0.3565,0.5145,0.00883684,3,,,,7.0,9.0,3.0,1.0,,,1.0,2.0,2.0,,,,3.0,2.0,,,1.0,1.0,,1.0,,,,,,,1.0,,,,,,,
11407382,home,Sassuolo,Mattia Viti,mattia-viti,M. Viti,D,2,190.0,528,M,1009268,EUR,1011830400,D,21,21,True,15.0,15.0,1.0,1.0,11.0,11.0,4.0,4.0,,,45.0,25.0,6.6,2.0,0.0,0.0,0.00059368,0,,,,,2.0,4.0,1.0,,,4.0,2.0,,1.0,,,2.0,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,
11407382,home,Sassuolo,Marcus Pedersen,marcus-pedersen,M. Pedersen,D,16,178.0,644,M,934409,EUR,963705600,D,3,3,True,2.0,1.0,,,,1.0,1.0,1.0,,,13.0,2.0,6.5,1.0,0.0,0.0,0.00045571,0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407382,home,Sassuolo,Samu Castillejo,samu-castillejo,S. Castillejo,M,70,182.0,950,M,188405,EUR,790387200,M,20,20,True,1.0,1.0,,,,,1.0,1.0,,,13.0,4.0,6.4,1.0,0.0,0.0,0.00146302,0,,,,,2.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,
11407382,home,Sassuolo,Grégoire Defrel,gregoire-defrel,G. Defrel,F,92,179.0,185,M,148566,EUR,677116800,F,92,92,True,2.0,1.0,,,,,1.0,2.0,,,13.0,4.0,6.9,1.0,0.0759,0.2308,0.00074274,1,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,
11407382,home,Sassuolo,Gian Marco Ferrari,gian-marco-ferrari,G. M. Ferrari,D,,189.0,224,M,170887,EUR,705888000,D,13,13,True,1.0,1.0,,,1.0,1.0,,,,,1.0,5.0,,1.0,0.0,0.0,1.27e-06,0,,,,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,
11407382,home,Sassuolo,Daniel Theiner,daniel-theiner,D. Theiner,G,62,,19,M,1118278,EUR,1077667200,G,33,33,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407382,home,Sassuolo,Gianluca Pegolo,gianluca-pegolo,G. Pegolo,G,,182.0,58,M,43985,EUR,354326400,G,25,25,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407382,home,Sassuolo,Filippo Missori,filippo-missori,F. Missori,D,2,182.0,223,M,1121184,EUR,1080086400,D,2,2,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407382,home,Sassuolo,Pedro Obiang,pedro-obiang,P. Obiang,M,14,192.0,280,M,46799,EUR,701654400,M,14,14,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407382,home,Sassuolo,Kristian Thorstvedt,kristian-thorstvedt,K. Thorstvedt,M,42,187.0,1387,M,924973,EUR,921283200,M,42,42,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407382,home,Sassuolo,Uroš Račić,uros-racic,U. Račić,M,10,193.0,669,M,839909,EUR,890092800,M,6,6,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407382,home,Sassuolo,Cristian Volpato,volpato-cristian,C. Volpato,M,7,187.0,875,M,1155625,EUR,1068854400,M,23,23,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407382,home,Sassuolo,Emil Konradsen Ceide,emil-konradsen-ceide,E. K. Ceide,F,35,175.0,915,M,933263,EUR,999475200,F,15,15,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407382,home,Sassuolo,Samuele Mulattieri,mulattieri-samuele,S. Mulattieri,F,7,183.0,531,M,927030,EUR,970876800,F,8,8,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
