match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_hitWoodwork,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_penaltyWon,stat_keyPass,stat_aerialLost,stat_lastManTackle,stat_challengeLost,captain,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_accurateCross,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_totalOffside,stat_penaltyFaced,stat_errorLeadToAShot,stat_ownGoals,stat_penaltyConceded,stat_clearanceOffLine
12436563,home,Chelsea,Robert Sánchez,robert-sanchez,R. Sánchez,G,1,197,18379,M,RS1,920546,EUR,879811200,G,1,1,False,27.0,14.0,18.0,5.0,0.0,13.0,14.0,1.0,13.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,90.0,37.0,6.7,14.0,0.00055827,0,-0.7688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436563,home,Chelsea,Moisés Caicedo,moises-caicedo,M. Caicedo,M,25,178,79319,M,MoisesCaicedo55,987650,EUR,1004659200,D,25,25,False,33.0,31.0,1.0,1.0,0.0,20.0,20.0,11.0,14.0,3.0,8.0,5.0,6.0,,,,,,,90.0,58.0,7.8,7.0,0.0218724,0,,,,1.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
12436563,home,Chelsea,Trevoh Chalobah,trevoh-chalobah,T. Chalobah,D,23,190,14453,M,yungchalobah,826134,EUR,931132800,D,23,23,False,41.0,34.0,6.0,1.0,0.0,26.0,29.0,8.0,12.0,1.0,6.0,7.0,1.0,,,,,,,90.0,59.0,6.9,8.0,0.0033052,0,,,,,4.0,,1.0,,,,2.0,3.0,2.0,,2.0,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,,
12436563,home,Chelsea,Levi Colwill,levi-colwill,L. Colwill,D,6,187,17899,M,LColwill,996911,EUR,1046217600,D,6,6,False,49.0,44.0,5.0,,0.0,40.0,40.0,4.0,9.0,,3.0,5.0,2.0,,,,,,,90.0,61.0,6.8,7.0,0.00134342,0,,,,,,,,,,,1.0,2.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
12436563,home,Chelsea,Marc Cucurella,marc-cucurella,M. Cucurella,D,3,175,37239,M,cucurella3,794939,EUR,901065600,D,3,3,False,37.0,33.0,5.0,2.0,0.0,19.0,21.0,14.0,16.0,1.0,3.0,7.0,9.0,,,,,,,90.0,63.0,7.2,5.0,0.10988,0,,,,,3.0,,,,,1.0,2.0,1.0,1.0,,1.0,1.0,,1.0,,,2.0,,,,,,,,,,,,,,,,
12436563,home,Chelsea,Roméo Lavia,romeo-lavia,R. Lavia,M,45,181,16643,M,romeolavia,1069488,EUR,1073347200,M,45,45,False,23.0,23.0,,,0.0,16.0,16.0,7.0,7.0,,4.0,2.0,5.0,,,,,,,78.0,32.0,6.9,1.0,0.00647505,0,,Romeo Lavia,,,3.0,,,,,,1.0,2.0,2.0,,2.0,1.0,,,,,2.0,,,,,,,,,,,,,,,,
12436563,home,Chelsea,Enzo Fernández,enzo-fernandez,E. Fernández,M,8,177,121227,M,Enzo8,974505,EUR,979689600,M,8,8,False,38.0,32.0,5.0,1.0,0.0,21.0,24.0,11.0,16.0,1.0,4.0,,6.0,,,,,,,88.0,52.0,8.0,8.0,0.0571918,2,,,,2.0,6.0,,,,,2.0,2.0,2.0,2.0,,1.0,2.0,,2.0,1.0,,3.0,True,1.0,1.0,1.0,1.0,0.6497,0.9243,,,,,,,,,
12436563,home,Chelsea,Pedro Neto,pedro-neto,P. Neto,M,7,172,39913,M,pedroneto_30,879349,EUR,952560000,M,7,7,False,15.0,13.0,,,1.0,4.0,4.0,10.0,13.0,,2.0,1.0,1.0,,,,,,,90.0,28.0,7.4,5.0,0.414968,3,,,,2.0,2.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,,1.0,,2.0,,,,,1.0,2.0,,,0.1782,,1.0,1.0,,,,,,,
12436563,home,Chelsea,Cole Palmer,cole-palmer,C. Palmer,M,10,185,363781,M,ColdPalmer,982780,EUR,1020643200,M,20,20,False,31.0,25.0,7.0,5.0,0.0,9.0,10.0,16.0,22.0,,7.0,1.0,7.0,,,,,,,90.0,51.0,8.5,9.0,0.54708,5,,,,1.0,2.0,,3.0,3.0,1.0,,3.0,2.0,1.0,2.0,2.0,1.0,,4.0,,,1.0,,1.0,2.0,2.0,1.0,1.118,1.1106,,1.0,1.0,,,,,,
12436563,home,Chelsea,Noni Madueke,noni-madueke,N. Madueke,M,20,182,40178,M,nonzinoo10,966547,EUR,1015718400,M,11,11,False,27.0,22.0,,,0.0,8.0,10.0,14.0,17.0,,4.0,1.0,5.0,,,,,,,90.0,46.0,7.2,9.0,0.093728,4,,,,,3.0,,5.0,4.0,,,,,,2.0,,,,2.0,1.0,,1.0,,,1.0,1.0,,0.8616,,,2.0,1.0,1.0,,,,,
