match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_challengeLost,stat_shotOffTarget,stat_expectedGoals,stat_lastManTackle,stat_dispossessed,stat_unsuccessfulTouch,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,player_lastName,player_sofascoreId,stat_totalOffside,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_goodHighClaim,stat_punches,stat_errorLeadToAShot,stat_goals
12450992,home,Montpellier,Benjamin Lecomte,benjamin-lecomte,B. Lecomte,G,23,186.0,336,M,123207,EUR,672624000,G,40,40,False,True,22.0,15.0,15.0,8.0,0.0,8.0,11.0,7.0,11.0,1.0,7.0,1.0,3.0,2.0,2.0,90.0,34.0,7.0,9.0,0.00271267,0,-0.0476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450992,home,Montpellier,Enzo Tchato Mbiayi,enzo-tchato-mbiayi,E. T. Mbiayi,D,29,180.0,511,M,1103548,EUR,1038009600,D,29,29,False,,28.0,20.0,3.0,1.0,0.0,12.0,15.0,10.0,17.0,,3.0,,,,,81.0,43.0,6.6,11.0,0.207553,0,,Enzo Tchato Mbiayi,4.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
12450992,home,Montpellier,Boubakar Kouyaté,boubakar-kouyate,B. Kouyaté,D,25,192.0,907,M,848537,EUR,861062400,D,4,4,False,,30.0,28.0,2.0,1.0,0.0,22.0,23.0,6.0,7.0,9.0,4.0,,,,,64.0,56.0,7.7,2.0,0.00117617,2,,,,,4.0,12.0,,,3.0,1.0,5.0,4.0,3.0,2.0,,1.0,4.0,1.0,2.0,0.1364,,,,,,,,,,,,,,,
12450992,home,Montpellier,Modibo Sagnan,modibo-sagnan,M. Sagnan,D,27,187.0,581,M,904759,EUR,924048000,D,5,5,False,,48.0,44.0,2.0,2.0,0.0,26.0,27.0,18.0,22.0,10.0,4.0,,,,,90.0,75.0,7.4,6.0,0.0148276,0,,,1.0,,6.0,7.0,,,,2.0,5.0,4.0,1.0,1.0,1.0,3.0,1.0,2.0,,,1.0,,,,,,,,,,,,,,
12450992,home,Montpellier,Theo Sainte Luce,theo-sainte-luce,T. S. Luce,D,17,181.0,53,M,901152,EUR,908841600,D,17,17,False,,15.0,10.0,,,0.0,8.0,9.0,2.0,7.0,5.0,3.0,,,,,64.0,24.0,6.1,7.0,0.00090888,0,,,1.0,,3.0,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,
12450992,home,Montpellier,Bećir Omeragić,becir-omeragic,B. Omeragić,D,27,187.0,462,M,940918,EUR,1011484800,M,27,27,False,,51.0,47.0,,,0.0,30.0,33.0,18.0,19.0,2.0,3.0,,,,,90.0,60.0,6.9,4.0,0.109397,0,,,1.0,1.0,2.0,4.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,
12450992,home,Montpellier,Joris Chotard,joris-chotard,J. Chotard,M,13,179.0,541,M,976396,EUR,1001289600,M,13,13,False,,40.0,35.0,4.0,2.0,0.0,21.0,22.0,14.0,19.0,4.0,8.0,,,,,90.0,53.0,6.7,7.0,0.0177031,1,,,1.0,,5.0,5.0,,,,,2.0,1.0,1.0,1.0,,,2.0,3.0,1.0,0.0164,,1.0,,,,,,,,,,,,,
12450992,home,Montpellier,Khalil Fayad,khalil-fayad,K. Fayad,M,10,172.0,588,M,1387157,EUR,1086739200,M,22,22,False,,29.0,26.0,,,0.0,15.0,15.0,11.0,14.0,3.0,2.0,,,,,69.0,40.0,6.6,7.0,0.0065636,0,,Khalil Fayad,,,2.0,2.0,2.0,2.0,,1.0,,,,2.0,,,,1.0,,,,,4.0,,,,,,,,,,,,
12450992,home,Montpellier,Teji Savanier,teji-savanier,T. Savanier,M,11,171.0,790,M,156682,EUR,693360000,M,11,11,False,,62.0,46.0,13.0,9.0,0.0,22.0,22.0,28.0,49.0,1.0,9.0,,,,,90.0,91.0,7.9,28.0,0.344165,1,,,9.0,4.0,4.0,4.0,1.0,1.0,1.0,,,,3.0,1.0,5.0,1.0,,,1.0,0.0507,,2.0,4.0,1.0,,,,,,,,,,,
12450992,home,Montpellier,Mousa Tamari,mousa-al-taamari,M. Tamari,F,11,175.0,5388,M,876600,EUR,865900800,F,9,9,False,,20.0,16.0,,,0.0,4.0,4.0,12.0,16.0,,3.0,,,,,90.0,35.0,6.6,11.0,0.00955824,2,,,,,7.0,4.0,4.0,1.0,,,,,1.0,,,2.0,2.0,1.0,1.0,0.1183,,1.0,2.0,,1.0,0.3086,,,,,,,,,
12450992,home,Montpellier,Andy Delort,andy-delort,A. Delort,F,,182.0,2883,M,84744,EUR,686966400,F,7,7,False,,20.0,8.0,,,0.0,2.0,5.0,6.0,15.0,1.0,1.0,,,,,64.0,29.0,6.9,13.0,0.0116673,2,,,,,6.0,8.0,,,,,1.0,1.0,2.0,,,5.0,5.0,1.0,2.0,0.1152,,,1.0,,,,,LeTigre,1.0,,,,,,
12450992,home,Montpellier,Yael Mouanga,yael-mouanga,Y. Mouanga,D,23,183.0,91,M,1170536,EUR,1122076800,D,47,47,True,,22.0,20.0,1.0,,0.0,9.0,10.0,12.0,14.0,1.0,1.0,,,,,26.0,30.0,7.1,3.0,0.0108884,1,,Yael Mouanga,2.0,1.0,,3.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,,,,1.0,0.1028,,,,1.0,,,,,,1.0,,,,,
