match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,captain,stat_challengeLost,stat_blockedScoringAttempt,stat_fouls,stat_totalOffside,player_firstName,player_lastName,stat_dispossessed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_errorLeadToAShot,stat_hitWoodwork,stat_goals,stat_penaltyWon,stat_penaltyFaced,stat_punches,stat_bigChanceCreated,stat_lastManTackle,stat_clearanceOffLine,stat_penaltyConceded,stat_bigChanceMissed
14109698,home,Başakşehir FK,Eldor Shomurodov,shomurodov-eldor,E. Shomurodov,F,14,190.0,32386,M,791355,EUR,804384000,F,14,14,False,23.0,17.0,2.0,2.0,0.0,4.0,5.0,13.0,18.0,4.0,1.0,,,,90.0,43.0,6.5,16.0,0.0199857,,5,,0.0,0.29,-0.07,,,,1.0,2.0,9.0,2.0,,,,4.0,1.0131,,0.26,6.0,2.0,1.0,,,1.0,1.0,1.0,,,,2.0,2.0,0.9312,,1.0,1.0,,,,,,,,
14109698,home,Başakşehir FK,Ousseynou Ba,ousseynou-ba,O. Ba,D,27,192.0,385,M,889430,EUR,816048000,D,27,27,True,66.0,61.0,5.0,5.0,0.0,38.0,39.0,23.0,27.0,3.0,1.0,2.0,,,68.0,79.0,7.4,6.0,0.0288856,,0,,0.23,0.06,0.44,,,,3.0,1.0,6.0,,,,,1.0,,,,,,7.0,1.0,,1.0,,2.0,,,,,,,1.0,,,,,,,,,,
14109698,home,Başakşehir FK,Olivier Kemen,olivier-kemen,O. Kemen,M,8,177.0,827,M,280447,EUR,837820800,M,8,8,True,23.0,19.0,3.0,3.0,0.0,6.0,6.0,13.0,17.0,2.0,1.0,,,,45.0,27.0,6.5,5.0,0.0240944,,2,,-0.14,0.06,-0.06,,,,,1.0,2.0,1.0,,,,1.0,0.1586,,-0.35,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
14109698,home,Başakşehir FK,Ivan Brnić,ivan-brnic,I. Brnić,M,77,175.0,376,M,916182,EUR,998524800,F,77,77,True,15.0,12.0,,,0.0,1.0,1.0,11.0,14.0,1.0,2.0,,,,27.0,21.0,6.6,6.0,0.0746462,,1,,0.11,0.15,-0.01,,2.0,,,,1.0,1.0,,,,,0.0605,,-0.17,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
14109698,home,Başakşehir FK,Davie Selke,davie-selke,D. Selke,F,9,195.0,1252,M,187437,EUR,790560000,F,9,9,True,2.0,1.0,,,0.0,,,1.0,2.0,3.0,,2.0,,,17.0,5.0,6.7,1.0,0.00026782,,0,,-0.01,-0.4,0.16,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,
14109698,home,Başakşehir FK,Festy Ebosele,festy-ebosele,F. Ebosele,D,36,180.0,588,M,983059,EUR,1028246400,D,36,36,True,,,,,0.0,,,,,,,,,,1.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109698,home,Başakşehir FK,Doğan Alemdar,dogan-alemdar,D. Alemdar,G,80,192.0,621,M,947874,EUR,1035849600,G,80,80,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109698,home,Başakşehir FK,Deniz Türüç,deniz-turuc,D. Türüç,M,9,175.0,292,M,252207,EUR,728265600,M,23,23,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109698,home,Başakşehir FK,Ömer Faruk Beyaz,omer-faruk-beyaz,Ö. F. Beyaz,M,99,171.0,399,M,1022881,EUR,1062115200,M,17,17,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109698,home,Başakşehir FK,Jakub Kałuziński,jakub-kaluzinski,J. Kałuziński,M,18,185.0,896,M,1019026,EUR,1036022400,M,18,18,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109698,home,Başakşehir FK,Onur Ergün,onur-ergun,O. Ergün,M,4,185.0,45,M,893009,EUR,721785600,M,4,4,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109698,away,Kocaelispor,Aleksandar Jovanović,aleksandar-jovanovic,A. Jovanović,G,1,191.0,617,M,800971,EUR,723600000,G,1,1,False,30.0,18.0,20.0,8.0,0.0,14.0,18.0,4.0,12.0,,3.0,,,2.0,90.0,35.0,6.5,12.0,0.00067113,0.1329,0,0.4378,0.06,-0.02,-0.12,0.16,,,,,1.0,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,
14109698,away,Kocaelispor,Ahmet Oğuz,ahmet-oguz,A. Oğuz,D,22,175.0,120,M,603902,EUR,727142400,D,22,22,False,36.0,26.0,5.0,4.0,0.0,12.0,19.0,14.0,17.0,7.0,5.0,1.0,,,90.0,64.0,7.4,18.0,0.0145163,,0,,0.22,0.05,0.36,,3.0,,,1.0,3.0,,,5.0,4.0,3.0,,3.0,,,,4.0,,True,3.0,,,,,,,,,,,,,,,1.0,1.0,,,
14109698,away,Kocaelispor,Botond Balogh,botond-balogh,B. Balogh,D,5,189.0,1287,M,983510,EUR,1023321600,D,5,5,False,28.0,23.0,3.0,1.0,0.0,16.0,19.0,7.0,9.0,5.0,1.0,1.0,,,90.0,53.0,8.7,7.0,0.289284,,0,,0.26,0.01,1.0,,,,2.0,,4.0,,,4.0,1.0,,,1.0,,1.0,,8.0,5.0,,,,1.0,,,,,,,,,,,,,1.0,1.0,1.0,1.0,
14109698,away,Kocaelispor,Hrvoje Smolčić,hrvoje-smolcic,H. Smolčić,D,6,181.0,720,M,974582,EUR,966470400,D,6,6,False,47.0,44.0,4.0,2.0,0.0,39.0,39.0,5.0,8.0,2.0,4.0,,,,90.0,58.0,6.7,4.0,0.00367468,,0,,0.05,0.07,0.42,,,,3.0,,3.0,,1.0,2.0,1.0,,,,,,,5.0,2.0,,,,,,,,,,,,,,,,,,,,,
14109698,away,Kocaelispor,Anfernee Dijksteel,anfernee-dijksteel,A. Dijksteel,D,2,183.0,244,M,869199,EUR,846374400,D,2,2,False,38.0,34.0,3.0,2.0,0.0,23.0,24.0,11.0,14.0,6.0,7.0,,,,90.0,62.0,6.8,9.0,0.0512071,,0,,0.05,0.19,-0.07,,1.0,,,,5.0,,,3.0,,1.0,,1.0,,3.0,3.0,4.0,,,2.0,,2.0,,,,1.0,,,,,,,,,,,,,
14109698,away,Kocaelispor,Habib Keita,habib-keita,H. Keita,M,8,182.0,539,M,1082953,EUR,1012867200,M,8,8,False,24.0,21.0,,,0.0,13.0,14.0,8.0,10.0,3.0,3.0,2.0,,,78.0,37.0,6.9,7.0,0.0182158,,1,,-0.03,0.14,0.8,,1.0,,,,4.0,1.0,,1.0,1.0,1.0,0.0168,,-0.09,1.0,,1.0,,,,,2.0,,Habib Keita,,1.0,,,1.0,,,,,,,1.0,,,
14109698,away,Kocaelispor,Show,show,Show,M,14,180.0,737,M,933115,EUR,920678400,M,14,14,False,32.0,26.0,4.0,1.0,0.0,16.0,19.0,10.0,13.0,2.0,3.0,1.0,,,89.0,38.0,6.7,7.0,0.00640691,,0,,0.0,0.06,0.17,,,,,1.0,2.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,
14109698,away,Kocaelispor,Daniel Agyei,daniel-agyei,D. Agyei,F,7,183.0,368,M,793227,EUR,865123200,M,7,7,False,12.0,6.0,,,0.0,3.0,3.0,3.0,9.0,5.0,4.0,1.0,,,77.0,22.0,6.7,9.0,0.0017311,,2,,-0.14,0.44,0.19,,,,3.0,2.0,7.0,,,,,1.0,0.0934,1.0,-0.26,4.0,2.0,1.0,,,,1.0,2.0,1.0,,,,1.0,0.0706,,,,,,,,,,,1.0
14109698,away,Kocaelispor,Karol Linetty,karol-linetty,K. Linetty,M,10,176.0,2100,M,189135,EUR,791683200,M,10,10,False,18.0,15.0,,,0.0,8.0,9.0,7.0,9.0,2.0,3.0,1.0,,,65.0,30.0,7.4,7.0,0.323865,,3,,0.51,-0.15,-0.04,,2.0,2.0,1.0,,4.0,,,1.0,,2.0,0.222,2.0,0.15,,,,,,1.0,,2.0,,,,,3.0,0.6283,,,,,,,,,,,1.0
14109698,away,Kocaelispor,Tayfur Bingöl,tayfur-bingol,T. Bingöl,M,75,180.0,459,M,255957,EUR,726710400,M,75,75,False,29.0,27.0,1.0,1.0,0.0,13.0,13.0,14.0,16.0,8.0,2.0,3.0,,,90.0,45.0,6.4,8.0,0.00939742,,2,,0.03,0.1,-0.23,,1.0,,1.0,4.0,8.0,,1.0,1.0,1.0,3.0,0.0498,1.0,-0.18,1.0,,,,,4.0,1.0,1.0,,,,1.0,1.0,0.0193,,,,,,,,,,,
14109698,away,Kocaelispor,Serdar Dursun,serdar-dursun,S. Dursun,F,19,190.0,1064,M,123917,EUR,687830400,F,19,19,False,17.0,12.0,1.0,1.0,0.0,5.0,7.0,7.0,10.0,4.0,2.0,1.0,,,85.0,27.0,6.2,6.0,0.0298297,,3,,-0.16,0.16,0.14,,,,2.0,3.0,5.0,1.0,,,,1.0,0.6557,1.0,-0.73,,,3.0,,,,1.0,4.0,1.0,,,,1.0,0.5437,,,,,,,,,,,1.0
14109698,away,Kocaelispor,Can Keleş,can-keles,C. Keleş,F,70,180.0,519,M,918408,EUR,999388800,F,70,70,True,4.0,3.0,,,0.0,1.0,1.0,2.0,3.0,1.0,,1.0,,,25.0,12.0,6.6,5.0,0.0770254,,0,,0.01,0.13,0.15,,3.0,1.0,,,2.0,,,,,1.0,,,,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,
14109698,away,Kocaelispor,Darko Churlinov,darko-churlinov,D. Churlinov,M,17,180.0,491,M,876345,EUR,963273600,F,17,17,True,2.0,1.0,,,0.0,1.0,1.0,,1.0,,,,,,13.0,2.0,6.5,1.0,3.26e-06,,0,,-0.09,0.05,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109698,away,Kocaelispor,Samet Yalçın,samet-yalcin,S. Yalçın,M,23,180.0,46,M,789102,EUR,762652800,M,23,23,True,,,,,0.0,,,,,,,,,,12.0,,6.1,,,,0,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
14109698,away,Kocaelispor,Joseph Nonge,joseph-nonge-boende,J. Nonge,M,98,184.0,698,M,1149138,EUR,1116115200,M,98,98,True,1.0,1.0,,,0.0,1.0,1.0,,,,,,,,11.0,3.0,6.2,2.0,5.476e-05,,0,,-0.01,0.01,-0.11,,,,,,4.0,,,,,1.0,,,,,,,,,1.0,,2.0,,Joseph Nonge Boende,,1.0,,,,,,,,,,,,,
14109698,away,Kocaelispor,Furkan Gedik,furkan-gedik,F. Gedik,F,18,,41,M,1129463,EUR,1026432000,F,18,18,True,,,,,0.0,,,,,,,,,,1.0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109698,away,Kocaelispor,Gökhan Değirmenci,gokhan-degirmenci,G. Değirmenci,G,35,184.0,46,M,60317,EUR,606441600,G,35,35,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109698,away,Kocaelispor,Tarkan Serbest,tarkan-serbest,T. Serbest,D,15,184.0,53,M,164099,EUR,767836800,D,15,15,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109698,away,Kocaelispor,Muharrem Cinan,muharrem-cinan,M. Cinan,D,3,179.0,33,M,957582,EUR,895017600,D,3,3,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109698,away,Kocaelispor,Oleksandr Syrota,oleksandr-syrota,O. Syrota,D,34,193.0,158,M,976367,EUR,960681600,D,34,34,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109698,away,Kocaelispor,Ahmet Sağat,ahmet-sagat,A. Sağat,F,11,187.0,51,M,815131,EUR,833155200,F,11,11,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
