match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_fouls,stat_aerialLost,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_totalCross,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_aerialWon,stat_totalTackle,stat_wonTackle,stat_ownGoals,stat_accurateCross,stat_dispossessed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_blockedScoringAttempt,stat_keyPass,stat_totalOffside,stat_goodHighClaim,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot,stat_goals,player_sofascoreId,stat_bigChanceMissed,stat_bigChanceCreated
13472733,home,Red Bull Bragantino,Cleiton,cleiton,Cleiton,G,1,190.0,551,M,844576,EUR,871948800,G,1,1,False,True,23.0,17.0,8.0,3.0,0.0,16.0,20.0,1.0,3.0,9.0,3.0,3.0,90.0,35.0,6.4,6.0,0.00026165,0,-1.0013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472733,home,Red Bull Bragantino,José Andrés Hurtado,andres-hurtado,J. A. Hurtado,D,34,178.0,537,M,987589,EUR,1009065600,D,34,34,False,,4.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,3.0,,,,11.0,5.0,3.0,1.0,0.00269818,0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472733,home,Red Bull Bragantino,Pedro Henrique,pedro-henrique,P. Henrique,D,14,188.0,417,M,551774,EUR,812592000,D,14,14,False,,31.0,26.0,8.0,6.0,0.0,18.0,18.0,8.0,13.0,,,,90.0,39.0,6.4,6.0,0.0044602,0,,2.0,,2.0,6.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472733,home,Red Bull Bragantino,Guzmán Rodríguez,guzman-rodriguez,G. Rodríguez,D,2,185.0,481,M,997239,EUR,949968000,D,2,2,False,,40.0,37.0,5.0,3.0,0.0,27.0,29.0,10.0,11.0,5.0,,,90.0,51.0,6.4,5.0,0.0153748,0,,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
13472733,home,Red Bull Bragantino,Guilherme Lopes,guilherme-lopes,G. Lopes,D,31,178.0,87,M,1097858,EUR,1013644800,D,31,31,False,,35.0,25.0,2.0,,0.0,18.0,24.0,7.0,11.0,4.0,,,90.0,58.0,6.0,19.0,0.00710436,0,,4.0,1.0,1.0,,2.0,1.0,5.0,3.0,1.0,1.0,,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
13472733,home,Red Bull Bragantino,Gabriel Girotto,gabriel-girotto,Gabriel,M,6,171.0,540,M,242052,EUR,710726400,M,6,6,False,,49.0,42.0,1.0,1.0,0.0,29.0,30.0,13.0,19.0,4.0,,,90.0,60.0,6.7,9.0,0.135224,2,,3.0,,,1.0,1.0,,1.0,1.0,2.0,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.1317,0.1412,,,,,,,,,,,,,,
13472733,home,Red Bull Bragantino,Eric Ramires,eric-ramires,E. Ramires,M,7,172.0,386,M,950545,EUR,965865600,M,7,7,False,,20.0,19.0,1.0,1.0,0.0,9.0,10.0,10.0,10.0,2.0,,,66.0,28.0,6.8,3.0,0.00398044,0,,,,,1.0,1.0,1.0,1.0,1.0,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
13472733,home,Red Bull Bragantino,Vinicinho,vinicinho,Vinicinho,F,17,174.0,339,M,1587965,EUR,1077235200,M,17,17,False,,,,,,0.0,,,,0.0,,,,14.0,2.0,6.6,1.0,,0,,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,Vinicius,Mendonça Pereira,,,,,,,,,,,,
13472733,home,Red Bull Bragantino,Jhon Jhon,jhon-jhon,Jhon Jhon,M,10,178.0,2841,M,1167069,EUR,1031529600,M,10,10,False,,29.0,23.0,4.0,3.0,0.0,11.0,11.0,12.0,18.0,1.0,,,77.0,47.0,6.6,13.0,0.0470093,1,,5.0,,,,,,2.0,8.0,1.0,6.0,5.0,,,,,,,3.0,,,3.0,0.0689,,Jhon Jhon,,1.0,,,,,,,,,,,
13472733,home,Red Bull Bragantino,Lucas Barbosa,lucas-barbosa,L. Barbosa,M,21,193.0,762,M,1067641,EUR,982800000,M,21,21,False,,14.0,10.0,1.0,,0.0,7.0,8.0,3.0,6.0,5.0,,,45.0,25.0,6.7,6.0,0.00498726,1,,2.0,,,2.0,,,,4.0,,2.0,1.0,,,2.0,2.0,,,1.0,1.0,,1.0,0.0115,,Lucas Barbosa,,,,,,,,,,,,,
