match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,injury,isHome,incidentClass,player_id,player_name,playerName,reason,rescinded,from,confirmed
10433797,FT,1.0,1.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,
10433797,,,,,86,,,5,,,substitution,121348905.0,False,False,regular,,,,,,,
10433797,,,,,86,,,5,,,substitution,121348904.0,False,False,regular,,,,,,,
10433797,,1.0,1.0,,81,,,10,,,goal,166272088.0,,True,regular,171625.0,Jure Balkovec,,,,,
10433797,,,,,79,,,12,,,card,120483035.0,,True,yellow,827922.0,Fatih Aksoy,Fatih Aksoy,Argument,False,,
10433797,,,,,79,,,12,,,card,120483036.0,,False,yellow,602812.0,Alexis Pérez,Alexis Pérez,Argument,False,,
10433797,,,,,72,,,19,,,card,120482987.0,,True,yellow,31821.0,Leroy Fer,Leroy Fer,Foul,False,,
10433797,,,,,72,,,19,,,substitution,121348792.0,False,False,regular,,,,,,,
10433797,,,,,71,,,20,,,substitution,121348791.0,False,True,regular,,,,,,,
10433797,,0.0,1.0,,65,,,26,,,goal,166271525.0,,False,penalty,795001.0,Görkem Sağlam,,,,penalty,
10433797,,,,,62,,,29,,,substitution,121348721.0,False,True,regular,,,,,,,
10433797,,,,,61,,,30,,,substitution,121348723.0,False,False,regular,,,,,,,
10433797,,,,,61,,,30,,,substitution,121348722.0,False,False,regular,,,,,,,
10433797,,,,,46,,,45,,,substitution,121348633.0,False,True,regular,,,,,,,
10433797,,,,,46,,,45,,,substitution,121348632.0,False,True,regular,,,,,,,
10433797,HT,0.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,
10433797,,,,,33,,,13,,,substitution,121348447.0,False,True,regular,,,,,,,
10433797,,,,,29,,,17,,,card,120482688.0,,True,yellow,876782.0,Umut Güneş,Umut Güneş,Foul,False,,
10433797,,,,,27,,,19,,,card,120482676.0,,False,yellow,158625.0,Ramón Arias,Ramón Arias,Foul,False,,
10433797,,,,,21,,,25,,,card,120482665.0,,True,yellow,1095731.0,Oussama Targhalline,Oussama Targhalline,Foul,False,,
10433797,,,,,10,,,36,,,varDecision,13492.0,,True,goalAwarded,60510.0,Efecan Karaca,,,,,False
10433797,,,,,4,,,42,,,card,120482611.0,,False,red,849301.0,Serginho,Serginho,Foul,False,,
10433797,,,,,4,,,42,,,varDecision,13491.0,,False,cardUpgrade,849301.0,Serginho,,,,,False
