match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_interceptionWon,stat_penaltyConceded,stat_fouls,player_firstName,player_lastName,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_totalCross,stat_accurateCross,stat_totalContest,stat_wonContest,stat_goals,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_wasFouled,stat_blockedScoringAttempt,stat_totalOffside,captain,stat_dispossessed,stat_bigChanceCreated,stat_bigChanceMissed,stat_shotOffTarget,player_sofascoreId,stat_goalAssist,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyWon
10433797,home,Alanyaspor,Oussama Targhalline,oussama-targhalline,O. Targhalline,M,28,186.0,7796,M,1095731,EUR,1021852800,F,18,18,False,20.0,15.0,,,2.0,3.0,13.0,17.0,,,,,,45.0,23.0,6.5,5.0,0,1.0,1.0,3.0,2.0,,1.0,,,2.0,Oussama Targhalline,,,,,,,,,,,,,1.0,,,,,,,,targhaoussama,,,,
10433797,home,Alanyaspor,Oğuz Aydın,oguz-aydin,O. Aydın,M,70,183.0,3374,M,999396,EUR,972604800,F,70,70,True,24.0,12.0,,,2.0,3.0,12.0,27.0,1.0,,,,,57.0,36.0,7.0,18.0,2,,1.0,1.0,2.0,,,,,1.0,,,,,6.0,2.0,1.0,1.0,,,,1.0,4.0,,1.0,1.0,,,1.0,1.0,1.0,,,,,
10433797,home,Alanyaspor,Leroy Fer,leroy-fer,L. Fer,M,8,188.0,136,M,31821,EUR,631497600,M,8,8,True,33.0,30.0,1.0,1.0,9.0,9.0,21.0,24.0,4.0,,,,,45.0,41.0,6.9,5.0,0,,,3.0,2.0,1.0,,,,1.0,,,,,,,2.0,1.0,,1.0,1.0,1.0,2.0,,,,,,1.0,,,,1.0,,,
10433797,home,Alanyaspor,Daniel Candeias,daniel-candeias,D. Candeias,M,21,177.0,77,M,41835,EUR,572745600,M,21,21,True,35.0,26.0,,,3.0,4.0,24.0,34.0,2.0,,,,,45.0,46.0,7.0,13.0,0,1.0,1.0,4.0,3.0,1.0,,,,,Daniel,Candeias,,,3.0,1.0,2.0,1.0,,1.0,1.0,,1.0,,,,,1.0,1.0,,,,,,,
10433797,home,Alanyaspor,Efkan Bekiroğlu,efkan-bekiroglu,E. Bekiroğlu,M,11,185.0,168,M,800458,EUR,811036800,M,11,11,True,21.0,19.0,,,2.0,2.0,17.0,19.0,,,,,,28.0,26.0,6.1,2.0,4,1.0,,1.0,1.0,,,,,,,,1.0,,,,,,,1.0,1.0,,,,1.0,,,,,3.0,2.0,,,,,
10433797,home,Alanyaspor,Wilson Eduardo,wilson-eduardo,W. Eduardo,F,7,179.0,140,M,105404,EUR,647395200,F,17,17,True,6.0,5.0,,,,,5.0,8.0,,,,,,19.0,15.0,6.9,6.0,1,,2.0,1.0,3.0,,,,,,,,,,2.0,,1.0,,,1.0,,2.0,1.0,,,,,,1.0,,1.0,,,,,
10433797,home,Alanyaspor,Yusuf Karagöz,yusuf-karagoz,Y. Karagöz,G,99,195.0,33,M,1133582,EUR,939081600,G,99,99,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,Yusuf Karagoz,,,,,,,,,,,,,,,,,,,,,,,,,
10433797,home,Alanyaspor,Yunus Bahadir,yunus-bahadir,Y. Bahadir,D,2,170.0,42,M,964756,EUR,1028678400,D,42,42,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433797,home,Alanyaspor,Ahmet Gülay,ahmet-gulay,A. Gülay,D,,174.0,44,M,989069,EUR,1042416000,D,3,3,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433797,home,Alanyaspor,Çağan Kayra Erciyas,erciyas-cagan-kayra,Ç. K. Erciyas,D,22,,9,M,1171404,EUR,1044316800,D,39,39,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433797,home,Alanyaspor,Arnaud Lusamba,arnaud-lusamba,A. Lusamba,M,11,180.0,284,M,361342,EUR,852336000,M,97,97,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433797,away,Giresunspor,Onurcan Piri,onurcan-piri,O. Piri,G,1,190.0,61,M,213542,EUR,780710400,G,1,1,False,39.0,15.0,32.0,8.0,9.0,12.0,6.0,27.0,4.0,,4.0,,4.0,90.0,45.0,7.6,24.0,0,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,True,,,,,,,1.0,1.0,
10433797,away,Giresunspor,Hayrullah Bilazer,hayrullah-bilazer,H. Bilazer,D,77,170.0,27,M,852161,EUR,800928000,D,77,77,False,16.0,9.0,2.0,1.0,4.0,6.0,6.0,12.0,2.0,,,,,90.0,46.0,7.0,15.0,1,2.0,1.0,4.0,4.0,,5.0,1.0,,,,,1.0,,2.0,1.0,2.0,1.0,,2.0,1.0,1.0,2.0,,,,,1.0,,1.0,,,,,,
10433797,away,Giresunspor,Ramón Arias,ramon-arias,R. Arias,D,42,181.0,87,M,158625,EUR,712195200,D,21,21,False,17.0,15.0,4.0,3.0,14.0,14.0,1.0,3.0,,,,,,90.0,25.0,6.5,3.0,0,2.0,,4.0,,,3.0,,,1.0,,,,2.0,,,,,,,,,,,,1.0,,1.0,,,,,,,,
10433797,away,Giresunspor,Alexis Pérez,alexis-perez,A. Pérez,D,25,181.0,189,M,602812,EUR,764553600,D,25,25,False,29.0,18.0,14.0,5.0,12.0,14.0,6.0,15.0,5.0,,,,,90.0,43.0,6.5,13.0,0,,1.0,2.0,3.0,,7.0,1.0,,1.0,,,,,,,,,,1.0,1.0,,,1.0,,,,1.0,,,,,,,,
10433797,away,Giresunspor,Alper Uludağ,alper-uludag,A. Uludağ,D,,180.0,20,M,100102,EUR,660873600,D,6,6,False,24.0,18.0,4.0,2.0,14.0,16.0,4.0,9.0,4.0,,,,,90.0,36.0,6.3,8.0,0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,
10433797,away,Giresunspor,Jorman Campuzano,jorman-campuzano,J. Campuzano,M,21,175.0,818,M,924420,EUR,830822400,M,30,30,False,26.0,18.0,1.0,,8.0,12.0,10.0,14.0,4.0,,,,,86.0,36.0,6.9,8.0,0,1.0,2.0,3.0,10.0,,,,,2.0,,,,,,,,,,1.0,1.0,,,7.0,,,,,,,,,,,,
10433797,away,Giresunspor,Murat Cem Akpinar,murat-cem-akpinar,M. C. Akpinar,M,11,173.0,44,M,873813,EUR,917136000,M,22,22,False,20.0,18.0,3.0,2.0,8.0,9.0,11.0,12.0,3.0,,,,,61.0,27.0,7.3,3.0,0,,,1.0,1.0,,,2.0,,1.0,,,,,1.0,1.0,,,,1.0,,1.0,2.0,,,,,,1.0,,,,,,,
10433797,away,Giresunspor,Serginho,serginho,Serginho,M,70,180.0,332,M,849301,EUR,797126400,M,10,10,False,1.0,1.0,,,,,1.0,1.0,,,,,,4.0,1.0,3.0,,0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
10433797,away,Giresunspor,Görkem Sağlam,gorkem-saglam,G. Sağlam,M,61,175.0,118,M,795001,EUR,892252800,M,23,23,False,26.0,24.0,1.0,,11.0,12.0,13.0,17.0,8.0,,,,,86.0,44.0,7.1,8.0,4,3.0,,5.0,1.0,2.0,1.0,1.0,,,,,3.0,1.0,3.0,,1.0,1.0,1.0,,,1.0,,,1.0,,,,,1.0,,,,,,
10433797,away,Giresunspor,Borja Sainz,borja-sainz,B. Sainz,F,17,174.0,2627,M,992567,EUR,980985600,M,7,7,False,15.0,10.0,1.0,1.0,3.0,4.0,7.0,13.0,4.0,,,,,72.0,41.0,7.5,11.0,1,,1.0,5.0,13.0,1.0,2.0,2.0,,1.0,,,1.0,,2.0,,5.0,4.0,,2.0,2.0,1.0,,6.0,,2.0,,2.0,,,,,,,,1.0
10433797,away,Giresunspor,Riad Bajić,riad-bajic,R. Bajić,F,11,189.0,335,M,331751,EUR,768182400,F,9,9,False,9.0,4.0,2.0,2.0,1.0,1.0,3.0,8.0,,,,,,61.0,21.0,6.7,8.0,2,5.0,4.0,6.0,9.0,,2.0,,,,,,1.0,,,,2.0,1.0,,,,2.0,,4.0,,,,,,1.0,1.0,,,,,
10433797,away,Giresunspor,Brandley Kuwas,brandley-kuwas,B. Kuwas,M,10,181.0,114,M,252885,EUR,716860800,F,11,11,True,10.0,9.0,1.0,1.0,4.0,4.0,5.0,6.0,2.0,,,,,29.0,14.0,6.6,3.0,0,2.0,,4.0,2.0,1.0,,,,,Brandley,Kuwas,,,,,1.0,1.0,,,,,1.0,1.0,,,,1.0,,,,,,,,
10433797,away,Giresunspor,Robert Mejía,robert-mejia,R. Mejía,M,88,173.0,79,M,1020193,EUR,970790400,M,14,14,True,7.0,7.0,1.0,1.0,5.0,5.0,2.0,2.0,3.0,,,,,29.0,11.0,6.5,1.0,0,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,
10433797,away,Giresunspor,Rahmetullah Berisbek,rahmetullah-berisbek,R. Berisbek,D,77,171.0,38,M,921402,EUR,922060800,M,19,19,True,15.0,13.0,3.0,1.0,5.0,7.0,8.0,8.0,5.0,,,,,18.0,18.0,7.0,2.0,0,1.0,1.0,1.0,3.0,,1.0,,,,,,,,,,1.0,1.0,,1.0,,,1.0,,,,,,1.0,,,,,,,
10433797,away,Giresunspor,Senghor Faustin,senghor-faustin,S. Faustin,D,75,183.0,20,M,960180,EUR,757468800,D,5,5,True,2.0,,1.0,,,1.0,,1.0,1.0,,,,,11.0,6.0,6.5,3.0,0,,,,,,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
10433797,away,Giresunspor,Oğulcan Çağlayan,ogulcan-caglayan,O. Çağlayan,F,17,188.0,194,M,387050,EUR,827452800,F,20,20,True,1.0,1.0,,,1.0,1.0,,,1.0,,,,,11.0,4.0,6.5,2.0,0,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
10433797,away,Giresunspor,Ferhat Kaplan,ferhat-kaplan,F. Kaplan,G,,190.0,12,M,81949,EUR,600134400,G,35,35,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433797,away,Giresunspor,Kadir Seven,kadir-seven,K. Seven,D,2,184.0,50,M,1395435,EUR,1052092800,D,50,50,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,Kadir Seven,,,,,,,,,,,,,,,,,,,,,,,,,
10433797,away,Giresunspor,Sergen Piçinciol,sergen-picinciol,S. Piçinciol,D,35,185.0,10,M,897339,EUR,813369600,D,4,4,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433797,away,Giresunspor,Vukan Savićević,vukan-savicevic,V. Savićević,M,8,180.0,71,M,257071,EUR,759801600,M,26,26,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433797,away,Giresunspor,Şahin Dik,sahin-dik,Ş. Dik,M,17,170.0,50,M,1214454,EUR,1076112000,D,88,88,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,Sahin Dik,,,,,,,,,,,,,,,,,,,,,,,,,
