match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_jerseyNumber,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_aerialWon,stat_unsuccessfulTouch,stat_wasFouled,stat_dispossessed,captain,stat_accurateCross,stat_bigChanceCreated,stat_shotOffTarget,stat_goals,stat_bigChanceMissed,stat_totalOffside,stat_penaltyWon,stat_goodHighClaim,stat_penaltyFaced,stat_punches,stat_penaltyConceded,stat_goalAssist
11409107,home,Boavista,João Gonçalves,joao-goncalves,J. Gonçalves,G,188,61,M,987596,EUR,974246400,G,99,99,False,16.0,11.0,7.0,2.0,9.0,10.0,2.0,6.0,6.0,1.0,4.0,90.0,26.0,7.0,5.0,0.00324004,0,-0.4023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409107,home,Boavista,Pedro Malheiro,pedro-malheiro,P. Malheiro,D,179,415,M,1131249,EUR,980035200,D,79,79,False,48.0,39.0,6.0,3.0,24.0,26.0,15.0,28.0,8.0,,,90.0,74.0,7.2,16.0,0.00990674,0,,,,79,6.0,1.0,3.0,5.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
11409107,home,Boavista,Chidozie Awaziem,chidozie-awaziem,C. Awaziem,D,189,1826,M,804764,EUR,852076800,D,5,5,False,73.0,63.0,12.0,3.0,54.0,55.0,9.0,18.0,8.0,,,90.0,82.0,6.7,10.0,0.00452746,2,,,,6,,1.0,2.0,1.0,,,,4.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,0.3022,0.0369,,,,,,,,,,,,,,,,,
11409107,home,Boavista,Rodrigo Abascal,rodrigo-abascal,R. Abascal,D,190,156,M,846416,EUR,758505600,D,26,26,False,62.0,51.0,11.0,2.0,45.0,49.0,6.0,13.0,3.0,,,90.0,78.0,6.8,12.0,0.00355619,0,,,,26,,1.0,4.0,6.0,1.0,2.0,2.0,6.0,1.0,3.0,,,2.0,,,,,,4.0,1.0,,,,,,,,,,,,,,,
11409107,home,Boavista,Bruno Onyemaechi,bruno-onyemaechi,B. Onyemaechi,D,182,5807,M,1134441,EUR,923097600,D,70,70,False,26.0,20.0,1.0,,12.0,14.0,8.0,17.0,4.0,,,90.0,56.0,6.7,15.0,0.00507183,0,,,,70,5.0,2.0,6.0,6.0,2.0,4.0,3.0,4.0,,1.0,,,1.0,,,,,,2.0,2.0,1.0,,,,,,,,,,,,,,
11409107,home,Boavista,Gaius Makouta,makouta-gaius,G. Makouta,M,180,299,M,847013,EUR,869788800,M,42,42,False,53.0,45.0,5.0,3.0,24.0,26.0,21.0,27.0,10.0,,,90.0,61.0,7.3,9.0,0.245619,0,,,,42,,1.0,3.0,6.0,,,,1.0,,1.0,4.0,3.0,1.0,1.0,,,,,2.0,,,1.0,,,,,,,,,,,,,
11409107,home,Boavista,Sebastián Pérez,sebastian-perez,S. Pérez,M,176,396,M,158597,EUR,733363200,M,24,24,False,58.0,48.0,9.0,4.0,34.0,36.0,14.0,22.0,4.0,,,89.0,66.0,7.0,10.0,0.109285,0,,,,42,,1.0,4.0,4.0,1.0,,,1.0,,1.0,2.0,2.0,2.0,,,,,,1.0,,1.0,,True,,,,,,,,,,,,
11409107,home,Boavista,Salvador Agra,salvador-agra,S. Agra,M,166,97,M,587416,EUR,689817600,M,7,7,False,19.0,13.0,,,8.0,10.0,10.0,18.0,6.0,,,76.0,39.0,7.6,14.0,0.765596,1,,,,11,9.0,,5.0,3.0,,,,,,1.0,3.0,3.0,3.0,4.0,,,0.0955,,,2.0,,2.0,,5.0,1.0,1.0,,,,,,,,,
11409107,home,Boavista,Bruno Lourenço,bruno-lourenco,B. Lourenço,M,179,99,M,984810,EUR,886377600,M,8,8,False,17.0,14.0,1.0,1.0,7.0,7.0,8.0,12.0,4.0,,,67.0,26.0,6.8,7.0,0.0529693,1,,,,8,2.0,2.0,5.0,1.0,,,,1.0,,,1.0,,2.0,1.0,1.0,,0.024,0.0993,,1.0,,1.0,,1.0,1.0,,,,,,,,,,
11409107,home,Boavista,Tiago Morais,tiago-morais,T. Morais,F,168,233,M,1067284,EUR,1062547200,M,21,21,False,24.0,18.0,4.0,2.0,8.0,10.0,10.0,15.0,5.0,,,90.0,47.0,6.5,19.0,0.0235474,2,,,,21,1.0,,10.0,3.0,2.0,5.0,,,,,2.0,2.0,1.0,,1.0,,0.8058,0.9841,,5.0,1.0,2.0,,,,1.0,1.0,,,,,,,,
11409107,home,Boavista,Róbert Boženík,robert-bozenik,R. Boženík,F,188,1028,M,912033,EUR,942883200,F,9,9,False,13.0,8.0,2.0,1.0,3.0,4.0,5.0,9.0,3.0,,,90.0,44.0,6.3,14.0,0.00871486,5,,,,11,,2.0,9.0,7.0,,,,4.0,,,,,3.0,1.0,1.0,2.0,0.5575,0.6068,4.0,5.0,5.0,4.0,,,,2.0,,2.0,1.0,,,,,,
11409107,home,Boavista,Miguel Reisinho,miguel-reisinho,M. Reisinho,M,184,1041,M,892309,EUR,923616000,M,10,10,True,11.0,9.0,1.0,1.0,2.0,2.0,7.0,11.0,3.0,,,23.0,20.0,7.3,6.0,0.0115591,0,,,,7,2.0,1.0,1.0,2.0,,,,1.0,,,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,1.0,,,,,
11409107,home,Boavista,Masaki Watai,masaki-watai,M. Watai,M,168,73,M,926641,EUR,932256000,M,13,13,True,6.0,5.0,1.0,1.0,,,5.0,6.0,1.0,,,14.0,7.0,6.5,2.0,0.00240207,0,,,,11,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
11409107,home,Boavista,Ibrahima Camará,ibrahima-camara,I. Camará,M,190,520,M,976145,EUR,917222400,M,6,6,True,,,,,,,,,,,,1.0,,,,,0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409107,home,Boavista,Tomé Sousa,sousa-tome,T. Sousa,G,190,105,M,1521209,EUR,1166227200,G,76,76,True,,,,,,,,,,,,,,,,,0,,Tomé Sousa,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409107,home,Boavista,Filipe Ferreira,filipe-ferreira,F. Ferreira,D,178,34,M,143584,EUR,654393600,D,20,20,True,,,,,,,,,,,,,,,,,0,,Filipe,Ferreira,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409107,home,Boavista,Ilija Vukotić,ilija-vukotic,I. Vukotić,M,191,158,M,891881,EUR,915667200,M,18,18,True,,,,,,,,,,,,,,,,,0,,Ilija,Vukotić,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409107,home,Boavista,Berna,berna,Berna,M,169,81,M,1133287,EUR,1063584000,M,80,80,True,,,,,,,,,,,,,,,,,0,,Berna,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409107,home,Boavista,Martim Tavares,tavares-martim,M. Tavares,F,183,92,M,1136423,EUR,1068422400,F,59,59,True,,,,,,,,,,,,,,,,,0,,,,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409107,home,Boavista,Jeriel De Santis,jeriel-de-santis,J. D. Santis,F,190,307,M,944825,EUR,1024358400,F,27,27,True,,,,,,,,,,,,,,,,,0,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409107,away,Vitória SC,Bruno Varela,bruno-varela,B. Varela,G,191,628,M,138895,EUR,783907200,G,14,14,False,27.0,14.0,15.0,4.0,12.0,16.0,2.0,11.0,11.0,2.0,3.0,90.0,40.0,7.1,13.0,0.00065437,0,0.7271,,,14,,,,1.0,,,,2.0,,,,,,,,,,,1.0,,,,True,,,,,,,,1.0,1.0,1.0,,
