match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,length,id,injury,isHome,incidentClass,player_id,player_name,description,reason,playerName,rescinded
10389920,FT,1.0,1.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,
10389920,,,,,90,0.0,,1,,,injuryTime,4.0,,,,,,,,,,
10389920,,,,,82,,,9,,,substitution,,121237313.0,False,True,regular,,,,,,
10389920,,,,,81,,,10,,,substitution,,121237312.0,True,True,injury,,,,,,
10389920,,,,,80,,,11,,,substitution,,121237314.0,False,False,regular,,,,,,
10389920,,,,,76,,,15,,,substitution,,121237284.0,False,False,regular,,,,,,
10389920,,,,,76,,,15,,,substitution,,121237263.0,False,False,regular,,,,,,
10389920,,1.0,1.0,,72,,,19,,,goal,,165570021.0,,True,regular,352296.0,Breel Embolo,,,,
10389920,,,,,64,,,27,,,substitution,,121237217.0,False,True,regular,,,,,,
10389920,,0.0,1.0,,59,,,32,,,goal,,165569928.0,,False,regular,149730.0,Gaëtan Laborde,,,,
10389920,,,,,52,,,39,,,substitution,,121237146.0,False,False,regular,,,,,,
10389920,,,,,46,,,45,,,substitution,,121237118.0,True,False,injury,,,,,,
10389920,HT,0.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,
10389920,,,,,45,0.0,,1,,,injuryTime,4.0,,,,,,,,,,
10389920,,,,,33,,,13,,,inGamePenalty,,118403663.0,,True,missed,827243.0,Axel Disasi,Goalkeeper save,goalkeeperSave,,
10389920,,,,,31,,,15,,,card,,120411022.0,,False,yellow,27029.0,Steve Mandanda,,Foul,Steve Mandanda,False
10389920,,,,,23,,,23,,,card,,120410960.0,,False,yellow,965778.0,Arthur Theate,,Foul,Arthur Theate,False
10389920,,,,,21,,,25,,,card,,120410959.0,,False,yellow,828640.0,Joe Rodon,,Foul,Joe Rodon,False
10389920,,,,,17,,,29,,,substitution,,121236381.0,False,True,regular,,,,,,
10389920,,,,,15,,,31,,,card,,120410862.0,,True,red,945062.0,Youssouf Fofana,,Foul,Youssouf Fofana,False
