match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_unsuccessfulTouch,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_hitWoodwork,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,player_sofascoreId,stat_accurateCross,stat_aerialWon,stat_onTargetScoringAttempt,stat_fouls,stat_keyPass,stat_penaltyMiss,stat_bigChanceCreated,stat_dispossessed,stat_blockedScoringAttempt,stat_wasFouled,stat_goals,stat_penaltyWon,stat_totalOffside,captain,stat_penaltyConceded,stat_penaltySave,stat_penaltyFaced,stat_goalAssist,stat_errorLeadToAGoal
10389920,home,AS Monaco,Alexander Nübel,,,alexander-nubel,A. Nübel,G,33,193,2042,M,584722,EUR,844041600,G,16,16,False,34.0,13.0,27.0,7.0,8.0,12.0,5.0,22.0,10.0,1.0,4.0,7.0,90.0,43.0,7.9,22.0,0.0,0.0,0.00081057,0,0.9134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389920,home,AS Monaco,Vanderson,Vanderson,,vanderson,Vanderson,D,2,173,6111,M,1090694,EUR,993081600,D,2,2,False,28.0,22.0,3.0,,9.0,12.0,13.0,19.0,3.0,,,,82.0,56.0,6.6,15.0,0.1361,0.0,0.015239,2,,3.0,1.0,6.0,4.0,1.0,6.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,
10389920,home,AS Monaco,Axel Disasi,,,axel-disasi,A. Disasi,D,4,190,9725,M,827243,EUR,889574400,D,6,6,False,34.0,24.0,7.0,2.0,13.0,16.0,12.0,20.0,8.0,,,,90.0,53.0,7.2,11.0,0.9095,0.9824,0.0669231,2,,2.0,,1.0,5.0,,,,1.0,1.0,,4.0,3.0,2.0,2.0,2.0,axel_disasi,1.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
10389920,home,AS Monaco,Guillermo Maripán,,,guillermo-maripan,G. Maripán,D,13,193,2139,M,339909,EUR,768182400,D,3,3,False,35.0,29.0,6.0,3.0,15.0,15.0,14.0,20.0,5.0,,,,90.0,46.0,6.9,7.0,0.0,0.0,0.00725368,0,,,1.0,4.0,2.0,1.0,1.0,,,,,3.0,3.0,1.0,,,,,2.0,,1.0,,,,,,,,,,,,,,,
10389920,home,AS Monaco,Caio Henrique,,,caio-henrique,C. Henrique,D,12,178,3679,M,845170,EUR,870307200,D,12,12,False,45.0,36.0,9.0,5.0,20.0,24.0,16.0,22.0,4.0,1.0,,,90.0,62.0,7.2,13.0,0.086,0.0,0.215065,1,,1.0,1.0,1.0,,,,,,1.0,,3.0,,2.0,,,,,,,,3.0,,2.0,,,,,,,,,,,,
10389920,home,AS Monaco,Krépin Diatta,,,krepin-diatta,K. Diatta,M,27,173,13115,M,873534,EUR,919900800,M,27,27,False,20.0,18.0,1.0,1.0,3.0,3.0,16.0,19.0,3.0,3.0,,,81.0,34.0,6.3,9.0,0.2281,0.1518,0.210735,3,,2.0,2.0,5.0,2.0,1.0,2.0,1.0,1.0,1.0,,1.0,,,,,krepindiatta,1.0,1.0,1.0,,1.0,,,1.0,1.0,,,,,,,,,,
10389920,home,AS Monaco,Jean Lucas,,,jean-lucas,J. Lucas,M,6,181,3741,M,927975,EUR,898473600,M,11,11,False,36.0,33.0,4.0,4.0,13.0,14.0,20.0,23.0,7.0,1.0,,,90.0,53.0,6.8,7.0,0.0,0.0,0.0413722,0,,1.0,2.0,7.0,7.0,3.0,2.0,1.0,,,,,,1.0,3.0,3.0,,,,,,1.0,,,1.0,,3.0,,,,,,,,,
10389920,home,AS Monaco,Youssouf Fofana,,,youssouf-fofana,Y. Fofana,M,19,185,6182,M,945062,EUR,915926400,M,19,19,False,10.0,7.0,,,5.0,6.0,2.0,4.0,1.0,1.0,,,15.0,15.0,3.0,5.0,0.0,0.0,0.00070089,0,,,,2.0,3.0,,2.0,1.0,,,,,,,1.0,,YFofana19_,,,,1.0,,,,,,1.0,,,,,,,,,
10389920,home,AS Monaco,Aleksandr Golovin,,,aleksandr-golovin,A. Golovin,M,10,180,8439,M,318963,EUR,833414400,M,17,17,False,22.0,19.0,1.0,1.0,6.0,6.0,14.0,17.0,5.0,,,,64.0,35.0,6.9,7.0,0.1413,0.0906,0.142144,2,,1.0,,4.0,3.0,,1.0,,,1.0,,,,,2.0,2.0,alex_golovin17,1.0,,1.0,,1.0,,,3.0,,1.0,,,,,,,,,
10389920,home,AS Monaco,Breel Embolo,,,breel-embolo,B. Embolo,F,7,185,4494,M,352296,EUR,855878400,F,36,36,False,19.0,18.0,,,8.0,8.0,10.0,11.0,2.0,9.0,,,90.0,46.0,8.1,12.0,0.3368,0.9742,0.0496509,2,,,3.0,6.0,11.0,1.0,3.0,2.0,,,,2.0,,,,,breelembolo97,,3.0,1.0,,3.0,,,1.0,1.0,6.0,1.0,1.0,1.0,,,,,,
