match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,length,id,injury,isHome,incidentClass,playerName,rescinded,player_id,player_name,reason,confirmed
10385425,FT,2.0,0.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,
10385425,,,,,90,0.0,,1,,,injuryTime,5.0,,,,,,,,,,
10385425,,,,,86,,,5,,,substitution,,121509310.0,False,True,regular,,,,,,
10385425,,,,,85,,,6,,,card,,120589877.0,,True,yellow,Brennan Johnson,False,1085180.0,Brennan Johnson,,
10385425,,2.0,0.0,,85,,,6,,,goal,,167727320.0,,True,regular,,,1085180.0,Brennan Johnson,,
10385425,,,,,77,,,14,,,card,,120589821.0,,False,yellow,Daniel Amartey,False,308526.0,Daniel Amartey,Foul,
10385425,,,,,70,,,21,,,substitution,,121509048.0,False,True,regular,,,,,,
10385425,,,,,68,,,23,,,substitution,,121509024.0,False,False,regular,,,,,,
10385425,,,,,68,,,23,,,substitution,,121509023.0,False,False,regular,,,,,,
10385425,,,,,68,,,23,,,substitution,,121509022.0,False,False,regular,,,,,,
10385425,,,,,57,,,34,,,varDecision,,14820.0,,True,goalNotAwarded,,,1085180.0,Brennan Johnson,,False
10385425,,1.0,0.0,,56,,,35,,,goal,,167726765.0,,True,regular,,,1085180.0,Brennan Johnson,,
10385425,,,,,55,,,36,,,substitution,,121508903.0,False,True,regular,,,,,,
10385425,,,,,46,,,45,,,substitution,,121508862.0,True,True,injury,,,,,,
10385425,HT,0.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,
10385425,,,,,45,0.0,,1,,,injuryTime,1.0,,,,,,,,,,
10385425,,,,,29,,,17,,,card,,120589564.0,,False,yellow,Youri Tielemans,False,331737.0,Youri Tielemans,Foul,
