match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_aerialLost,stat_errorLeadToAGoal,stat_accurateCross,stat_keyPass,player_firstName,player_lastName,captain,stat_bigChanceCreated,stat_wasFouled,stat_goalAssist,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_goals,stat_totalOffside,stat_goodHighClaim,stat_outfielderBlock,stat_ownGoals
10385659,home,Liverpool,Fabio Carvalho,fabio-carvalho,F. Carvalho,F,14,170,4025,M,_fabio.10,991604,EUR,1030665600,F,28,28,False,23.0,18.0,1.0,,7.0,8.0,11.0,15.0,2.0,,,45.0,33.0,6.6,10.0,0.0,0.0,0.0853196,0,,,1.0,1.0,3.0,,1.0,,,,,,,1.0,,,3.0,,,,,,,,,,2.0,,,,,,,,
10385659,home,Liverpool,Luis Díaz,luis-diaz,L. Díaz,F,14,178,142017,M,LuisDíaz,883537,EUR,853113600,F,23,23,True,22.0,17.0,1.0,1.0,1.0,3.0,16.0,20.0,1.0,,,45.0,37.0,7.0,10.0,0.0,0.0,0.0768062,0,,1.0,1.0,4.0,5.0,2.0,1.0,1.0,,,,,,,1.0,1.0,2.0,,,,,1.0,,,,1.0,3.0,1.0,,,,,,,
10385659,home,Liverpool,James Milner,james-milner,J. Milner,M,20,175,3367,M,,791,EUR,505180800,M,7,7,True,18.0,13.0,3.0,,4.0,6.0,9.0,15.0,1.0,,,32.0,36.0,6.1,10.0,0.0,0.0,0.00469567,0,,3.0,,3.0,,1.0,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
10385659,home,Liverpool,Harvey Elliott,harvey-elliott,H. Elliott,M,9,170,21132,M,harvelliott,955245,EUR,1049414400,M,19,19,True,15.0,14.0,,,1.0,1.0,14.0,16.0,2.0,,,31.0,21.0,6.6,3.0,0.0392,0.0,0.0820394,1,,2.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,
10385659,home,Liverpool,Diogo Jota,diogo-jota,D. Jota,F,,178,31287,M,DiogoJ18,606164,EUR,849657600,F,20,20,True,6.0,4.0,,,1.0,1.0,3.0,6.0,1.0,,,15.0,11.0,6.5,4.0,0.0,0.0,0.00172215,0,,1.0,,3.0,1.0,,1.0,,,,,,,,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,
10385659,home,Liverpool,Darwin Núñez,darwin-nunez,D. Núñez,F,7,188,70760,M,Darwin,924871,EUR,930182400,F,27,27,True,2.0,,,,,,,2.0,1.0,,,1.0,3.0,,2.0,0.0925,0.0,0.0,1,,,1.0,2.0,1.0,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,
10385659,home,Liverpool,Adrián,adrian,Adrián,G,13,190,2131,M,,50539,EUR,536630400,G,13,13,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385659,home,Liverpool,Joe Gomez,joe-gomez,J. Gomez,D,2,188,14125,M,joegomez5,318927,EUR,864345600,D,2,2,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385659,home,Liverpool,Nathaniel Phillips,nathaniel-phillips,N. Phillips,D,3,190,2174,M,,920393,EUR,858902400,D,47,47,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385659,home,Liverpool,Arthur,arthur,Arthur,M,29,172,8988,M,arthurmelo,794927,EUR,839808000,M,29,29,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385659,away,Brighton & Hove Albion,Robert Sánchez,robert-sanchez,R. Sánchez,G,1,197,18379,M,RS1,920546,EUR,879811200,G,1,1,False,38.0,18.0,23.0,4.0,15.0,21.0,3.0,17.0,14.0,4.0,5.0,90.0,55.0,6.7,21.0,0.0,0.0,0.00046993,0,-0.6948,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,2.0,,
10385659,away,Brighton & Hove Albion,Joël Veltman,joel-veltman,J. Veltman,D,34,184,1147,M,,219572,EUR,695433600,D,34,34,False,36.0,27.0,5.0,,20.0,26.0,7.0,10.0,3.0,,,90.0,65.0,6.4,17.0,0.0,0.0,0.00287662,0,,,,5.0,4.0,,,1.0,,,,,7.0,2.0,3.0,2.0,1.0,3.0,1.0,,,,,,,,1.0,,,,,,,,
10385659,away,Brighton & Hove Albion,Lewis Dunk,lewis-dunk,L. Dunk,D,5,190,1911,M,,115365,EUR,690681600,D,5,5,False,74.0,64.0,9.0,5.0,54.0,59.0,10.0,15.0,4.0,,,90.0,86.0,6.2,10.0,0.0,0.0,0.00306396,0,,,1.0,5.0,3.0,2.0,,,,,,,5.0,1.0,2.0,1.0,,1.0,2.0,,,,,,True,,,,,,,,,,
10385659,away,Brighton & Hove Albion,Adam Webster,adam-webster,A. Webster,D,4,191,505,M,,216308,EUR,789177600,D,4,4,False,63.0,54.0,5.0,3.0,45.0,52.0,9.0,11.0,12.0,,,90.0,73.0,6.6,9.0,0.0,0.0,0.00755321,0,,,2.0,,3.0,,,,,,,,3.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,1.0
10385659,away,Brighton & Hove Albion,Solly March,solly-march,S. March,M,7,180,1255,M,,301288,EUR,774662400,M,7,7,False,27.0,19.0,3.0,1.0,10.0,12.0,10.0,19.0,3.0,,,90.0,48.0,7.3,15.0,0.0,0.0,0.151277,0,,4.0,1.0,7.0,6.0,1.0,1.0,2.0,1.0,,,,2.0,1.0,3.0,1.0,1.0,1.0,3.0,,1.0,2.0,,,,2.0,1.0,1.0,,,,,,,
10385659,away,Brighton & Hove Albion,Alexis Mac Allister,alexis-mac-allister,A. Mac Allister,M,10,176,71412,M,Macca10,895324,EUR,914457600,M,10,10,False,51.0,47.0,2.0,1.0,34.0,36.0,14.0,17.0,8.0,,,90.0,72.0,7.2,8.0,0.0,0.0,0.0269029,0,,2.0,1.0,5.0,10.0,1.0,1.0,3.0,3.0,,,,1.0,2.0,5.0,2.0,2.0,2.0,1.0,,1.0,,,,,,1.0,,,,,,,,
10385659,away,Brighton & Hove Albion,Moisés Caicedo,moises-caicedo,M. Caicedo,M,25,178,79319,M,MoisesCaicedo55,987650,EUR,1004659200,M,25,25,False,59.0,53.0,7.0,7.0,39.0,42.0,14.0,18.0,5.0,,,90.0,72.0,6.8,11.0,0.0,0.0,0.00786613,0,,1.0,,3.0,3.0,,1.0,,,,,,2.0,1.0,2.0,,3.0,2.0,,,,,,,,,1.0,,,,,,,,
10385659,away,Brighton & Hove Albion,Pervis Estupiñán,pervis-estupinan,P. Estupiñán,D,2,175,14887,M,pervisestupinan,805465,EUR,885340800,M,30,30,False,30.0,21.0,2.0,1.0,12.0,16.0,10.0,17.0,4.0,,,75.0,51.0,7.5,13.0,0.0,0.0,0.11697,0,,3.0,1.0,2.0,7.0,1.0,,,,,,,2.0,2.0,5.0,2.0,1.0,1.0,,,1.0,1.0,,,,1.0,1.0,,,,,,,1.0,
10385659,away,Brighton & Hove Albion,Pascal Groß,pascal-gross,P. Groß,M,30,181,4733,M,pascalgross65,48480,EUR,676944000,F,13,13,False,29.0,20.0,4.0,1.0,9.0,11.0,11.0,19.0,1.0,,,65.0,38.0,6.5,13.0,0.0,0.0,0.0509872,0,,1.0,,5.0,1.0,2.0,,2.0,1.0,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,
10385659,away,Brighton & Hove Albion,Leandro Trossard,leandro-trossard,L. Trossard,F,19,172,31477,M,leandrotrossard,135666,EUR,786499200,F,11,11,False,23.0,15.0,,,4.0,7.0,11.0,17.0,4.0,,,87.0,41.0,8.8,14.0,0.8663,2.0287,0.146074,4,,1.0,,6.0,4.0,,1.0,6.0,4.0,,4.0,,,1.0,,,2.0,,3.0,,,,,,,,,,1.0,,3.0,,,,
10385659,away,Brighton & Hove Albion,Danny Welbeck,danny-welbeck,D. Welbeck,F,18,185,4510,M,,33902,EUR,659577600,F,18,18,False,13.0,11.0,1.0,,2.0,2.0,9.0,11.0,,,,90.0,28.0,6.6,8.0,0.5032,0.5826,0.0517276,2,,,1.0,4.0,2.0,,1.0,1.0,,,2.0,,2.0,,1.0,,4.0,1.0,1.0,,,2.0,,,,2.0,,1.0,2.0,,,,,,
10385659,away,Brighton & Hove Albion,Kaoru Mitoma,mitoma-kaoru,K. Mitoma,M,22,178,20820,M,KaoruM,936849,EUR,864086400,M,22,22,True,8.0,6.0,,,1.0,1.0,5.0,8.0,1.0,,,25.0,22.0,6.9,9.0,0.0,0.0,0.00526044,0,,1.0,,3.0,4.0,,1.0,4.0,2.0,,,,1.0,1.0,1.0,,3.0,,,,,,,,,,1.0,,,,,,,,
10385659,away,Brighton & Hove Albion,Adam Lallana,adam-lallana,A. Lallana,M,10,172,1210,M,,17054,EUR,579225600,M,14,14,True,8.0,4.0,,,3.0,3.0,1.0,5.0,,,,15.0,9.0,6.5,5.0,0.0,0.0,0.00027826,0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
10385659,away,Brighton & Hove Albion,Tariq Lamptey,lamptey-tariq,T. Lamptey,D,48,165,4021,M,TariqLamptey,914691,EUR,970272000,D,2,2,True,1.0,,,,,1.0,,,,,,9.0,1.0,6.5,1.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385659,away,Brighton & Hove Albion,Jason Steele,jason-steele,J. Steele,G,23,188,538,M,,31867,EUR,650937600,G,23,23,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385659,away,Brighton & Hove Albion,Levi Colwill,levi-colwill,L. Colwill,D,6,187,17899,M,LColwill,996911,EUR,1046217600,D,6,6,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385659,away,Brighton & Hove Albion,Billy Gilmour,gilmour-billy,B. Gilmour,M,6,169,4342,M,billygilmour,907668,EUR,992217600,M,27,27,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385659,away,Brighton & Hove Albion,Jeremy Sarmiento,jeremy-sarmiento,J. Sarmiento,M,45,178,5120,M,jeremysarm7ento,983816,EUR,1024185600,F,19,19,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385659,away,Brighton & Hove Albion,Julio Enciso,julio-enciso,J. Enciso,M,19,173,12907,M,julioenciso.33,973556,EUR,1074816000,F,20,20,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385659,away,Brighton & Hove Albion,Deniz Undav,deniz-undav,D. Undav,F,26,179,7434,M,denizundav,794298,EUR,837734400,F,21,21,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
