match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_totalTackle,stat_wonTackle,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_interceptionWon,stat_fouls,stat_keyPass,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_wasFouled,stat_totalCross,stat_accurateCross,stat_wonContest,captain,stat_bigChanceCreated,stat_dispossessed,stat_goals,player_firstName,player_lastName,stat_shotOffTarget,stat_outfielderBlock,player_sofascoreId,stat_savedShotsFromInsideTheBox,stat_saves,stat_errorLeadToAShot,stat_lastManTackle,stat_totalOffside
12726862,home,Torino,Vanja Milinković-Savić,vanja-milinkovic-savic,V. Milinković-Savić,G,32,202,6339,M,356160,EUR,856396800,G,32,32,False,44.0,34.0,15.0,5.0,0.0,29.0,30.0,5.0,14.0,2.0,8.0,1.0,1.0,1.0,90.0,52.0,6.3,10.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12726862,home,Torino,Sebastian Walukiewicz,sebastian-walukiewicz,S. Walukiewicz,D,6,188,2253,M,886243,EUR,954892800,D,4,4,False,33.0,30.0,2.0,1.0,0.0,16.0,19.0,14.0,14.0,,,,,,45.0,40.0,6.3,4.0,0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12726862,home,Torino,Guillermo Maripán,guillermo-maripan,G. Maripán,D,13,193,2145,M,339909,EUR,768182400,D,13,13,False,60.0,53.0,5.0,3.0,0.0,42.0,45.0,11.0,15.0,1.0,6.0,,,,90.0,70.0,7.0,7.0,1,2.0,6.0,6.0,9.0,2.0,,3.0,3.0,1.0,1.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,
12726862,home,Torino,Saúl Coco,saul-coco,S. Coco,D,23,188,1246,M,1089453,EUR,918518400,D,23,23,False,54.0,47.0,2.0,,0.0,33.0,36.0,14.0,18.0,2.0,3.0,,,,87.0,63.0,6.4,8.0,1,1.0,2.0,4.0,4.0,,,1.0,,,,,3.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
12726862,home,Torino,Marcus Pedersen,marcus-pedersen,M. Pedersen,D,16,178,658,M,934409,EUR,963705600,M,16,16,False,32.0,27.0,2.0,,0.0,11.0,13.0,19.0,24.0,,2.0,,,,90.0,52.0,6.7,10.0,0,,,1.0,1.0,,2.0,,,,,1.0,,2.0,,2.0,,5.0,3.0,1.0,,,,,,,,,,,,,,
12726862,home,Torino,Adrien Tameze,adrien-tameze,A. Tameze,M,61,182,365,M,139235,EUR,760320000,M,61,61,False,27.0,24.0,2.0,1.0,0.0,11.0,12.0,13.0,16.0,1.0,2.0,,,,60.0,36.0,6.8,4.0,1,,,4.0,4.0,4.0,1.0,,,,,,,2.0,1.0,,3.0,1.0,,1.0,,,,,,,,,,,,,,
12726862,home,Torino,Karol Linetty,karol-linetty,K. Linetty,M,10,176,2100,M,189135,EUR,791683200,M,77,77,False,49.0,38.0,3.0,1.0,0.0,18.0,19.0,20.0,31.0,,8.0,,,,90.0,55.0,6.5,15.0,0,1.0,,8.0,,1.0,1.0,,,,,,5.0,1.0,,2.0,,1.0,,,True,1.0,,,,,,,,,,,,
12726862,home,Torino,Valentino Lazaro,valentino-lazaro,V. Lazaro,M,20,180,1019,M,233826,EUR,827625600,M,20,20,False,38.0,33.0,3.0,2.0,0.0,11.0,14.0,27.0,33.0,,3.0,,,,90.0,62.0,7.4,11.0,0,,,,2.0,,,1.0,,,,,,3.0,,1.0,1.0,9.0,5.0,,,1.0,,,,,,,,,,,,
12726862,home,Torino,Yann Karamoh,yann-karamoh,Y. Karamoh,F,75,185,1022,M,802149,EUR,899856000,F,7,7,False,19.0,12.0,,,0.0,5.0,6.0,7.0,13.0,,,,,,61.0,29.0,6.4,14.0,0,,,3.0,,,1.0,,,,,1.0,,,,3.0,,,,,,,2.0,,,,,,,,,,,
12726862,home,Torino,Che Adams,che-adams,C. Adams,F,19,175,2935,M,773409,EUR,837216000,F,18,18,False,22.0,19.0,1.0,1.0,0.0,3.0,3.0,16.0,19.0,,6.0,,,,90.0,35.0,7.4,9.0,2,1.0,,5.0,4.0,,1.0,1.0,1.0,,1.0,,,1.0,1.0,2.0,2.0,,,1.0,,,4.0,1.0,,,,,,,,,,
