match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_blockedScoringAttempt,stat_outfielderBlock,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_shotValueNormalized,player_sofascoreId,stat_aerialLost,stat_totalContest,stat_wonContest,stat_interceptionWon,captain,stat_errorLeadToAShot,stat_accurateCross,stat_totalOffside,stat_keyPass,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_bigChanceMissed,stat_hitWoodwork
14083462,home,Getafe,David Soria,david-soria,D. Soria,G,13,192.0,676,M,604258,EUR,733881600,G,13,13,False,24.0,11.0,22.0,9.0,0.0,5.0,6.0,6.0,18.0,3.0,6.0,1.0,4.0,1.0,1.0,1.0,90.0,32.0,7.3,13.0,0.00141401,0.7619,0,-0.3396,0.05,0.0,-0.06,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083462,home,Getafe,Juan Iglesias,juan-iglesias,J. Iglesias,D,21,185.0,520,M,949707,EUR,899424000,D,21,21,False,34.0,26.0,9.0,5.0,0.0,11.0,12.0,15.0,22.0,3.0,4.0,,,,,,90.0,63.0,7.2,18.0,0.00740657,,1,,0.05,0.08,0.43,,,,1.0,1.0,7.0,9.0,3.0,2.0,1.0,1.0,1.0,4.0,3.0,1.0,4.0,2.0,0.0323,0.0,,,,,,,,,,,,,,,,,
14083462,home,Getafe,Abdelkabir Abqar,abqar-abdelkabir,A. Abqar,D,3,188.0,4060,M,1101232,EUR,921024000,D,3,3,False,26.0,20.0,9.0,5.0,0.0,14.0,15.0,6.0,11.0,8.0,3.0,,,,,,90.0,51.0,7.5,6.0,0.00193078,,1,,0.09,0.01,-0.02,,,,,5.0,2.0,16.0,,,1.0,1.0,,6.0,5.0,,4.0,1.0,0.0312,0.01,abdel.abqar,1.0,1.0,1.0,1.0,,,,,,,,,,,,
14083462,home,Getafe,Djené,djene,Djené,D,2,178.0,2527,M,307702,EUR,694137600,D,2,2,False,33.0,21.0,10.0,2.0,0.0,9.0,12.0,12.0,21.0,5.0,2.0,,,,,,90.0,47.0,6.5,13.0,0.00314832,,0,,0.0,0.05,0.21,,,,,2.0,3.0,6.0,,,,,1.0,1.0,1.0,1.0,2.0,1.0,,,,3.0,1.0,1.0,3.0,True,1.0,,,,,,,,,,
14083462,home,Getafe,Diego Rico,diego-rico,D. Rico,D,16,181.0,662,M,350560,EUR,730425600,D,16,16,False,29.0,22.0,4.0,3.0,0.0,5.0,6.0,17.0,23.0,,2.0,,,,,,79.0,54.0,6.4,18.0,0.0632902,,1,,0.21,0.09,-0.23,,,,3.0,2.0,9.0,5.0,1.0,,1.0,,,1.0,1.0,2.0,1.0,4.0,0.0136,-0.01,,2.0,3.0,1.0,1.0,,,1.0,,,,,,,,,
14083462,home,Getafe,Kiko Femenía,kiko-femenia,K. Femenía,D,17,176.0,444,M,53739,EUR,665452800,M,17,17,False,24.0,20.0,,,0.0,7.0,7.0,13.0,17.0,1.0,4.0,,,,,,90.0,48.0,6.3,10.0,0.00905014,,0,,0.06,0.04,-0.03,,,,2.0,1.0,9.0,3.0,1.0,1.0,,1.0,,,,2.0,2.0,,,,,6.0,1.0,,2.0,,,,1.0,1.0,,,,,,,
14083462,home,Getafe,Mario Martín,martin-mario,M. Martín,M,6,177.0,16546,M,1154549,EUR,1078444800,M,6,6,False,16.0,15.0,1.0,1.0,0.0,6.0,6.0,9.0,10.0,1.0,,,,,,,61.0,29.0,6.7,4.0,0.00424536,,0,,-0.17,0.03,0.2,,,,,3.0,8.0,6.0,,,,,,3.0,2.0,1.0,,1.0,,,,7.0,,,1.0,,,,,,,,,,,,
14083462,home,Getafe,Luis Milla,luis-milla,L. Milla,M,5,175.0,1429,M,811629,EUR,781488000,M,5,5,False,52.0,42.0,11.0,8.0,0.0,12.0,16.0,30.0,36.0,2.0,5.0,,,,,,90.0,64.0,7.0,13.0,0.0717724,,1,,0.32,0.11,-0.08,,,,3.0,1.0,6.0,3.0,2.0,1.0,1.0,,,2.0,,,,1.0,0.0135,0.0,,2.0,,,,,1.0,2.0,,3.0,,,,,,,
14083462,home,Getafe,Mauro Arambarri,mauro-arambarri,M. Arambarri,M,8,175.0,1414,M,385888,EUR,812419200,M,8,8,False,18.0,13.0,3.0,2.0,0.0,5.0,7.0,8.0,11.0,3.0,8.0,,,,,,90.0,39.0,7.6,11.0,0.00154788,,2,,0.03,0.01,0.24,,,,1.0,1.0,5.0,10.0,1.0,1.0,,,,3.0,3.0,3.0,4.0,1.0,0.1308,0.31,,1.0,3.0,2.0,,,,,,,1.0,1.0,1.0,0.344,,,
14083462,home,Getafe,Abu Kamara,kamara-abu,A. Kamara,M,11,183.0,468,M,1087476,EUR,1058745600,M,11,11,False,10.0,4.0,1.0,,0.0,,,4.0,10.0,,,,,,,,45.0,18.0,6.6,10.0,0.00133585,,0,,-0.04,0.0,-0.04,,,,1.0,1.0,2.0,3.0,1.0,1.0,,,,2.0,1.0,2.0,,,,,,,,,,,,,2.0,,,,,,,,
14083462,home,Getafe,Borja Mayoral,borja-mayoral,B. Mayoral,F,9,182.0,2532,M,604954,EUR,860198400,F,9,9,False,14.0,8.0,1.0,1.0,1.0,3.0,5.0,5.0,9.0,1.0,3.0,,,,,,83.0,22.0,6.6,9.0,0.00352049,,0,,-0.2,-0.02,0.14,,,,,1.0,3.0,3.0,,2.0,,,,,,,2.0,,,,,1.0,,,,,,,,2.0,,,,,1.0,,
14083462,home,Getafe,Álex Sancris,alex-sancris,Á. Sancris,M,18,181.0,216,M,1398518,EUR,853545600,F,18,18,True,10.0,6.0,1.0,1.0,0.0,2.0,4.0,4.0,6.0,,2.0,,,,,,45.0,16.0,6.0,8.0,0.00260999,,1,,-0.07,0.06,-0.06,,Álex Sancris,,1.0,1.0,8.0,1.0,1.0,1.0,1.0,,,,,1.0,,2.0,0.0224,-0.04,,3.0,1.0,,,,,,2.0,,,,,,,,
14083462,home,Getafe,Javier Muñoz,javier-munoz,J. Muñoz,M,14,179.0,313,M,353154,EUR,793929600,M,14,14,True,5.0,2.0,2.0,,0.0,,,2.0,5.0,,,,,,,,29.0,9.0,6.6,3.0,0.0030282,,0,,0.03,,-0.02,,,,,,,2.0,,,,,,2.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,
14083462,home,Getafe,Davinchi,davinchi,Davinchi,D,26,182.0,410,M,1918369,EUR,1192492800,D,26,26,True,6.0,5.0,1.0,1.0,0.0,4.0,4.0,1.0,2.0,,2.0,,,,,,11.0,11.0,6.8,3.0,0.0211313,,0,,0.17,,-0.01,,,,,1.0,2.0,1.0,,,,,,,,2.0,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,
14083462,home,Getafe,Coba da Costa,da-costa-coba-gomes,C. d. Costa,M,77,182.0,408,M,1392054,EUR,1027641600,F,20,20,True,3.0,2.0,,,0.0,,,2.0,3.0,,,,,,,,13.0,8.0,6.7,4.0,0.00156948,,0,,-0.09,0.16,0.0,,,,1.0,1.0,1.0,3.0,,,,,,1.0,,1.0,,,,,,,2.0,1.0,,,,,,,,,,,,,
14083462,home,Getafe,Jiří Letáček,jiri-letacek,J. Letáček,G,1,196.0,201,M,826047,EUR,915840000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083462,home,Getafe,Ismael Bekhoucha,ismael-bekhoucha,I. Bekhoucha,D,31,176.0,1046,M,1895964,EUR,1100908800,D,31,31,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083462,home,Getafe,Allan Nyom,allan-nyom,A. Nyom,D,12,190.0,777,M,128637,EUR,579225600,D,12,12,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083462,home,Getafe,Domingos Duarte,domingos-duarte,D. Duarte,D,22,191.0,695,M,576276,EUR,794793600,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083462,home,Getafe,Yvan Neyou,yvan-neyou,Y. Neyou,M,5,180.0,972,M,869931,EUR,852249600,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083462,home,Getafe,Mykyta Aleksandrov,mykyta-aleksandrov,M. Aleksandrov,F,29,189.0,38,M,1481371,EUR,1098748800,F,29,29,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083462,away,Deportivo Alavés,Antonio Sivera,antonio-sivera,A. Sivera,G,1,184.0,563,M,369004,EUR,839721600,G,1,1,False,25.0,16.0,20.0,11.0,0.0,6.0,7.0,10.0,18.0,,7.0,,,,,,90.0,30.0,6.6,10.0,0.00382362,,0,-0.656,0.14,-0.03,-0.11,-0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083462,away,Deportivo Alavés,Jonny Otto,jonny-otto,J. Otto,D,17,175.0,572,M,235648,EUR,762652800,D,17,17,False,47.0,38.0,4.0,2.0,0.0,21.0,26.0,17.0,21.0,2.0,5.0,,,,,,90.0,73.0,6.5,17.0,0.00807262,,0,,0.02,0.05,-0.16,,,,,2.0,4.0,5.0,,2.0,,,,2.0,2.0,1.0,1.0,,,,,2.0,,,1.0,,,,,,,,,,,,
14083462,away,Deportivo Alavés,Facundo Garcés,facundo-garces,F. Garcés,D,2,191.0,1959,M,879875,EUR,936489600,D,2,2,False,33.0,25.0,7.0,,0.0,23.0,24.0,2.0,9.0,8.0,,,,,,,90.0,48.0,6.3,10.0,0.00269871,,0,,0.02,0.03,0.27,,,,,1.0,4.0,2.0,,,,2.0,,1.0,,1.0,,2.0,,,,2.0,,,,,,,,,,,,,,,
