match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalClearance,stat_ballRecovery,stat_unsuccessfulTouch,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_totalContest,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_expectedGoals,stat_accurateLongBalls,stat_aerialWon,stat_interceptionWon,stat_fouls,captain,stat_keyPass,player_firstName,player_sofascoreId,stat_challengeLost,stat_dispossessed,stat_wonContest,stat_aerialLost,player_lastName,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_totalOffside,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_bigChanceCreated,stat_goals,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_outfielderBlock,stat_lastManTackle
12437871,home,Real Valladolid,Marcos André,marcos-andre,M. André,F,10,184.0,480,M,880157,EUR,845769600,F,9,9,False,12.0,10.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,,,82.0,27.0,7.0,9.0,0.0329205,2,,9.0,10.0,,,9.0,1.0,2.0,1.0,,,,0.1617,1.0,1.0,,1.0,,1.0,,,,1.0,,5.0,,,,,1.0,,1.0,,,,,,,
12437871,home,Real Valladolid,Luis Pérez,luis-perez,L. Pérez,D,2,173.0,199,M,843180,EUR,791856000,D,2,2,True,17.0,16.0,,0.0,3.0,4.0,,,1.0,,,32.0,29.0,6.9,7.0,0.0931458,0,,14.0,19.0,6.0,1.0,,2.0,,,2.0,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
12437871,home,Real Valladolid,Iván Sánchez,ivan-sanchez,I. Sánchez,M,23,168.0,223,M,142018,EUR,717206400,M,10,10,True,16.0,15.0,2.0,0.0,2.0,2.0,,,,,,33.0,29.0,7.1,9.0,0.18581,1,,16.0,24.0,10.0,3.0,,,,,,,,0.0261,2.0,,,,,3.0,,,,,,,,,,,1.0,,,,,,,,,
12437871,home,Real Valladolid,Mario Martín,martin-mario,M. Martín,M,6,177.0,16546,M,1154549,EUR,1078444800,M,12,12,True,28.0,20.0,2.0,0.0,8.0,11.0,,3.0,4.0,,,32.0,49.0,7.7,13.0,0.0130346,7,,12.0,17.0,,,5.0,9.0,1.0,3.0,3.0,2.0,1.0,0.6033,,4.0,2.0,3.0,,2.0,,,,1.0,1.0,1.0,,2.0,0.357,,2.0,,1.0,,,,,,,
12437871,home,Real Valladolid,Juanmi Latasa,juanmi-latasa,J. Latasa,F,9,191.0,1993,M,966679,EUR,985305600,F,14,14,True,6.0,3.0,,0.0,,,,1.0,,,,32.0,11.0,7.4,5.0,0.0323497,2,,3.0,7.0,1.0,,3.0,1.0,,1.0,,,,0.2882,,1.0,,1.0,,1.0,,,,1.0,,2.0,,1.0,0.7063,,,,,1.0,,,,,,
12437871,home,Real Valladolid,Mamadou Sylla,mamadou-sylla,M. Sylla,F,9,184.0,1357,M,793761,EUR,764121600,F,7,7,True,2.0,1.0,,0.0,,,,,,,,8.0,4.0,6.5,2.0,0.00148308,0,,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437871,home,Real Valladolid,Arnau Rafús,arnau-rafus,A. Rafús,G,26,190.0,49,M,1142235,EUR,1051401600,G,26,26,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437871,home,Real Valladolid,Raúl Chasco,raul-chasco,R. Chasco,D,34,177.0,34,M,1182710,EUR,1063411200,D,30,30,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437871,home,Real Valladolid,Cenk Özkaçar,cenk-ozkacar,C. Özkaçar,D,39,190.0,733,M,953097,EUR,970790400,D,6,6,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437871,home,Real Valladolid,David Torres,david-torres,D. Torres,D,4,182.0,147,M,1214359,EUR,1046822400,D,3,3,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437871,home,Real Valladolid,Chuky,chuky,Chuky,M,20,176.0,232,M,1137584,EUR,1083196800,M,28,28,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437871,home,Real Valladolid,Mario Maroto,mario-maroto,M. Maroto,M,16,176.0,35,M,1086415,EUR,1041379200,M,34,34,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437871,home,Real Valladolid,Darwin Machís,darwin-machis,D. Machís,F,11,174.0,1580,M,252863,EUR,729043200,F,18,18,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437871,away,Las Palmas,Jasper Cillessen,jasper-cillessen,J. Cillessen,G,22,185.0,1502,M,123865,EUR,609206400,G,1,1,False,39.0,14.0,33.0,0.0,6.0,9.0,,12.0,,6.0,,90.0,54.0,7.7,26.0,0.00162681,0,1.0446,8.0,30.0,,,,1.0,,,,,1.0,,8.0,1.0,,,,,,,,,,,,,,,,,,,3.0,5.0,2.0,1.0,,
12437871,away,Las Palmas,Viti Rozada,viti-rozada,V. Rozada,D,17,171.0,116,M,1031499,EUR,874368000,D,18,18,False,27.0,20.0,4.0,0.0,12.0,14.0,1.0,4.0,,,,90.0,45.0,6.5,10.0,0.00906947,1,,8.0,13.0,,,4.0,1.0,1.0,,,,,0.0348,,,2.0,,,,,,1.0,2.0,1.0,1.0,,1.0,0.0999,,,,,,,,,,,
12437871,away,Las Palmas,Mika Mármol,mika-marmol,M. Mármol,D,3,181.0,783,M,979146,EUR,993945600,D,3,3,False,31.0,28.0,3.0,0.0,14.0,14.0,4.0,1.0,1.0,,,45.0,40.0,6.9,4.0,0.0109097,0,,14.0,17.0,,,,2.0,,,1.0,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
12437871,away,Las Palmas,Scott McKenna,scott-mckenna,S. McKenna,D,26,188.0,973,M,358108,EUR,847756800,D,15,15,False,17.0,14.0,2.0,0.0,12.0,12.0,1.0,2.0,,,,29.0,19.0,5.2,3.0,0.00196749,0,,2.0,5.0,,,1.0,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,
12437871,away,Las Palmas,Álex Muñoz,alex-munoz,Á. Muñoz,D,3,185.0,176,M,273227,EUR,775526400,D,23,23,False,22.0,15.0,8.0,0.0,5.0,6.0,3.0,1.0,,,,90.0,44.0,7.0,12.0,0.0129642,0,,10.0,18.0,2.0,,2.0,2.0,,,1.0,1.0,,,2.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,2.0,
12437871,away,Las Palmas,Dário Essugo,dario-essugo,D. Essugo,M,14,178.0,9115,M,1110006,EUR,1110758400,M,29,29,False,29.0,21.0,3.0,0.0,11.0,16.0,3.0,3.0,2.0,,,90.0,48.0,6.7,14.0,0.0289204,1,,10.0,13.0,,,10.0,7.0,,1.0,2.0,1.0,2.0,0.1063,2.0,3.0,1.0,,,,,,1.0,4.0,,5.0,,,,,,,,,,,,,1.0,
12437871,away,Las Palmas,José Campaña,jose-campana,J. Campaña,M,20,179.0,241,M,96373,EUR,738806400,M,8,8,False,38.0,31.0,6.0,0.0,16.0,16.0,,6.0,2.0,,,85.0,47.0,6.9,10.0,0.0383699,1,,15.0,22.0,,,2.0,1.0,,,,,,0.0106,5.0,1.0,1.0,1.0,,,,,,1.0,,,,1.0,0.0195,,,,,,,,,,,
12437871,away,Las Palmas,Sandro Ramírez,sandro-ramirez,S. Ramírez,M,19,175.0,945,M,188407,EUR,805248000,M,19,19,False,26.0,22.0,1.0,0.0,5.0,6.0,2.0,2.0,3.0,,,80.0,49.0,7.2,14.0,0.157197,1,,18.0,25.0,5.0,1.0,6.0,5.0,2.0,,2.0,1.0,2.0,0.0239,1.0,1.0,,,True,1.0,,,1.0,1.0,,2.0,,1.0,0.333,,,,,1.0,,,,,,
12437871,away,Las Palmas,Javier Muñoz,javier-munoz,J. Muñoz,M,14,179.0,313,M,353154,EUR,793929600,M,5,5,False,31.0,25.0,3.0,0.0,8.0,9.0,3.0,5.0,1.0,,,90.0,46.0,6.8,11.0,0.0415021,0,,17.0,25.0,3.0,,3.0,3.0,1.0,,2.0,1.0,1.0,,1.0,,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,
12437871,away,Las Palmas,Alberto Moleiro,alberto-moleiro,A. Moleiro,M,20,172.0,3634,M,1012444,EUR,1064880000,M,10,10,False,21.0,16.0,1.0,0.0,4.0,4.0,,1.0,,,,45.0,31.0,6.2,10.0,0.0236863,0,,12.0,17.0,,,7.0,1.0,2.0,,1.0,,,,,,1.0,1.0,,1.0,,,1.0,3.0,,,,,,,,,,,,,,,,
12437871,away,Las Palmas,Oliver McBurnie,oliver-mcburnie,O. McBurnie,F,9,188.0,1008,M,367228,EUR,833846400,F,16,16,False,4.0,3.0,,1.0,,1.0,,1.0,1.0,,,32.0,6.0,6.7,3.0,0.00839935,0,,3.0,3.0,,,2.0,,,,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,
12437871,away,Las Palmas,Juanma Herzog,juanma-herzog,J. Herzog,D,15,186.0,242,M,1513451,EUR,1084406400,D,28,28,True,5.0,4.0,2.0,0.0,2.0,2.0,12.0,1.0,,,,58.0,18.0,6.8,1.0,0.010416,0,,2.0,3.0,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12437871,away,Las Palmas,Stefan Bajčetić,stefan-bajcetic,S. Bajčetić,M,43,185.0,10262,M,1142636,EUR,1098403200,M,21,21,True,4.0,2.0,3.0,0.0,,,6.0,,2.0,,,45.0,20.0,6.9,6.0,0.00413836,0,,2.0,4.0,,,1.0,3.0,,,2.0,1.0,,,1.0,1.0,2.0,,,,,stefanbajcetic,1.0,,,,,,,,,,,,,,,,1.0,1.0
12437871,away,Las Palmas,Fábio Silva,fabio-silva,F. Silva,F,21,185.0,5306,M,954076,EUR,1027036800,F,37,37,True,4.0,2.0,,0.0,1.0,1.0,,1.0,4.0,,,45.0,17.0,6.3,8.0,0.00039183,0,,1.0,3.0,,,8.0,3.0,2.0,,,,3.0,,,,,2.0,,,,fabio.silva,1.0,,,3.0,,,,,,,,,,,,,,
12437871,away,Las Palmas,Jaime Mata,jaime-mata,J. Mata,F,17,185.0,448,M,351140,EUR,593654400,F,17,17,True,4.0,4.0,,0.0,1.0,1.0,2.0,,,,,10.0,13.0,7.1,,0.00482828,0,,3.0,3.0,,,,4.0,1.0,,1.0,,2.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,
12437871,away,Las Palmas,Benito Ramírez,benito-ramirez,B. Ramírez,M,21,180.0,82,M,868223,EUR,805420800,M,11,11,True,1.0,,1.0,0.0,,,2.0,1.0,1.0,,,13.0,6.0,6.5,3.0,,0,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437871,away,Las Palmas,Israel Mora,israel-mora,I. Mora,G,35,,13,M,2026397,EUR,1113868800,G,35,35,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Israel Mora,,,,,,,,,,,,,,,,,,,
12437871,away,Las Palmas,Dinko Horkaš,dinko-horkas,D. Horkaš,G,1,189.0,377,M,855922,EUR,921024000,G,13,13,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437871,away,Las Palmas,Enzo Loiodice,loiodice-enzo,E. Loiodice,M,12,176.0,327,M,933426,EUR,975283200,M,12,12,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437871,away,Las Palmas,Adnan Januzaj,adnan-januzaj,A. Januzaj,M,24,186.0,1621,M,328145,EUR,791942400,M,24,24,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437871,away,Las Palmas,Manuel Fuster,manuel-fuster,M. Fuster,M,14,169.0,223,M,916654,EUR,877478400,M,14,14,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437871,away,Las Palmas,Marc Cardona,marc-cardona,M. Cardona,F,22,182.0,195,M,841854,EUR,805161600,F,9,9,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
