match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalClearance,stat_fouls,stat_totalTackle,stat_wonTackle,stat_penaltyConceded,stat_keyPass,player_firstName,player_lastName,captain,stat_outfielderBlock,stat_unsuccessfulTouch,stat_challengeLost,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_interceptionWon,stat_accurateCross,player_sofascoreId,stat_totalOffside,stat_goodHighClaim,stat_punches,stat_penaltyWon,stat_bigChanceCreated,stat_goals,stat_goalAssist,stat_bigChanceMissed
10433886,home,Başakşehir FK,Mounir Chouiar,mounir-chouiar,M. Chouiar,M,23,178,1621,M,845274,EUR,917049600,F,11,11,False,44.0,34.0,2.0,2.0,7.0,7.0,38.0,6.0,7.0,,,,,84.0,66.0,7.1,19.0,5,27.0,1.0,,2.0,5.0,4.0,4.0,3.0,2.0,,,1.0,1.0,,1.0,,,,,3.0,,1.0,2.0,1.0,,,,,,,,,,
10433886,home,Başakşehir FK,Hasan Ali Kaldırım,hasan-ali-kaldirim,H. A. Kaldırım,D,3,182,94,M,39847,EUR,629164800,D,3,3,True,27.0,21.0,1.0,1.0,5.0,6.0,26.0,7.0,2.0,2.0,,,,45.0,50.0,7.1,10.0,1,18.0,5.0,1.0,2.0,2.0,,1.0,,1.0,2.0,,3.0,1.0,,2.0,,,,,,,,,,2.0,,,,,,,,,
10433886,home,Başakşehir FK,Serdar Gürler,serdar-gurler,S. Gürler,M,7,176,112,M,96520,EUR,684806400,M,7,7,True,20.0,19.0,,,3.0,3.0,19.0,1.0,,,,,,45.0,35.0,6.6,7.0,3,16.0,2.0,2.0,,4.0,1.0,,,2.0,,1.0,1.0,,,1.0,,,,,3.0,,1.0,,,,,,,,,,,,
10433886,home,Başakşehir FK,Stefano Okaka,stefano-okaka,S. Okaka,F,7,186,329,M,13148,EUR,618624000,F,77,77,True,3.0,2.0,,,,,3.0,1.0,2.0,,,,,28.0,10.0,6.5,5.0,0,2.0,,2.0,1.0,5.0,2.0,,,,,1.0,,,,1.0,,,,,2.0,,,,,,,,,,,,,,
10433886,home,Başakşehir FK,Danijel Aleksić,danijel-aleksic,D. Aleksić,M,9,182,137,M,45377,EUR,672969600,M,8,8,True,15.0,12.0,,,6.0,6.0,10.0,2.0,3.0,,,,,12.0,21.0,7.1,4.0,2,6.0,1.0,1.0,,1.0,,,,1.0,,,2.0,2.0,,2.0,,,,,,,,1.0,,,,,,,,,,,
10433886,home,Başakşehir FK,Muhammet Arslantaş,muhammet-arslantas,M. Arslantaş,F,18,182,29,M,910100,EUR,980553600,F,34,34,True,3.0,3.0,,,1.0,1.0,2.0,1.0,,,,,,15.0,7.0,6.7,1.0,2,2.0,,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,
10433886,home,Başakşehir FK,Volkan Babacan,volkan-babacan,V. Babacan,G,1,192,197,M,30143,EUR,587260800,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433886,home,Başakşehir FK,Junior Caiçara,junior-caicara,J. Caiçara,D,5,173,99,M,128440,EUR,609638400,D,80,80,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433886,home,Başakşehir FK,Francis Nzaba,francis-nzaba,F. Nzaba,D,15,178,86,M,1158797,EUR,1026864000,D,32,32,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Francis Nzaba,,,,,,,,,,,,,,,,,,
10433886,home,Başakşehir FK,Ahmed Touba,ahmed-touba,A. Touba,D,5,190,4977,M,856216,EUR,889747200,D,59,59,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Toubaahmed59,,,,,,,,
10433886,home,Başakşehir FK,Okechukwu Azubuike,okechukwu-azubuike,O. Azubuike,M,,180,73,M,807114,EUR,861408000,M,14,14,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433886,away,Sivasspor,Ali Şaşal Vural,ali-sasal-vural,A. Ş. Vural,G,,187,62,M,94540,EUR,647568000,G,35,35,False,37.0,16.0,30.0,9.0,11.0,17.0,20.0,1.0,15.0,,3.0,,6.0,90.0,52.0,8.4,21.0,0,5.0,,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,
10433886,away,Sivasspor,Murat Paluli,murat-paluli,M. Paluli,D,7,175,36,M,893014,EUR,776390400,D,2,2,False,29.0,19.0,4.0,,16.0,20.0,10.0,5.0,3.0,,,,,90.0,52.0,7.1,17.0,0,3.0,1.0,2.0,1.0,2.0,,,,,1.0,,4.0,3.0,,1.0,,,,,1.0,,,,2.0,,,,,,,,,,
10433886,away,Sivasspor,Dimitris Goutas,dimitris-goutas,D. Goutas,D,6,189,261,M,257497,EUR,765417600,D,6,6,False,27.0,18.0,9.0,2.0,15.0,17.0,10.0,4.0,2.0,1.0,,,,90.0,42.0,7.5,9.0,0,3.0,,,2.0,,,,,,7.0,,1.0,1.0,,,,,,2.0,,,,,3.0,,,,,,,,,,
10433886,away,Sivasspor,Caner Osmanpaşa,caner-osmanpasa,C. Osmanpaşa,D,20,182,35,M,135941,EUR,569203200,D,88,88,False,25.0,18.0,5.0,,15.0,18.0,7.0,2.0,7.0,,,,,90.0,40.0,7.4,8.0,0,3.0,,1.0,,2.0,1.0,,,,4.0,,2.0,1.0,,,,,,2.0,,,,,4.0,,,,,,,,,,
10433886,away,Sivasspor,Uğur Çiftçi,ugur-ciftci,U. Çiftçi,D,58,180,65,M,142850,EUR,704937600,D,3,3,False,30.0,24.0,8.0,3.0,18.0,19.0,11.0,1.0,4.0,,,,,90.0,43.0,6.8,8.0,0,6.0,,1.0,1.0,2.0,1.0,,,,2.0,,,,,,,,True,1.0,1.0,,,,,,,,,,,,,,
10433886,away,Sivasspor,Robin Yalçın,robin-yalcin,R. Yalçın,D,2,183,91,M,138154,EUR,759456000,M,8,8,False,19.0,15.0,2.0,1.0,11.0,14.0,5.0,2.0,4.0,,,,,61.0,31.0,7.1,5.0,0,4.0,,,,2.0,,,,,1.0,1.0,2.0,1.0,,1.0,,,,2.0,1.0,1.0,,,2.0,,,,,,,,,,
10433886,away,Sivasspor,Fredrik Ulvestad,fredrik-ulvestad,F. Ulvestad,M,8,183,122,M,36922,EUR,708739200,M,23,23,False,24.0,18.0,2.0,1.0,9.0,14.0,10.0,2.0,5.0,1.0,,,,78.0,31.0,6.7,8.0,0,9.0,,,,2.0,,1.0,1.0,,,1.0,,,,1.0,,,,1.0,2.0,1.0,,,,,,,,,,,,,
10433886,away,Sivasspor,Clinton N'Jie,clinton-njie,C. N'Jie,F,,175,913,M,291665,EUR,745372800,M,10,10,False,10.0,8.0,1.0,,5.0,5.0,5.0,5.0,5.0,2.0,,,,67.0,27.0,6.4,10.0,0,3.0,,4.0,,12.0,1.0,3.0,,,,1.0,3.0,3.0,,,,,,,4.0,3.0,,,,,,,,,1.0,,,,
10433886,away,Sivasspor,Dia Saba,dia-saba,D. Saba,M,91,172,353,M,609926,EUR,722044800,M,11,11,False,37.0,31.0,4.0,3.0,20.0,21.0,18.0,6.0,9.0,,,,,90.0,59.0,9.3,13.0,4,11.0,2.0,,2.0,5.0,2.0,2.0,1.0,1.0,1.0,,3.0,2.0,,1.0,,,,1.0,2.0,2.0,,3.0,3.0,,,,,,,1.0,2.0,,
10433886,away,Sivasspor,Erdoğan Yeşilyurt,erdogan-yesilyurt,E. Yeşilyurt,D,17,178,77,M,142541,EUR,752544000,M,17,17,False,19.0,15.0,3.0,2.0,8.0,11.0,9.0,6.0,3.0,3.0,,,,90.0,31.0,6.7,7.0,1,7.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,,
10433886,away,Sivasspor,Mustapha Yatabaré,mustapha-yatabare,M. Yatabaré,F,9,186,158,M,51558,EUR,507081600,F,9,9,False,35.0,23.0,1.0,,10.0,12.0,23.0,9.0,2.0,1.0,,,,90.0,49.0,7.3,14.0,1,13.0,,8.0,5.0,12.0,,,,,2.0,4.0,3.0,3.0,,1.0,,,,,2.0,1.0,,1.0,2.0,,,2.0,,,,1.0,,1.0,1.0
10433886,away,Sivasspor,Hakan Arslan,hakan-arslan,H. Arslan,M,,186,42,M,60646,EUR,585187200,M,37,37,True,11.0,9.0,1.0,1.0,5.0,7.0,4.0,3.0,4.0,1.0,,,,29.0,15.0,6.7,3.0,0,4.0,,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
10433886,away,Sivasspor,Max Gradel,max-gradel,M. Gradel,M,,177,1287,M,16590,EUR,565228800,M,7,7,True,17.0,14.0,2.0,2.0,9.0,10.0,7.0,4.0,1.0,,,,,23.0,26.0,6.7,8.0,0,5.0,,,1.0,3.0,2.0,2.0,1.0,,,,2.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,
10433886,away,Sivasspor,Charis Charisis,charis-charisis,C. Charisis,M,8,177,130,M,317297,EUR,789868800,M,15,15,True,7.0,5.0,1.0,,3.0,4.0,4.0,2.0,3.0,,,,,12.0,14.0,6.7,5.0,1,2.0,1.0,,,2.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,
10433886,away,Sivasspor,Muammer Yıldırım,muammer-yildirim,M. Yıldırım,G,25,190,33,M,130582,EUR,653270400,G,25,25,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433886,away,Sivasspor,Mehmet Albayrak,mehmet-albayrak,M. Albayrak,D,4,189,18,M,1141652,EUR,1073260800,D,96,96,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Mehmet Albayrak,,,,,,,,,,,,,,,,,,
10433886,away,Sivasspor,Aaron Appindangoyé,aaron-appindangoye,A. Appindangoyé,D,2,185,334,M,785850,EUR,698544000,D,4,4,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433886,away,Sivasspor,Isaac Cofie,isaac-cofie,I. Cofie,M,,180,58,M,45926,EUR,685324800,M,5,5,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433886,away,Sivasspor,Kaan Onaran,kaan-onaran,K. Onaran,M,,180,4,M,1216034,EUR,1072915200,M,94,94,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Kaan Onaran,,,,,,,,,,,,,,,,,,
10433886,away,Sivasspor,Kader Keïta,kader-keita,K. Keïta,M,18,178,285,M,991653,EUR,973468800,M,28,28,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433886,away,Sivasspor,Karol Angielski,karol-angielski,K. Angielski,F,24,181,346,M,297324,EUR,827280000,F,19,19,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
