match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_challengeLost,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,captain,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_goalAssist,stat_clearanceOffLine,stat_shotOffTarget,stat_blockedScoringAttempt,stat_goals,stat_bigChanceMissed,stat_totalOffside
11391432,home,Nice,Evann Guessand,evann-guessand,E. Guessand,F,29,185,5228,M,,930245,EUR,993945600,F,29,29,True,5.0,5.0,,,1.0,1.0,4.0,4.0,1.0,,,24.0,15.0,7.1,2.0,0.00518255,1,,,,,,,2.0,1.0,7.0,,1.0,1.0,5.0,,0.109,,,,,,,,1.0,,1.0,,,,,,,,1.0,
11391432,home,Nice,Romain Perraud,romain-perraud,R. Perraud,D,15,173,596,M,,827519,EUR,874886400,D,15,15,True,8.0,6.0,,,1.0,2.0,5.0,7.0,1.0,,,18.0,13.0,6.5,4.0,0.00878117,0,,,,1.0,,,,2.0,,,,,,,,,,1.0,3.0,,,,,,1.0,,,,,,,,,
11391432,home,Nice,Tom Louchet,tom-louchet,T. Louchet,M,20,176,395,M,,1127313,EUR,1052006400,M,32,32,True,9.0,9.0,,,5.0,5.0,4.0,6.0,,,,18.0,16.0,6.6,3.0,0.00179206,0,,,,2.0,,,,1.0,1.0,,,,,,,,,1.0,2.0,,1.0,,1.0,,,,,,,,,,,
11391432,home,Nice,Antoine Mendy,mendy-antoine,A. Mendy,D,5,186,6281,M,,1120615,EUR,1085529600,D,33,33,True,4.0,2.0,1.0,,2.0,3.0,,1.0,1.0,,,11.0,7.0,6.6,2.0,0.0001003,0,,,,,,,,1.0,1.0,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,
11391432,home,Nice,Teddy Boulhendi,teddy-boulhendi,T. Boulhendi,G,77,185,873,M,,1035770,EUR,986688000,G,77,77,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391432,home,Nice,Reda Belahyane,reda-belahyane,R. Belahyane,M,21,173,4290,M,reda.belahyane,1389689,EUR,1086048000,M,37,37,True,,,,,,,,,,,,,,,,,0,,Reda Belahyane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391432,home,Nice,Badredine Bouanani,badredine-bouanani,B. Bouanani,M,27,177,10091,M,bouanani,1153265,EUR,1102464000,M,22,22,True,,,,,,,,,,,,,,,,,0,,Badredine Bouanani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391432,home,Nice,Aliou Balde,aliou-balde,A. Balde,F,14,163,3537,M,,1002357,EUR,1039651200,F,27,27,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391432,away,Toulouse,Guillaume Restes,guillaume-restes,G. Restes,G,1,188,2069,M,,1154630,EUR,1110499200,G,50,50,False,25.0,20.0,9.0,5.0,18.0,20.0,2.0,5.0,3.0,1.0,1.0,90.0,28.0,6.7,5.0,0.00029875,0,-0.3707,Guillaume,Restes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391432,away,Toulouse,Mikkel Desler,mikkel-desler,M. Desler,D,3,187,109,M,,226958,EUR,793152000,D,3,3,False,44.0,39.0,1.0,,19.0,20.0,20.0,28.0,3.0,,,90.0,71.0,7.3,10.0,0.0136779,1,,,,4.0,,,1.0,1.0,3.0,1.0,,1.0,,,0.0756,,,,1.0,1.0,1.0,,,,1.0,1.0,,,1.0,,1.0,,,
11391432,away,Toulouse,Logan Costa,logan-costa,L. Costa,D,2,188,677,M,,911853,EUR,986083200,D,6,6,False,74.0,58.0,9.0,,31.0,37.0,27.0,37.0,7.0,,,90.0,83.0,6.8,16.0,0.0159529,1,,,,,,2.0,1.0,4.0,2.0,,,1.0,,2.0,0.0363,,,,3.0,,1.0,1.0,,,,,,,,1.0,,,,
11391432,away,Toulouse,Rasmus Nicolaisen,rasmus-nicolaisen,R. Nicolaisen,D,2,190,261,M,,798124,EUR,858470400,D,2,2,False,46.0,43.0,2.0,1.0,29.0,30.0,14.0,16.0,5.0,,,90.0,56.0,7.1,3.0,0.00668257,1,,,,,,1.0,4.0,3.0,6.0,,,1.0,1.0,2.0,0.0077,,,,6.0,,1.0,1.0,,,,,,,,1.0,,,,
11391432,away,Toulouse,Gabriel Suazo,gabriel-suazo,G. Suazo,M,12,178,3981,M,,818986,EUR,871084800,D,17,17,False,36.0,30.0,3.0,,11.0,14.0,19.0,23.0,5.0,,,79.0,52.0,6.7,9.0,0.206097,0,,,,1.0,,,,2.0,1.0,,,,1.0,,,,2.0,1.0,2.0,,,,1.0,,1.0,,,,,,,,,
11391432,away,Toulouse,Cristian Cásseres Jr.,cristian-casseres-jr,C. Cásseres Jr.,M,23,174,1378,M,,878938,EUR,948326400,M,24,24,False,25.0,17.0,3.0,1.0,8.0,9.0,10.0,17.0,3.0,,,65.0,39.0,6.8,9.0,0.0507367,1,,,,1.0,1.0,,2.0,3.0,7.0,1.0,,,2.0,2.0,0.0467,,,,,2.0,2.0,,,,1.0,1.0,,,,,1.0,,,
11391432,away,Toulouse,Stijn Spierings,spierings-stijn,S. Spierings,M,6,189,224,M,,788977,EUR,826588800,M,4,4,False,58.0,57.0,7.0,6.0,20.0,20.0,37.0,39.0,5.0,,,90.0,69.0,6.9,3.0,0.0315902,2,,,,1.0,,1.0,,7.0,3.0,1.0,,,1.0,3.0,0.0602,,,2.0,1.0,,2.0,1.0,,,,,,,,1.0,1.0,,,
11391432,away,Toulouse,Warren Kamanzi,warren-kamanzi,W. Kamanzi,M,12,177,196,M,,1048366,EUR,973900800,M,12,12,False,21.0,17.0,2.0,1.0,5.0,7.0,12.0,14.0,1.0,,,65.0,29.0,6.5,7.0,0.0202532,2,,,,,,,,4.0,2.0,3.0,,,,,0.2256,,,1.0,,,2.0,1.0,,,,,,,,2.0,,,,
11391432,away,Toulouse,Vincent Sierro,vincent-sierro,V. Sierro,M,14,184,461,M,,794412,EUR,813110400,M,8,8,False,45.0,40.0,5.0,4.0,11.0,12.0,30.0,37.0,4.0,,,89.0,62.0,7.3,13.0,0.199986,3,,,,4.0,1.0,,,6.0,4.0,2.0,,,1.0,4.0,0.3399,,2.0,,,1.0,3.0,2.0,2.0,True,,,,,,1.0,2.0,,,
11391432,away,Toulouse,Aron Dønnum,aron-donnum,A. Dønnum,M,15,179,643,M,,863133,EUR,893030400,M,15,15,False,28.0,18.0,2.0,1.0,5.0,8.0,13.0,20.0,2.0,,,79.0,41.0,6.7,13.0,0.0357413,1,,,,,,1.0,,6.0,3.0,,,,1.0,2.0,0.0737,,,2.0,1.0,,,,2.0,,3.0,2.0,,,,,1.0,,,
11391432,away,Toulouse,Frank Magri,frank-magri,F. Magri,F,9,178,1819,M,,1169436,EUR,936403200,F,19,19,False,17.0,12.0,1.0,,1.0,2.0,12.0,16.0,3.0,,,90.0,27.0,7.1,7.0,0.173093,2,,Frank Magri,,1.0,1.0,,1.0,4.0,3.0,1.0,,,1.0,2.0,0.1322,,3.0,,,1.0,1.0,1.0,,,1.0,,,,,2.0,,,,1.0
11391432,away,Toulouse,Moussa Diarra,diarra-moussa,M. Diarra,D,93,183,821,M,,985262,EUR,973814400,D,23,23,True,12.0,11.0,,,2.0,3.0,9.0,11.0,2.0,,,25.0,22.0,7.1,3.0,0.0159736,1,,,,2.0,,,,,,,,,,,0.0467,,1.0,,1.0,2.0,,,,,,,,,,,1.0,,,
11391432,away,Toulouse,César Gelabert,cesar-gelabert,C. Gelabert,M,10,183,320,M,,883156,EUR,972950400,M,11,11,True,17.0,14.0,2.0,1.0,4.0,5.0,11.0,14.0,2.0,,,25.0,25.0,6.7,5.0,0.0370496,2,,,,2.0,1.0,2.0,,6.0,2.0,1.0,1.0,,1.0,1.0,0.0729,0.2361,,2.0,,,1.0,1.0,,,,,,,,,1.0,,,
11391432,away,Toulouse,Mamady Bangré,mamady-bangre,M. Bangré,M,11,171,583,M,,994867,EUR,992563200,M,21,21,True,9.0,7.0,,,1.0,2.0,8.0,9.0,3.0,,,11.0,16.0,7.4,3.0,0.0814218,0,,,,2.0,2.0,1.0,,2.0,2.0,,,,,1.0,,,2.0,,,1.0,2.0,1.0,1.0,,,,,,,,,,,
11391432,away,Toulouse,Ibrahim Cissoko,ibrahim-cissoko,I. Cissoko,M,20,188,380,M,,1128902,EUR,1048636800,F,10,10,True,8.0,8.0,1.0,1.0,1.0,1.0,8.0,9.0,,,,11.0,17.0,6.8,3.0,0.0704194,2,,Ibrahim Cissoko,,2.0,1.0,,,2.0,3.0,,2.0,,,,0.2014,0.3644,1.0,,,,,,,,5.0,3.0,,,,,,,,
11391432,away,Toulouse,Yanis Begraoui,yanis-begraoui,Y. Begraoui,F,14,175,1812,M,,930246,EUR,994204800,F,14,14,True,,,,,,,,,,,,1.0,2.0,,,,0,,,,,,,,,1.0,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,
11391432,away,Toulouse,Alex Domínguez,alex-dominguez,A. Domínguez,G,30,187,83,M,,909272,EUR,901756800,G,30,30,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391432,away,Toulouse,Christian Mawissa,christian-mawissa,C. Mawissa,D,13,184,895,M,,1407848,EUR,1113782400,D,13,13,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391432,away,Toulouse,Kévin Keben Biakolo,kevin-keben-biakolo,K. K. Biakolo,D,4,187,208,M,,1102504,EUR,1075075200,D,25,25,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391432,away,Toulouse,Denis Genreau,denis-genreau,D. Genreau,M,10,170,131,M,,862773,EUR,927244800,M,5,5,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
