match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_interceptionWon,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_aerialLost,stat_dispossessed,stat_errorLeadToAGoal,stat_onTargetScoringAttempt,stat_goals,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_outfielderBlock,captain,stat_bigChanceMissed,stat_shotOffTarget,stat_totalOffside,stat_blockedScoringAttempt,player_firstName,player_lastName,stat_bigChanceCreated,stat_errorLeadToAShot
11406747,home,Bologna,Łukasz Skorupski,lukasz-skorupski,Ł. Skorupski,G,1,187,4421,M,lukaszskorupski28,44906,EUR,673401600,G,28,28,False,38.0,30.0,11.0,3.0,0.0,30.0,35.0,3.0,1.0,5.0,1.0,1.0,1.0,1.0,90.0,44.0,5.9,8.0,0.00010657,0,-2.2762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406747,home,Bologna,Stefan Posch,stefan-posch,S. Posch,D,4,188,1364,M,,355486,EUR,863568000,D,3,3,False,76.0,67.0,10.0,5.0,0.0,43.0,47.0,29.0,,3.0,,,,,90.0,94.0,6.3,12.0,0.00910719,0,,24.0,5.0,5.0,4.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11406747,home,Bologna,Jhon Lucumí,jhon-lucumi,J. Lucumí,D,26,185,4571,M,,818481,EUR,898819200,D,26,26,False,72.0,69.0,2.0,1.0,0.0,52.0,54.0,18.0,1.0,4.0,,,,,90.0,79.0,5.7,6.0,0.00657405,0,,17.0,3.0,2.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
11406747,home,Bologna,Riccardo Calafiori,riccardo-calafiori,R. Calafiori,D,33,188,24414,M,richycala,957602,EUR,1021766400,D,33,33,False,62.0,62.0,4.0,4.0,0.0,50.0,50.0,12.0,1.0,7.0,,,,,75.0,73.0,9.1,,0.02089,2,,12.0,2.0,6.0,,2.0,2.0,,2.0,,,2.0,,,,2.0,2.0,2.0,0.6525,1.1086,1.0,,,,,,,,,,,,,
11406747,home,Bologna,Victor Kristiansen,kristiansen-victor,V. Kristiansen,D,16,181,1305,M,,1092409,EUR,1039996800,D,15,15,False,58.0,52.0,4.0,1.0,0.0,36.0,39.0,21.0,,4.0,,,,,90.0,74.0,6.7,8.0,0.0228557,0,,17.0,,5.0,,,,2.0,3.0,1.0,,1.0,,,,,,,,,,2.0,1.0,1.0,1.0,,,,,,,,,
11406747,home,Bologna,Remo Freuler,remo-freuler,R. Freuler,M,8,181,1928,M,,115516,EUR,703296000,M,8,8,False,69.0,66.0,2.0,1.0,0.0,39.0,41.0,28.0,1.0,5.0,,,,,76.0,79.0,7.4,3.0,0.0131049,1,,27.0,,7.0,,,,,6.0,5.0,,,,,,1.0,,,0.3764,0.399,1.0,,,1.0,,True,1.0,,,,,,,
11406747,home,Bologna,Jens Odgaard,jens-odgaard,J. Odgaard,M,21,188,1820,M,,826064,EUR,922838400,M,21,21,False,27.0,20.0,1.0,,0.0,6.0,11.0,19.0,,,,,,,70.0,37.0,6.9,10.0,0.00616072,1,,14.0,3.0,6.0,1.0,1.0,1.0,,,,,3.0,1.0,,,,,1.0,0.0311,,,3.0,,2.0,,,,1.0,2.0,,,,,
11406747,home,Bologna,Michel Aebischer,michel-aebischer,M. Aebischer,M,20,182,1236,M,,850891,EUR,852508800,M,20,20,False,59.0,54.0,1.0,1.0,0.0,37.0,41.0,18.0,,6.0,,,,,90.0,75.0,7.0,7.0,0.0261877,1,,17.0,2.0,7.0,,,,,4.0,2.0,1.0,3.0,,1.0,,,,1.0,0.0446,,1.0,,,,2.0,,,,,1.0,,,,
11406747,home,Bologna,Kacper Urbański,kacper-urbanski,K. Urbański,M,82,182,5357,M,kacper_urbanski10,1012383,EUR,1094515200,M,82,82,False,35.0,27.0,2.0,2.0,1.0,14.0,19.0,18.0,1.0,2.0,,,,,70.0,55.0,6.8,15.0,0.00865498,2,,14.0,4.0,4.0,,3.0,2.0,,1.0,,3.0,,,2.0,,,,1.0,0.1576,,1.0,2.0,1.0,1.0,1.0,,1.0,,,2.0,,,,
11406747,home,Bologna,Dan Ndoye,dan-ndoye,D. Ndoye,M,14,184,4721,M,,944327,EUR,972432000,M,11,11,False,23.0,20.0,1.0,1.0,0.0,7.0,8.0,18.0,1.0,4.0,,,,,90.0,48.0,7.1,12.0,0.237007,2,,14.0,4.0,4.0,1.0,2.0,1.0,,,,4.0,3.0,,1.0,,1.0,,1.0,0.0814,0.0225,1.0,3.0,1.0,,,,,,1.0,1.0,,,1.0,
