match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,player_sofascoreId,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_clearanceOffLine,stat_fouls,stat_challengeLost,stat_keyPass,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_penaltyConceded,stat_accurateCross,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_hitWoodwork,captain,stat_totalOffside,stat_goalAssist,stat_bigChanceMissed,stat_lastManTackle,stat_ownGoals
10406856,home,KV Mechelen,Gaëtan Coucke,gaetan-coucke,G. Coucke,G,98,187.0,159,M,794989,EUR,910051200,G,1,1,False,25.0,14.0,16.0,5.0,9.0,12.0,5.0,13.0,1.0,9.0,2.0,4.0,1.0,4.0,90.0,38.0,6.8,12.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406856,home,KV Mechelen,Sandy Walsh,sandy-walsh,S. Walsh,D,14,185.0,7764,M,163199,EUR,795139200,D,5,5,False,29.0,21.0,3.0,2.0,11.0,14.0,10.0,18.0,2.0,4.0,,,,,90.0,45.0,6.4,14.0,0,,,sandywalsh,3.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10406856,home,KV Mechelen,David Bates,david-bates,D. Bates,D,4,193.0,94,M,839675,EUR,844473600,D,27,27,False,56.0,43.0,9.0,4.0,27.0,32.0,16.0,24.0,2.0,9.0,,,,,90.0,67.0,7.0,13.0,2,,,,,4.0,5.0,4.0,5.0,,,,,,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,
10406856,home,KV Mechelen,Alec Van Hoorenbeeck,alec-van-hoorenbeeck,A. V. Hoorenbeeck,D,18,187.0,118,M,974203,EUR,914976000,D,18,18,False,47.0,40.0,4.0,3.0,31.0,34.0,9.0,13.0,2.0,5.0,,,,,90.0,56.0,7.3,7.0,0,,,,,4.0,5.0,7.0,6.0,,,,,1.0,,3.0,,1.0,3.0,,,,,,,,,,,,,,,,,
10406856,home,KV Mechelen,Boli Bolingoli,boli-bolingoli,B. Bolingoli,D,5,180.0,130,M,333301,EUR,804556800,D,21,21,False,77.0,71.0,6.0,3.0,25.0,25.0,46.0,54.0,1.0,9.0,,,,,90.0,98.0,7.2,10.0,1,,,,2.0,1.0,1.0,3.0,5.0,,3.0,2.0,2.0,1.0,1.0,,1.0,,1.0,1.0,3.0,,,,,,,,,,,,,,,
10406856,home,KV Mechelen,Birger Verstraete,birger-verstraete,B. Verstraete,M,4,171.0,121,M,192268,EUR,766454400,M,66,66,False,64.0,56.0,13.0,12.0,23.0,28.0,33.0,38.0,1.0,9.0,,,,,90.0,84.0,8.4,13.0,3,,,,2.0,1.0,1.0,2.0,6.0,1.0,3.0,2.0,,2.0,1.0,,3.0,,1.0,,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,
10406856,home,KV Mechelen,Alessio Da Cruz,alessio-da-cruz,A. D. Cruz,F,77,184.0,274,M,780206,EUR,853545600,M,22,22,False,27.0,23.0,,,7.0,9.0,17.0,20.0,1.0,3.0,,,,,63.0,37.0,6.8,5.0,2,,,,2.0,2.0,,5.0,3.0,,1.0,,,,,,,,3.0,,1.0,,1.0,,,1.0,2.0,2.0,1.0,1.0,,,,,,
10406856,home,KV Mechelen,Rob Schoofs,rob-schoofs,R. Schoofs,M,17,179.0,196,M,133164,EUR,764380800,M,16,16,False,54.0,45.0,6.0,5.0,19.0,23.0,28.0,36.0,,5.0,,,,,90.0,66.0,7.2,13.0,0,,,,5.0,1.0,,1.0,2.0,,,,,1.0,,1.0,,,,,2.0,,,,,2.0,1.0,1.0,,,True,2.0,,,,
10406856,home,KV Mechelen,Geoffry Hairemans,geoffry-hairemans,G. Hairemans,F,11,184.0,137,M,58917,EUR,688003200,F,7,7,False,44.0,34.0,8.0,4.0,13.0,15.0,24.0,35.0,1.0,4.0,,,,,82.0,71.0,7.6,21.0,1,,,,6.0,,2.0,3.0,5.0,3.0,1.0,1.0,2.0,2.0,1.0,,4.0,,,,4.0,,,,,3.0,,,,,,,1.0,,,
10406856,home,KV Mechelen,Julien Ngoy,julien-ngoy,J. Ngoy,F,7,185.0,143,M,848680,EUR,878428800,F,9,9,False,14.0,10.0,,,,,10.0,14.0,,,,,,,90.0,24.0,6.9,8.0,1,,,,,3.0,,5.0,2.0,,1.0,1.0,3.0,,1.0,,1.0,,2.0,,,,,,,,2.0,1.0,,,,2.0,,,,
