match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,captain,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_outfielderBlock,player_firstName,player_lastName,stat_dispossessed,stat_shotOffTarget,stat_wonContest,stat_challengeLost,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_totalOffside,stat_bigChanceMissed,stat_hitWoodwork,stat_goodHighClaim,stat_saves,stat_ownGoals,stat_goalAssist,stat_goals
10980653,home,Sheffield Wednesday,Cameron Dawson,cameron-dawson,C. Dawson,G,1,193.0,32,M,329425,EUR,805075200.0,G,25,25,False,34.0,30.0,10.0,6.0,29.0,29.0,1.0,5.0,6.0,90.0,40.0,6.4,4.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10980653,home,Sheffield Wednesday,Liam Palmer,liam-palmer,L. Palmer,D,2,188.0,83,M,104857,EUR,685238400.0,D,2,2,False,71.0,56.0,10.0,4.0,33.0,39.0,24.0,34.0,8.0,90.0,86.0,7.0,18.0,0,True,2.0,1.0,1.0,1.0,3.0,5.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,
10980653,home,Sheffield Wednesday,Dominic Iorfa,dominic-iorfa,D. Iorfa,D,6,188.0,73,M,544812,EUR,803952000.0,D,6,6,False,44.0,32.0,6.0,2.0,30.0,37.0,2.0,7.0,6.0,90.0,60.0,7.1,12.0,0,,,,1.0,9.0,2.0,10.0,,7.0,2.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
10980653,home,Sheffield Wednesday,Akin Famewo,akin-famewo,A. Famewo,D,23,180.0,72,M,999810,EUR,910569600.0,D,15,15,False,74.0,59.0,11.0,4.0,44.0,53.0,15.0,21.0,16.0,89.0,94.0,7.3,16.0,0,,,,2.0,5.0,2.0,8.0,,4.0,6.0,1.0,,,2.0,,,1.0,,,,,,,,,,,,,,,,,
10980653,home,Sheffield Wednesday,Jack Hunt,jack-hunt,J. Hunt,D,32,175.0,26,M,73586,EUR,660441600.0,M,32,32,False,27.0,22.0,4.0,1.0,12.0,14.0,11.0,15.0,6.0,62.0,44.0,6.7,9.0,1,,2.0,1.0,,2.0,4.0,6.0,1.0,1.0,1.0,2.0,1.0,,2.0,1.0,1.0,,Jack,Hunt,2.0,1.0,,,,,,,,,,,,,
10980653,home,Sheffield Wednesday,Dennis Adeniran,dennis-adeniran,D. Adeniran,M,35,180.0,43,M,826147,EUR,915235200.0,M,8,8,False,17.0,13.0,1.0,1.0,6.0,8.0,7.0,9.0,3.0,61.0,30.0,6.7,7.0,1,,,,1.0,,3.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,
10980653,home,Sheffield Wednesday,Will Vaulks,will-vaulks,W. Vaulks,M,4,180.0,83,M,254849,EUR,747878400.0,M,4,4,False,55.0,47.0,7.0,5.0,32.0,36.0,15.0,20.0,5.0,61.0,63.0,6.5,10.0,2,,1.0,,2.0,1.0,4.0,1.0,,2.0,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,
10980653,home,Sheffield Wednesday,Marvin Johnson,marvin-johnson,M. Johnson,M,28,178.0,56,M,222188,EUR,660009600.0,M,18,18,False,60.0,43.0,10.0,5.0,22.0,31.0,24.0,44.0,13.0,90.0,107.0,7.5,35.0,2,,15.0,3.0,,1.0,4.0,6.0,3.0,1.0,,,,2.0,4.0,1.0,2.0,,Marvin,Johnson,1.0,1.0,1.0,,1.0,,,,,,,,,,
10980653,home,Sheffield Wednesday,Josh Windass,josh-windass,J. Windass,M,10,175.0,474,M,340621,EUR,758073600.0,F,11,11,False,40.0,35.0,2.0,,14.0,15.0,21.0,29.0,1.0,90.0,52.0,6.7,11.0,0,,4.0,,,,1.0,4.0,1.0,,,1.0,,1.0,3.0,,1.0,,,,,,,,,,,,,,,,,,
10980653,home,Sheffield Wednesday,Mallik Wilks,mallik-wilks,M. Wilks,F,10,183.0,107,M,863401,EUR,913680000.0,F,7,7,False,8.0,4.0,,,2.0,3.0,3.0,8.0,,87.0,29.0,7.2,13.0,4,,3.0,1.0,3.0,1.0,9.0,6.0,5.0,,,,,4.0,1.0,3.0,1.0,,,,2.0,2.0,4.0,,1.0,1.0,1.0,2.0,,,,,,,
10980653,home,Sheffield Wednesday,Callum Paterson,callum-paterson,C. Paterson,F,13,183.0,173,M,250211,EUR,782006400.0,F,13,13,False,15.0,7.0,1.0,,2.0,5.0,5.0,11.0,4.0,90.0,34.0,6.6,16.0,0,,1.0,,4.0,4.0,10.0,7.0,1.0,3.0,1.0,,,4.0,2.0,2.0,1.0,,,,3.0,,1.0,1.0,,,,,,,,,,,
10980653,home,Sheffield Wednesday,George Byers,george-byers,G. Byers,M,7,180.0,51,M,787586,EUR,833328000.0,M,14,14,True,28.0,25.0,3.0,2.0,17.0,18.0,8.0,11.0,5.0,29.0,35.0,6.8,6.0,1,,1.0,,2.0,,2.0,1.0,,,,,,1.0,1.0,,,,George,Byers,,1.0,,,,,,,,,,,,,
10980653,home,Sheffield Wednesday,Lee Gregory,lee-gregory,L. Gregory,F,,188.0,68,M,133229,EUR,588556800.0,F,9,9,True,9.0,9.0,,,1.0,1.0,8.0,8.0,1.0,29.0,14.0,6.5,,2,,,,1.0,,2.0,2.0,,,,1.0,1.0,,1.0,1.0,,,,,,2.0,,,,,,,1.0,1.0,,,,,
10980653,home,Sheffield Wednesday,Barry Bannan,barry-bannan,B. Bannan,M,67,170.0,307,M,45682,EUR,628473600.0,M,10,10,True,42.0,36.0,9.0,5.0,15.0,15.0,22.0,30.0,2.0,28.0,50.0,6.9,9.0,1,,3.0,1.0,1.0,,2.0,1.0,1.0,,,,,,,,2.0,1.0,,,1.0,,1.0,,1.0,,,,,,,,,,
10980653,home,Sheffield Wednesday,Michael Smith,michael-smith,M. Smith,F,24,193.0,106,M,112761,EUR,687657600.0,F,24,24,True,3.0,3.0,,,1.0,1.0,2.0,2.0,1.0,16.0,7.0,6.5,3.0,0,,,,,,1.0,,,,,,,3.0,,1.0,,,,,,,,,,,,,,,,,,,
10980653,home,Sheffield Wednesday,Aden Flint,aden-flint,A. Flint,D,4,197.0,37,M,146483,EUR,616118400.0,D,44,44,True,4.0,4.0,,,3.0,3.0,1.0,1.0,1.0,1.0,5.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
10980653,home,Sheffield Wednesday,David Stockdale,david-stockdale,D. Stockdale,G,,191.0,11,M,19755,EUR,496022400.0,G,31,31,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,David,Stockdale,,,,,,,,,,,,,,,
10980653,home,Sheffield Wednesday,Fisayo Dele-Bashiru,dele-bashiru-oluwafisayo,F. Dele-Bashiru,M,7,186.0,3768,M,910121,EUR,981417600.0,M,17,17,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10980653,home,Sheffield Wednesday,Tyreeq Bakinson,tyreeq-bakinson,T. Bakinson,M,15,185.0,31,M,839831,EUR,884217600.0,M,19,19,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10980653,home,Sheffield Wednesday,Jaden Brown,jaden-brown,J. Brown,M,,175.0,21,M,826132,EUR,917136000.0,D,3,3,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10980653,away,Fleetwood Town,Jay Lynch,jay-lynch,J. Lynch,G,13,188.0,10,M,215508,EUR,733536000.0,G,13,13,False,35.0,13.0,31.0,9.0,5.0,7.0,8.0,28.0,10.0,90.0,41.0,6.3,22.0,0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,
10980653,away,Fleetwood Town,Shaun Rooney,shaun-rooney,S. Rooney,M,26,191.0,28,M,827116,EUR,838339200.0,D,26,26,False,30.0,14.0,9.0,2.0,7.0,10.0,7.0,21.0,12.0,90.0,48.0,6.4,22.0,1,,1.0,,2.0,,8.0,4.0,,,1.0,2.0,1.0,1.0,2.0,4.0,1.0,,,,,,,2.0,1.0,,,,,,,,,,
10980653,away,Fleetwood Town,Toto Nsiala,aristote-nsiala,T. Nsiala,D,,193.0,36,M,103121,EUR,701481600.0,D,22,22,False,27.0,21.0,4.0,2.0,18.0,20.0,3.0,7.0,4.0,90.0,46.0,7.4,7.0,0,,,,1.0,3.0,2.0,5.0,,6.0,3.0,2.0,1.0,1.0,,1.0,,2.0,,,,,,,,,,,,,,,,,
10980653,away,Fleetwood Town,Josh Earl,josh-earl,J. Earl,D,32,193.0,34,M,885620,EUR,909187200.0,D,32,32,False,17.0,5.0,8.0,1.0,3.0,6.0,2.0,11.0,4.0,77.0,26.0,6.0,12.0,0,,,,1.0,2.0,2.0,3.0,,5.0,,,,,1.0,,,,,,,,,1.0,,,,,,,,,1.0,,
10980653,away,Fleetwood Town,Danny Andrew,danny-andrew,D. Andrew,D,21,180.0,20,M,47510,EUR,661910400.0,D,3,3,False,30.0,18.0,7.0,1.0,10.0,10.0,9.0,21.0,8.0,90.0,53.0,7.6,19.0,0,,1.0,1.0,1.0,2.0,3.0,8.0,1.0,1.0,1.0,5.0,3.0,1.0,,,1.0,,Danny,Andrew,1.0,,1.0,1.0,,1.0,,,,,,,,1.0,
10980653,away,Fleetwood Town,Scott Robertson,scott-robertson,S. Robertson,M,20,186.0,36,M,1048369,EUR,996192000.0,M,10,10,False,26.0,17.0,6.0,1.0,10.0,14.0,7.0,12.0,6.0,90.0,39.0,6.8,10.0,0,,,,1.0,,4.0,4.0,1.0,,3.0,2.0,1.0,,1.0,1.0,,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,
10980653,away,Fleetwood Town,Brendan Sarpong-Wiredu,brendan-sarpong-wiredu,B. Sarpong-Wiredu,D,4,191.0,102,M,945791,EUR,941932800.0,M,4,4,False,19.0,13.0,2.0,1.0,9.0,10.0,4.0,9.0,6.0,90.0,34.0,6.8,8.0,0,,,,4.0,3.0,10.0,7.0,,2.0,1.0,2.0,2.0,1.0,2.0,4.0,,1.0,,,1.0,,,1.0,,,,1.0,,,,,,,
10980653,away,Fleetwood Town,Paddy Lane,paddy-lane,P. Lane,F,32,177.0,91,M,1133490,EUR,982540800.0,M,11,11,False,17.0,13.0,1.0,1.0,5.0,5.0,9.0,14.0,5.0,89.0,31.0,6.3,10.0,0,,2.0,1.0,2.0,,6.0,1.0,,1.0,,,,3.0,1.0,3.0,,,Paddy Lane,,1.0,,,,,,,,,,,,,,
