match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_duelLost,stat_duelWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,player_firstName,stat_aerialLost,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,player_lastName,stat_aerialWon,stat_dispossessed,stat_totalContest,stat_wonContest,captain,stat_wasFouled,stat_blockedScoringAttempt,stat_expectedGoals,stat_shotValueNormalized,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_totalOffside,stat_accurateCross,stat_bigChanceCreated,stat_keyPass,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceMissed,stat_hitWoodwork,stat_errorLeadToAShot
14064462,home,Angers,Hervé Koffi,herve-koffi,H. Koffi,G,12,187.0,15844,M,HKoffi,867299,EUR,845424000,G,12,12,False,21.0,17.0,6.0,2.0,0.0,16.0,18.0,1.0,3.0,1.0,12.0,5.0,6.0,90.0,36.0,7.0,4.0,0.00033584,30.877242748414,3.0,7.665,4.2,0.8147,0,-0.2887,-0.01,0.0,-0.38,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064462,home,Angers,Carlens Arcus,carlens-arcus,C. Arcus,D,2,180.0,5908,M,,794373,EUR,835920000,D,2,2,False,35.0,32.0,2.0,1.0,0.0,17.0,18.0,15.0,17.0,4.0,3.0,,,86.0,49.0,5.6,7.0,0.0106862,150.49567291478,16.0,105.105,18.48,,0,,0.03,0.09,-0.7,,3.0,2.0,1.0,1.0,1.0,2.0,18.50812794423,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064462,home,Angers,Ousmane Camara,ousmane-camara,O. Camara,D,4,197.0,1730,M,,1049538,EUR,1046908800,D,4,4,False,32.0,31.0,3.0,2.0,0.0,27.0,27.0,4.0,5.0,5.0,6.0,,,90.0,49.0,6.4,2.0,0.00245662,93.325697476397,16.0,17.325,12.705,,0,,0.01,0.06,-0.38,,,2.0,4.0,4.0,2.0,,,,Ousmane Camara,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14064462,home,Angers,Jordan Lefort,jordan-lefort,J. Lefort,D,21,184.0,183,M,,363042,EUR,741225600,D,21,21,False,49.0,42.0,5.0,1.0,0.0,38.0,38.0,4.0,11.0,3.0,3.0,,,90.0,54.0,5.5,7.0,0.00291013,184.00428784117,23.0,85.575,11.865,,0,,0.08,0.06,-0.83,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064462,home,Angers,Jacques Ekomié,jacques-ekomie,J. Ekomie,D,3,179.0,570,M,,1170532,EUR,1061251200,D,3,3,False,32.0,28.0,2.0,,0.0,17.0,20.0,11.0,12.0,4.0,7.0,,,90.0,57.0,5.3,13.0,0.00467216,124.93769193901,17.0,69.825,26.04,,0,,-0.1,0.12,-0.81,,1.0,6.0,4.0,2.0,2.0,1.0,26.062719428333,1.0,Jacques Ekomie,,,,1.0,2.0,,1.0,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,,
14064462,home,Angers,Haris Belkebla,haris-belkebla,H. Belkebla,M,93,177.0,1877,M,,580642,EUR,759715200,M,93,93,False,46.0,40.0,2.0,,0.0,26.0,28.0,14.0,18.0,1.0,2.0,,,90.0,61.0,6.4,9.0,0.00604611,159.96793088411,22.0,52.395,13.44,,0,,-0.01,0.12,-0.29,,,4.0,5.0,3.0,2.0,2.0,,,,1.0,1.0,1.0,,3.0,,,,,,True,2.0,,,,,,,,,,,,,,,,,
14064462,home,Angers,Marius Courcoul,courcoul-marius,M. Courcoul,D,5,182.0,146,M,,1506932,EUR,1167609600,M,5,5,False,20.0,17.0,1.0,1.0,0.0,7.0,9.0,10.0,11.0,,1.0,,,62.0,21.0,6.3,3.0,0.00498247,57.725176663551,9.0,33.39,15.855,,0,,0.02,0.09,-0.18,,,,,,,,,,Marius Courcoul,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14064462,home,Angers,Yassin Belkhdim,belkhdim-yassin,Y. Belkhdim,M,14,175.0,1155,M,,1195241,EUR,1013644800,M,14,14,False,25.0,22.0,1.0,,0.0,11.0,13.0,11.0,12.0,1.0,5.0,,,90.0,40.0,6.3,8.0,0.00861305,82.995072406607,11.0,42.105,20.58,,1,,-0.11,0.14,-0.32,,3.0,3.0,4.0,4.0,2.0,1.0,34.950684151217,2.0,,,1.0,,,1.0,,,,1.0,,,,1.0,0.028,-0.14,,,,,,,,,,,,,,
14064462,home,Angers,Louis Mouton,louis-mouton,L. Mouton,M,6,180.0,136,M,,1172936,EUR,1023062400,M,6,6,False,32.0,27.0,1.0,1.0,0.0,15.0,17.0,12.0,15.0,,1.0,,,76.0,46.0,6.7,9.0,0.0113916,107.24113369398,13.0,6.825,13.545,,2,,0.13,0.04,-0.26,,1.0,2.0,3.0,1.0,1.0,,,,Louis Mouton,,,,1.0,1.0,,,,4.0,2.0,,,,0.0626,0.02,2.0,,,,,,,,,,,,,
14064462,home,Angers,Amine Sbai,sbai-amine,A. Sbai,F,7,175.0,374,M,,1392829,EUR,973382400,M,7,7,False,24.0,16.0,1.0,,0.0,4.0,7.0,12.0,17.0,,5.0,,,76.0,60.0,7.1,30.0,0.0555984,363.85641322029,21.0,154.665,39.795,,2,,-0.11,0.43,-0.28,,9.0,11.0,6.0,3.0,1.0,1.0,211.86579734926,9.0,,2.0,,,,4.0,,,2.0,7.0,1.0,,2.0,,0.256,0.56,,2.0,1.0,1.1772,,,,,,,,,,
