match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalContest,stat_wonContest,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialWon,stat_blockedScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_accurateCross,stat_onTargetScoringAttempt,stat_goals,stat_unsuccessfulTouch,stat_keyPass,stat_goalAssist,stat_dispossessed,stat_bigChanceCreated,stat_shotOffTarget,stat_totalOffside,captain,stat_bigChanceMissed,stat_savedShotsFromInsideTheBox,player_sofascoreId,stat_hitWoodwork
10382285,home,Vitesse,Mohamed Sankoh,mohamed-sankoh,M. Sankoh,F,44,180,334,M,982779,EUR,1066262400,F,9,9,False,6.0,4.0,,,2.0,2.0,2.0,4.0,7.0,4.0,4.0,1.0,,,79.0,23.0,7.2,9.0,4,2.0,,,,1.0,,Mohamed,Sankoh,,4.0,12.0,1.0,,,3.0,,2.0,1.0,3.0,,,4.0,,2.0,3.0,,1.0,,,
10382285,home,Vitesse,Dominik Oroz,dominik-oroz,D. Oroz,D,5,190,131,M,874936,EUR,972777600,D,6,6,True,2.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,,1.0,,,11.0,7.0,6.9,1.0,0,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
10382285,home,Vitesse,Sondre Tronstad,sondre-tronstad,S. Trondstad,M,6,173,144,M,228374,EUR,809395200,M,8,8,True,5.0,5.0,1.0,1.0,,,5.0,5.0,2.0,,,3.0,,,11.0,9.0,6.9,,0,1.0,,2.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,
10382285,home,Vitesse,Tomáš Hájek,tomas-hajek,T. Hájek,D,,186,15,,155061,EUR,691545600,D,18,18,True,,,,,,,,,1.0,,,,,,10.0,2.0,6.7,,0,,,,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
10382285,home,Vitesse,Toni Domgjoni,toni-domgjoni,T. Domgjoni,M,,177,104,M,858226,EUR,904867200,M,22,22,True,,,,,,,,,,,,,,,1.0,1.0,,1.0,0,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,
10382285,home,Vitesse,Simon van Duivenbooden,simon-van-duivenbooden,S. v. Duivenbooden,F,,190,71,M,1129130,EUR,1021075200,F,53,53,True,1.0,1.0,,,,,1.0,1.0,,,,,,,1.0,1.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382285,home,Vitesse,Jeroen Houwen,jeroen-houwen,J. Houwen,G,,188,36,M,339367,EUR,824601600,G,24,24,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382285,home,Vitesse,Daan Reiziger,daan-reiziger,D. Reiziger,G,20,184,64,M,916942,EUR,992822400,G,33,33,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382285,home,Vitesse,Mitchell Dijks,mitchell-dijks,M. Dijks,D,24,192,201,M,235400,EUR,729216000,D,35,35,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382285,home,Vitesse,Romaric Yapi,romaric-yapi,R. Yapi,D,16,178,61,M,927292,EUR,963446400,D,27,27,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382285,home,Vitesse,Enzo Cornelisse,enzo-cornelisse,E. Cornelisse,M,6,178,40,M,1046725,EUR,1025308800,D,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382285,home,Vitesse,Miliano Jonathans,jonathans-miliano,M. Jonathans,M,26,178,5668,M,1211982,EUR,1081123200,F,26,26,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382285,home,Vitesse,Bartosz Białek,bartosz-bialek,B. Białek,F,27,191,1324,M,1005211,EUR,1005436800,F,14,14,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382285,away,Go Ahead Eagles,Jeffrey de Lange,jeffrey-de-lange,J. de Lange,G,12,188,623,M,803034,EUR,891388800,G,1,1,False,30.0,22.0,11.0,3.0,20.0,24.0,2.0,6.0,1.0,1.0,1.0,13.0,,7.0,90.0,47.0,7.4,8.0,0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,
10382285,away,Go Ahead Eagles,Mats Deijl,mats-deijl,M. Deijl,D,20,180,337,M,794013,EUR,868924800,D,2,2,False,30.0,21.0,9.0,4.0,7.0,10.0,15.0,25.0,4.0,,,7.0,,,90.0,53.0,6.5,15.0,0,3.0,,3.0,,,,,,5.0,3.0,4.0,,,1.0,1.0,1.0,,,,1.0,,,,,,True,,,,
10382285,away,Go Ahead Eagles,Jamal Amofa,jamal-amofa,J. Amofa,D,6,185,110,M,1049653,EUR,911952000,D,25,25,False,33.0,27.0,3.0,,21.0,23.0,6.0,10.0,2.0,1.0,,3.0,,,51.0,39.0,6.2,8.0,0,1.0,,,,,,Jamal Amofa,,,,2.0,,,1.0,,,,,,,,1.0,,,,,,,,
10382285,away,Go Ahead Eagles,Jay Idzes,jay-idzes,J. Idzes,D,21,190,19136,M,933641,EUR,959904000,D,6,6,False,77.0,67.0,11.0,2.0,53.0,56.0,14.0,21.0,8.0,,,10.0,,,90.0,91.0,6.8,10.0,0,2.0,,3.0,1.0,5.0,2.0,,,,2.0,5.0,3.0,2.0,1.0,,,,,,,,,,,,,,,jayidzes,
10382285,away,Go Ahead Eagles,Jose Fontán,jose-fontan,J. Fontán,D,3,182,68,M,964609,EUR,950227200,D,4,4,False,63.0,45.0,12.0,5.0,28.0,35.0,18.0,34.0,11.0,3.0,2.0,5.0,,,90.0,96.0,7.1,27.0,1,3.0,,6.0,,3.0,2.0,,,6.0,,3.0,2.0,1.0,3.0,,1.0,1.0,,1.0,1.0,,,,,,,,,,
10382285,away,Go Ahead Eagles,Philippe Rommens,philippe-rommens,P. Rommens,M,88,175,233,M,606190,EUR,872035200,M,10,10,False,85.0,71.0,9.0,8.0,30.0,35.0,41.0,54.0,3.0,1.0,,7.0,,,90.0,101.0,6.9,20.0,3,1.0,1.0,,,2.0,2.0,,,4.0,,5.0,1.0,2.0,,2.0,,,,,,,1.0,,2.0,,,,,,
10382285,away,Go Ahead Eagles,Enric Llansana,enric-llansana,E. Llansana,M,24,183,329,M,916951,EUR,987033600,M,21,21,False,41.0,32.0,1.0,,18.0,21.0,14.0,21.0,7.0,1.0,1.0,4.0,,,65.0,49.0,7.0,10.0,0,5.0,,,,1.0,1.0,,,1.0,3.0,4.0,,3.0,,1.0,,,,,1.0,,,,,,,,,,
10382285,away,Go Ahead Eagles,Bobby Adekanye,bobby-adekanye,B. Adekanye,M,11,170,177,M,825851,EUR,918950400,M,11,11,False,12.0,6.0,1.0,,,1.0,6.0,11.0,3.0,1.0,,3.0,,,65.0,27.0,5.5,14.0,0,,,,,1.0,1.0,,,,2.0,11.0,2.0,,2.0,2.0,,,,3.0,,,4.0,,,1.0,,,,,
10382285,away,Go Ahead Eagles,Willum Thor Willumsson,willum-thor-willumsson,W. T. Willumsson,M,19,193,297,M,978823,EUR,909100800,M,18,18,False,36.0,32.0,4.0,3.0,12.0,13.0,20.0,24.0,4.0,2.0,1.0,3.0,,,90.0,50.0,6.8,12.0,0,1.0,,2.0,,1.0,,,,1.0,1.0,3.0,,,1.0,,,,,5.0,1.0,,1.0,,,,,,,,
10382285,away,Go Ahead Eagles,Rashaan Fernandes,rashaan-fernandes,R. Fernandes,M,7,170,40,M,803024,EUR,901670400,M,7,7,False,19.0,16.0,,,3.0,3.0,13.0,16.0,2.0,2.0,1.0,3.0,,,65.0,23.0,6.5,4.0,0,,,,,1.0,,,,,,2.0,1.0,,,,,,,,1.0,,,,,,,,,,
10382285,away,Go Ahead Eagles,Isac Lidberg,isac-lidberg,I. Lidberg,F,7,185,1089,M,798175,EUR,905212800,F,9,9,False,17.0,15.0,,,5.0,5.0,10.0,12.0,4.0,2.0,1.0,,,,90.0,32.0,6.5,9.0,2,2.0,2.0,,1.0,,,,,,4.0,10.0,1.0,,1.0,,,,,2.0,,,4.0,,,,,,,,1.0
10382285,away,Go Ahead Eagles,Bas Kuipers,bas-kuipers,B. Kuipers,D,25,180,146,M,339879,EUR,777081600,D,5,5,True,22.0,14.0,,,8.0,12.0,7.0,14.0,7.0,1.0,1.0,4.0,,,39.0,46.0,7.3,14.0,0,1.0,,,2.0,5.0,1.0,,,4.0,,2.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,,,,,,,,,,
10382285,away,Go Ahead Eagles,Evert Linthorst,evert-linthorst,E. Linthorst,M,8,187,123,M,932555,EUR,952041600,M,8,8,True,10.0,7.0,1.0,,4.0,5.0,3.0,6.0,,,,1.0,,,25.0,12.0,6.5,4.0,0,,,,,,,,,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,
10382285,away,Go Ahead Eagles,Finn Stokkers,finn-stokkers,F. Stokkers,F,27,187,69,M,360006,EUR,829785600,F,27,27,True,8.0,5.0,,,1.0,2.0,5.0,8.0,,,,,,,25.0,15.0,6.8,4.0,2,,1.0,,,,,,,2.0,1.0,2.0,1.0,1.0,,,1.0,,,,1.0,,,,1.0,,,,,,
10382285,away,Go Ahead Eagles,Sylla Sow,sylla-sow,S. Sow,F,88,182,143,M,845995,EUR,839462400,F,19,19,True,15.0,12.0,,,4.0,4.0,8.0,11.0,2.0,2.0,2.0,,,,25.0,22.0,6.6,5.0,1,,,,,,,,,,3.0,8.0,3.0,,,1.0,,,,1.0,,,1.0,,1.0,,,,,,
10382285,away,Go Ahead Eagles,Erwin Mulder,erwin-mulder,E. Mulder,G,,193,46,M,19019,EUR,604886400,G,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382285,away,Go Ahead Eagles,Luca Plogmann,luca-plogmann,L. Plogmann,G,1,187,85,M,877840,EUR,952646400,G,40,40,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382285,away,Go Ahead Eagles,Pim Saathof,pim-saathof,P. Saathof,D,28,186,47,M,1171238,EUR,1072569600,M,28,28,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382285,away,Go Ahead Eagles,Xander Blomme,xander-blomme,X. Blomme,M,16,172,76,M,997161,EUR,1024617600,M,20,20,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382285,away,Go Ahead Eagles,Dario Serra,serra-dario,D. Serra,F,21,180,33,M,1431589,EUR,1042934400,F,17,17,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
