match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAGoal,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,captain,stat_goalAssist,stat_aerialWon,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_outfielderBlock,stat_expectedGoals,stat_keyPass,player_firstName,player_lastName,stat_challengeLost,stat_fouls,stat_shotOffTarget,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_punches
11401918,home,Sparta Rotterdam,Nick Olij,nick-olij,N. Olij,G,1,185,555,M,227192,EUR,807235200,G,1,1,False,60.0,34.0,35.0,11.0,24.0,30.0,10.0,30.0,17.0,1.0,1.0,2.0,2.0,90.0,70.0,6.4,26.0,0.00659904,0,-0.0587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401918,home,Sparta Rotterdam,Saïd Bakari,said-bakari,S. Bakari,D,22,176,127,M,896210,EUR,780192000,D,2,2,False,49.0,39.0,3.0,1.0,27.0,34.0,13.0,19.0,10.0,,,,,84.0,78.0,6.6,19.0,0.0554223,0,,4.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,
11401918,home,Sparta Rotterdam,Bart Vriends,bart-vriends,B. Vriends,D,3,188,217,M,41495,EUR,673747200,D,3,3,False,53.0,41.0,12.0,4.0,29.0,35.0,12.0,18.0,10.0,,,,,90.0,71.0,7.7,14.0,0.0576309,1,,,,1.0,3.0,12.0,1.0,4.0,2.0,,,,2.0,True,1.0,9.0,3.0,2.0,1.0,1.0,1.0,0.3147,2.0,,,,,,,,,,
11401918,home,Sparta Rotterdam,Tijs Velthuis,tijs-velthuis,T. Velthuis,D,5,190,110,M,961674,EUR,1010793600,D,4,4,False,73.0,66.0,6.0,3.0,51.0,55.0,16.0,19.0,14.0,,,,,90.0,87.0,6.7,8.0,0.242174,0,,1.0,1.0,4.0,6.0,6.0,,5.0,,1.0,1.0,1.0,1.0,,,4.0,,,1.0,,,,2.0,,,1.0,1.0,,,,,,
11401918,home,Sparta Rotterdam,Djevencio van der Kust,djevencio-van-der-kust,D. v. d. Kust,D,5,178,181,M,974530,EUR,988588800,D,5,5,False,71.0,52.0,14.0,5.0,33.0,38.0,20.0,41.0,8.0,,,,,90.0,105.0,6.3,33.0,0.103851,1,,8.0,1.0,2.0,8.0,1.0,2.0,1.0,2.0,,,2.0,1.0,,,,3.0,,,,,0.0323,2.0,,,1.0,,1.0,,,,,
11401918,home,Sparta Rotterdam,Jonathan de Guzmán,jonathan-de-guzman,J. d. Guzmán,M,13,173,79,M,13028,EUR,558489600,M,6,6,False,51.0,37.0,5.0,2.0,16.0,23.0,21.0,32.0,12.0,,,,,90.0,74.0,7.0,23.0,0.0471329,2,,4.0,,1.0,1.0,2.0,,,1.0,1.0,1.0,4.0,,,,,1.0,1.0,,2.0,2.0,0.0549,1.0,,,,,,,,,,
11401918,home,Sparta Rotterdam,Joshua Kitolano,joshua-kitolano,J. Kitolano,M,8,170,272,M,913584,EUR,984009600,M,8,8,False,18.0,15.0,1.0,1.0,5.0,6.0,10.0,13.0,3.0,,,,,90.0,37.0,7.4,8.0,0.0264028,5,,1.0,,4.0,6.0,3.0,,1.0,,2.0,1.0,3.0,1.0,,,,1.0,,,,,0.4068,,,,1.0,,2.0,1.0,3.0,1.0,1.0,
11401918,home,Sparta Rotterdam,Camiel Neghli,camiel-neghli,C. Neghli,M,10,180,992,M,1089021,EUR,1005004800,M,7,7,False,27.0,21.0,1.0,,6.0,7.0,19.0,33.0,2.0,,,,,76.0,51.0,7.1,19.0,0.336424,3,,13.0,4.0,1.0,4.0,2.0,,,,1.0,,2.0,,,,1.0,2.0,,2.0,2.0,,0.0562,4.0,Camiel Neghli,,1.0,,1.0,,,,,
11401918,home,Sparta Rotterdam,Arno Verschueren,arno-verschueren,A. Verschueren,M,32,182,168,M,578344,EUR,870652800,M,10,10,False,34.0,25.0,2.0,1.0,13.0,15.0,12.0,20.0,4.0,,,,,90.0,49.0,7.0,14.0,0.112592,3,,1.0,,2.0,5.0,3.0,,,,,,2.0,2.0,,,1.0,3.0,1.0,,,,0.1054,2.0,,,1.0,,2.0,1.0,1.0,,,
11401918,home,Sparta Rotterdam,Pelle Clement,pelle-clement,P. Clement,M,6,177,70,M,795135,EUR,832464000,M,11,11,False,17.0,14.0,,,9.0,11.0,5.0,6.0,3.0,,,,,45.0,21.0,6.6,4.0,0.00750646,0,,,,3.0,3.0,3.0,,,,1.0,1.0,1.0,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,
