match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_aerialLost,stat_aerialWon,stat_penaltyConceded,stat_wasFouled,stat_penaltyWon,stat_totalCross,stat_challengeLost,stat_outfielderBlock,stat_accurateCross,stat_unsuccessfulTouch,stat_keyPass,captain,stat_dispossessed,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_totalOffside,stat_punches,stat_blockedScoringAttempt,stat_bigChanceMissed
12514055,home,CF Estrela Amadora,Jovane Cabral,jovane-cabral,J. Cabral,F,11,176,1128,M,845802,EUR,897782400,F,97,97,False,9.0,5.0,,,0.0,4.0,6.0,1.0,3.0,,5.0,,,,74.0,21.0,6.4,8.0,0.00097286,0,,,,5.0,4.0,,,1.0,1.0,,2.0,,2.0,,1.0,,,1.0,,,2.0,,,2.0,,,,,,,,,,
12514055,home,CF Estrela Amadora,André Luiz,andre-luiz,André Luiz,M,17,185,1296,M,1133282,EUR,1014422400,F,7,7,True,7.0,4.0,2.0,1.0,0.0,3.0,3.0,1.0,4.0,,2.0,,,,32.0,15.0,6.7,7.0,0.00027297,2,,André Luiz,,2.0,2.0,1.0,,,,,,,1.0,,1.0,,,1.0,,,3.0,,,,,2.0,,,0.1167,,,,,
12514055,home,CF Estrela Amadora,Igor Jesus,igor-jesus,Igor Jesus,M,6,179,1490,M,1170912,EUR,1046995200,M,6,6,True,8.0,5.0,,,0.0,2.0,3.0,3.0,5.0,,1.0,,,,16.0,13.0,6.9,4.0,0.00384834,0,,,,,3.0,1.0,1.0,,2.0,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,
12514055,home,CF Estrela Amadora,Rodrigo Pinho,rodrigo-pinho,Rodrigo Pinho,F,9,185,213,M,801339,EUR,675561600,F,9,9,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,16.0,7.0,7.5,1.0,4.056e-05,3,,,,1.0,2.0,,,,1.0,1.0,1.0,,1.0,,,,,,,,1.0,,,,,2.0,1.0,1.0,0.8541,0.9483,1.0,,,
12514055,home,CF Estrela Amadora,Alan Ruiz,alan-ruiz,A. Ruiz,M,,181,154,M,158255,EUR,745718400,M,10,10,True,4.0,3.0,,,0.0,1.0,1.0,3.0,4.0,,1.0,,,,9.0,6.0,6.8,1.0,0.0432535,0,,,,1.0,2.0,1.0,1.0,,,,,1.0,1.0,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,
12514055,home,CF Estrela Amadora,Manuel Keliano,keliano-manuel,M. Keliano,M,42,185,351,M,1464131,EUR,1042675200,M,42,42,True,4.0,2.0,2.0,1.0,0.0,,1.0,3.0,4.0,,1.0,,,,9.0,6.0,6.8,2.0,0.0425984,0,,Manuel Keliano,,,1.0,,,,1.0,1.0,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,
12514055,home,CF Estrela Amadora,Francisco Meixedo,francisco-meixedo,F. Meixedo,G,1,184,107,M,954721,EUR,990144000,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514055,home,CF Estrela Amadora,Till Cissokho,till-cissokho,T. Cissokho,D,,200,62,M,859022,EUR,949968000,D,3,3,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514055,home,CF Estrela Amadora,Nani,nani,Nani,F,17,177,2178,M,17740,EUR,532569600,F,17,17,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514055,home,CF Estrela Amadora,Caio Santana,caio-santana,C. Santana,F,38,188,49,M,1902003,EUR,1079913600,F,38,38,True,,,,,,,,,,,,,,,,,,,,0,,Caio Santana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514055,away,Vitória SC,Bruno Varela,bruno-varela,B. Varela,G,14,191,628,M,138895,EUR,783907200,G,14,14,False,23.0,18.0,7.0,2.0,0.0,17.0,18.0,1.0,5.0,1.0,11.0,,1.0,,90.0,33.0,6.5,6.0,0.00011598,0,-0.2144,,,,2.0,,,,,,,,1.0,,1.0,,,,,,,,True,,,,,,,,,1.0,,
12514055,away,Vitória SC,Bruno Gaspar,bruno-gaspar,B. Gaspar,D,76,180,173,M,252819,EUR,735350400,D,76,76,False,35.0,25.0,4.0,2.0,0.0,8.0,10.0,18.0,30.0,1.0,,,,,90.0,66.0,7.0,17.0,0.0821468,0,,,,4.0,5.0,,,,3.0,2.0,1.0,3.0,1.0,,1.0,,5.0,1.0,,1.0,2.0,2.0,,,1.0,,,,,,,,,
12514055,away,Vitória SC,Toni Borevković,toni-borevkovic,T. Borevković,D,24,194,270,M,886843,EUR,866592000,D,24,24,False,56.0,52.0,5.0,1.0,0.0,34.0,35.0,18.0,21.0,5.0,1.0,,,,90.0,69.0,6.8,4.0,0.00668557,0,,,,1.0,2.0,,,3.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,
12514055,away,Vitória SC,Mikel Villanueva,mikel-villanueva,M. Villanueva,D,17,192,343,M,836279,EUR,734745600,D,3,3,False,60.0,51.0,10.0,3.0,0.0,38.0,42.0,13.0,18.0,2.0,4.0,,,,90.0,67.0,6.5,10.0,0.042408,0,,,,2.0,3.0,1.0,1.0,2.0,,,,1.0,2.0,,,,,,,,,,,1.0,,,,,,,,,,
12514055,away,Vitória SC,João Mendes,joao-mendes,J. Mendes,D,13,179,180,M,1133568,EUR,955584000,D,13,13,False,40.0,31.0,4.0,,0.0,17.0,20.0,16.0,24.0,2.0,5.0,,,,89.0,69.0,6.4,13.0,0.056241,0,,,,4.0,4.0,,,,3.0,1.0,,3.0,,,1.0,,4.0,1.0,,2.0,2.0,1.0,,,,,,,,,,,,
12514055,away,Vitória SC,Tiago Silva,tiago-silva,T. Silva,M,77,170,351,M,252095,EUR,738979200,M,10,10,False,75.0,65.0,9.0,7.0,1.0,32.0,33.0,34.0,44.0,,10.0,,,,90.0,92.0,8.4,14.0,0.0687521,3,,,,1.0,5.0,2.0,2.0,,2.0,2.0,,,,,1.0,,2.0,1.0,,1.0,2.0,1.0,,,,2.0,1.0,1.0,0.8594,0.6734,,,,
12514055,away,Vitória SC,Tomás Händel,tomas-handel,T. Händel,M,20,180,888,M,1131048,EUR,975283200,M,8,8,False,51.0,48.0,,,0.0,25.0,27.0,23.0,25.0,2.0,3.0,,,,73.0,58.0,6.4,6.0,0.0353493,0,,Tomás Händel,,4.0,,1.0,,1.0,,,1.0,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,
12514055,away,Vitória SC,Kaio César,kaio-cesar,Kaio César,M,37,168,4877,M,1396009,EUR,1076803200,M,11,11,False,14.0,10.0,,,0.0,2.0,2.0,9.0,13.0,,4.0,,,,73.0,41.0,6.8,15.0,0.0371875,1,,Kaio César,,7.0,8.0,4.0,1.0,1.0,2.0,1.0,4.0,,,,5.0,,1.0,,,1.0,6.0,1.0,,2.0,,,,,0.0215,,1.0,,1.0,
12514055,away,Vitória SC,Samu,samu,Samu,M,20,170,212,M,785808,EUR,830044800,M,20,20,False,31.0,23.0,3.0,3.0,0.0,5.0,7.0,20.0,29.0,,5.0,,,,87.0,50.0,7.0,17.0,0.0933291,1,,,,8.0,5.0,2.0,,,3.0,2.0,3.0,,1.0,,1.0,1.0,5.0,,,2.0,1.0,,,3.0,,,,,0.0481,,,,1.0,
12514055,away,Vitória SC,Nuno Santos,nuno-santos,N. Santos,M,10,180,2173,M,930552,EUR,920332800,M,77,77,False,25.0,20.0,2.0,2.0,0.0,8.0,8.0,13.0,20.0,1.0,2.0,,,,90.0,43.0,6.7,12.0,0.128098,2,,,,9.0,2.0,2.0,,,1.0,1.0,3.0,1.0,,,1.0,,3.0,3.0,,1.0,2.0,,,,,,2.0,1.0,0.4209,1.0156,,,,1.0
12514055,away,Vitória SC,Nélson Oliveira,nelson-oliveira,N. Oliveira,F,7,186,461,M,42898,EUR,681609600,F,7,7,False,10.0,7.0,,,0.0,4.0,4.0,4.0,7.0,1.0,2.0,,,,87.0,23.0,6.7,11.0,0.329024,0,,,,9.0,3.0,2.0,,,,,2.0,3.0,,,3.0,,1.0,1.0,,1.0,5.0,1.0,,1.0,1.0,,,,,,1.0,,,
12514055,away,Vitória SC,João Mendes,joao-mendes,J. Mendes,M,10,183,228,M,857376,EUR,782697600,M,17,17,True,7.0,5.0,,,0.0,2.0,2.0,3.0,5.0,,1.0,,,,17.0,14.0,6.2,4.0,0.00178131,1,,,,5.0,1.0,1.0,,,,,1.0,,,,1.0,,,2.0,,,,,,1.0,,1.0,,,0.0756,,,,,1.0
12514055,away,Vitória SC,Manuel Silva,manuel-silva,M. Silva,M,16,190,1034,M,1085740,EUR,992304000,M,6,6,True,13.0,8.0,2.0,1.0,0.0,5.0,8.0,3.0,5.0,,1.0,,,,17.0,17.0,5.5,7.0,0.00688527,0,,,,4.0,3.0,1.0,1.0,,1.0,1.0,2.0,,1.0,1.0,,,,1.0,,,1.0,,,1.0,,,,,,,,,,
12514055,away,Vitória SC,José Bica,jose-bica,J. Bica,F,9,180,137,M,1106746,EUR,1055721600,F,79,79,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,11.0,1.0,6.6,,0.0331243,0,,José Bica,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
12514055,away,Vitória SC,Jesús Ramírez,jesus-ramirez,J. Ramírez,F,9,187,1078,M,987597,EUR,894240000,F,9,9,True,,,,,0.0,,,,,,,,,,11.0,4.0,6.5,2.0,,1,,,,3.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,1.0,,1.0,,,0.0277,,,,,
12514055,away,Vitória SC,Alberto Costa,alberto-baio,A. Costa,D,20,185,2748,M,1160957,EUR,1064793600,D,22,22,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,,,,,1.0,5.0,,,0.00191979,1,,Alberto Baio,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,0.0557,,,,1.0,
12514055,away,Vitória SC,Charles,charles,Charles,G,27,186,127,M,155985,EUR,760320000,G,27,27,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514055,away,Vitória SC,Tomás Ribeiro,tomas-ribeiro,T. Ribeiro,D,16,185,137,M,996765,EUR,925430400,D,4,4,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514055,away,Vitória SC,Zé Carlos,ze-carlos,Z. Carlos,M,6,172,109,M,1138915,EUR,1004400000,M,28,28,True,,,,,,,,,,,,,,,,,,,,0,,Zé Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514055,away,Vitória SC,Telmo Arcanjo,telmo-arcanjo,T. Arcanjo,M,18,180,559,M,1035280,EUR,993081600,M,18,18,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
