match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_interceptionWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_aerialWon,stat_accurateCross,stat_ownGoals,stat_unsuccessfulTouch,stat_aerialLost,stat_dispossessed,stat_totalContest,stat_bigChanceCreated,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_goals,stat_wonContest,stat_shotOffTarget,stat_hitWoodwork,stat_penaltyWon,stat_penaltyFaced,stat_errorLeadToAShot,stat_penaltyConceded,stat_totalOffside
11368638,home,Valencia,Alberto Mari,alberto-mari,A. Marí,F,14,183,112,M,,990232,EUR,994809600,F,22,22,False,,9.0,9.0,1.0,1.0,0.0,,,9.0,9.0,,,,,,,,,61.0,16.0,6.5,4.0,0.0320495,1.0,1,,,,,5.0,4.0,,,2.0,1.0,,,2.0,,,4.0,5.0,,,,1.0,,0.1396,,,,,1.0,,,,,,
11368638,home,Valencia,Thierry Correia,correia-thierry,T. Correia,D,12,176,798,M,,851282,EUR,920937600,D,12,12,True,,18.0,18.0,,,0.0,8.0,8.0,12.0,12.0,,,1.0,,,,,,45.0,24.0,7.6,,0.720065,3.0,0,,,,2.0,2.0,2.0,,1.0,1.0,,1.0,2.0,,2.0,,,,,,2.0,,,,,,,,,,1.0,,,,
11368638,home,Valencia,Peter González,peter-gonzalez,P. González,F,22,178,1171,M,,1048927,EUR,1027555200,F,11,11,True,,12.0,10.0,1.0,1.0,0.0,2.0,2.0,8.0,10.0,,,2.0,,,,,,45.0,23.0,6.9,5.0,0.00770351,1.0,2,,,,,1.0,1.0,,,,,,1.0,,,,3.0,,,1.0,1.0,,,0.0354,,,,1.0,2.0,,,,,,
11368638,home,Valencia,José Luis Gayà,jose-luis-gaya,J. L. Gayà,D,14,172,1685,M,,227922,EUR,801360000,D,14,14,True,,5.0,3.0,,,0.0,3.0,3.0,,3.0,,,1.0,,,,,,11.0,6.0,6.3,3.0,1.497e-05,,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368638,home,Valencia,Roman Yaremchuk,roman-yaremchuk,R. Yaremchuk,F,11,191,4167,M,r.yaremchuk,829296,EUR,817430400,F,17,17,True,,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,29.0,8.0,5.8,2.0,0.00093882,,2,,,,,2.0,2.0,,,,,1.0,,1.0,,,1.0,1.0,,1.0,,2.0,,0.8307,,,,,2.0,,,,,,
11368638,home,Valencia,André Almeida,andre-almeida,A. Almeida,M,10,176,1200,M,,845693,EUR,959644800,M,10,10,True,,13.0,13.0,1.0,1.0,0.0,7.0,7.0,6.0,8.0,,,2.0,,,,,,18.0,18.0,7.1,3.0,0.0976275,1.0,0,,,,2.0,1.0,1.0,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,
11368638,home,Valencia,Vicent Abril,vicent-abril,V. Abril,G,28,187,49,M,,1464650,EUR,1108425600,G,49,49,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,Vicent Abril,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368638,home,Valencia,Cristian Rivero,cristian-rivero,C. Rivero,G,13,188,101,M,,914744,EUR,890438400,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368638,home,Valencia,Rubén Iranzo,ruben-iranzo,R. Iranzo,D,26,182,56,M,,1167704,EUR,1047600000,D,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368638,home,Valencia,Selim Amallah,amallah-selim,S. Amallah,M,21,187,6523,M,selim_amallah,801211,EUR,848016000,M,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368638,home,Valencia,Hugo Guillamón,hugo-guillamon,H. Guillamón,M,6,178,876,M,,855830,EUR,949276800,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368638,home,Valencia,Pablo Gozálbez,pablo-gozalbez,P. Gozálbez,M,10,170,61,M,,996932,EUR,988588800,M,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368638,home,Valencia,Hugo González,hugo-gonzalez,H. González,M,30,181,89,M,,996931,EUR,1044576000,M,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368638,away,Girona FC,Paulo Gazzaniga,paulo-gazzaniga,P. Gazzaniga,G,13,196,1913,M,,164343,EUR,694310400,G,13,13,False,,32.0,28.0,8.0,4.0,0.0,26.0,26.0,2.0,6.0,,,10.0,,2.0,5.0,1.0,1.0,90.0,41.0,8.0,4.0,0.00118331,,0,1.1319,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,
11368638,away,Girona FC,Arnau Martínez,arnau-martinez,A. Martínez,D,4,181,1573,M,,1084081,EUR,1051228800,D,4,4,False,,50.0,45.0,2.0,1.0,0.0,23.0,24.0,22.0,26.0,1.0,,2.0,,,,,,90.0,62.0,6.7,6.0,0.0700428,,0,,Arnau Martinez,,,3.0,5.0,2.0,1.0,1.0,,1.0,,2.0,,,1.0,1.0,,1.0,,,,,,,,1.0,,,,,1.0,,
11368638,away,Girona FC,Eric García,eric-garcia,E. García,D,24,182,56393,M,ericgm3,876214,EUR,978998400,D,25,25,False,,81.0,76.0,3.0,2.0,0.0,38.0,38.0,39.0,44.0,5.0,,4.0,,,,,,68.0,88.0,7.1,6.0,0.037482,,0,,,,1.0,3.0,4.0,,,,,,1.0,4.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,
11368638,away,Girona FC,David López,david-lopez,D. López,D,5,185,551,M,,135116,EUR,623894400,D,5,5,False,,82.0,77.0,5.0,3.0,0.0,61.0,62.0,16.0,20.0,3.0,1.0,4.0,,,,,,90.0,93.0,6.9,6.0,0.00821082,,2,,,,,2.0,1.0,,2.0,,,,,1.0,,,,2.0,,,,1.0,,0.097,,,,,2.0,,,,,,
11368638,away,Girona FC,Daley Blind,daley-blind,D. Blind,D,17,180,2785,M,,44864,EUR,636940800,D,17,17,False,,80.0,74.0,4.0,3.0,0.0,45.0,47.0,29.0,33.0,,1.0,4.0,,,,,,90.0,90.0,7.3,7.0,0.0862752,2.0,1,,,,,2.0,7.0,,,1.0,1.0,2.0,2.0,2.0,,,,,,2.0,,,1.0,0.0856,0.0344,,,2.0,,,,,,1.0,
11368638,away,Girona FC,Yangel Herrera,yangel-herrera,Y. Herrera,M,12,184,4247,M,YangelHerrera8,839585,EUR,884131200,M,21,21,False,,27.0,23.0,,,0.0,11.0,11.0,12.0,18.0,2.0,1.0,9.0,,,,,,74.0,51.0,7.5,15.0,0.183666,3.0,1,,,,2.0,5.0,6.0,,1.0,3.0,3.0,,1.0,1.0,,,4.0,,4.0,2.0,,,,0.1014,,,,2.0,1.0,,,,,,
11368638,away,Girona FC,Aleix García,aleix-garcia,A. García,M,24,173,4524,M,AlexGarcia97,796047,EUR,867456000,M,14,14,False,True,92.0,89.0,12.0,12.0,0.0,46.0,47.0,43.0,49.0,1.0,1.0,3.0,,,,,,90.0,110.0,7.8,9.0,0.030933,1.0,2,,,,4.0,3.0,6.0,2.0,,4.0,2.0,,,,,,,,,3.0,,,1.0,0.1291,0.1779,1.0,,2.0,,,,,,,
11368638,away,Girona FC,Viktor Tsygankov,viktor-tsygankov,V. Tsygankov,M,15,178,5432,M,viktortsygankov,319735,EUR,879552000,M,8,8,False,,52.0,44.0,3.0,2.0,1.0,16.0,17.0,30.0,38.0,2.0,,3.0,,,,,,68.0,71.0,8.5,14.0,0.655074,5.0,4,,,,3.0,3.0,4.0,,,,,2.0,,,2.0,,2.0,,3.0,2.0,2.0,,,0.1324,,2.0,,2.0,2.0,1.0,,,,,
11368638,away,Girona FC,Iván Martín,ivan-martin,I. Martín,M,23,178,895,M,,973699,EUR,918950400,M,23,23,False,,54.0,48.0,,,1.0,23.0,25.0,25.0,29.0,,,7.0,,,,,,90.0,61.0,7.1,9.0,0.0126015,1.0,1,,,,,1.0,2.0,,,1.0,,,,,,,1.0,,,2.0,1.0,,,0.1349,,1.0,,1.0,,,,,,,
11368638,away,Girona FC,Savinho,savio,Savinho,M,26,176,52457,M,Savinho,1046795,EUR,1081555200,M,16,16,False,,34.0,32.0,,,0.0,11.0,11.0,21.0,25.0,,,4.0,,,,,,73.0,52.0,8.4,7.0,0.022895,1.0,4,,,,2.0,2.0,8.0,,,1.0,1.0,3.0,1.0,,,,2.0,,,5.0,,,2.0,0.6763,1.0188,2.0,1.0,4.0,,,,,,,
11368638,away,Girona FC,Artem Dovbyk,artem-dovbyk,A. Dovbyk,F,9,189,13962,M,tema_dovbyk,798820,EUR,866851200,F,9,9,False,,8.0,7.0,,,0.0,2.0,2.0,5.0,6.0,1.0,,,,,,,,79.0,17.0,6.9,4.0,0.0749147,1.0,2,,,,,3.0,,,,,,,2.0,,,,2.0,1.0,,,,1.0,1.0,1.2778,0.9772,,1.0,,1.0,,,,,,4.0
11368638,away,Girona FC,Juanpe,juanpe,Juanpe,D,6,189,179,M,,129861,EUR,672969600,D,15,15,True,,14.0,13.0,,,0.0,10.0,10.0,3.0,4.0,1.0,,,,,,,,22.0,18.0,6.5,2.0,0.00137282,,0,,,,,1.0,3.0,,,2.0,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,
11368638,away,Girona FC,Portu,portu,Portu,F,8,167,868,M,,218616,EUR,706406400,F,24,24,True,,4.0,1.0,1.0,,0.0,1.0,1.0,,3.0,,,,,,,,,22.0,8.0,6.4,3.0,9.34e-06,,1,,,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,0.0264,,1.0,,,,,,,,,
11368638,away,Girona FC,Jastin García,jastin-garcia,J. García,F,16,180,142,M,,1518119,EUR,1074211200,F,31,31,True,,8.0,6.0,,,0.0,,1.0,6.0,7.0,,,,,,,,,17.0,11.0,6.6,4.0,0.0193537,,0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
11368638,away,Girona FC,Valery Fernández,valery-fernandez,V. Fernández,D,21,179,309,M,,962378,EUR,943315200,D,11,11,True,,7.0,6.0,,,0.0,5.0,5.0,1.0,2.0,,,1.0,,,,,,16.0,10.0,6.4,2.0,0.00011492,,0,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,
11368638,away,Girona FC,Cristhian Stuani,cristhian-stuani,C. Stuani,F,7,184,1894,M,,32048,EUR,529459200,F,7,7,True,,4.0,4.0,,,0.0,4.0,4.0,,,,,1.0,,,,,,11.0,4.0,6.6,,5.657e-05,,0,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
11368638,away,Girona FC,Toni Fuidias,toni-fuidias,T. Fuidias,G,13,195,276,M,,991960,EUR,987292800,G,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368638,away,Girona FC,Juan Carlos,juan-carlos,J. Carlos,G,1,187,226,M,,83708,EUR,569635200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368638,away,Girona FC,Toni Villa,toni-villa,Toni,M,19,171,108,M,,813523,EUR,789436800,M,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368638,away,Girona FC,Pablo Torre,pablo-torre,P. Torre,M,20,173,37883,M,PabloTorre,1082981,EUR,1049328000,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
