match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_duelLost,stat_challengeLost,stat_outfielderBlock,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_fouls,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_interceptionWon,stat_wasFouled,stat_accurateCross,stat_totalContest,stat_wonContest,stat_totalTackle,stat_keyPass,stat_onTargetScoringAttempt,stat_goals,stat_wonTackle,stat_penaltyWon,stat_totalOffside,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_dispossessed,player_firstName,player_lastName,stat_bigChanceMissed,stat_shotOffTarget,stat_bigChanceCreated,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_ownGoals,stat_penaltyConceded,player_sofascoreId,stat_hitWoodwork,stat_blockedScoringAttempt
11540865,home,Samsunspor,Soner Aydoğdu,soner-aydogdu,S. Aydoğdu,M,8,181,117,M,69351,EUR,663033600,M,8,8,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540865,home,Samsunspor,Ercan Kara,ercan-kara,E. Kara,F,9,192,253,M,843039,EUR,820627200,F,99,99,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540865,away,Trabzonspor,Uğurcan Çakır,ugurcan-cakir,U. Çakır,G,1,192,4886,M,754330,EUR,828662400,G,1,1,False,45.0,30.0,24.0,9.0,0.0,25.0,28.0,5.0,17.0,,8.0,1.0,2.0,90.0,54.0,6.5,15.0,0.00366055,0,-0.9252,True,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,
11540865,away,Trabzonspor,Thomas Meunier,thomas-meunier,T. Meunier,D,12,190,2758,M,128587,EUR,684633600,D,12,12,False,65.0,54.0,6.0,1.0,0.0,31.0,33.0,23.0,35.0,2.0,3.0,,,90.0,98.0,6.6,22.0,0.0149575,0,,,3.0,8.0,3.0,,,3.0,2.0,,1.0,5.0,4.0,,,1.0,,4.0,,,,4.0,,,,,2.0,,,,,,,,,,,,,
11540865,away,Trabzonspor,Joaquín Fernández,joaquin-fernandez,J. Fernández,D,12,190,91,M,822923,EUR,833500800,D,3,3,False,45.0,40.0,6.0,3.0,0.0,32.0,36.0,8.0,9.0,4.0,2.0,,,45.0,54.0,6.1,5.0,0.00169693,0,,,,1.0,,,,,,1.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
11540865,away,Trabzonspor,Rayyan Baniya,rayyan-baniya,R. Baniya,D,23,192,339,M,929739,EUR,919296000,D,2,2,False,70.0,64.0,5.0,3.0,0.0,55.0,57.0,9.0,13.0,2.0,5.0,,,90.0,79.0,6.4,7.0,0.00459289,0,,,,2.0,1.0,,,,,,2.0,4.0,1.0,1.0,,,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,
11540865,away,Trabzonspor,Eren Elmalı,eren-elmali,E. Elmalı,D,17,180,4102,M,981483,EUR,962928000,D,18,18,False,33.0,30.0,1.0,,0.0,15.0,16.0,15.0,19.0,6.0,2.0,,,90.0,62.0,6.5,9.0,0.0229456,0,,,2.0,3.0,,,,1.0,,1.0,3.0,5.0,1.0,1.0,,1.0,,1.0,2.0,,,,,,,,1.0,,,,,,,,,,,,,
11540865,away,Trabzonspor,Batista Mendy,batista-mendy,B. Mendy,M,19,191,1292,M,859021,EUR,947635200,M,6,6,False,66.0,58.0,4.0,4.0,0.0,37.0,40.0,21.0,26.0,,6.0,,,90.0,76.0,6.2,11.0,0.00613306,0,,,,4.0,,,1.0,1.0,1.0,1.0,1.0,4.0,,1.0,,2.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,
11540865,away,Trabzonspor,Umut Güneş,umut-gunes,U. Güneş,M,20,177,131,M,876782,EUR,953164800,M,23,23,False,25.0,22.0,1.0,1.0,0.0,14.0,14.0,8.0,11.0,2.0,1.0,,,70.0,33.0,6.2,5.0,0.00401526,0,,,,2.0,,,,1.0,1.0,,2.0,6.0,,3.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,1.0,,,
11540865,away,Trabzonspor,Nicolas Pépé,nicolas-pepe,N. Pépé,F,19,183,12626,M,593526,EUR,801705600,M,19,19,False,26.0,24.0,,,0.0,11.0,12.0,13.0,14.0,,4.0,,,81.0,41.0,6.3,9.0,0.0140853,0,,,,6.0,,,,1.0,1.0,,1.0,6.0,,3.0,,2.0,1.0,1.0,,,,1.0,,,,,5.0,,,,,,,,,,,nicolas_pepe19,,
11540865,away,Trabzonspor,Enis Bardhi,enis-bardhi,E. Bardhi,M,10,172,1009,M,355024,EUR,804643200,M,8,8,False,56.0,49.0,4.0,2.0,0.0,29.0,30.0,21.0,32.0,2.0,8.0,,,90.0,77.0,7.2,18.0,0.0348204,3,,,6.0,4.0,1.0,,,3.0,1.0,,,3.0,,1.0,1.0,2.0,1.0,1.0,,2.0,1.0,1.0,,,0.0804,0.4098,2.0,,,,1.0,,,,,,,,1.0,
11540865,away,Trabzonspor,Mahmoud Trézéguet,mahmoud-trezeguet,M. Trézéguet,M,7,179,38551,M,295361,EUR,780969600,M,10,10,False,12.0,8.0,1.0,,0.0,1.0,2.0,7.0,11.0,,2.0,,,60.0,24.0,5.9,9.0,0.00397689,3,,,1.0,4.0,,,,,,,,2.0,,2.0,,2.0,,,,1.0,,,,,0.2294,0.4995,2.0,,,1.0,1.0,,,,,,,mahmoudtrezeguet,,1.0
11540865,away,Trabzonspor,Paul Onuachu,paul-onuachu,P. Onuachu,F,30,201,6791,M,295123,EUR,770083200,F,30,30,False,8.0,5.0,,,0.0,1.0,1.0,4.0,7.0,,2.0,,,70.0,18.0,6.7,6.0,0.00186007,0,,,,5.0,,,,3.0,3.0,3.0,3.0,7.0,,3.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
11540865,away,Trabzonspor,Berat Ayberk Özdemir,berat-ayberk-ozdemir,B. A. Özdemir,M,2,187,216,M,876857,EUR,895881600,M,5,5,True,48.0,42.0,11.0,8.0,0.0,22.0,22.0,20.0,26.0,1.0,5.0,,,45.0,57.0,6.8,7.0,0.0150873,0,,,,5.0,2.0,,,,2.0,,,4.0,,3.0,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,
11540865,away,Trabzonspor,Edin Višća,edin-visca,E. Višća,M,7,172,1000,M,109779,EUR,635212800,M,7,7,True,24.0,16.0,2.0,1.0,0.0,8.0,11.0,8.0,14.0,,3.0,,,30.0,30.0,6.7,10.0,0.0193,0,,,1.0,1.0,1.0,,,1.0,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
11540865,away,Trabzonspor,Taxiarchis Fountas,taxiarchis-fountas,T. Fountas,M,11,168,597,M,204562,EUR,810172800,F,14,14,True,8.0,6.0,,,0.0,4.0,4.0,2.0,4.0,,1.0,,,20.0,8.0,6.3,2.0,0.00185263,0,,,,4.0,3.0,,,,1.0,,,,,,,,,,,,,,,,,,,Taxiarchis,Fountas,,,,,,,,,,,
11540865,away,Trabzonspor,Enis Destan,enis-destan,E. Destan,F,94,184,566,M,1012480,EUR,1024099200,F,94,94,True,3.0,2.0,,,0.0,1.0,2.0,1.0,1.0,,1.0,,,20.0,8.0,6.5,4.0,0.00015563,0,,,,2.0,1.0,,,2.0,,,,1.0,1.0,,,,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,
11540865,away,Trabzonspor,Mislav Oršić,mislav-orsic,M. Oršić,M,17,178,6128,M,88645,EUR,725587200,F,99,99,True,5.0,3.0,1.0,1.0,0.0,2.0,3.0,1.0,2.0,,1.0,,,9.0,9.0,6.6,4.0,0.00091253,0,,,,1.0,,,,1.0,,,1.0,2.0,1.0,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,orsic99,,
11540865,away,Trabzonspor,Muhammet Taha Tepe,muhammet-taha-tepe,M. T. Tepe,G,54,184,104,M,910094,EUR,978307200,G,54,54,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540865,away,Trabzonspor,Stefano Denswil,stefano-denswil,S. Denswil,D,4,188,263,M,97404,EUR,736732800,D,24,24,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540865,away,Trabzonspor,Arif Boşluk,arif-bosluk,A. Boşluk,D,24,183,173,M,1138095,EUR,1054857600,D,73,73,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arif Bosluk,,,,,,,,,,,,
11540865,away,Trabzonspor,Mehmet Aydın,mehmet-aydin,M. Aydın,M,8,180,343,M,980632,EUR,1013212800,M,50,50,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11540865,away,Trabzonspor,Kerem Şen,kerem-sen,K. Şen,M,16,175,57,M,1085376,EUR,1010966400,M,16,16,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kerem Sen,,,,,,,,,,,,
