match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_shotOffTarget,stat_interceptionWon,stat_fouls,stat_expectedGoals,stat_shotValueNormalized,stat_dispossessed,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_bigChanceMissed,stat_totalOffside,player_sofascoreId,stat_goodHighClaim,stat_goals
14065113,home,TSG Hoffenheim,Kevin Akpoguma,kevin-akpoguma,K. Akpoguma,D,25,192,335,M,187423,EUR,798249600,D,25,25,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065113,home,TSG Hoffenheim,Arthur Chaves,arthur-chaves,A. Chaves,D,34,187,470,M,1122806,EUR,980726400,D,35,35,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Arthur Chaves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065113,home,TSG Hoffenheim,Umut Tohumcu,umut-tohumcu,U. Tohumcu,M,8,176,432,M,1083410,EUR,1092182400,M,17,17,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Umut Tohumcu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065113,away,1. FC Köln,Marvin Schwäbe,marvin-schwabe,M. Schwäbe,G,1,189,324,M,187185,EUR,798768000,G,1,1,False,True,51.0,35.0,34.0,18.0,0.0,22.0,25.0,13.0,26.0,,10.0,4.0,4.0,,90.0,60.0,9.2,16.0,0.00601112,1.086,0,1.9711,0.22,0.01,0.18,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
14065113,away,1. FC Köln,Joel Schmied,schmied-joel,J. Schmied,D,2,188,152,M,965950,EUR,906508800,D,2,2,False,,31.0,25.0,3.0,,0.0,19.0,22.0,6.0,9.0,8.0,2.0,,,,90.0,51.0,7.3,9.0,0.0207146,,1,,0.15,0.04,0.42,,,,,,4.0,5.0,,,2.0,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,0.0184,-0.04,,,,3.0,,,,,,,,,
14065113,away,1. FC Köln,Timo Hübers,timo-hubers,T. Hübers,D,4,190,271,M,387220,EUR,837820800,D,4,4,False,,34.0,32.0,4.0,3.0,0.0,24.0,25.0,8.0,9.0,10.0,1.0,,,,90.0,56.0,7.1,5.0,0.0280667,,0,,0.06,0.09,0.19,,,,,,3.0,8.0,4.0,2.0,3.0,,,5.0,9.0,3.0,,2.0,2.0,,,,1.0,1.0,,,,,,,,,,
14065113,away,1. FC Köln,Dominique Heintz,dominique-heintz,D. Heintz,D,3,188,93,M,136922,EUR,745372800,D,3,3,False,,25.0,15.0,8.0,3.0,0.0,9.0,10.0,6.0,15.0,4.0,1.0,,,,72.0,32.0,7.1,10.0,0.00803699,,0,,0.13,0.02,0.25,,,,,,2.0,3.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
14065113,away,1. FC Köln,Sebastian Sebulonsen,sebastian-sebulonsen,S. Sebulonsen,M,28,187,234,M,1020206,EUR,948931200,M,28,28,False,,20.0,12.0,4.0,,0.0,6.0,9.0,6.0,11.0,2.0,5.0,,,,90.0,49.0,6.7,21.0,0.0456039,,1,,-0.29,0.23,0.14,,,,3.0,,2.0,5.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,,1.0,1.0,1.0,0.0277,-0.03,1.0,,,,,,,,,,,,
14065113,away,1. FC Köln,Ísak Bergmann Jóhannesson,isak-bergmann-johannesson,Í. B. Jóhannesson,M,18,180,939,M,1112327,EUR,1048377600,M,18,18,False,,38.0,32.0,6.0,5.0,0.0,16.0,18.0,16.0,20.0,2.0,4.0,,,,84.0,50.0,7.2,9.0,0.135129,,1,,0.25,0.02,0.24,,,,2.0,,,2.0,2.0,,,,2.0,1.0,1.0,,1.0,1.0,,0.0834,0.0,,,,,,,,1.0,,,,,
14065113,away,1. FC Köln,Eric Martel,martel-eric,E. Martel,M,6,186,936,M,988639,EUR,1020038400,M,6,6,False,,37.0,28.0,3.0,,1.0,19.0,22.0,9.0,15.0,5.0,3.0,,,,90.0,54.0,7.5,10.0,0.00709482,,0,,-0.13,0.08,0.45,,,,,,4.0,9.0,3.0,1.0,,2.0,1.0,,4.0,2.0,,2.0,1.0,,,1.0,,,2.0,,,,1.0,,,,,
14065113,away,1. FC Köln,Kristoffer Lund,kristoffer-lund,K. Lund,D,32,184,391,M,963043,EUR,1021334400,M,32,32,False,,25.0,18.0,3.0,,0.0,6.0,8.0,12.0,17.0,6.0,5.0,,,,84.0,44.0,6.8,13.0,0.0118055,,0,,0.02,0.07,0.37,,,,1.0,,,1.0,,,3.0,,,,2.0,,,1.0,,,,1.0,2.0,1.0,,,,,,,,,,
14065113,away,1. FC Köln,Jan Thielmann,thielmann-jan,J. Thielmann,M,29,178,397,M,1010726,EUR,1022371200,F,29,29,False,,7.0,6.0,,,0.0,4.0,4.0,2.0,3.0,1.0,2.0,,,,45.0,20.0,7.0,5.0,0.00100123,,0,,0.01,-0.17,0.28,,,,1.0,,1.0,7.0,,,,5.0,,2.0,5.0,,,,,,,1.0,3.0,1.0,1.0,,,,,,,,,
14065113,away,1. FC Köln,Said El Mala,el-mala-said,S. E. Mala,M,13,185,2512,M,1800475,EUR,1156550400,F,13,13,False,,11.0,6.0,,,0.0,3.0,5.0,3.0,6.0,,2.0,,,,72.0,36.0,7.6,16.0,0.00117832,,3,,-0.04,0.43,-0.01,,,,,,1.0,4.0,,,6.0,,,1.0,6.0,,1.0,1.0,,0.5676,0.49,1.0,7.0,3.0,,2.0,,0.4475,,1.0,2.0,,,1.0
14065113,away,1. FC Köln,Jakub Kamiński,jakub-kaminski,J. Kamiński,M,16,178,5205,M,801263,EUR,1023235200,F,16,16,False,,18.0,16.0,1.0,1.0,0.0,6.0,6.0,10.0,12.0,1.0,,,,,90.0,35.0,6.8,6.0,0.0726799,,4,,0.0,0.59,0.13,,,,5.0,2.0,,2.0,,,,2.0,1.0,1.0,3.0,2.0,1.0,,,0.2449,-0.69,,,,,2.0,1.0,0.4871,,,,jakub.kaminskii,,
14065113,away,1. FC Köln,Ragnar Ache,ragnar-ache,R. Ache,F,9,182,1324,M,877544,EUR,901584000,F,9,9,True,,7.0,5.0,1.0,,0.0,,,5.0,7.0,1.0,1.0,,,,45.0,18.0,6.7,7.0,0.00269875,,0,,-0.02,-0.17,0.13,,,,,,5.0,6.0,1.0,,4.0,,,4.0,5.0,,,,,,,1.0,,,,,,,,,,,,
14065113,away,1. FC Köln,Cenk Özkaçar,cenk-ozkacar,C. Özkaçar,D,39,190,731,M,953097,EUR,970790400,D,39,39,True,,8.0,6.0,1.0,,0.0,2.0,2.0,4.0,6.0,1.0,,,,,18.0,12.0,6.5,2.0,0.00366995,,0,,-0.14,0.0,0.13,,,,,,1.0,1.0,,,,,,1.0,2.0,,,,1.0,,,,,,,,,,,,,,,
14065113,away,1. FC Köln,Linton Maina,linton-maina,L. Maina,M,37,173,490,M,921033,EUR,930096000,M,37,37,True,,10.0,9.0,2.0,2.0,0.0,2.0,2.0,7.0,8.0,1.0,3.0,,,,18.0,13.0,6.8,3.0,0.0268826,,0,,0.09,0.2,0.16,,,,,,,,,,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,
14065113,away,1. FC Köln,Denis Huseinbašić,denis-huseinbasic,D. Huseinbašić,M,8,184,959,M,1064842,EUR,994118400,M,8,8,True,,4.0,3.0,1.0,1.0,0.0,,,3.0,4.0,1.0,,,,,12.0,8.0,6.6,2.0,0.00130413,,0,,-0.06,-0.53,0.22,,,,,,,1.0,1.0,1.0,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,
14065113,away,1. FC Köln,Tom Krauß,tom-krauss,T. Krauß,M,5,182,398,M,930272,EUR,993168000,M,5,5,True,,4.0,3.0,,,0.0,2.0,2.0,1.0,2.0,1.0,3.0,,,,12.0,7.0,6.6,2.0,0.0079315,,0,,0.0,0.0,0.17,,,,,,,,,,,,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,
14065113,away,1. FC Köln,Ron-Robert Zieler,ron-robert-zieler,R. Zieler,G,20,188,175,M,41615,EUR,603244800,G,20,20,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065113,away,1. FC Köln,Florian Kainz,florian-kainz,F. Kainz,M,11,176,502,M,78781,EUR,719884800,M,11,11,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065113,away,1. FC Köln,Alessio Castro-Montes,alessio-castro-montes,A. Castro-Montes,M,21,175,290,M,839898,EUR,863827200,M,17,17,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065113,away,1. FC Köln,Luca Waldschmidt,luca-waldschmidt,L. Waldschmidt,F,7,181,704,M,319861,EUR,832464000,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
