match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialWon,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_dispossessed,stat_wasFouled,stat_shotOffTarget,stat_bigChanceMissed,player_sofascoreId,stat_outfielderBlock,stat_goodHighClaim,stat_totalOffside
11450097,home,Kayserispor,Duckens Nazon,duckens-nazon,D. Nazon,F,9,181,19636,M,796023,EUR,765676800,F,9,9,False,11.0,7.0,,,4.0,4.0,3.0,7.0,,2.0,,,,,80.0,23.0,7.0,11.0,0.00455343,2,,,,,,,4.0,3.0,,7.0,3.0,,,,,2.0,,,,1.0,,1.0,0.1207,0.847,,,,,1.0,,nazon,,,
11450097,home,Kayserispor,Dimitris Kolovetsios,dimitris-kolovetsios,D. Kolovetsios,D,,183,103,M,68228,EUR,687571200,D,4,4,True,43.0,40.0,2.0,2.0,29.0,32.0,11.0,11.0,,2.0,,,,,45.0,47.0,6.9,3.0,0.00621597,0,,,,,,1.0,1.0,2.0,,,,,1.0,,,,,,2.0,,,,,,,,,1.0,,,,1.0,,
11450097,home,Kayserispor,Hasan Ali Kaldırım,hasan-ali-kaldirim,H. A. Kaldırım,D,3,182,94,M,39847,EUR,629164800,D,33,33,True,26.0,18.0,3.0,1.0,6.0,8.0,12.0,19.0,,2.0,,,,,45.0,36.0,6.5,13.0,0.030272,1,,,,1.0,,1.0,4.0,1.0,1.0,2.0,,,,,,1.0,,,1.0,1.0,,,0.0098,0.0748,,,,,,,,,,
11450097,home,Kayserispor,Carlos Mané,carlos-mane,C. Mané,M,20,172,381,M,859748,EUR,763344000,M,20,20,True,15.0,11.0,3.0,2.0,3.0,3.0,8.0,12.0,,1.0,,,,,45.0,25.0,7.3,8.0,0.0160295,2,,,,,,,3.0,4.0,,1.0,,,1.0,2.0,1.0,1.0,,,1.0,1.0,1.0,1.0,0.1756,0.1186,,,2.0,1.0,,,,,,
11450097,home,Kayserispor,Stéphane Bahoken,stephane-bahoken,S. Bahoken,F,,185,234,M,153220,EUR,707011200,F,13,13,True,4.0,4.0,,,1.0,1.0,3.0,3.0,,,,,,,10.0,7.0,6.4,2.0,0.0138476,0,,,,,,,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,
11450097,home,Kayserispor,Otabek Shukurov,otabek-shukurov,O. Shukurov,M,63,182,2967,M,358890,EUR,835401600,M,29,29,True,4.0,4.0,,,3.0,3.0,1.0,1.0,,1.0,,,,,10.0,6.0,6.7,,0.00019325,0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
11450097,home,Kayserispor,Onurcan Piri,onurcan-piri,O. Piri,G,1,190,61,M,213542,EUR,780710400,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450097,home,Kayserispor,Joseph Attamah,joseph-attamah,J. Attamah,D,3,180,183,M,332963,EUR,769564800,D,3,3,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450097,home,Kayserispor,Yaw Ackah,yaw-ackah,Y. Ackah,M,79,169,85,M,984096,EUR,928195200,M,89,89,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450097,home,Kayserispor,Mehmet Eray Özbek,mehmet-eray-ozbek,M. E. Özbek,M,16,178,34,M,1011955,EUR,1042070400,M,16,16,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450097,home,Kayserispor,Talha Sariarslan,talha-sariarslan,T. Sariarslan,F,99,186,87,M,1088715,EUR,1074384000,F,99,99,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450097,away,MKE Ankaragücü,Bahadır Han Güngördü,bahadir-han-gungordu,B. H. Güngördü,G,13,190,97,M,807289,EUR,821750400,G,99,99,False,34.0,11.0,30.0,7.0,6.0,7.0,5.0,27.0,,10.0,,1.0,,,90.0,43.0,6.0,23.0,0.00235323,0,-1.5353,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,3.0,
11450097,away,MKE Ankaragücü,Atakan Çankaya,atakan-cankaya,A. Çankaya,D,35,180,44,M,1066338,EUR,898732800,D,4,4,False,19.0,14.0,4.0,3.0,9.0,10.0,5.0,9.0,,2.0,,,,,90.0,36.0,6.3,7.0,0.00302875,0,,,,,,2.0,4.0,4.0,,,,,1.0,1.0,,,2.0,,1.0,,,,,,Atakan Cankaya,,,2.0,,,,1.0,,1.0
11450097,away,MKE Ankaragücü,Uroš Radaković,uros-radakovic,U. Radaković,D,26,194,313,M,151900,EUR,765072000,D,26,26,False,19.0,15.0,5.0,2.0,13.0,14.0,2.0,5.0,7.0,5.0,,,,,90.0,28.0,6.1,4.0,0.00228495,0,,,,,,1.0,3.0,,1.0,,,,2.0,,,,2.0,,,,,,,,,,,,,,,,,
11450097,away,MKE Ankaragücü,Mert Çetin,mert-cetin,M. Çetin,D,4,189,161,M,858148,EUR,852076800,D,45,45,False,18.0,10.0,4.0,,10.0,13.0,,5.0,2.0,4.0,,,,,90.0,25.0,6.4,8.0,8.343e-05,1,,,,,,,1.0,1.0,1.0,,,,1.0,,,,,,1.0,1.0,,,0.0078,0.0255,,,,,,,,2.0,,
11450097,away,MKE Ankaragücü,Nihad Mujakić,nihad-mujakic,N. Mujakić,D,5,189,775,M,858004,EUR,892598400,D,18,18,False,27.0,19.0,5.0,2.0,15.0,19.0,4.0,8.0,1.0,4.0,,,,,71.0,55.0,6.8,15.0,0.00231929,0,,,,,,,6.0,11.0,2.0,,,,,10.0,8.0,2.0,1.0,,,,,,,,,,3.0,1.0,,,,,,
11450097,away,MKE Ankaragücü,Tolga Ciğerci,tolga-cigerci,T. Ciğerci,M,38,185,114,M,120298,EUR,701308800,M,30,30,False,41.0,30.0,8.0,4.0,13.0,18.0,17.0,23.0,3.0,4.0,,,,,90.0,60.0,7.6,15.0,0.199994,1,,True,1.0,,,1.0,3.0,7.0,,2.0,2.0,1.0,4.0,4.0,3.0,3.0,2.0,2.0,,1.0,,,0.0472,0.0229,,,,1.0,,,,,,
11450097,away,MKE Ankaragücü,Pedrinho,pedrinho,Pedrinho,M,14,170,130,M,182385,EUR,724809600,M,8,8,False,38.0,31.0,4.0,2.0,20.0,23.0,11.0,18.0,2.0,13.0,,,,,90.0,57.0,7.5,12.0,0.031646,0,,,,3.0,,1.0,3.0,11.0,,,,,2.0,7.0,5.0,1.0,1.0,3.0,2.0,,,,,,,,1.0,2.0,,,,,,
11450097,away,MKE Ankaragücü,Christian Bassogog,christian-bassogog,C. Bassogog,M,13,173,2514,M,818218,EUR,813974400,M,13,13,False,9.0,7.0,,,3.0,3.0,5.0,8.0,,3.0,,,,,66.0,16.0,7.0,7.0,0.059432,1,,,,2.0,1.0,,1.0,1.0,,,,,,,,3.0,,,1.0,1.0,,1.0,0.3845,0.5973,,,1.0,,,,,,,2.0
11450097,away,MKE Ankaragücü,Efkan Bekiroğlu,efkan-bekiroglu,E. Bekiroğlu,M,11,185,168,M,800458,EUR,811036800,M,10,10,False,24.0,15.0,1.0,,9.0,11.0,6.0,14.0,,1.0,,,,,71.0,30.0,6.9,11.0,0.00985299,1,,,,1.0,,,2.0,2.0,1.0,,,,,1.0,,,,,1.0,1.0,,1.0,0.7625,0.4002,,,1.0,,,,,,,
11450097,away,MKE Ankaragücü,Anastasios Chatzigiovanis,anastasios-chatzigiovanis,A. Chatzigiovanis,M,10,175,405,M,850770,EUR,865036800,M,7,7,False,16.0,14.0,,,8.0,8.0,6.0,8.0,,4.0,,,,,66.0,28.0,7.2,6.0,0.15457,1,,,1.0,,,,3.0,6.0,2.0,4.0,3.0,1.0,2.0,,,2.0,,1.0,1.0,,,,0.0265,,,,,2.0,1.0,,,,,
11450097,away,MKE Ankaragücü,Ali Sowe,ali-sowe,A. Sowe,F,9,186,1037,M,238394,EUR,771552000,F,22,22,False,17.0,9.0,,,2.0,3.0,7.0,15.0,,3.0,,,,,87.0,31.0,6.7,13.0,0.00314932,1,,,,1.0,,5.0,9.0,7.0,1.0,1.0,1.0,,2.0,1.0,1.0,1.0,2.0,1.0,4.0,,,,0.037,,,,2.0,1.0,1.0,,,,,
11450097,away,MKE Ankaragücü,Renaldo Cephas,renaldo-cephas,R. Cephas,F,21,179,811,M,1384968,EUR,944611200,F,29,29,True,5.0,5.0,,,3.0,3.0,2.0,3.0,,1.0,,,,,24.0,14.0,6.9,5.0,0.444732,0,,,,1.0,,1.0,1.0,2.0,,,,1.0,,2.0,2.0,2.0,,1.0,,,,,,,Renaldo Cephas,,,,,,,,,
11450097,away,MKE Ankaragücü,Olimpiu Moruțan,olimpiu-morutan,O. Moruțan,F,80,172,1462,M,833613,EUR,924998400,M,80,80,True,4.0,3.0,,,1.0,2.0,2.0,3.0,,2.0,,,,,24.0,13.0,6.6,4.0,0.00089396,2,,,,1.0,,1.0,4.0,3.0,,3.0,1.0,,,2.0,,,1.0,,,1.0,1.0,,0.6127,0.6288,,,,,,1.0,,,,
11450097,away,MKE Ankaragücü,Kazımcan Karataş,kazimcan-karatas,K. Karataş,D,88,182,1611,M,1008884,EUR,1042675200,D,35,35,True,8.0,5.0,1.0,,3.0,3.0,2.0,5.0,,3.0,,,,,19.0,12.0,6.4,4.0,0.0006516,0,,,,,,,1.0,3.0,1.0,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,
11450097,away,MKE Ankaragücü,Ali Kaan Güneren,ali-kaan-guneren,A. K. Güneren,M,23,183,28,M,867848,EUR,955152000,M,23,23,True,5.0,3.0,1.0,,2.0,3.0,1.0,2.0,,1.0,,,,,19.0,8.0,6.4,3.0,0.00028348,1,,,,,,1.0,3.0,1.0,,1.0,,,,1.0,1.0,,2.0,,,,,,0.0151,,,,,,1.0,,,,,
11450097,away,MKE Ankaragücü,Riad Bajić,riad-bajic,R. Bajić,F,11,189,335,M,331751,EUR,768182400,F,9,9,True,1.0,,,,,1.0,,,,,,,,,10.0,2.0,6.4,2.0,,0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
11450097,away,MKE Ankaragücü,Ertaç Özbir,ertac-ozbir,E. Özbir,G,,186,92,M,126077,EUR,625276800,G,25,25,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450097,away,MKE Ankaragücü,Hayrullah Bilazer,hayrullah-bilazer,H. Bilazer,D,77,170,27,M,852161,EUR,800928000,D,77,77,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450097,away,MKE Ankaragücü,Arda Ünyay,arda-unyay,A. Ünyay,D,91,187,1954,M,1464636,EUR,1169078400,D,27,27,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450097,away,MKE Ankaragücü,Riccardo Saponara,riccardo-saponara,R. Saponara,M,,184,173,M,126236,EUR,693273600,M,17,17,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450097,away,MKE Ankaragücü,Alexis Flips,flips-alexis,A. Flips,M,70,173,227,M,879672,EUR,948153600,M,19,19,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
