match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_challengeLost,captain,stat_shotOffTarget,stat_blockedScoringAttempt,stat_expectedGoals,stat_onTargetScoringAttempt,stat_penaltyWon,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_bigChanceCreated,stat_bigChanceMissed,stat_goals,stat_totalOffside,player_sofascoreId,stat_ownGoals,stat_penaltyMiss,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_goalsPrevented,stat_outfielderBlock,stat_penaltyConceded
12437565,home,Mallorca,Vedat Muriqi,vedat-muriqi,V. Muriqi,F,7,194.0,5879,M,310874,EUR,767145600,F,7,7,False,18.0,15.0,1.0,,0.0,3.0,3.0,13.0,16.0,2.0,3.0,,,90.0,36.0,7.0,7.0,0.216111,5,1.0,1.0,5.0,3.0,7.0,6.0,1.0,2.0,1.0,,1.0,,2.0,1.0,,2.0,,,2.0,,1.7892,3.0,,1.5939,,,,1.0,1.0,2.0,vedatmuriqi,1.0,1.0,,,,,,,,
12437565,home,Mallorca,Abdón Prats,abdon-prats,A. Prats,F,9,181.0,325,M,146852,EUR,724550400,F,9,9,True,2.0,2.0,,,0.0,,,2.0,2.0,,1.0,,,14.0,4.0,7.0,1.0,0.00253571,0,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
12437565,home,Mallorca,Valery Fernández,valery-fernandez,V. Fernández,D,21,179.0,309,M,962378,EUR,943315200,D,16,16,True,5.0,5.0,,,0.0,1.0,1.0,4.0,4.0,,1.0,,,18.0,6.0,6.6,,0.00234191,0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437565,home,Mallorca,Omar Mascarell,omar-mascarell,O. Mascarell,M,5,181.0,553,M,255999,EUR,728611200,M,5,5,True,7.0,7.0,,,0.0,6.0,6.0,1.0,2.0,,,,,18.0,8.0,6.5,1.0,0.00576153,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437565,home,Mallorca,Antonio Sánchez,antonio-sanchez,A. Sánchez,M,6,179.0,256,M,949722,EUR,861667200,M,18,18,True,1.0,1.0,,,0.0,,,1.0,1.0,1.0,1.0,,,1.0,2.0,,,0.00013701,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437565,home,Mallorca,Leo Román,leo-roman,L. Román,G,1,189.0,1557,M,1131909,EUR,962841600,G,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437565,home,Mallorca,Iván Cuéllar,ivan-cuellar,I. Cuéllar,G,25,187.0,119,M,19013,EUR,454464000,G,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437565,home,Mallorca,Toni Lato,toni-lato,T. Lato,D,3,173.0,265,M,828239,EUR,880070400,D,3,3,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437565,home,Mallorca,David López,david-lopez,D. López,D,27,195.0,103,M,1513896,EUR,1044230400,D,32,32,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437565,home,Mallorca,Mateu Morey,mateu-morey,M. Morey,D,2,171.0,594,M,879543,EUR,951955200,D,2,2,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437565,home,Mallorca,Marc Domenech,marc-domenech,M. Domenech,M,30,182.0,265,M,1914318,EUR,1136073600,F,30,30,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Marc Domenech,,,,,,,,,,,,,,,,
12437565,home,Mallorca,Chiquinho,chiquinho,Chiquinho,M,10,179.0,454,M,1015826,EUR,949708800,F,20,20,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437565,home,Mallorca,Cyle Larin,cyle-larin,C. Larin,F,9,187.0,1609,M,790179,EUR,798076800,F,17,17,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437565,away,Espanyol,Joan García,joan-garcia,J. García,G,13,193.0,111965,M,930267,EUR,988934400,G,1,1,False,29.0,17.0,20.0,8.0,0.0,12.0,13.0,5.0,16.0,1.0,13.0,1.0,1.0,90.0,43.0,8.2,12.0,0.00431565,0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,4.0,1.0,2.0,5.0,0.8201,,
12437565,away,Espanyol,Omar El Hilali,omar-el-hilali,O. E. Hilali,D,23,183.0,6663,M,1064026,EUR,1063324800,D,23,23,False,36.0,28.0,4.0,1.0,0.0,18.0,22.0,10.0,14.0,,5.0,,,90.0,50.0,6.4,10.0,0.00332309,0,,,,,3.0,3.0,,,,1.0,3.0,3.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
12437565,away,Espanyol,Marash Kumbulla,marash-kumbulla,M. Kumbulla,D,4,191.0,1585,M,893642,EUR,949968000,D,4,4,False,23.0,17.0,3.0,,0.0,17.0,20.0,,3.0,5.0,1.0,,,89.0,36.0,6.6,6.0,0.000189,0,,,,2.0,1.0,3.0,,,,2.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
12437565,away,Espanyol,Leandro Cabrera,leandro-cabrera,L. Cabrera,D,6,190.0,819,M,81992,EUR,677116800,D,6,6,False,45.0,37.0,16.0,11.0,0.0,25.0,26.0,12.0,20.0,7.0,3.0,,,90.0,55.0,6.7,9.0,0.0105265,0,1.0,,1.0,5.0,2.0,6.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
12437565,away,Espanyol,Carlos Romero,carlos-romero,C. Romero,D,22,174.0,1103,M,1396048,EUR,1004313600,D,22,22,False,25.0,18.0,4.0,,0.0,9.0,11.0,9.0,14.0,4.0,4.0,,,90.0,41.0,6.3,8.0,0.0171402,0,,,2.0,1.0,5.0,2.0,,1.0,,1.0,,,,1.0,2.0,,,,,,,,,,Carlos Romero,,,,,,,,,,,,,,,,
12437565,away,Espanyol,Jofre Carreras,jofre,J. Carreras,M,17,175.0,337,M,1019236,EUR,992736000,M,17,17,False,17.0,12.0,2.0,1.0,0.0,3.0,4.0,9.0,14.0,2.0,4.0,,,81.0,36.0,7.0,12.0,0.0231097,0,1.0,,1.0,,3.0,5.0,1.0,2.0,1.0,,2.0,1.0,4.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12437565,away,Espanyol,Edu Expósito,edu-exposito,E. Expósito,M,8,175.0,1017,M,877262,EUR,838857600,M,8,8,False,27.0,19.0,1.0,,0.0,10.0,14.0,9.0,16.0,1.0,2.0,,,69.0,40.0,7.1,14.0,0.0132168,1,3.0,,2.0,1.0,5.0,3.0,2.0,2.0,1.0,2.0,,,,1.0,,,,,1.0,,0.1337,,,,,,,,,,,,,,,,,,,,
12437565,away,Espanyol,Urko González,urko-gonzalez,U. González,M,4,189.0,462,M,1064009,EUR,985046400,M,19,19,False,16.0,12.0,2.0,2.0,0.0,6.0,6.0,6.0,11.0,4.0,3.0,,,89.0,32.0,6.7,8.0,0.00122483,0,1.0,,1.0,1.0,8.0,5.0,1.0,1.0,,,3.0,3.0,1.0,1.0,3.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,2.0,
12437565,away,Espanyol,Javi Puado,javi-puado,J. Puado,M,7,178.0,1352,M,891511,EUR,896054400,M,7,7,False,13.0,11.0,1.0,1.0,0.0,3.0,4.0,8.0,9.0,,1.0,,,90.0,24.0,6.5,7.0,0.0265639,1,,,1.0,,3.0,2.0,1.0,2.0,1.0,,,,1.0,1.0,,1.0,,True,1.0,,0.0843,,,,,,,,,,,,,,,,,,,,
12437565,away,Espanyol,Alex Král,alex-kral,A. Král,M,33,185.0,664,M,825740,EUR,895536000,F,20,20,False,18.0,14.0,3.0,3.0,0.0,6.0,9.0,8.0,9.0,2.0,2.0,,,90.0,33.0,7.0,8.0,0.00799216,0,,,3.0,3.0,6.0,8.0,,3.0,2.0,,3.0,3.0,3.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,
12437565,away,Espanyol,Roberto Fernández,roberto-fernandez,R. Fernández,F,9,186.0,2068,M,1392592,EUR,1025654400,F,2,2,False,15.0,10.0,,,0.0,4.0,5.0,6.0,10.0,1.0,1.0,,,80.0,23.0,6.6,10.0,0.00231048,0,,,2.0,2.0,3.0,3.0,,,,,,,5.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12437565,away,Espanyol,Fernando Calero,fernando-calero,F. Calero,D,5,183.0,302,M,857205,EUR,811036800,D,5,5,True,3.0,2.0,1.0,,0.0,2.0,2.0,,1.0,,1.0,,,21.0,6.0,6.5,2.0,3.692e-05,0,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
12437565,away,Espanyol,Walid Cheddira,walid-cheddira,W. Cheddira,F,99,187.0,3794,M,917485,EUR,885427200,F,16,16,True,1.0,1.0,,,0.0,1.0,1.0,,,,,,,10.0,2.0,6.5,,4.812e-05,0,,,1.0,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,walo_98,,,,,,,,,,
12437565,away,Espanyol,Antoniu Roca,antoniu-roca,A. Roca,M,20,180.0,175,M,1099344,EUR,1031184000,F,31,31,True,2.0,1.0,,,0.0,,,1.0,2.0,,,,,9.0,3.0,6.4,1.0,0.00091216,0,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12437565,away,Espanyol,Pere Milla,pere-milla,P. Milla,M,11,179.0,867,M,175185,EUR,717206400,M,11,11,True,,,,,0.0,,,,,,,,,1.0,,,,,0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437565,away,Espanyol,Álvaro Aguado,alvaro-aguado,Á. Aguado,M,,174.0,148,M,916136,EUR,830908800,M,18,18,True,5.0,4.0,1.0,1.0,0.0,3.0,4.0,1.0,2.0,,,,,1.0,7.0,,3.0,0.00012429,0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437565,away,Espanyol,Angel Fortuno,fortuno-angel,A. Fortuno,G,1,183.0,108,M,1082734,EUR,978307200,G,33,33,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437565,away,Espanyol,Pol Tristan Jimenez,pol-tristan-jimenez,P. T. Jimenez,G,30,188.0,23,M,962624,EUR,1016409600,G,38,38,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437565,away,Espanyol,José Ángel López,jose-angel-lopez,J. Á. López,D,26,,23,M,2009791,EUR,1136073600,D,41,41,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,José Ángel López,,,,,,,,,,,,,,,,
12437565,away,Espanyol,Sergi Gómez,sergi-gomez,S. Gómez,D,5,185.0,195,M,125625,EUR,701740800,D,3,3,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437565,away,Espanyol,Brian Oliván,brian-olivan,B. Oliván,D,12,179.0,147,M,351500,EUR,765158400,D,14,14,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437565,away,Espanyol,Rafael Bauzà,rafael-bauza,R. Bauza,M,18,183.0,77,M,1841365,EUR,1107043200,M,35,35,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Rafael Bauza,,,,,,,,,,,,,,,,
12437565,away,Espanyol,Alejo Véliz,alejo-veliz,A. Véliz,F,9,187.0,3243,M,1116987,EUR,1063929600,F,9,9,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Alejo Veliz,,,,,,aleeveliz,,,,,,,,,,
