match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_aerialWon,stat_duelLost,stat_duelWon,stat_interceptionWon,stat_fouls,stat_keyPass,stat_totalContest,stat_wonContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_unsuccessfulTouch,stat_aerialLost,stat_challengeLost,stat_outfielderBlock,stat_totalCross,stat_goalAssist,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,captain,stat_shotOffTarget,stat_accurateCross,stat_bigChanceCreated,stat_blockedScoringAttempt,player_sofascoreId
11012360,home,RKC Waalwijk,Etienne Vaessen,etienne-vaessen,E. Vaessen,G,1,187,465,M,809408,EUR,806716800,G,1,1,False,45.0,23.0,36.0,16.0,10.0,13.0,13.0,32.0,17.0,3.0,1.0,1.0,1.0,90.0,60.0,6.5,22.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11012360,home,RKC Waalwijk,Julian Lelieveld,julian-lelieveld,J. Lelieveld,D,2,184,104,M,798179,EUR,880329600,D,2,2,False,23.0,20.0,1.0,1.0,10.0,10.0,10.0,13.0,1.0,,,,,65.0,37.0,6.4,6.0,0,,,1.0,2.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
11012360,home,RKC Waalwijk,Jurien Gaari,jurien-gaari,J. Gaari,D,3,181,58,M,884944,EUR,756604800,D,23,23,False,38.0,33.0,4.0,1.0,29.0,32.0,4.0,6.0,4.0,,,,,90.0,49.0,6.9,5.0,0,,,1.0,,5.0,1.0,,,1.0,1.0,3.0,2.0,2.0,1.0,,,,,,,,,,,,,,,
11012360,home,RKC Waalwijk,Shawn Adewoye,shawn-adewoye,S. Adewoye,D,4,183,156,M,989586,EUR,962236800,D,4,4,False,33.0,26.0,3.0,,19.0,23.0,7.0,10.0,9.0,,,,,90.0,45.0,6.7,8.0,0,,,2.0,1.0,3.0,1.0,1.0,,,,7.0,1.0,,,1.0,,,,,,,,,,,,,,
11012360,home,RKC Waalwijk,Lars Nieuwpoort,lars-nieuwpoort,L. Nieuwpoort,D,,189,9,,339893,EUR,783388800,D,15,15,False,29.0,26.0,3.0,2.0,20.0,21.0,6.0,8.0,3.0,,,,,65.0,37.0,6.7,3.0,0,,,,4.0,2.0,1.0,3.0,,,,2.0,2.0,2.0,,,1.0,1.0,1.0,,,,,,,,,,,
11012360,home,RKC Waalwijk,Thierry Lutonda,thierry-lutonda,T. Lutonda,D,5,167,113,M,867246,EUR,972604800,D,5,5,False,29.0,25.0,5.0,3.0,18.0,19.0,7.0,11.0,7.0,,,,,90.0,43.0,6.9,5.0,0,,,,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,,,1.0,,1.0,,,,,,,,,,
11012360,home,RKC Waalwijk,Yassin Oukili,oukili-yassin,Y. Oukili,M,5,195,495,M,1010846,EUR,978480000,M,33,33,False,24.0,15.0,3.0,1.0,5.0,9.0,10.0,15.0,5.0,,,,,90.0,40.0,8.1,14.0,2,,,2.0,6.0,7.0,2.0,2.0,1.0,1.0,,,4.0,2.0,1.0,2.0,1.0,,,,1.0,2.0,2.0,1.0,,,,,,
11012360,home,RKC Waalwijk,Vurnon Anita,vurnon-anita,V. Anita,M,,166,66,M,15007,EUR,607651200,M,6,6,False,40.0,29.0,6.0,3.0,17.0,20.0,12.0,20.0,6.0,,,,,90.0,54.0,6.9,15.0,0,,,1.0,2.0,5.0,2.0,,,3.0,1.0,1.0,3.0,3.0,,2.0,,,1.0,,,,,,,,,,,
11012360,home,RKC Waalwijk,Pelle Clement,pelle-clement,P. Clement,M,6,177,70,M,795135,EUR,832464000,M,14,14,False,25.0,16.0,1.0,,10.0,14.0,6.0,11.0,4.0,,,,,81.0,39.0,6.3,14.0,0,,,1.0,4.0,4.0,,1.0,,4.0,2.0,1.0,1.0,,,2.0,,,,,,1.0,,,,,,,,
11012360,home,RKC Waalwijk,Michiel Kramer,michiel-kramer,M. Kramer,F,29,195,192,M,36781,EUR,597110400,F,29,29,False,26.0,22.0,1.0,1.0,8.0,8.0,14.0,18.0,1.0,,,,,81.0,38.0,7.4,7.0,2,,,2.0,5.0,6.0,,2.0,,,,,,,4.0,2.0,3.0,1.0,,,,,1.0,1.0,True,1.0,,,,
