match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,captain,stat_accurateOppositionHalfPasses,stat_totalCross,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_aerialLost,stat_aerialWon,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_interceptionWon,stat_totalTackle,stat_errorLeadToAGoal,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_challengeLost,stat_dispossessed,stat_wonTackle,stat_ownGoals,player_sofascoreId,stat_outfielderBlock,stat_keyPass,stat_penaltyConceded,player_lastName,stat_accurateCross,stat_shotOffTarget,stat_totalOffside,stat_bigChanceMissed,stat_penaltyWon,stat_penaltyMiss,stat_bigChanceCreated,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot,stat_clearanceOffLine
12764244,home,Girona FC,Paulo Gazzaniga,paulo-gazzaniga,P. Gazzaniga,G,13,196,1941,M,164343,EUR,694310400,G,13,13,False,41.0,38.0,5.0,3.0,0.0,38.0,39.0,2.0,4.0,1.0,1.0,1.0,1.0,90.0,44.0,6.6,3.0,0.00011328,0,-1.6296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764244,home,Girona FC,Arnau Martínez,arnau-martinez,A. Martínez,D,4,181,1643,M,1084081,EUR,1051228800,D,4,4,False,72.0,65.0,4.0,2.0,0.0,40.0,43.0,31.0,3.0,,,,,90.0,87.0,6.4,11.0,0.0126249,0,,Arnau Martinez,True,25.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764244,home,Girona FC,David López,david-lopez,D. López,D,5,185,548,M,135116,EUR,623894400,D,5,5,False,100.0,92.0,8.0,5.0,0.0,71.0,74.0,26.0,12.0,,,,,90.0,109.0,6.8,8.0,0.00838808,2,,,,21.0,,3.0,5.0,1.0,1.0,1.0,,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3965,0.8412,,,,,,,,,,,,,,,,,,,,
12764244,home,Girona FC,Ladislav Krejčí,ladislav-krejci,L. Krejčí,D,37,191,2132,M,856250,EUR,924566400,D,18,18,False,104.0,87.0,12.0,3.0,0.0,60.0,67.0,37.0,3.0,,,,,90.0,112.0,5.9,19.0,0.0144205,0,,,,27.0,,3.0,5.0,,,1.0,,1.0,,,3.0,,,,,1.0,,,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,
12764244,home,Girona FC,Miguel Gutiérrez,miguel-gutierrez,M. Gutiérrez,D,3,180,4316,M,908716,EUR,996192000,D,3,3,False,47.0,37.0,6.0,3.0,0.0,24.0,26.0,23.0,7.0,,,,,90.0,75.0,6.6,17.0,0.00968852,1,,,,13.0,2.0,6.0,4.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,2.0,,0.0455,,1.0,1.0,2.0,,MGutiérrez,1.0,1.0,,,,,,,,,,,,,
12764244,home,Girona FC,Iván Martín,ivan-martin,I. Martín,M,23,178,913,M,973699,EUR,918950400,M,23,23,False,62.0,57.0,4.0,3.0,0.0,28.0,30.0,32.0,3.0,,,,,90.0,72.0,6.5,8.0,0.0307539,0,,,,29.0,,3.0,5.0,,,,1.0,1.0,1.0,,1.0,,,,1.0,3.0,,,,1.0,1.0,2.0,,,,1.0,1.0,,,,,,,,,,,,
12764244,home,Girona FC,Yangel Herrera,yangel-herrera,Y. Herrera,M,12,184,4327,M,839585,EUR,884131200,M,21,21,False,40.0,39.0,4.0,4.0,0.0,29.0,29.0,11.0,5.0,,,,,82.0,47.0,6.5,1.0,0.00809475,1,,,,10.0,,2.0,4.0,,,,,2.0,2.0,,1.0,,1.0,,1.0,1.0,,0.0161,,,,1.0,1.0,YangelHerrera8,,,,,,,,,,,,,,,
12764244,home,Girona FC,Viktor Tsygankov,viktor-tsygankov,V. Tsygankov,M,15,178,5445,M,319735,EUR,879552000,M,8,8,False,9.0,8.0,,,0.0,2.0,2.0,11.0,,,,,,29.0,16.0,7.0,4.0,0.185427,1,,,,8.0,4.0,,1.0,1.0,1.0,,1.0,,,,,1.0,,,,,,0.204,0.4178,,,,,viktortsygankov,,2.0,,,2.0,,,,,,,,,,
12764244,home,Girona FC,Donny van de Beek,donny-van-de-beek,D. v. d. Beek,M,6,183,7945,M,361790,EUR,861321600,M,6,6,False,21.0,19.0,1.0,1.0,0.0,7.0,7.0,15.0,,,,,,82.0,33.0,7.1,6.0,0.0420779,2,,,,12.0,1.0,5.0,3.0,,,,1.0,,1.0,1.0,1.0,1.0,,1.0,,2.0,,0.5251,0.7623,1.0,2.0,1.0,,donnyvdbeek,,1.0,,,,1.0,1.0,,,,,,,,
12764244,home,Girona FC,Bryan Gil,bryan-gil,B. Gil,M,21,176,3604,M,910026,EUR,981849600,M,20,20,False,35.0,30.0,1.0,,0.0,11.0,13.0,25.0,4.0,,,,,75.0,53.0,6.4,15.0,0.145658,1,,,,20.0,3.0,8.0,4.0,4.0,,,2.0,2.0,1.0,1.0,,,1.0,,1.0,2.0,,0.0334,,,2.0,1.0,,bryan11gil,,2.0,,,1.0,,,,,,,,,,
