match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,length,playerName,reason,rescinded,id,isHome,incidentClass,player_id,player_name,injury,from,description,confirmed
12764244,FT,2.0,3.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,,
12764244,,,,,90,0.0,,1,,,injuryTime,5.0,,,,,,,,,,,,
12764244,,,,,88,,,3,,,card,,Cristhian Stuani,Foul,False,121605442.0,True,yellow,32048.0,Cristhian Stuani,,,,
12764244,,,,,83,,,8,,,substitution,,,,,123126261.0,False,regular,,,False,,,
12764244,,,,,82,,,9,,,substitution,,,,,123126260.0,True,regular,,,False,,,
12764244,,,,,82,,,9,,,substitution,,,,,123126259.0,True,regular,,,False,,,
12764244,,,,,82,,,9,,,substitution,,,,,123126262.0,False,regular,,,False,,,
12764244,,2.0,3.0,,79,,,12,,,goal,,,,,187885259.0,False,ownGoal,856250.0,Ladislav Krejčí,,owngoal,,
12764244,,,,,75,,,16,,,substitution,,,,,123126237.0,True,regular,,,False,,,
12764244,,,,,75,,,16,,,substitution,,,,,123126236.0,True,regular,,,False,,,
12764244,,,,,75,,,16,,,card,,Donny van de Beek,Foul,False,121605416.0,True,yellow,361790.0,Donny van de Beek,,,,
12764244,,2.0,2.0,,73,,,18,,,goal,,,,,187884894.0,True,regular,361790.0,Donny van de Beek,,,,
12764244,,,,,71,,,20,,,substitution,,,,,123126220.0,False,regular,,,False,,,
12764244,,,,,71,,,20,,,substitution,,,,,123126219.0,False,regular,,,False,,,
12764244,,,,,67,,,24,,,inGamePenalty,,,goalkeeperSave,,118493693.0,True,missed,945768.0,Bojan Miovski,,,Goalkeeper save,
12764244,,,,,64,,,27,,,card,,In-Beom Hwang,Foul,False,121605403.0,False,yellow,889689.0,In-Beom Hwang,,,,
12764244,,,,,61,,,30,,,substitution,,,,,123126183.0,False,regular,,,False,,,
12764244,,,,,60,,,31,,,card,,Hugo Bueno,Foul,False,121605398.0,False,yellow,1013928.0,Hugo Bueno,,,,
12764244,,,,,52,,,39,,,varDecision,,,,,28459.0,False,goalAwarded,807771.0,Dávid Hancko,,,,False
12764244,,,,,49,,,42,,,card,,Arnaut Danjuma,Foul,False,121605382.0,True,yellow,827064.0,Arnaut Danjuma,,,,
12764244,HT,1.0,2.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,,
12764244,,,,,45,,,1,,,card,,David López,Foul,False,121605339.0,True,yellow,135116.0,David López,,,,
12764244,,,,,45,0.0,,1,,,injuryTime,2.0,,,,,,,,,,,,
12764244,,,,,36,,,10,,,inGamePenalty,,,goalkeeperSave,,118493682.0,False,missed,985823.0,Ayase Ueda,,,Goalkeeper save,
12764244,,,,,35,,,11,,,card,,Iván Martín,Foul,False,121605321.0,True,yellow,973699.0,Iván Martín,,,,
12764244,,1.0,2.0,,33,,,13,,,goal,,,,,187880921.0,False,regular,1126692.0,Antoni Milambo,,,,
12764244,,,,,29,,,17,,,substitution,,,,,123126005.0,True,injury,,,True,,,
12764244,,1.0,1.0,,23,,,23,,,goal,,,,,187880025.0,False,ownGoal,839585.0,Yangel Herrera,,owngoal,,
12764244,,1.0,0.0,,19,,,27,,,goal,,,,,187879835.0,True,regular,135116.0,David López,,,,
12764244,,,,,14,,,32,,,card,,Ibrahim Osman,Foul,False,121605275.0,False,yellow,1471095.0,Ibrahim Osman,,,,
12764244,,,,,4,,,42,,,card,,Yangel Herrera,Foul,False,121605269.0,True,yellow,839585.0,Yangel Herrera,,,,
