match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_totalContest,stat_wonTackle,stat_wasFouled,stat_aerialLost,stat_clearanceOffLine,stat_ownGoals,stat_accurateCross,stat_wonContest,player_sofascoreId,stat_errorLeadToAShot,stat_blockedScoringAttempt,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,captain,stat_goalAssist,stat_bigChanceCreated,stat_lastManTackle,stat_errorLeadToAGoal,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceMissed,stat_totalOffside,stat_hitWoodwork
10433856,home,Fatih Karagümrük,Batuhan Şen,batuhan-ahmet-sen,B. A. Şen,G,12,192,1076,M,867595,EUR,918000000,G,1,1,False,47.0,45.0,7.0,6.0,45.0,47.0,1.0,8.0,2.0,4.0,90.0,58.0,6.6,2.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433856,home,Fatih Karagümrük,Davide Biraschi,davide-biraschi,D. Biraschi,D,4,182,102,M,233252,EUR,773107200,D,4,4,False,39.0,32.0,5.0,3.0,19.0,23.0,6.0,5.0,,,90.0,63.0,6.7,12.0,2,,,13.0,17.0,1.0,1.0,3.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
10433856,home,Fatih Karagümrük,Rayyan Baniya,rayyan-baniya,R. Baniya,D,23,192,339,M,929739,EUR,919296000,D,99,99,False,57.0,47.0,10.0,2.0,39.0,44.0,2.0,6.0,,,90.0,71.0,6.7,12.0,0,,,8.0,13.0,,1.0,2.0,8.0,,,1.0,2.0,5.0,,1.0,,1.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,
10433856,home,Fatih Karagümrük,Ibrahim Drešević,ibrahim-dresevic,I. Drešević,D,5,186,210,M,817987,EUR,854064000,D,5,5,False,66.0,63.0,8.0,6.0,49.0,50.0,4.0,4.0,,,90.0,78.0,6.7,4.0,0,,,14.0,17.0,1.0,,5.0,2.0,1.0,,1.0,,1.0,,3.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
10433856,home,Fatih Karagümrük,Levent Mercan,munir-levent-mercan,L. Mercan,D,22,176,1693,M,1085938,EUR,976406400,D,18,18,False,40.0,32.0,2.0,1.0,13.0,18.0,3.0,7.0,,,90.0,61.0,7.0,12.0,0,,,21.0,25.0,3.0,1.0,4.0,7.0,2.0,,1.0,,3.0,2.0,,4.0,2.0,2.0,2.0,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,
10433856,home,Fatih Karagümrük,Sofiane Feghouli,sofiane-feghouli,S. Feghouli,M,,178,3304,M,37240,EUR,630633600,M,89,89,False,38.0,34.0,4.0,3.0,26.0,28.0,,3.0,,,81.0,43.0,6.9,5.0,0,,,9.0,11.0,1.0,,,1.0,,,,2.0,,1.0,,1.0,,,1.0,,,,1.0,,sffeghouli,,,,,,,,,,,,,,,
10433856,home,Fatih Karagümrük,Otabek Shukurov,otabek-shukurov,O. Shukurov,M,63,182,2967,M,358890,EUR,835401600,M,29,29,False,45.0,37.0,3.0,2.0,19.0,24.0,3.0,2.0,,,72.0,54.0,6.6,8.0,0,,,18.0,21.0,,,2.0,2.0,1.0,,2.0,2.0,,,1.0,,2.0,,,,,,,2.0,,1.0,,,,,,,,,,,,,,
10433856,home,Fatih Karagümrük,Magomed Ozdoev,magomed-ozdoev,M. Ozdoev,M,27,184,813,M,121185,EUR,720921600,M,27,27,False,36.0,28.0,4.0,2.0,9.0,12.0,,6.0,,,90.0,55.0,6.9,14.0,2,,,21.0,29.0,5.0,,4.0,7.0,1.0,,,,3.0,1.0,2.0,1.0,3.0,2.0,3.0,,,,2.0,1.0,,,2.0,,,,,,,,,,,,,
10433856,home,Fatih Karagümrük,Saba Lobjanidze,saba-lobjanidze,S. Lobjanidze,M,9,175,886,M,286923,EUR,787708800,F,7,7,False,17.0,16.0,2.0,1.0,7.0,7.0,,4.0,,,71.0,28.0,6.3,7.0,2,,,9.0,11.0,1.0,,7.0,1.0,4.0,,,,,2.0,,,2.0,,,,,,,1.0,,,1.0,2.0,1.0,,,,,,,,,,,
10433856,home,Fatih Karagümrük,Mbaye Diagne,mbaye-diagne,M. Diagne,F,45,191,1430,M,346790,EUR,688608000,F,9,9,False,19.0,15.0,,,10.0,12.0,1.0,1.0,,,90.0,32.0,7.3,9.0,4,,,5.0,8.0,1.0,,3.0,1.0,,1.0,,,,2.0,,,1.0,,1.0,1.0,,,,,,,,1.0,3.0,1.0,,,,,,,,,,
