match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_ballRecovery,stat_crossNotClaimed,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,stat_totalCross,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_expectedGoals,player_lastName,stat_accurateCross,stat_aerialWon,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_fouls,stat_expectedGoalsOnTarget,stat_keyPass,captain,stat_outfielderBlock,stat_unsuccessfulTouch,stat_wasFouled,stat_challengeLost,stat_blockedScoringAttempt,stat_errorLeadToAShot,player_sofascoreId,stat_bigChanceMissed,stat_totalOffside,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
12764217,home,FK Crvena zvezda,Cherif Ndiaye,ndiaye-cherif,C. Ndiaye,F,19,188,6602,M,868268,EUR,822355200,F,9,9,False,15.0,14.0,,,0.0,5.0,5.0,9.0,10.0,3.0,7.0,2.0,,,90.0,33.0,7.8,5.0,0.117288,4,,,,10.0,1.0,1.0,1.0,2.0,2.0,1.0,,1.091,,,3.0,,2.0,1.0,,3.0,1.0329,2.0,,,2.0,5.0,,,,,1.0,,,,,
12764217,home,FK Crvena zvezda,Andrija Maksimović,andrija-maksimovic,A. Maksimović,M,33,182,4273,M,1406171,EUR,1181001600,M,55,55,True,13.0,13.0,,,0.0,4.0,4.0,9.0,10.0,,1.0,2.0,,,19.0,16.0,6.6,2.0,0.0175422,1,,,1.0,,1.0,,,,,,,0.0783,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,
12764217,home,FK Crvena zvezda,Bruno Duarte,bruno-duarte,B. Duarte,F,17,182,1525,M,878830,EUR,827625600,F,17,17,True,4.0,3.0,2.0,2.0,0.0,,,3.0,4.0,,1.0,,,,19.0,10.0,6.8,2.0,0.0072261,1,,,,2.0,,1.0,1.0,1.0,,1.0,,0.0443,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,
12764217,home,FK Crvena zvezda,Milson,milson,Milson,M,77,170,4189,M,939721,EUR,939686400,F,27,27,True,1.0,1.0,,,0.0,,,1.0,2.0,,,,,,13.0,3.0,6.6,1.0,0.00125426,1,,,1.0,,,,,,,,,0.1101,,,,,,,,,,,,,,,,1.0,,,,,,,,
12764217,home,FK Crvena zvezda,Ivan Guteša,ivan-gutesa,I. Guteša,G,77,188,874,M,1019641,EUR,1017878400,G,77,77,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764217,home,FK Crvena zvezda,Milan Rodić,milan-rodic,M. Rodić,D,33,185,424,M,77678,EUR,670550400,D,23,23,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764217,home,FK Crvena zvezda,Vanja Drkušić,vanja-drkusic,V. Drkušić,D,6,186,665,M,908617,EUR,941241600,D,33,33,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764217,home,FK Crvena zvezda,Veljko Milosavljević,milosavljevic-veljko,V. Milosavljević,D,44,192,1774,M,1406130,EUR,1182988800,D,44,44,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764217,home,FK Crvena zvezda,Jovan Šljivić,jovan-sljivic,J. Šljivić,M,20,176,671,M,1153956,EUR,1129248000,M,7,7,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764217,home,FK Crvena zvezda,Guélor Kanga,guelor-kanga,G. Kanga,M,12,167,2123,M,311696,EUR,652147200,M,8,8,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764217,home,FK Crvena zvezda,Aleksandar Katai,aleksandar-katai,A. Katai,M,10,182,2332,M,110701,EUR,665798400,M,10,10,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764217,home,FK Crvena zvezda,Dálcio,dalcio,Dálcio,M,20,186,615,M,787646,EUR,832723200,M,22,22,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764217,home,FK Crvena zvezda,Luka Ilić,luka-ilic,L. Ilić,M,21,182,1070,M,885664,EUR,930873600,M,32,32,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764217,away,PSV Eindhoven,Walter Benítez,walter-benitez,W. Benítez,G,44,193,4360,M,249859,EUR,727401600,G,1,1,False,40.0,27.0,23.0,10.0,0.0,18.0,20.0,9.0,20.0,,,11.0,,5.0,90.0,57.0,8.0,13.0,0.00308141,0,0.5651,,,2.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,4.0,4.0,1.0,1.0
12764217,away,PSV Eindhoven,Richard Ledezma,richard-ledezma,R. Ledezma,D,37,175,944,M,985176,EUR,968198400,D,37,37,False,36.0,29.0,4.0,1.0,0.0,20.0,22.0,9.0,14.0,1.0,4.0,2.0,,,77.0,56.0,6.6,10.0,0.0178452,0,,,,2.0,,,,,2.0,2.0,2.0,,,,,,,,3.0,1.0,,1.0,,,1.0,,2.0,,,,,,,,,
12764217,away,PSV Eindhoven,Ryan Flamingo,ryan-flamingo,R. Flamingo,D,6,186,1605,M,1046960,EUR,1041292800,D,6,6,False,38.0,37.0,3.0,2.0,0.0,27.0,28.0,10.0,10.0,,3.0,3.0,,,50.0,42.0,6.6,1.0,0.016921,1,,Ryan Flamingo,,,,,,,3.0,,,0.0583,,,,,1.0,1.0,,3.0,0.4743,1.0,,,,,,,,,,,,,,
12764217,away,PSV Eindhoven,Olivier Boscagli,boscagli-olivier,O. Boscagli,D,21,181,1043,M,788784,EUR,879811200,D,18,18,False,41.0,34.0,8.0,6.0,0.0,26.0,29.0,8.0,12.0,1.0,3.0,3.0,,,90.0,55.0,6.7,7.0,0.00252126,2,,,,3.0,,,,1.0,8.0,,,0.0475,,,2.0,,,,,2.0,,,,2.0,,1.0,,1.0,1.0,,,,,,,
12764217,away,PSV Eindhoven,Mauro Júnior,mauro-junior,M. Júnior,D,17,171,1141,M,893499,EUR,925948800,D,17,17,False,31.0,27.0,4.0,1.0,0.0,20.0,22.0,7.0,11.0,,3.0,5.0,,,90.0,51.0,6.7,12.0,0.00514492,0,,,2.0,4.0,1.0,2.0,1.0,,2.0,2.0,2.0,,,,1.0,,,,2.0,,,,,1.0,3.0,,1.0,,,,,,,,,
12764217,away,PSV Eindhoven,Jerdy Schouten,jerdy-schouten,J. Schouten,M,22,185,1244,M,844234,EUR,853027200,M,22,22,False,31.0,25.0,5.0,3.0,0.0,15.0,16.0,10.0,15.0,2.0,4.0,3.0,,,90.0,43.0,6.7,7.0,0.0174323,1,,,,5.0,,1.0,,1.0,3.0,2.0,1.0,0.0543,,,1.0,,,,,,,,,,,2.0,1.0,,,,,,,,,
12764217,away,PSV Eindhoven,Joey Veerman,joey-veerman,J. Veerman,M,23,185,3777,M,850816,EUR,911433600,M,23,23,False,37.0,31.0,10.0,8.0,2.0,14.0,15.0,21.0,30.0,1.0,1.0,8.0,,,90.0,59.0,8.4,11.0,0.487506,2,,,8.0,4.0,,1.0,1.0,1.0,4.0,3.0,1.0,0.1161,,4.0,,,1.0,,,,0.078,3.0,,,1.0,,,,,,,,,,,
12764217,away,PSV Eindhoven,Johan Bakayoko,johan-bakayoko,J. Bakayoko,F,9,179,6810,M,1088896,EUR,1050796800,M,11,11,False,27.0,23.0,1.0,,0.0,10.0,12.0,13.0,17.0,,8.0,3.0,,,86.0,47.0,6.3,14.0,0.018333,1,,Johan Bakayoko,2.0,5.0,1.0,8.0,4.0,1.0,2.0,,,0.0306,,,,,,,,1.0,,1.0,,,1.0,1.0,2.0,,,johanbakayoko,,,,,,
12764217,away,PSV Eindhoven,Guus Til,guus-til,G. Til,M,20,183,2259,M,845798,EUR,882748800,M,20,20,False,26.0,20.0,,,1.0,7.0,8.0,13.0,18.0,1.0,4.0,3.0,,,86.0,38.0,7.4,8.0,0.179811,3,,,,3.0,1.0,1.0,,1.0,1.0,2.0,2.0,0.1299,,,1.0,1.0,1.0,,1.0,2.0,0.0424,2.0,,,,,,1.0,,,,1.0,,,,
12764217,away,PSV Eindhoven,Noa Lang,noa-lang,N. Lang,F,77,173,15611,M,875136,EUR,929577600,M,10,10,False,16.0,15.0,1.0,1.0,0.0,6.0,6.0,9.0,11.0,,2.0,2.0,,,74.0,33.0,6.9,7.0,0.00985114,0,,,1.0,5.0,1.0,,,,2.0,5.0,2.0,,,,,,,,2.0,,,1.0,,,3.0,,1.0,,,noano,,,,,,
12764217,away,PSV Eindhoven,Luuk de Jong,luuk-de-jong,L. de Jong,F,26,188,8550,M,40878,EUR,651715200,F,9,9,False,28.0,19.0,1.0,1.0,0.0,7.0,9.0,12.0,19.0,10.0,18.0,6.0,,,90.0,47.0,8.4,17.0,0.0649868,3,,,,14.0,2.0,2.0,,1.0,,4.0,3.0,0.3946,,,7.0,,2.0,2.0,,2.0,1.0333,2.0,True,,4.0,4.0,3.0,,,luukdejong9,1.0,,,,,
12764217,away,PSV Eindhoven,Wessel Kuhn,kuhn-wessel,W. Kuhn,D,5,185,97,M,1470004,EUR,1158364800,D,36,36,True,2.0,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,,,,,,16.0,4.0,6.4,1.0,0.00031315,0,,Wessel Kuhn,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764217,away,PSV Eindhoven,Rick Karsdorp,rick-karsdorp,R. Karsdorp,D,,182,704,M,363792,EUR,792460800,D,2,2,True,4.0,4.0,,,0.0,2.0,2.0,3.0,3.0,,,,,,13.0,10.0,6.8,1.0,0.131256,0,,,1.0,,,,,,1.0,,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,
12764217,away,PSV Eindhoven,Armando Obispo,armando-obispo,A. Obispo,D,4,184,451,M,825838,EUR,920592000,D,4,4,True,1.0,,,,0.0,,,,1.0,,1.0,,,,10.0,3.0,6.5,1.0,,0,,,,,,,,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
12764217,away,PSV Eindhoven,Ricardo Pepi,ricardo-pepi,R. Pepi,F,9,185,3726,M,986395,EUR,1042070400,F,14,14,True,5.0,5.0,,,0.0,2.0,2.0,3.0,3.0,,1.0,1.0,,,10.0,7.0,6.6,1.0,0.0543927,0,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,
12764217,away,PSV Eindhoven,Joël Drommel,joel-drommel,J. Drommel,G,1,189,377,M,610396,EUR,848102400,G,16,16,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764217,away,PSV Eindhoven,Niek Schiks,niek-schiks,N. Schiks,G,24,188,223,M,1134720,EUR,1075766400,G,24,24,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764217,away,PSV Eindhoven,Isaac Babadi,isaac-babadi,I. Babadi,M,10,179,1023,M,1120701,EUR,1112745600,M,26,26,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764217,away,PSV Eindhoven,Tygo Land,land-tygo,T. Land,M,18,180,852,M,1441117,EUR,1136937600,M,28,28,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764217,away,PSV Eindhoven,Tai Abed,tay-abed-kassus,T. A. Kassus,M,55,177,580,M,1160250,EUR,1091491200,M,47,47,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764217,away,PSV Eindhoven,Couhaib Driouech,couhaib-driouech,C. Driouech,F,11,175,4617,M,1047395,EUR,1019001600,F,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
