match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,player_jerseyNumber,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,player_firstName,player_lastName,captain,stat_keyPass,stat_challengeLost,stat_dispossessed,stat_wonContest,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,player_sofascoreId,stat_goals,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_clearanceOffLine,stat_penaltyConceded
11452983,home,Abha,Ciprian Tătărușanu,ciprian-tatarusanu,C. Tătărușanu,G,198.0,624,M,44453,EUR,508291200,G,16,16,False,22.0,17.0,10.0,5.0,0.0,13.0,14.0,4.0,8.0,5.0,1.0,90.0,26.0,5.8,5.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452983,home,Abha,Saleh Al Qumayzi,saleh-al-qumayzi,S. Al Qumayzi,D,180.0,9,M,160891,EUR,688780800,D,17,17,False,28.0,20.0,5.0,,0.0,13.0,13.0,7.0,15.0,4.0,,90.0,49.0,6.1,11.0,2,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
11452983,home,Abha,Fabián Noguera,fabian-noguera,F. Noguera,D,192.0,73,M,581620,EUR,732585600,D,18,18,False,29.0,21.0,11.0,4.0,0.0,17.0,19.0,4.0,10.0,5.0,,90.0,45.0,6.6,10.0,1,,,3.0,2.0,1.0,,,4.0,1.0,3.0,,29,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,
11452983,home,Abha,Ahmad Al Hbeab,ahmad-al-hbeab,A. A. Hbeab,D,176.0,1,M,818761,EUR,725932800,D,6,6,False,18.0,12.0,4.0,,0.0,11.0,16.0,1.0,2.0,3.0,,90.0,24.0,6.0,6.0,0,2.0,,2.0,,,,,3.0,,,,76,,,,,,,Ahmad,Al Hbeab,True,1.0,,,,,,,,,,,,,,
11452983,home,Abha,Mohammed Naji,mohammed-naji,M. Naji,D,170.0,4,M,893173,EUR,751939200,D,3,3,False,12.0,11.0,2.0,2.0,0.0,9.0,10.0,2.0,2.0,3.0,,72.0,33.0,6.8,7.0,0,,,3.0,8.0,1.0,,,3.0,,,1.0,4,,,5.0,1.0,2.0,1.0,Mohammed,Naji,,,1.0,1.0,1.0,,,,,,,,,,,
11452983,home,Abha,Saad Al-Salouli,saad-alselouli,S. Al-Salouli,M,168.0,15,M,917266,EUR,896054400,M,88,88,False,11.0,9.0,2.0,,0.0,8.0,8.0,1.0,5.0,,,73.0,24.0,6.7,8.0,1,,,4.0,3.0,1.0,1.0,,,,,1.0,24,,,,,3.0,,,,,1.0,1.0,2.0,,2.0,,,,,,,,,,
11452983,home,Abha,Uroš Matić,uros-matic,U. Matić,M,185.0,66,M,63273,EUR,643420800,M,8,8,False,32.0,23.0,2.0,1.0,0.0,14.0,18.0,10.0,19.0,4.0,,90.0,49.0,6.9,15.0,2,,,1.0,,,,2.0,,,5.0,1.0,,,,,,,,,,,1.0,,1.0,,5.0,1.0,1.0,,,,,,,,
11452983,home,Abha,Grzegorz Krychowiak,grzegorz-krychowiak,G. Krychowiak,M,187.0,2715,M,76227,EUR,633571200,M,5,5,False,55.0,48.0,9.0,8.0,0.0,26.0,31.0,22.0,24.0,7.0,,90.0,60.0,6.8,8.0,0,,,,4.0,,,,,,,1.0,4,,,1.0,,3.0,,Grzegorz,Krychowiak,,1.0,,,,,,,,,,,,,,
11452983,home,Abha,François Kamano,francois-kamano,F. Kamano,M,182.0,1456,M,580800,EUR,830995200,M,11,11,False,15.0,11.0,,,0.0,6.0,6.0,5.0,10.0,3.0,,84.0,22.0,6.6,6.0,2,,,3.0,2.0,,,,,,,1.0,45,,2.0,2.0,2.0,,2.0,,,,,1.0,,,1.0,,,,,,,,,,
11452983,home,Abha,Ahmed Abdu,ahmed-abdoh-jaber,A. Abdu,F,183.0,56,M,873363,EUR,822528000,F,71,71,False,11.0,5.0,4.0,1.0,0.0,3.0,3.0,2.0,8.0,1.0,,56.0,14.0,6.4,7.0,0,2.0,1.0,4.0,2.0,,,,,,,,71,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,
11452983,home,Abha,Abdulelah Alshamary,abdulelah-alshamary,A. Alshamary,M,172.0,38,M,931838,EUR,917136000,F,80,80,False,19.0,17.0,3.0,2.0,0.0,5.0,6.0,12.0,14.0,3.0,,83.0,30.0,6.8,7.0,0,,1.0,2.0,6.0,,,,,,,2.0,8,,,1.0,,4.0,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,
11452983,home,Abha,Karl Toko Ekambi,karl-toko-ekambi,K. Toko Ekambi,F,183.0,3818,M,842931,EUR,716428800,F,7,7,True,13.0,6.0,,,0.0,3.0,4.0,3.0,9.0,2.0,,34.0,18.0,7.1,8.0,2,,,1.0,1.0,,1.0,,,,,,9,,1.0,1.0,1.0,,,,,,,,1.0,,,,,karltokoekambi,1.0,1.0,,,,,
11452983,home,Abha,Hassan Hashim Al-Ali,hassan-hashim-al-ali,H. H. A. Ali,F,175.0,30,M,1066734,EUR,1013299200,F,9,9,True,7.0,5.0,2.0,1.0,0.0,2.0,2.0,4.0,6.0,,,18.0,14.0,5.9,5.0,1,,,4.0,1.0,2.0,1.0,,,,,1.0,11,1.0,,,,,,Hassan Hashim Al Ali,,,,2.0,1.0,1.0,1.0,1.0,,,,,,,,,
11452983,home,Abha,Mohammed Al Oufi,mohammed-al-oufi,M. A. Oufi,D,168.0,14,M,1050350,EUR,1028764800,D,24,24,True,10.0,9.0,1.0,1.0,0.0,3.0,3.0,7.0,9.0,,,17.0,18.0,6.5,4.0,0,,,1.0,,1.0,,,,,1.0,1.0,23,,,,,,,Mohammed Al Oufi,,,1.0,,,,2.0,1.0,1.0,,,,,,,,
11452983,home,Abha,Meshal Al Mutairi,meshal-al-mutairi,M. A. Mutairi,M,170.0,44,M,1522212,EUR,922320000,M,77,77,True,5.0,4.0,,,0.0,,,4.0,5.0,1.0,,16.0,10.0,7.0,2.0,0,,,,4.0,2.0,,,,,,1.0,10,,,1.0,1.0,1.0,,Meshal Al Mutairi,,,,,,2.0,,,,,,,,,,,
11452983,home,Abha,Mohammed Al-Konaideri,mohammed-al-konaideri,M. Al-Konaideri,D,175.0,21,M,1019340,EUR,971222400,D,13,13,True,13.0,13.0,1.0,1.0,0.0,5.0,5.0,8.0,8.0,4.0,,16.0,16.0,6.7,2.0,0,,,1.0,1.0,,,,,,,1.0,12,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,
11452983,home,Abha,Abdulrahman Al Bouq,abdulrahman-al-bouq,A. A. Bouq,G,,7,M,1474489,EUR,936835200,G,12,12,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,21,,,,,,,Abdulrahman Al Bouq,,,,,,,,,,,,,,,,,
