match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_jerseyNumber,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalOffside,stat_keyPass,captain,stat_aerialWon,stat_outfielderBlock,stat_shotOffTarget,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_blockedScoringAttempt,stat_clearanceOffLine,stat_lastManTackle,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,player_sofascoreId,stat_hitWoodwork,stat_bigChanceMissed
11453153,home,Al Raed,André Moreira,André,Moreira,andre-moreira,A. Moreira,G,195.0,72,M,576272,EUR,817862400,G,1,1,False,32.0,13.0,31.0,12.0,0.0,1.0,3.0,12.0,29.0,10.0,2.0,2.0,3.0,90.0,38.0,5.5,20.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453153,home,Al Raed,Mohammed Al-Dosari,,,mohammed-al-dosari,M. Al-Dosari,D,,12,M,970908,EUR,931651200,D,32,32,False,28.0,22.0,4.0,2.0,0.0,12.0,14.0,11.0,15.0,4.0,,,,90.0,51.0,6.8,8.0,0,32,1.0,1.0,2.0,6.0,7.0,2.0,1.0,1.0,1.0,3.0,1.0,4.0,2.0,1.0,2.0,1.0,1.0,3.0,,,,,,,,,,,,,,,
11453153,home,Al Raed,Abdullah Al-Fahad,,,al-fahad-abdullah,A. Al-Fahad,D,177.0,20,M,817947,EUR,771638400,D,19,19,False,27.0,20.0,5.0,2.0,0.0,16.0,17.0,4.0,11.0,1.0,,,,90.0,41.0,6.4,9.0,0,19,1.0,,3.0,4.0,1.0,,,,,2.0,4.0,,,,,1.0,,,True,1.0,1.0,,,,,,,,,,,,
11453153,home,Al Raed,Oumar Gonzalez,,,oumar-gonzalez,O. Gonzalez,D,186.0,312,M,842744,EUR,888364800,D,21,21,False,10.0,7.0,3.0,1.0,0.0,4.0,5.0,3.0,5.0,1.0,,,,90.0,29.0,6.5,4.0,0,21,,,,2.0,4.0,,1.0,,,15.0,1.0,1.0,,,1.0,1.0,,,,2.0,,,,,,,,,,,,,
11453153,home,Al Raed,Abdullah Al Yousif,,,abdullah-al-yousif,A. A. Yousif,D,175.0,9,M,892897,EUR,878083200,D,43,43,False,17.0,14.0,6.0,4.0,0.0,9.0,12.0,5.0,5.0,2.0,,,,90.0,29.0,6.8,4.0,0,13,,,2.0,2.0,4.0,,,1.0,1.0,5.0,,3.0,3.0,1.0,,,,,,,1.0,,,,,,,,,,,,
11453153,home,Al Raed,Hamad Al-Jayzani,,,hamad-al-jayzani,H. Al-Jayzani,D,176.0,11,M,802975,EUR,731203200,D,28,28,False,19.0,12.0,3.0,,0.0,6.0,10.0,6.0,11.0,3.0,,,,90.0,48.0,6.6,15.0,1,28,2.0,,1.0,8.0,7.0,4.0,,5.0,3.0,6.0,1.0,3.0,3.0,3.0,,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,
11453153,home,Al Raed,Mansour Al Bishi,,,mansour-al-bishi,M. A. Bishi,M,168.0,20,M,982351,EUR,956534400,M,14,14,False,12.0,10.0,3.0,1.0,0.0,7.0,8.0,3.0,4.0,6.0,,,,81.0,28.0,6.9,6.0,0,14,,,,4.0,3.0,1.0,,1.0,1.0,3.0,1.0,2.0,2.0,2.0,,3.0,,,,,,,,,,,,,,,,,
11453153,home,Al Raed,Mathias Normann,,,mathias-normann,M. Normann,M,179.0,189,M,565686,EUR,833241600,M,8,8,False,22.0,17.0,7.0,2.0,1.0,11.0,12.0,7.0,11.0,1.0,,,,90.0,35.0,8.2,8.0,1,12,1.0,1.0,2.0,4.0,2.0,1.0,,2.0,1.0,1.0,1.0,,,2.0,,,,1.0,,1.0,4.0,,1.0,1.0,1.0,,,,,,,,
11453153,home,Al Raed,Khalid Alsubaie,,,khalid-alsubaie,K. Alsubaie,M,176.0,8,M,893373,EUR,940896000,M,24,24,False,33.0,27.0,5.0,2.0,0.0,14.0,15.0,13.0,19.0,7.0,,,,90.0,46.0,6.4,10.0,0,27,1.0,,1.0,5.0,5.0,3.0,,1.0,,3.0,,4.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,
11453153,home,Al Raed,Karim El Berkaoui,,,el-berkaoui-karim,K. El Berkaoui,F,175.0,2625,M,919719,EUR,818812800,F,11,11,False,14.0,10.0,3.0,1.0,0.0,4.0,6.0,7.0,10.0,1.0,,,,72.0,30.0,7.5,10.0,3,33,2.0,1.0,1.0,9.0,2.0,2.0,,6.0,1.0,,2.0,,,,,1.0,2.0,,,1.0,1.0,,,2.0,1.0,1.0,1.0,,,,,,
11453153,home,Al Raed,Júlio Tavares,,,julio-tavares,J. Tavares,F,187.0,109,M,218652,EUR,595900800,F,17,17,False,22.0,14.0,,,0.0,6.0,6.0,8.0,16.0,3.0,,,,90.0,33.0,6.9,11.0,1,11,,,8.0,10.0,9.0,,,,,1.0,,1.0,1.0,3.0,1.0,2.0,1.0,1.0,,7.0,,1.0,,,,,,,,,,,
11453153,home,Al Raed,Mohamed Fouzair,,,mohamed-fouzair,M. Fouzair,M,168.0,271,M,893191,EUR,693532800,M,10,10,True,12.0,10.0,1.0,,0.0,4.0,4.0,6.0,8.0,3.0,,,,18.0,15.0,6.7,2.0,1,,,,,1.0,2.0,1.0,,1.0,1.0,,,,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,
