match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_goalAssist,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_totalOffside,stat_keyPass,captain,stat_duelLost,stat_totalClearance,stat_fouls,player_sofascoreId,stat_aerialLost,stat_challengeLost,stat_blockedScoringAttempt,stat_outfielderBlock,stat_wonTackle,stat_unsuccessfulTouch,stat_totalCross,stat_dispossessed,stat_totalContest,stat_accurateCross,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_bigChanceCreated,stat_hitWoodwork,stat_punches,stat_bigChanceMissed
10407246,home,Royal Antwerp FC,Michel Ange Balikwisha,michel-ange-balikwisha,M. A. Balikwisha,M,10,177,4176,M,923969,EUR,989452800,F,10,10,False,26.0,19.0,1.0,1.0,2.0,2.0,17.0,28.0,,4.0,10.0,3.0,,,88.0,57.0,8.8,21.0,4,,,,1.0,2.0,,,,,5.0,,1.0,,,,1.0,,,5.0,4.0,3.0,2.0,,1.0,2.0,2.0,,1.0,,
10407246,home,Royal Antwerp FC,Vincent Janssen,vincent-janssen,V. Janssen,F,18,184,1446,M,339901,EUR,771552000,F,18,18,True,12.0,10.0,,,1.0,1.0,9.0,11.0,3.0,4.0,,1.0,,,16.0,20.0,6.8,4.0,1,,,,1.0,,,,1.0,,2.0,2.0,,,1.0,,,,,1.0,,1.0,,,,,,,,,
10407246,home,Royal Antwerp FC,Anthony Valencia,anthony-valencia,A. Valencia,F,14,175,559,M,1020197,EUR,1058659200,F,55,55,True,8.0,5.0,,,1.0,1.0,4.0,7.0,1.0,4.0,,,,,16.0,11.0,6.6,3.0,0,,,,,,1.0,,,,1.0,,,,1.0,,,,,,,,2.0,,2.0,,,,,,
10407246,home,Royal Antwerp FC,Birger Verstraete,birger-verstraete,B. Verstraete,M,4,171,121,M,192268,EUR,766454400,M,6,6,True,1.0,1.0,,,1.0,1.0,,,1.0,3.0,,1.0,,,2.0,3.0,,,0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
10407246,home,Royal Antwerp FC,Viktor Fischer,viktor-fischer,V. Fischer,F,,179,239,M,94287,EUR,771120000,F,7,7,True,1.0,,,,,,,1.0,,,,,,,2.0,2.0,,2.0,0,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,
10407246,home,Royal Antwerp FC,Ortwin De Wolf,de-wolf-ortwin,O. D. Wolf,G,1,190,162,M,877292,EUR,830217600,G,26,26,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407246,home,Royal Antwerp FC,Dinis Almeida,dinis-almeida,D. Almeida,D,4,190,97,M,811562,EUR,804297600,D,61,61,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407246,home,Royal Antwerp FC,Jelle Bataille,jelle-bataille,J. Bataille,D,25,175,223,M,889387,EUR,927158400,D,34,34,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407246,away,Oud-Heverlee Leuven,Valentin Cojocaru,valentin-cojocaru,V. Cojocaru,G,77,195,223,M,182363,EUR,812505600,G,12,12,False,48.0,37.0,16.0,7.0,37.0,43.0,,5.0,,,7.0,,,,90.0,54.0,5.5,11.0,0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,
10407246,away,Oud-Heverlee Leuven,Louis Patris,louis-patris,L. Patris,M,27,187,271,M,923972,EUR,991872000,D,25,25,False,34.0,25.0,8.0,4.0,18.0,22.0,7.0,12.0,1.0,7.0,5.0,1.0,,,90.0,59.0,8.2,13.0,2,,,1.0,,3.0,5.0,,1.0,,7.0,2.0,3.0,,1.0,2.0,,1.0,3.0,2.0,,1.0,,,,2.0,1.0,,,,
10407246,away,Oud-Heverlee Leuven,Ewoud Pletinckx,ewoud-pletinckx,E. Pletinckx,D,28,190,195,M,949101,EUR,971136000,D,28,28,False,31.0,21.0,6.0,1.0,20.0,28.0,1.0,3.0,,5.0,4.0,,,,90.0,49.0,7.0,10.0,0,,,,,2.0,4.0,,,,3.0,4.0,1.0,,2.0,,,2.0,2.0,,,,1.0,,1.0,,,,,,
10407246,away,Oud-Heverlee Leuven,Dylan Ouedraogo,dylan-ouedraogo,D. Ouedraogo,D,15,185,140,M,899011,EUR,901065600,D,15,15,False,30.0,23.0,4.0,2.0,20.0,25.0,3.0,5.0,1.0,1.0,6.0,,,,88.0,46.0,6.1,10.0,0,,,,,2.0,,,,,2.0,2.0,,,1.0,,,1.0,,,,1.0,,,,,,,,,
10407246,away,Oud-Heverlee Leuven,Mousa Tamari,mousa-al-taamari,M. Tamari,F,11,175,5388,M,876600,EUR,865900800,M,11,11,False,26.0,19.0,7.0,4.0,6.0,9.0,13.0,18.0,1.0,5.0,3.0,,,,90.0,46.0,6.2,16.0,2,,,,1.0,,3.0,1.0,1.0,,7.0,1.0,,,,,1.0,,2.0,1.0,1.0,3.0,5.0,,1.0,,,1.0,1.0,,1.0
10407246,away,Oud-Heverlee Leuven,Kristiyan Malinov,kristiyan-malinov,K. Malinov,M,33,170,108,M,136688,EUR,764985600,M,4,4,False,27.0,24.0,1.0,1.0,20.0,21.0,4.0,6.0,,3.0,5.0,1.0,,,58.0,37.0,6.5,5.0,0,,,,,2.0,2.0,,,,6.0,,2.0,,2.0,,,,1.0,,,2.0,,,,,,,,,
10407246,away,Oud-Heverlee Leuven,Casper De Norre,casper-de-norre,C. D. Norre,M,24,175,152,M,823654,EUR,855273600,M,24,24,False,39.0,34.0,2.0,1.0,24.0,27.0,10.0,13.0,,1.0,3.0,1.0,,,90.0,53.0,6.3,7.0,1,,,,1.0,3.0,,,,,1.0,3.0,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,,
10407246,away,Oud-Heverlee Leuven,Jón Dagur Þórsteinsson,jon-dagur-thorsteinsson,J. D. Þórsteinsson,F,24,177,277,M,862449,EUR,912038400,M,7,7,False,15.0,12.0,,,7.0,9.0,6.0,8.0,1.0,2.0,,,,,58.0,27.0,6.1,9.0,0,,,,,,1.0,,,,4.0,,,,,2.0,,,1.0,2.0,2.0,2.0,,1.0,,,,,,,
10407246,away,Oud-Heverlee Leuven,Mathieu Maertens,mathieu-maertens,M. Maertens,F,33,182,85,M,360652,EUR,796262400,F,33,33,False,35.0,29.0,5.0,2.0,12.0,17.0,17.0,19.0,1.0,5.0,5.0,3.0,,,90.0,52.0,6.7,14.0,1,,,,1.0,,,,1.0,True,6.0,1.0,2.0,,2.0,,,,,1.0,1.0,2.0,2.0,,1.0,,,,,,
10407246,away,Oud-Heverlee Leuven,Raphael Holzhauser,raphael-holzhauser,R. Holzhauser,F,,193,127,M,95375,EUR,729820800,F,10,10,False,34.0,26.0,8.0,6.0,14.0,15.0,14.0,22.0,,1.0,1.0,1.0,,,88.0,42.0,7.1,10.0,1,,,1.0,,,,,2.0,,1.0,,,,1.0,,,,,1.0,3.0,,,2.0,,1.0,,1.0,,,1.0
10407246,away,Oud-Heverlee Leuven,Nachon Nsingi,nachon-nsingi,N. Nsingi,F,27,169,105,M,1388434,EUR,988070400,F,43,43,False,10.0,7.0,,,6.0,6.0,1.0,4.0,,1.0,1.0,,,,68.0,15.0,7.2,4.0,1,Nachon Nsingi,,,,1.0,1.0,,,,1.0,,,,,,,,,,,1.0,,,,1.0,1.0,,,,
10407246,away,Oud-Heverlee Leuven,Joren Dom,joren-dom,J. Dom,D,,177,26,M,804233,EUR,628300800,D,6,6,True,12.0,9.0,2.0,1.0,4.0,5.0,5.0,7.0,,,4.0,,,,32.0,19.0,6.1,4.0,0,,,,,2.0,,,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,
10407246,away,Oud-Heverlee Leuven,Hamza Mendyl,hamza-mendyl,H. Mendyl,D,37,179,700,M,846447,EUR,877392000,D,20,20,True,16.0,13.0,2.0,,1.0,3.0,12.0,14.0,1.0,1.0,1.0,,,,32.0,24.0,6.2,7.0,0,,,,,,,,1.0,,3.0,3.0,,,,2.0,,,,1.0,1.0,1.0,,,,,,,,,
10407246,away,Oud-Heverlee Leuven,Mykola Kukharevych,mykola-kukharevych,M. Kukharevych,F,9,193,1642,M,1029969,EUR,993945600,F,17,17,True,5.0,3.0,,,3.0,4.0,,1.0,1.0,1.0,,,,,22.0,8.0,6.3,4.0,0,,,,,,,,,,2.0,,2.0,,,,,,,2.0,,,,,,,,,,,
10407246,away,Oud-Heverlee Leuven,Pierre-Yves Ngawa,pierre-yves-ngawa,P. Ngawa,D,5,187,33,M,137805,EUR,697593600,D,5,5,True,2.0,,,,,1.0,,1.0,,,,,,,2.0,2.0,,2.0,0,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,
10407246,away,Oud-Heverlee Leuven,João Gamboa,joao-gamboa,J. Gamboa,M,5,187,92,M,794318,EUR,841449600,M,21,21,True,,,,,,,,,,,,,,,2.0,,,,0,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,
10407246,away,Oud-Heverlee Leuven,Nordin Jackers,nordin-jackers,N. Jackers,G,29,185,420,M,361722,EUR,873417600,G,29,29,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407246,away,Oud-Heverlee Leuven,Soufiane Chakla,soufiane-chakla,S. Chakla,D,44,188,402,M,577194,EUR,746841600,D,3,3,True,,,,,,,,,,,,,,,,,,,0,Soufiane,Chakla,,,,,,,,,,,,,,,,,,,,,,,,,,,,
