match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,captain,stat_aerialWon,stat_outfielderBlock,stat_totalCross,stat_dispossessed,stat_unsuccessfulTouch,stat_fouls,stat_wasFouled,stat_keyPass,player_firstName,player_lastName,player_sofascoreId,stat_accurateCross,stat_shotOffTarget,stat_totalOffside,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_goals,stat_goalAssist,stat_bigChanceCreated
10438335,home,FC Arouca,Benji Michel,benji-michel,B. Michel,M,,178,150,M,935643,EUR,877564800,F,18,18,False,13.0,8.0,,,3.0,5.0,5.0,8.0,2.0,59.0,22.0,6.6,9.0,0,2.0,3.0,3.0,,1.0,1.0,1.0,,,,,1.0,,,1.0,3.0,,1.0,,,,,,,1.0,,,,,
10438335,home,FC Arouca,Arsénio Nunes,arsenio-nunes,A. Nunes,F,12,180,45,M,252087,EUR,620438400,M,8,8,True,7.0,5.0,,,3.0,4.0,2.0,3.0,2.0,31.0,9.0,6.4,2.0,0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
10438335,home,FC Arouca,Bruno Marques,bruno-marques,Bruno Marques,F,22,194,113,M,978517,EUR,919641600,F,9,9,True,9.0,7.0,,,5.0,5.0,2.0,4.0,,31.0,24.0,6.4,6.0,3,4.0,9.0,5.0,1.0,1.0,,,,3.0,1.0,,,,,1.0,2.0,2.0,2.0,,,,,,,,3.0,,,,
10438335,home,FC Arouca,Pedro Moreira,pedro-moreira,P. Moreira,M,,182,5,M,61174,EUR,605923200,M,20,20,True,3.0,3.0,,,2.0,2.0,1.0,1.0,,8.0,3.0,6.5,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438335,home,FC Arouca,Nino Galović,nino-galovic,N. Galović,D,,184,65,M,161431,EUR,710380800,D,44,44,True,3.0,2.0,,,2.0,3.0,,,,2.0,3.0,,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438335,home,FC Arouca,Oriol Busquets,oriol-busquets,O. Busquets,M,66,185,483,M,817621,EUR,916790400,M,14,14,True,3.0,3.0,1.0,1.0,3.0,3.0,,,,1.0,3.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438335,home,FC Arouca,João Valido,joao-valido,J. Valido,G,1,185,54,M,973352,EUR,952041600,G,92,92,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438335,home,FC Arouca,Rafael Fernandes,rafael-fernandes,R. Fernandes,D,19,189,331,M,1087352,EUR,1025222400,D,64,64,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438335,home,FC Arouca,Yaw Moses,yaw-moses,Y. Moses,M,6,170,71,M,892757,EUR,930787200,M,17,17,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438335,away,Benfica,Odysseas Vlachodimos,odysseas-vlachodimos,O. Vlachodimos,G,1,191,2909,M,138149,EUR,767318400,G,99,99,False,15.0,12.0,6.0,3.0,11.0,12.0,1.0,3.0,5.0,90.0,19.0,6.8,3.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438335,away,Benfica,Alexander Bah,alexander-bah,A. Bah,D,6,183,2276,M,850976,EUR,881625600,D,6,6,False,48.0,40.0,4.0,3.0,10.0,11.0,32.0,41.0,8.0,86.0,79.0,7.3,16.0,0,2.0,11.0,6.0,4.0,3.0,,1.0,2.0,3.0,1.0,,2.0,1.0,4.0,,,2.0,1.0,2.0,,,,2.0,,,,,,,
10438335,away,Benfica,António Silva,antonio-silva,A. Silva,D,4,187,8155,M,1006069,EUR,1067472000,D,66,66,False,56.0,51.0,5.0,3.0,36.0,36.0,15.0,20.0,6.0,87.0,62.0,6.9,5.0,0,,2.0,2.0,1.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,,,,1.0,,,,,antoniosilva.66,,,,,,,,
10438335,away,Benfica,Nicolás Otamendi,nicolas-otamendi,N. Otamendi,D,30,183,17844,M,74915,EUR,571622400,D,30,30,False,72.0,66.0,6.0,2.0,43.0,45.0,23.0,27.0,10.0,90.0,77.0,7.3,6.0,0,1.0,1.0,4.0,,,,1.0,1.0,2.0,2.0,True,2.0,,,,,,,,,,Notamendi30,,,,,,,,
10438335,away,Benfica,Alejandro Grimaldo,alejandro-grimaldo,A. Grimaldo,M,20,171,13008,M,177177,EUR,811555200,D,3,3,False,61.0,56.0,3.0,2.0,21.0,21.0,35.0,44.0,5.0,86.0,84.0,6.9,14.0,0,1.0,7.0,3.0,1.0,4.0,1.0,1.0,,2.0,1.0,,,,4.0,1.0,1.0,1.0,,,,,grimaldo35,,,,,,,,
10438335,away,Benfica,Florentino Luís,florentino-luis,F. Luís,M,16,184,3615,M,855845,EUR,935020800,M,61,61,False,83.0,77.0,2.0,1.0,28.0,29.0,49.0,54.0,4.0,90.0,91.0,7.1,8.0,0,,2.0,3.0,1.0,,,,,2.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,
10438335,away,Benfica,Chiquinho,chiquinho,Chiquinho,M,22,174,1902,M,584124,EUR,806112000,M,22,22,False,79.0,72.0,5.0,3.0,32.0,33.0,40.0,50.0,8.0,90.0,96.0,7.0,15.0,0,1.0,3.0,5.0,,2.0,1.0,,,2.0,,,2.0,,4.0,,3.0,1.0,,,,,,,,,,,,,
10438335,away,Benfica,João Mário,joao-mario,J. Mário,M,10,179,3804,M,97001,EUR,727401600,M,20,20,False,57.0,51.0,2.0,2.0,17.0,20.0,34.0,39.0,12.0,90.0,83.0,8.7,16.0,2,,7.0,9.0,1.0,4.0,2.0,1.0,,3.0,2.0,,,,2.0,1.0,3.0,3.0,4.0,,,,JoaoMario,,,,,2.0,2.0,,
10438335,away,Benfica,David Neres,david-neres,D. Neres,F,7,175,15134,M,850993,EUR,857347200,M,7,7,False,34.0,27.0,,,6.0,7.0,21.0,27.0,3.0,86.0,50.0,7.3,15.0,0,,3.0,5.0,2.0,,,,1.0,2.0,1.0,,1.0,,,,8.0,1.0,2.0,2.0,,,davidneres,,,1.0,,,,1.0,1.0
10438335,away,Benfica,Fredrik Aursnes,fredrik-aursnes,F. Aursnes,M,8,179,3950,M,228364,EUR,818553600,M,8,8,False,44.0,37.0,3.0,3.0,9.0,10.0,28.0,36.0,5.0,90.0,67.0,7.5,16.0,1,,4.0,4.0,1.0,4.0,3.0,2.0,3.0,,,,,,2.0,2.0,4.0,,1.0,1.0,,,,,1.0,1.0,,,,1.0,1.0
10438335,away,Benfica,Gonçalo Guedes,goncalo-guedes,G. Guedes,F,11,179,3550,M,280979,EUR,849225600,F,15,15,False,23.0,18.0,1.0,1.0,4.0,4.0,14.0,19.0,,67.0,30.0,6.9,11.0,1,1.0,3.0,,,,,,,,,,,,,2.0,3.0,,,1.0,,,,,,2.0,1.0,,,1.0,1.0
10438335,away,Benfica,Petar Musa,petar-musa,P. Musa,F,9,190,2986,M,827668,EUR,888969600,F,33,33,True,5.0,5.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,23.0,9.0,7.2,1.0,1,1.0,2.0,1.0,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,1.0,1.0,,
10438335,away,Benfica,Gilberto,gilberto,Gilberto,D,2,181,1500,M,261687,EUR,731462400,D,2,2,True,8.0,6.0,1.0,1.0,4.0,4.0,2.0,4.0,,8.0,13.0,6.6,4.0,0,,1.0,2.0,,1.0,,,,1.0,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,
10438335,away,Benfica,Mihailo Ristić,mihailo-ristic,M. Ristić,D,21,180,595,M,363774,EUR,815097600,D,23,23,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,8.0,4.0,6.5,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438335,away,Benfica,João Neves,joao-neves,J. Neves,M,87,174,37142,M,1190933,EUR,1096243200,M,87,87,True,5.0,4.0,,,4.0,4.0,,1.0,1.0,8.0,10.0,6.3,3.0,0,,2.0,1.0,,1.0,,,,1.0,1.0,,,,,1.0,,,,,,,joao_neves,,,,,,,,
10438335,away,Benfica,Lucas Veríssimo,lucas-verissimo,L. Veríssimo,D,28,188,1027,M,826343,EUR,804643200,D,4,4,True,13.0,11.0,2.0,1.0,9.0,9.0,2.0,4.0,1.0,8.0,13.0,6.6,2.0,0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
10438335,away,Benfica,Samuel Soares,samuel-soares,S. Soares,G,24,189,1436,M,983550,EUR,1024099200,G,24,24,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438335,away,Benfica,Léo Kokubo,leo-kokubo,L. Kokubo,G,16,193,962,M,997020,EUR,980208000,G,45,45,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438335,away,Benfica,Morato,morato,F. Morato,D,4,190,2248,M,985086,EUR,993859200,D,91,91,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438335,away,Benfica,Casper Tengstedt,tengstedt-casper,C. Tengstedt,F,17,184,1578,M,957937,EUR,959817600,F,19,19,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
