match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_aerialLost,stat_wasFouled,stat_fouls,captain,stat_shotOffTarget,stat_expectedGoals,stat_wonContest,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_challengeLost,stat_penaltyConceded,stat_bigChanceCreated,player_sofascoreId,stat_hitWoodwork,stat_bigChanceMissed,stat_penaltyWon,stat_totalOffside
12117066,home,Vitória,Muriel,muriel,Muriel,G,1,190,339,M,108486,EUR,540259200,G,22,22,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117066,home,Vitória,Camutanga,camutanga,Camutanga,D,4,189,505,M,931759,EUR,749088000,D,13,13,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117066,home,Vitória,Reynaldo,reynaldo,Reynaldo,D,,186,185,M,877470,EUR,852249600,D,40,40,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117066,home,Vitória,Patric Calmon,patric-calmon,P. Calmon,D,94,181,131,M,987168,EUR,773366400,D,14,14,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117066,home,Vitória,Daniel Júnior,daniel-junior,D. Júnior,M,10,177,258,M,1172052,EUR,1020902400,M,80,80,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117066,home,Vitória,Luiz Adriano,luiz-adriano,L. Adriano,F,,183,435,M,39438,EUR,545184000,F,12,12,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117066,home,Vitória,Zé Hugo,ze-hugo,Z. Hugo,F,11,177,217,M,1166468,EUR,940118400,F,17,17,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117066,away,Atlético Mineiro,Everson,everson,Everson,G,22,193,2202,M,870748,EUR,648604800,G,22,22,False,13.0,13.0,4.0,4.0,0.0,13.0,13.0,,,,6.0,1.0,,2.0,,90.0,19.0,6.0,,0.00015486,0,-2.2668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117066,away,Atlético Mineiro,Renzo Saravia,renzo-saravia,R. Saravia,D,26,178,1136,M,315916,EUR,740188800,D,26,26,False,82.0,76.0,5.0,3.0,0.0,26.0,27.0,50.0,56.0,1.0,11.0,,,,,90.0,102.0,6.9,11.0,0.0285364,0,,,,1.0,,1.0,4.0,7.0,1.0,,1.0,3.0,3.0,3.0,,1.0,3.0,2.0,,,,,,3.0,,,,,,,,,,,
12117066,away,Atlético Mineiro,Bruno Fuchs,bruno-fuchs,B. Fuchs,D,3,190,3790,M,973737,EUR,922924800,D,3,3,False,81.0,68.0,16.0,11.0,0.0,37.0,40.0,32.0,42.0,2.0,8.0,,,,,90.0,92.0,7.1,14.0,0.228292,0,,,,1.0,1.0,2.0,3.0,5.0,,1.0,,2.0,2.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,
12117066,away,Atlético Mineiro,Rômulo,romulo,Rômulo,D,49,182,592,M,1117102,EUR,1075507200,D,47,47,False,44.0,37.0,8.0,3.0,0.0,21.0,22.0,17.0,23.0,2.0,5.0,,,,,60.0,57.0,6.3,11.0,0.082082,1,,Rômulo,,1.0,1.0,1.0,4.0,2.0,,,,,1.0,1.0,1.0,1.0,,1.0,,,0.0141,,1.0,1.0,,,,2.0,,,,,,,
12117066,away,Atlético Mineiro,Gustavo Scarpa,gustavo-scarpa,G. Scarpa,M,10,177,5525,M,559036,EUR,757728000,M,6,6,False,37.0,34.0,5.0,4.0,0.0,16.0,16.0,19.0,32.0,1.0,4.0,,,,,90.0,74.0,8.1,18.0,0.0869979,3,,,,11.0,1.0,1.0,3.0,9.0,1.0,5.0,,2.0,2.0,2.0,3.0,,3.0,,,,0.8923,3.0,1.0,,2.0,1.0,1.1917,,,,gustavoscarpa10,,,,
12117066,away,Atlético Mineiro,Igor Gomes,igor-gomes,I. Gomes,M,17,182,1159,M,913598,EUR,921628800,M,17,17,False,80.0,67.0,9.0,6.0,0.0,30.0,33.0,37.0,49.0,,5.0,,,,,90.0,87.0,6.6,16.0,0.108184,1,,,,2.0,,1.0,6.0,1.0,,,,,,,1.0,1.0,,3.0,,1.0,0.0241,,,1.0,,,,2.0,,,,1.0,,,
12117066,away,Atlético Mineiro,Rodrigo Battaglia,rodrigo-battaglia,R. Battaglia,D,5,187,1317,M,158257,EUR,679276800,M,21,21,False,65.0,57.0,6.0,3.0,0.0,22.0,23.0,35.0,42.0,2.0,4.0,,,,,90.0,71.0,6.6,8.0,0.0361799,0,,,,,,3.0,4.0,5.0,,,,,1.0,1.0,,2.0,1.0,2.0,True,,,,,,,,,,,,,,,,
12117066,away,Atlético Mineiro,Alisson Santana,alisson,Alisson,M,45,183,2043,M,1471221,EUR,1127260800,M,45,45,False,22.0,18.0,1.0,1.0,0.0,5.0,8.0,13.0,16.0,,3.0,,,,,68.0,40.0,6.3,12.0,0.178804,4,,,,2.0,,,5.0,2.0,,4.0,,,2.0,2.0,,1.0,,,,2.0,0.5448,,1.0,2.0,1.0,,0.4804,,,,,,1.0,,
12117066,away,Atlético Mineiro,Pedrinho,pedrinho,Pedrinho,M,10,172,1486,M,874030,EUR,892425600,F,38,38,False,38.0,31.0,3.0,1.0,0.0,8.0,10.0,23.0,29.0,,1.0,,,,,81.0,56.0,7.4,17.0,0.0335655,1,,,,1.0,,2.0,4.0,7.0,2.0,,,,3.0,3.0,3.0,2.0,2.0,,,,0.03,,1.0,7.0,,,,,,,,,,1.0,
12117066,away,Atlético Mineiro,Matías Zaracho,matias-zaracho,M. Zaracho,M,11,171,1332,M,859970,EUR,889488000,F,15,15,False,29.0,24.0,1.0,,0.0,8.0,10.0,16.0,20.0,,7.0,,,,,90.0,42.0,7.2,8.0,0.0435593,3,,,,1.0,,,2.0,3.0,,,,,1.0,1.0,1.0,2.0,2.0,1.0,,1.0,0.1457,,,2.0,2.0,,0.4339,,,,,,,,
12117066,away,Atlético Mineiro,Cadu,cadu,Cadu,F,42,180,661,M,1199473,EUR,1085356800,F,42,42,False,13.0,10.0,,,0.0,3.0,3.0,7.0,12.0,1.0,1.0,,,,,82.0,28.0,6.8,10.0,0.00989812,1,,,,2.0,,1.0,8.0,6.0,1.0,,,,3.0,2.0,,3.0,2.0,3.0,,1.0,0.0391,,,4.0,,,,1.0,,,,,,,1.0
12117066,away,Atlético Mineiro,Alan Kardec,alan-kardec,Alan Kardec,F,,185,543,M,39656,EUR,600566400,F,14,14,True,6.0,5.0,,,0.0,3.0,3.0,2.0,3.0,,,,,,,30.0,8.0,6.8,1.0,0.0118167,2,,,,,,2.0,,2.0,,,,,,,1.0,,,,,2.0,0.0821,,,,,,,,,,,,,,
12117066,away,Atlético Mineiro,Brahian Palacios,brahian-palacios,B. Palacios,M,30,178,713,M,1106599,EUR,1038096000,F,30,30,True,12.0,10.0,,,0.0,1.0,2.0,9.0,10.0,,,,,,,22.0,24.0,7.5,6.0,0.00896628,2,,Brahian Palacios,,,,,2.0,3.0,1.0,4.0,,,,,,,,,,,0.0784,3.0,,2.0,2.0,1.0,0.2709,,,,,,,,
12117066,away,Atlético Mineiro,Robert Santos,robert-santos,R. Santos,M,10,180,415,M,1650085,EUR,1058659200,F,33,33,True,9.0,6.0,2.0,,0.0,2.0,2.0,4.0,7.0,,1.0,,,,,9.0,12.0,6.8,4.0,0.0111494,0,,Robert Santos,,,,,,2.0,,1.0,,,,,1.0,,1.0,,,,,1.0,,1.0,,,,,,,,,,,
12117066,away,Atlético Mineiro,Isaac,isaac,Isaac,F,41,181,550,M,1471239,EUR,1080259200,F,41,41,True,3.0,2.0,,,0.0,,,2.0,3.0,,1.0,,,,,8.0,8.0,6.4,4.0,0.0052561,1,,Isaac,,,,,2.0,,1.0,1.0,,,,,,,,,,1.0,0.0621,,,1.0,,,,,,,,,,,
12117066,away,Atlético Mineiro,Gabriel Delfim,gabriel-delfim,G. Delfim,G,1,192,505,M,1117032,EUR,1026259200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,Gabriel Delfim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117066,away,Atlético Mineiro,Matheus Mendes,matheus-mendes,M. Mendes,G,31,193,413,M,1018555,EUR,921024000,G,31,31,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117066,away,Atlético Mineiro,Mariano,mariano,Mariano,D,,177,308,M,40076,EUR,519868800,D,25,25,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117066,away,Atlético Mineiro,Mauricio Lemos,mauricio-lemos,M. Lemos,D,4,186,1260,M,385916,EUR,820108800,D,4,4,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117066,away,Atlético Mineiro,Igor Rabello,igor-rabello,I. Rabello,D,21,190,883,M,753662,EUR,799027200,D,16,16,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117066,away,Atlético Mineiro,Paulo Vitor,vitor-paulo,P. Vitor,M,27,185,275,M,1488136,EUR,1093478400,M,27,27,True,,,,,,,,,,,,,,,,,,,,,0,,Paulo Vitor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
