match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotOffTarget,stat_wasFouled,stat_blockedScoringAttempt,captain,stat_accurateCross,stat_goals,stat_totalOffside,stat_errorLeadToAGoal,stat_hitWoodwork
12514109,home,CD Nacional,Isaac,isaac,Isaac,F,41,181,546,M,1471239,EUR,1080259200,F,23,23,False,14.0,9.0,,,0.0,3.0,3.0,6.0,11.0,1.0,,,,,,,67.0,23.0,6.6,9.0,0.0073679,0,,Isaac,,,,2.0,2.0,5.0,,,1.0,,,,,3.0,1.0,3.0,1.0,,,1.0,,,,,,,2.0,,
12514109,home,CD Nacional,Chiheb Labidi,chiheb-labidi,C. Labidi,M,15,190,432,M,1011997,EUR,991353600,M,15,15,True,7.0,5.0,,,0.0,2.0,3.0,3.0,4.0,,1.0,,,,,,23.0,12.0,7.8,3.0,0.184391,1,,,,,,2.0,1.0,5.0,,,2.0,2.0,1.0,,,1.0,1.0,1.0,1.0,0.0819,0.6999,,,,,,,1.0,,,
12514109,home,CD Nacional,Rúben Macedo,ruben-macedo,R. Macedo,F,20,171,33,M,318943,EUR,826329600,F,7,7,True,3.0,2.0,,,0.0,,,2.0,6.0,,2.0,,,,,,23.0,14.0,6.6,8.0,0.00449455,2,,,,3.0,,,1.0,1.0,,,1.0,,1.0,,,,,2.0,,0.0272,0.0089,,,1.0,1.0,,,,,,
12514109,home,CD Nacional,Joel Tagueu,joel-tagueu,Joel,F,95,178,140,M,599698,EUR,755136000,F,95,95,True,3.0,2.0,,,0.0,1.0,1.0,1.0,2.0,,1.0,,,,,,23.0,7.0,6.7,1.0,0.0124724,1,,,,,5.0,2.0,6.0,4.0,,,,,,,,1.0,1.0,,1.0,0.2942,,1.0,1.0,1.0,,,,,,,
12514109,home,CD Nacional,Fuki Yamada,fuki-yamada,F. Yamada,M,71,180,153,M,1028308,EUR,994723200,F,71,71,True,2.0,2.0,,,1.0,1.0,1.0,3.0,4.0,,1.0,,,,,,11.0,5.0,7.2,1.0,0.269604,0,,,,3.0,,,,,,,,,,,,,,,,,,2.0,,,,,2.0,,,,
12514109,home,CD Nacional,Léo Santos,leo-santos,L. Santos,D,34,186,158,M,822509,EUR,913161600,D,34,34,True,,,,,0.0,,,,,1.0,,,,,,,1.0,1.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514109,home,CD Nacional,Rui Encarnação,rui-encarnacao,R. Encarnação,G,1,185,30,M,1049407,EUR,891734400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,Rui Filipe Teixeira da Encarnação,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514109,home,CD Nacional,João Aurélio,joao-aurelio,J. Aurélio,D,2,185,24,M,44684,EUR,587779200,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514109,home,CD Nacional,Bruno Costa,bruno-costa,B. Costa,M,,174,140,M,343619,EUR,861408000,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514109,home,CD Nacional,André Sousa,andre-sousa,A. Sousa,M,18,181,24,M,167857,EUR,647481600,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514109,away,Famalicão,Lazar Carević,lazar-carevic,L. Carević,G,25,195,237,M,886204,EUR,921542400,G,25,25,False,23.0,15.0,15.0,7.0,0.0,10.0,14.0,5.0,9.0,2.0,10.0,1.0,3.0,1.0,1.0,1.0,90.0,34.0,6.5,8.0,0.00120427,0,-0.582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514109,away,Famalicão,Rodrigo Pinheiro,pinheiro-rodrigo,R. Pinheiro,D,17,181,262,M,991924,EUR,1030492800,D,17,17,False,22.0,16.0,2.0,1.0,0.0,10.0,10.0,7.0,14.0,3.0,2.0,,,,,,90.0,45.0,6.2,9.0,0.0459861,0,,,,2.0,1.0,,2.0,1.0,1.0,,,,,,2.0,,,1.0,,,,1.0,,1.0,,,1.0,,,1.0,
12514109,away,Famalicão,Enea Mihaj,enea-mihaj,E. Mihaj,D,4,186,414,M,850828,EUR,899596800,D,4,4,False,36.0,31.0,6.0,2.0,0.0,18.0,19.0,13.0,17.0,5.0,6.0,,,,,,90.0,45.0,6.6,6.0,0.0398971,0,,,,,3.0,3.0,6.0,4.0,,,1.0,,,,1.0,,,,2.0,,,2.0,,1.0,,True,,,,,
12514109,away,Famalicão,Justin De Haas,justin-de-haas,J. De Haas,D,16,192,307,M,876255,EUR,949363200,D,16,16,False,43.0,29.0,12.0,5.0,0.0,20.0,22.0,9.0,21.0,8.0,7.0,,,,,,90.0,60.0,6.9,16.0,0.00626163,0,,,,,3.0,3.0,3.0,5.0,,,,,,1.0,,,,2.0,,,,,,2.0,,,,,,,
12514109,away,Famalicão,Rafa Soares,rafa-soares,R. Soares,D,5,177,195,M,190137,EUR,799977600,D,5,5,False,26.0,19.0,3.0,2.0,1.0,7.0,10.0,13.0,23.0,5.0,2.0,,,,,,90.0,57.0,7.4,14.0,0.0379363,0,,,,7.0,,,,5.0,,,,,,,1.0,5.0,4.0,1.0,,,,2.0,,,,,1.0,,,,
12514109,away,Famalicão,Tom Van De Looi,tom-van-de-looi,T. V. D. Looi,M,6,186,105,M,836676,EUR,930873600,M,6,6,False,40.0,33.0,3.0,1.0,0.0,21.0,23.0,12.0,18.0,1.0,2.0,,,,,,90.0,54.0,7.0,11.0,0.00853426,3,,,,1.0,,2.0,1.0,4.0,,,2.0,1.0,,2.0,,1.0,,1.0,,0.3129,,,1.0,,2.0,,,,,,1.0
12514109,away,Famalicão,Mirko Topić,mirko-topic,M. Topić,M,22,190,486,M,980797,EUR,981331200,M,8,8,False,32.0,27.0,3.0,1.0,0.0,11.0,11.0,16.0,21.0,,6.0,,,,,,90.0,46.0,6.2,11.0,0.0203979,2,,,,,1.0,3.0,8.0,4.0,,1.0,3.0,,,,1.0,1.0,,2.0,3.0,0.1972,,1.0,,,2.0,,,,,,
12514109,away,Famalicão,Sorriso,sorriso,Sorriso,M,7,175,556,M,1105595,EUR,982886400,M,7,7,False,12.0,9.0,1.0,,0.0,2.0,3.0,9.0,15.0,,1.0,,,,,,64.0,35.0,7.1,11.0,0.11571,5,,Sorriso,,6.0,1.0,,3.0,4.0,1.0,,1.0,,1.0,,,1.0,,2.0,,0.3549,0.1483,1.0,3.0,3.0,1.0,,2.0,,,,
12514109,away,Famalicão,Mathias De Amorim,de-amorim-mathias,M. D. Amorim,M,14,178,237,M,1511656,EUR,1102636800,M,14,14,False,16.0,15.0,,,0.0,4.0,4.0,11.0,12.0,1.0,7.0,,,,,,75.0,34.0,6.3,8.0,0.031811,0,,,,,3.0,1.0,12.0,6.0,3.0,2.0,2.0,1.0,,,,3.0,,4.0,3.0,,,2.0,,1.0,,,,,,,
12514109,away,Famalicão,Óscar Aranda,oscar-aranda,Ó. Aranda,F,11,178,568,M,984626,EUR,1020038400,M,11,11,False,22.0,12.0,2.0,1.0,0.0,5.0,7.0,7.0,17.0,1.0,9.0,,,,,,90.0,58.0,7.6,26.0,0.00766457,4,,,,2.0,1.0,2.0,12.0,14.0,1.0,5.0,10.0,5.0,2.0,,1.0,2.0,2.0,4.0,,0.1355,0.3356,,1.0,5.0,1.0,,,1.0,,,
12514109,away,Famalicão,Václav Sejk,vaclav-sejk,V. Sejk,F,10,180,268,M,983068,EUR,1021680000,F,29,29,False,19.0,11.0,,,0.0,3.0,4.0,8.0,15.0,,2.0,,,,,,75.0,29.0,6.4,14.0,0.0677932,1,,,,,3.0,1.0,8.0,2.0,1.0,3.0,,,,,,,,3.0,1.0,0.1116,,1.0,1.0,1.0,,,,,2.0,,
12514109,away,Famalicão,Gil Dias,gil-dias,Gil,M,23,186,342,M,583838,EUR,843868800,F,23,23,True,11.0,9.0,1.0,1.0,0.0,3.0,4.0,7.0,8.0,,6.0,,,,,,26.0,23.0,6.5,5.0,0.0141189,0,,,,1.0,1.0,,4.0,2.0,2.0,,2.0,1.0,,1.0,1.0,,,2.0,,,,,,1.0,,,1.0,,,,
12514109,away,Famalicão,Otar Mamageishvili,otar-mamageishvili,O. Mamageishvili,M,15,180,223,M,1006067,EUR,1042588800,M,15,15,True,6.0,2.0,1.0,,0.0,1.0,2.0,1.0,4.0,,2.0,,,,,,15.0,7.0,6.3,4.0,0.00088471,1,,,,,,,2.0,,,,,,,,,,,,2.0,0.0774,,,1.0,,,,,,,,
12514109,away,Famalicão,Simon Elisor,elisor-simon,S. Elisor,F,12,186,169,M,1049526,EUR,932515200,F,12,12,True,4.0,3.0,,,0.0,1.0,1.0,2.0,3.0,1.0,,,,,,,15.0,12.0,6.0,5.0,0.00139499,0,,,,,,,5.0,1.0,1.0,1.0,2.0,,,,,,,1.0,1.0,,,,,1.0,,,,,,,
12514109,away,Famalicão,Ivan Zlobin,ivan-zlobin,I. Zlobin,G,1,191,247,M,788203,EUR,857692800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514109,away,Famalicão,Pedro Bondo,pedro-bondo,P. Bondo,D,28,178,481,M,1102988,EUR,1100563200,D,13,13,True,,,,,,,,,,,,,,,,,,,,,,0,,Pedro,Bondo Francisco,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514109,away,Famalicão,Léo Realpe,leonardo-realpe,L. Realpe,D,3,186,467,M,977676,EUR,983145600,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514109,away,Famalicão,Samuel Lobato,samuel-lobato,S. Lobato,M,8,183,41,M,1087360,EUR,1003449600,M,88,88,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514109,away,Famalicão,Rochinha,rochinha,Rochinha,M,10,169,158,M,352874,EUR,799459200,F,10,10,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514109,away,Famalicão,Yassir Zabiri,yassir-zabiri,Y. Zabiri,F,21,182,21044,M,1606013,EUR,1109116800,F,21,21,True,,,,,,,,,,,,,,,,,,,,,,0,,Yassir Zabiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
