match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_fouls,captain,stat_aerialLost,stat_outfielderBlock,stat_accurateCross,stat_unsuccessfulTouch,stat_dispossessed,stat_shotOffTarget,stat_goalAssist,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_keyPass,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_goals
11598401,home,Newcastle United,Elliot Anderson,,,elliot-anderson,E. Anderson,M,8,179,7782,M,,994546,EUR,1036540800,M,32,32,True,3.0,2.0,,,1.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,,,,,,,1.0,8.0,,3.0,0,,1.0,,1.0,1.0,,,1.0,,,,,,,1.0,1.0,,,,,,,,
11598401,home,Newcastle United,Loris Karius,,,loris-karius,L. Karius,G,1,190,1753,M,,174135,EUR,740707200,G,18,18,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
11598401,home,Newcastle United,Kieran Trippier,,,kieran-trippier,K. Trippier,D,2,174,8330,M,ktrippier2,69256,EUR,653702400,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
11598401,home,Newcastle United,Javier Manquillo,,,javier-manquillo,J. Manquillo,D,2,180,208,M,,210082,EUR,768096000,D,19,19,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
11598401,home,Newcastle United,Matt Ritchie,,,matt-ritchie,M. Ritchie,M,30,173,299,M,,42699,EUR,621388800,M,11,11,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
11598401,away,Manchester City,Stefan Ortega,,,stefan-ortega,S. Ortega,G,27,186,11780,M,stefan.ortega1,125274,EUR,721008000,G,18,18,False,36.0,31.0,11.0,7.0,29.0,32.0,2.0,4.0,,,,6.0,,2.0,3.0,,1.0,1.0,90.0,44.0,7.1,5.0,0,,,,,,,,,,,,,,,,,,,,,,,,
11598401,away,Manchester City,Manuel Akanji,,,manuel-akanji,M. Akanji,D,25,187,22626,M,manuel_akanji,383560,EUR,806112000,D,25,25,False,89.0,78.0,9.0,6.0,46.0,51.0,32.0,38.0,2.0,4.0,,7.0,,,,,,,90.0,96.0,7.0,12.0,1,,5.0,2.0,,,1.0,1.0,2.0,2.0,1.0,,1.0,1.0,,,1.0,,,,,,,1.0,
11598401,away,Manchester City,Joško Gvardiol,,,josko-gvardiol,J. Gvardiol,D,24,186,50024,M,JGvardiol,964994,EUR,1011744000,D,24,24,False,92.0,86.0,2.0,,45.0,48.0,41.0,44.0,2.0,2.0,4.0,9.0,,,,,,,90.0,101.0,6.9,8.0,1,,2.0,,,,,,,,1.0,,,1.0,,1.0,1.0,,,,,,,1.0,
11598401,away,Manchester City,Nathan Aké,,,nathan-ake,N. Aké,D,6,180,21204,M,nathanake,149663,EUR,793065600,D,6,6,False,52.0,51.0,1.0,1.0,12.0,12.0,39.0,41.0,,3.0,3.0,3.0,,,,,,,68.0,61.0,7.0,3.0,0,1.0,1.0,,,,,,3.0,1.0,1.0,True,,,,1.0,,,,,,1.0,,,
11598401,away,Manchester City,Rico Lewis,Rico Lewis,,rico-lewis,R. Lewis,D,82,170,17470,M,Rico_Lewis,1136731,EUR,1100995200,M,82,82,False,65.0,57.0,5.0,2.0,22.0,25.0,35.0,41.0,,2.0,,4.0,1.0,,,,,,90.0,89.0,6.6,13.0,2,1.0,3.0,1.0,1.0,,1.0,,1.0,,,,,,,1.0,1.0,1.0,,,,,,1.0,
11598401,away,Manchester City,Kalvin Phillips,,,kalvin-phillips,K. Phillips,M,27,177,9230,M,kalvinphillips,786028,EUR,817862400,M,4,4,False,111.0,102.0,12.0,8.0,44.0,46.0,58.0,65.0,,3.0,1.0,8.0,1.0,,,,,,90.0,128.0,6.5,14.0,2,,12.0,2.0,2.0,,1.0,,2.0,,3.0,,3.0,,,1.0,2.0,1.0,,,,,,1.0,
11598401,away,Manchester City,Sergio Gómez,,,sergio-gomez,S. Gómez,M,17,171,4433,M,sergiogm_10,855835,EUR,968025600,F,21,21,False,65.0,55.0,8.0,6.0,13.0,13.0,44.0,56.0,,3.0,1.0,6.0,,,,,,,90.0,82.0,7.4,17.0,0,4.0,2.0,,1.0,1.0,,,2.0,1.0,,,1.0,,2.0,4.0,1.0,,,,,1.0,,,
11598401,away,Manchester City,Oscar Bobb,Oscar Bobb,,oscar-bobb,O. Bobb,M,14,174,21379,M,oscarbobb,1065216,EUR,1057968000,M,52,52,False,38.0,33.0,1.0,1.0,6.0,6.0,27.0,33.0,,7.0,,1.0,2.0,,,,,,90.0,50.0,7.7,6.0,0,1.0,2.0,1.0,3.0,3.0,,,2.0,,,,1.0,,,,,,,2.0,,2.0,,,
11598401,away,Manchester City,Mateo Kovačić,,,mateo-kovacic,M. Kovačić,M,8,178,33771,M,Kova8,136710,EUR,768182400,M,8,8,False,62.0,55.0,2.0,2.0,19.0,21.0,36.0,41.0,1.0,2.0,,2.0,,,,,,,68.0,67.0,6.8,9.0,1,,,,,,,,1.0,,,,,,,2.0,,,,,,,,1.0,
11598401,away,Manchester City,Jack Grealish,,,jack-grealish,J. Grealish,M,18,180,57959,M,JGrealish,189061,EUR,810691200,F,10,10,False,45.0,45.0,2.0,2.0,8.0,8.0,37.0,40.0,,4.0,,2.0,3.0,,,,,,90.0,69.0,7.0,15.0,1,3.0,12.0,,3.0,,,,1.0,1.0,2.0,,3.0,,,4.0,4.0,,,,1.0,3.0,,,
11598401,away,Manchester City,Julián Alvarez,,,julian-alvarez,J. Álvarez,F,19,170,225448,M,LaAraña,944656,EUR,949276800,F,19,19,False,22.0,16.0,1.0,,4.0,4.0,13.0,19.0,1.0,2.0,1.0,2.0,,,,,,,73.0,30.0,6.7,8.0,2,1.0,2.0,1.0,,,,,1.0,,1.0,,,,1.0,2.0,,1.0,,,1.0,1.0,2.0,,
11598401,away,Manchester City,Matheus Nunes,,,matheus-nunes,M. Nunes,D,27,183,19609,M,matheusnunes,945122,EUR,904176000,M,27,27,True,20.0,18.0,1.0,1.0,8.0,8.0,10.0,12.0,,4.0,,2.0,3.0,,,,,,22.0,32.0,6.9,6.0,0,,4.0,,1.0,1.0,1.0,,,,,,1.0,,,1.0,3.0,,,,,1.0,,,
11598401,away,Manchester City,Jérémy Doku,,,jeremy-doku,J. Doku,M,11,173,71179,M,Dokss,934386,EUR,1022457600,F,11,11,True,8.0,7.0,,,1.0,1.0,7.0,8.0,,3.0,,1.0,1.0,,,,,,22.0,17.0,6.5,5.0,0,1.0,5.0,,5.0,2.0,,,,,1.0,,,,1.0,,1.0,,,,,1.0,,,
11598401,away,Manchester City,Phil Foden,,,phil-foden,P. Foden,M,47,171,173851,M,Foden,859765,EUR,959472000,M,47,47,True,4.0,4.0,,,2.0,2.0,2.0,2.0,,2.0,,2.0,1.0,,,,,,17.0,9.0,6.6,2.0,0,,1.0,,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,
11598401,away,Manchester City,Scott Carson,,,scott-carson,S. Carson,G,,188,5019,M,scottpcarson33,716,EUR,494553600,G,33,33,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
11598401,away,Manchester City,Ederson,,,ederson,Ederson,G,31,188,48446,M,Ederson93,254491,EUR,745545600,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
11598401,away,Manchester City,Kyle Walker,,,kyle-walker,K. Walker,D,2,183,26433,M,KyleWalker2,44614,EUR,643852800,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
11598401,away,Manchester City,Rúben Dias,,,ruben-dias,R. Dias,D,3,188,40381,M,RúbenD,318941,EUR,863568000,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
11598401,away,Manchester City,Micah Hamilton,,,micah-hamilton,M. Hamilton,M,10,177,839,M,,1082714,EUR,1068681600,M,92,92,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
11598401,away,Manchester City,Erling Haaland,,,erling-haaland,E. Haaland,F,9,194,849024,M,EHaaland,839956,EUR,964137600,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
